pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
1,hyper,Ġsubclass,1,hyper,Ġsubclass,coach,teach,True,['Ġcoach'],['Ġteach'],1,1,2.3434445e-08,0.9999261,3.3038268e-09,1.2281254e-07,7.380772e-05,0.0011232068,7,3,Ġsubclass,Ġequivalent,Ġclass,Ġkind,Ġtype,Ġrandom,Ġsort,Ġgroup,Ġcategory,Ġway
1,hyper,Ġsubclass,1,hyper,Ġsubclass,coach,teacher,True,['Ġcoach'],['Ġteacher'],1,1,2.8377565e-07,0.99866474,4.198444e-08,2.3511395e-06,0.0013325869,0.014704528,7,2,Ġsubclass,Ġequivalent,Ġkind,Ġrandom,Ġclass,Ġtype,Ġsort,Ġcontrary,Ġcategory,Ġgroup
3,random,Ġrandom,3,random,Ġrandom,coach,coat,True,['Ġcoach'],['Ġcoat'],1,1,9.1688274e-14,3.6996688e-14,2.6781315e-14,1.0,1.8763329e-13,1.4761876e-11,7,6,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Ġarbitrary,Random,Ġanonymous,Ġwild,Ġunpredictable
3,random,Ġrandom,3,random,Ġrandom,coach,dog,True,['Ġcoach'],['Ġdog'],1,1,1.8357734e-11,1.5297199e-12,1.2086174e-13,1.0,7.0504553e-12,9.811401e-10,7,8,Ġrandom,Ġrandomly,ĠRandom,Ġrandomized,random,Ġarbitrary,Ġunpredictable,Random,Ġirrational,Ġstranger
3,random,Ġrandom,3,random,Ġrandom,coach,performance,True,['Ġcoach'],['Ġperformance'],1,1,1.9745601e-11,2.2833326e-11,1.6290139e-10,1.0,1.2632684e-10,1.0959986e-08,7,5,Ġrandom,Ġrandomly,ĠRandom,random,Ġarbitrary,Ġrandomized,Ġchance,Ġcoincidence,Ġanonymous,Random
3,random,Ġrandom,3,random,Ġrandom,coach,pit,True,['Ġcoach'],['Ġpit'],1,1,1.7877904e-11,2.348337e-13,9.0202455e-13,1.0,3.663523e-12,8.2341606e-10,7,14,Ġrandom,Ġrandomly,ĠRandom,random,Ġarbitrary,Ġrandomized,Ġstranger,Random,Ġcontrary,Ġwild
3,random,Ġrandom,3,random,Ġrandom,coach,rain,True,['Ġcoach'],['Ġrain'],1,1,2.8183537e-13,5.9448235e-14,1.5228547e-13,1.0,4.9061124e-13,4.090704e-11,7,4,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Ġarbitrary,Ġanonymous,Ġchance,Ġwild,Ġstranger
3,random,Ġrandom,3,random,Ġrandom,coach,rear,True,['Ġcoach'],['Ġrear'],1,1,7.335578e-08,1.2648019e-09,2.2459627e-09,0.9999844,1.5487194e-05,0.0002717472,7,11,Ġrandom,Ġequivalent,Ġrandomly,ĠRandom,Ġcontrary,Ġarbitrary,Ġrandomized,random,Ġodd,Ġunique
3,random,Ġrandom,3,random,Ġrandom,coach,ride,True,['Ġcoach'],['Ġride'],1,1,1.84241e-11,2.5417089e-11,3.0348147e-13,1.0,3.0119804e-12,1.6794569e-09,7,16,Ġrandom,Ġrandomly,ĠRandom,random,Ġarbitrary,Ġrandomized,Ġanonymous,Random,Ġstranger,Ġirrational
3,random,Ġrandom,3,random,Ġrandom,coach,side,True,['Ġcoach'],['Ġside'],1,1,7.430293e-08,9.930079e-11,2.9482664e-10,0.9999999,2.7193878e-10,1.8669086e-06,7,14,Ġrandom,Ġrandomly,Ġcontrary,ĠRandom,Ġarbitrary,Ġunknown,Ġodd,random,Ġanonymous,Ġstranger
1,hyper,Ġsubclass,1,hyper,Ġsubclass,dance,move,True,['Ġdance'],['Ġmove'],1,1,7.546079e-12,1.0,3.8055106e-12,1.3034826e-11,3.4631104e-10,1.1778084e-08,7,21,Ġsubclass,Ġclass,Ġkind,Ġtype,Ġcategory,Ġgroup,Ġequivalent,Ġexample,Ġanother,Ġsort
3,random,Ġrandom,3,random,Ġrandom,dance,bring,True,['Ġdance'],['Ġbring'],1,1,3.531424e-12,2.3477828e-12,1.9073863e-13,1.0,9.833537e-12,5.9267163e-10,7,11,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Ġarbitrary,Ġwild,Random,Ġrand,Ġchance
3,random,Ġrandom,3,random,Ġrandom,dance,human,True,['Ġdance'],['Ġhuman'],1,1,1.8119652e-11,1.6958766e-12,6.230983e-12,1.0,9.769409e-13,9.838029e-10,7,4,Ġrandom,Ġrandomly,ĠRandom,random,Ġarbitrary,Random,Ġrandomized,Ġanonymous,Ġstranger,Ġwild
3,random,Ġrandom,3,random,Ġrandom,dance,idea,True,['Ġdance'],['Ġidea'],1,1,2.20021e-12,4.4744847e-13,2.3813446e-13,1.0,1.7982269e-12,1.8370645e-10,7,5,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Ġarbitrary,Ġwild,Random,Ġchance,Ġluck
3,random,Ġrandom,3,random,Ġrandom,dance,idle,True,['Ġdance'],['Ġidle'],1,1,4.1419446e-07,3.8221256e-11,8.706612e-12,0.99999964,9.398421e-10,9.328017e-06,7,10,Ġrandom,Ġcontrary,ĠRandom,Ġrandomly,Ġarbitrary,Ġirrational,Ġrandomized,random,Ġequivalent,Ġmindless
3,random,Ġrandom,3,random,Ġrandom,dance,lens,True,['Ġdance'],['Ġlens'],1,1,5.449871e-13,5.94691e-14,3.0709045e-13,1.0,4.4214784e-13,5.5725535e-11,7,5,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Ġarbitrary,Ġchance,Ġwild,Random,Ġluck
3,random,Ġrandom,3,random,Ġrandom,dance,mark,True,['Ġdance'],['Ġmark'],1,1,1.3480183e-11,2.199673e-12,1.6262863e-12,1.0,1.21242825e-11,1.0753131e-09,7,30,Ġrandom,Ġrandomly,ĠRandom,random,Ġarbitrary,Ġrandomized,Ġwild,Ġchance,Ġanonymous,Random
3,random,Ġrandom,3,random,Ġrandom,dance,transport,True,['Ġdance'],['Ġtransport'],1,1,9.323453e-14,6.7403e-14,9.4371336e-14,1.0,1.5497191e-12,7.186547e-11,7,11,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Ġarbitrary,Ġwild,Random,Ġanonymous,Ġchance
3,random,Ġrandom,3,random,Ġrandom,dance,unknown,True,['Ġdance'],['Ġunknown'],1,1,1.233477e-11,5.1658244e-12,1.5566929e-12,1.0,8.728097e-12,1.0223904e-09,7,8,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Ġwild,Ġchance,Ġarbitrary,Random,Ġunknown
0,ant,Ġcontrary,0,ant,Ġcontrary,copy,original,True,['Ġcopy'],['Ġoriginal'],1,1,0.9999852,7.4463253e-09,5.0267253e-09,6.553335e-09,1.47959345e-05,0.00025923594,8,6,Ġcontrary,Ġequivalent,Ġopposite,Ġcontradictory,Ġdifferent,Ġsuperior,Ġinferior,ĠContrary,Ġcounter,Ġopposed
3,random,Ġrandom,3,random,Ġrandom,copy,busy,True,['Ġcopy'],['Ġbusy'],1,1,3.288911e-13,1.1866883e-13,1.5664794e-13,1.0,4.5033383e-13,4.3867132e-11,8,6,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Random,Ġwild,Ġarbitrary,Ġchance,Ġodd
3,random,Ġrandom,3,random,Ġrandom,copy,cattle,True,['Ġcopy'],['Ġcattle'],1,1,1.0077216e-12,3.6345242e-14,8.851314e-13,1.0,2.522284e-12,1.7440191e-10,8,1,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Ġwild,Ġarbitrary,Random,Ġchance,Ġanonymous
3,random,Ġrandom,3,random,Ġrandom,copy,generous,True,['Ġcopy'],['Ġgenerous'],1,1,5.765331e-13,1.7394731e-13,6.517667e-13,1.0,9.447332e-13,9.4934983e-11,8,3,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Ġwild,Ġchance,Ġarbitrary,Random,Ġluck
3,random,Ġrandom,3,random,Ġrandom,copy,hand,True,['Ġcopy'],['Ġhand'],1,1,9.498153e-10,1.5944192e-10,1.14882014e-10,1.0,8.5285545e-10,6.314402e-08,8,16,Ġrandom,ĠRandom,Ġrandomly,Ġarbitrary,Ġrandomized,random,Ġanonymous,Ġcontrary,Ġunknown,Ġequivalent
3,random,Ġrandom,3,random,Ġrandom,copy,join,True,['Ġcopy'],['Ġjoin'],1,1,1.285999e-06,5.3266742e-08,1.932839e-09,0.9999902,8.522244e-06,0.00018412824,8,7,Ġrandom,Ġequivalent,Ġcontrary,ĠRandom,Ġrandomly,Ġarbitrary,Ġsubclass,Ġunrelated,Ġchance,Ġrandomized
3,random,Ġrandom,3,random,Ġrandom,copy,joint,True,['Ġcopy'],['Ġjoint'],1,1,9.020555e-13,3.9135833e-13,5.4887404e-13,1.0,2.8222067e-12,1.8285588e-10,8,13,Ġrandom,ĠRandom,Ġrandomly,random,Ġrandomized,Random,Ġarbitrary,Ġwild,Ġluck,Ġchance
3,random,Ġrandom,3,random,Ġrandom,copy,nose,True,['Ġcopy'],['Ġnose'],1,1,2.3249745e-13,2.3691037e-13,1.4172113e-13,1.0,4.9571317e-13,4.600511e-11,8,14,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Random,Ġchance,Ġwild,Ġanonymous,Ġarbitrary
3,random,Ġrandom,3,random,Ġrandom,copy,rent,True,['Ġcopy'],['Ġrent'],1,1,1.188946e-11,1.5410834e-11,1.0602495e-11,1.0,1.8870022e-10,7.467153e-09,8,9,Ġrandom,ĠRandom,Ġrandomly,random,Ġrandomized,Ġarbitrary,Ġwild,Random,Ġequivalent,Ġentropy
3,random,Ġrandom,3,random,Ġrandom,copy,south,True,['Ġcopy'],['Ġsouth'],1,1,2.047459e-13,8.280213e-15,5.6807353e-13,1.0,3.987926e-13,4.855233e-11,8,7,Ġrandom,Ġrandomly,ĠRandom,random,Ġwild,Ġrandomized,Ġarbitrary,Random,Ġluck,Ġanonymous
1,hyper,Ġsubclass,1,hyper,Ġsubclass,dollar,coin,True,['Ġdollar'],['Ġcoin'],1,1,1.0123843e-11,1.0,6.527449e-12,5.5620532e-11,1.705057e-10,8.03986e-09,4,3,Ġsubclass,Ġclass,Ġcategory,Ġkind,Ġtype,Ġfamily,Ġexample,Ġgroup,Ġsort,Ġequivalent
1,hyper,Ġsubclass,1,hyper,Ġsubclass,dollar,money,True,['Ġdollar'],['Ġmoney'],1,1,2.2743862e-12,1.0,1.2376248e-11,1.8305017e-10,3.2572382e-11,7.592278e-09,4,3,Ġsubclass,Ġclass,Ġkind,Ġcategory,Ġtype,Ġgroup,Ġfamily,Ġrandom,Ġexample,Ġsubset
3,random,Ġrandom,3,random,Ġrandom,dollar,air,True,['Ġdollar'],['Ġair'],1,1,8.741921e-13,2.2708814e-14,3.382897e-12,1.0,1.0179408e-12,2.0550393e-10,4,15,Ġrandom,Ġrandomly,ĠRandom,random,Ġarbitrary,Random,Ġchance,Ġrandomized,Ġluck,Ġwild
3,random,Ġrandom,3,random,Ġrandom,dollar,build,True,['Ġdollar'],['Ġbuild'],1,1,2.875299e-14,4.71199e-14,5.776247e-14,1.0,1.0226308e-12,4.66519e-11,4,12,Ġrandom,Ġrandomly,ĠRandom,random,Ġarbitrary,Ġrandomized,Ġanonymous,Ġchance,Ġwild,Random
3,random,Ġrandom,3,random,Ġrandom,dollar,communism,True,['Ġdollar'],['Ġcommunism'],1,1,6.932588e-08,7.265136e-12,1.056802e-09,0.9999999,1.563897e-09,1.8122294e-06,4,2,Ġrandom,Ġcontrary,Ġrandomly,ĠRandom,Ġarbitrary,Ġrandomized,random,Ġstranger,Ġequivalent,Ġunknown
3,random,Ġrandom,3,random,Ġrandom,dollar,dictionary,True,['Ġdollar'],['Ġdictionary'],1,1,9.722045e-13,3.106675e-14,7.0603597e-12,1.0,5.8004534e-12,5.1824167e-10,4,1,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Random,Ġarbitrary,Ġluck,Ġwild,Ġchance
3,random,Ġrandom,3,random,Ġrandom,dollar,enjoy,True,['Ġdollar'],['Ġenjoy'],1,1,1.03409286e-13,9.5354903e-14,5.3242722e-14,1.0,1.7605348e-13,1.8392112e-11,4,5,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Ġarbitrary,Ġanonymous,Ġwild,Random,Ġchance
3,random,Ġrandom,3,random,Ġrandom,dollar,event,True,['Ġdollar'],['Ġevent'],1,1,3.1839912e-13,2.4897418e-13,5.1394826e-13,1.0,8.2095187e-13,7.758293e-11,4,4,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Ġarbitrary,Ġchance,Ġwild,Ġanonymous,Random
3,random,Ġrandom,3,random,Ġrandom,dollar,illness,True,['Ġdollar'],['Ġillness'],1,1,3.9327092e-13,2.2051737e-14,1.7435256e-13,1.0,5.302729e-13,4.622015e-11,4,1,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Ġarbitrary,Random,Ġchance,Ġanonymous,Ġwild
3,random,Ġrandom,3,random,Ġrandom,dollar,player,True,['Ġdollar'],['Ġplayer'],1,1,2.6369846e-13,2.388441e-13,8.2891295e-14,1.0,1.1843418e-12,7.1558044e-11,4,5,Ġrandom,Ġrandomly,ĠRandom,Ġrandomized,random,Ġarbitrary,Ġwild,Ġanonymous,Ġodd,Random
