pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ANT,HYPER,PART_OF,RANDOM,SYN,entropy,nsynsests_source,nsynsests_target
0,ANT,1,HYPER,coach,teach,False,['Ġcoach'],['Ġteach'],1,1,0.49612105,0.020322233,0.22286932,0.16798963,0.092697866,1.849004,7,3
2,PART_OF,1,HYPER,coach,teacher,False,['Ġcoach'],['Ġteacher'],1,1,0.34438446,0.017658077,0.42450458,0.15278281,0.060669962,1.816605,7,2
2,PART_OF,3,RANDOM,coach,coat,False,['Ġcoach'],['Ġcoat'],1,1,0.04239636,0.016908579,0.838646,0.07152411,0.030524936,0.9315915,7,6
2,PART_OF,3,RANDOM,coach,dog,False,['Ġcoach'],['Ġdog'],1,1,0.032370504,0.009003571,0.7387841,0.20764741,0.012194437,1.0925007,7,8
3,RANDOM,3,RANDOM,coach,performance,True,['Ġcoach'],['Ġperformance'],1,1,0.014061078,0.00058079197,0.02908993,0.90341485,0.05285339,0.5977875,7,5
2,PART_OF,3,RANDOM,coach,pit,False,['Ġcoach'],['Ġpit'],1,1,0.03164288,0.0072241607,0.7446994,0.18935972,0.027073713,1.1213137,7,14
3,RANDOM,3,RANDOM,coach,rain,True,['Ġcoach'],['Ġrain'],1,1,0.005123766,0.00069831405,0.008567775,0.98388565,0.0017245299,0.14402957,7,4
2,PART_OF,3,RANDOM,coach,rear,False,['Ġcoach'],['Ġrear'],1,1,0.028359128,0.009192783,0.74585396,0.18485972,0.031734437,1.1316744,7,11
2,PART_OF,3,RANDOM,coach,ride,False,['Ġcoach'],['Ġride'],1,1,0.06328633,0.014536108,0.48925763,0.2929468,0.13997316,1.7612895,7,16
2,PART_OF,3,RANDOM,coach,side,False,['Ġcoach'],['Ġside'],1,1,0.042275775,0.007918149,0.7522457,0.1817843,0.015776046,1.0987589,7,14
4,SYN,1,HYPER,dance,move,False,['Ġdance'],['Ġmove'],1,1,0.294286,0.020447984,0.24913026,0.095813975,0.34032175,1.9870024,7,21
3,RANDOM,3,RANDOM,dance,bring,True,['Ġdance'],['Ġbring'],1,1,0.090356365,0.005739923,0.048534643,0.7251688,0.13020019,1.2870957,7,11
2,PART_OF,3,RANDOM,dance,human,False,['Ġdance'],['Ġhuman'],1,1,0.022767093,0.018798376,0.75229174,0.15845129,0.047691476,1.171449,7,4
3,RANDOM,3,RANDOM,dance,idea,True,['Ġdance'],['Ġidea'],1,1,0.15031675,0.011512255,0.28265664,0.42358047,0.13193385,1.9108154,7,5
3,RANDOM,3,RANDOM,dance,idle,True,['Ġdance'],['Ġidle'],1,1,0.053492054,0.005429928,0.014746154,0.850523,0.07580887,0.837332,7,10
3,RANDOM,3,RANDOM,dance,lens,True,['Ġdance'],['Ġlens'],1,1,0.03096351,0.009805452,0.07631192,0.8546793,0.028239729,0.84286726,7,5
3,RANDOM,3,RANDOM,dance,mark,True,['Ġdance'],['Ġmark'],1,1,0.20219746,0.01952638,0.22380635,0.46715146,0.087318376,1.8806275,7,30
3,RANDOM,3,RANDOM,dance,transport,True,['Ġdance'],['Ġtransport'],1,1,0.11768584,0.00865766,0.14034887,0.41558525,0.31772235,1.8722317,7,11
3,RANDOM,3,RANDOM,dance,unknown,True,['Ġdance'],['Ġunknown'],1,1,0.0070189433,0.00081164937,0.0047609657,0.9706944,0.016713932,0.23559125,7,8
2,PART_OF,0,ANT,copy,original,False,['Ġcopy'],['Ġoriginal'],1,1,0.13199043,0.01564656,0.47613877,0.2851894,0.091034874,1.8201283,8,6
3,RANDOM,3,RANDOM,copy,busy,True,['Ġcopy'],['Ġbusy'],1,1,0.108644776,0.008377159,0.040498063,0.7691281,0.07335186,1.160792,8,6
3,RANDOM,3,RANDOM,copy,cattle,True,['Ġcopy'],['Ġcattle'],1,1,0.046442952,0.040070776,0.25078556,0.6090172,0.05368359,1.554314,8,1
3,RANDOM,3,RANDOM,copy,generous,True,['Ġcopy'],['Ġgenerous'],1,1,0.0017014091,0.00036763982,0.0006302981,0.9924426,0.0048581106,0.07474538,8,3
2,PART_OF,3,RANDOM,copy,hand,False,['Ġcopy'],['Ġhand'],1,1,0.04561844,0.00960011,0.75423455,0.1506915,0.039855372,1.17118,8,16
0,ANT,3,RANDOM,copy,join,False,['Ġcopy'],['Ġjoin'],1,1,0.46811408,0.048529226,0.05352662,0.19734776,0.2324823,1.9018806,8,7
2,PART_OF,3,RANDOM,copy,joint,False,['Ġcopy'],['Ġjoint'],1,1,0.07377491,0.020886613,0.5449316,0.23970656,0.12070027,1.7334507,8,13
3,RANDOM,3,RANDOM,copy,nose,True,['Ġcopy'],['Ġnose'],1,1,0.050635997,0.016391037,0.36135814,0.5209488,0.05066598,1.5538994,8,14
3,RANDOM,3,RANDOM,copy,rent,True,['Ġcopy'],['Ġrent'],1,1,0.121582344,0.01225608,0.07062856,0.417684,0.3778491,1.7741202,8,9
3,RANDOM,3,RANDOM,copy,south,True,['Ġcopy'],['Ġsouth'],1,1,0.105916545,0.01090505,0.049880877,0.7919672,0.041330274,1.0863734,8,7
4,SYN,1,HYPER,dollar,coin,False,['Ġdollar'],['Ġcoin'],1,1,0.13499214,0.03495555,0.30657437,0.10902939,0.41444853,1.9572916,4,3
4,SYN,1,HYPER,dollar,money,False,['Ġdollar'],['Ġmoney'],1,1,0.08086716,0.015190209,0.19538021,0.12421469,0.5843477,1.6721183,4,3
3,RANDOM,3,RANDOM,dollar,air,True,['Ġdollar'],['Ġair'],1,1,0.067187496,0.019918015,0.16146919,0.68764275,0.06378257,1.4238174,4,15
3,RANDOM,3,RANDOM,dollar,build,True,['Ġdollar'],['Ġbuild'],1,1,0.044565022,0.012369166,0.030837387,0.5723407,0.33988765,1.4230944,4,12
3,RANDOM,3,RANDOM,dollar,communism,True,['Ġdollar'],['Ġcommunism'],1,1,0.13566214,0.020771762,0.03356293,0.67374796,0.13625525,1.4470865,4,2
3,RANDOM,3,RANDOM,dollar,dictionary,True,['Ġdollar'],['Ġdictionary'],1,1,0.12328144,0.036985915,0.1319361,0.45401785,0.25377873,1.9530456,4,1
3,RANDOM,3,RANDOM,dollar,enjoy,True,['Ġdollar'],['Ġenjoy'],1,1,0.026675481,0.0028253451,0.00965758,0.7913025,0.16953908,0.92933524,4,5
3,RANDOM,3,RANDOM,dollar,event,True,['Ġdollar'],['Ġevent'],1,1,0.0071031866,0.0009951289,0.032306656,0.91114575,0.04844925,0.5545196,4,4
3,RANDOM,3,RANDOM,dollar,illness,True,['Ġdollar'],['Ġillness'],1,1,0.010456846,0.001995645,0.011414862,0.9644564,0.011676352,0.28567985,4,1
3,RANDOM,3,RANDOM,dollar,player,True,['Ġdollar'],['Ġplayer'],1,1,0.021392675,0.0031884373,0.06255238,0.8559605,0.05690601,0.8226207,4,5
