pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
4,syn,Ġequivalent,1,hyper,Ġsubclass,coach,teach,False,['Ġcoach'],['Ġteach'],1,1,1.449899e-05,0.079513855,6.409122e-06,2.0971058e-05,0.9204442,0.40118882,7,3,Ġequivalent,Ġsubclass,Ġrandom,Ġcontrary,Ġpart,Ġsubstitute,Ġsuperior,Ġor,Ġequivalents,Ġsimilar
4,syn,Ġequivalent,1,hyper,Ġsubclass,coach,teacher,False,['Ġcoach'],['Ġteacher'],1,1,0.12390344,3.554278e-05,5.3480886e-07,3.8133958e-08,0.87606055,0.5410607,7,2,Ġequivalent,Ġcontrary,Ġsubclass,Ġsuperior,Ġopposite,Ġsubstitute,Ġsimilar,Ġcomparable,Ġcounterpart,Ġpart
3,random,Ġrandom,3,random,Ġrandom,coach,coat,True,['Ġcoach'],['Ġcoat'],1,1,1.5841747e-08,1.569899e-08,6.7919115e-09,0.9999999,6.1866814e-08,2.569238e-06,7,6,Ġrandom,ĠRandom,Ġrandomly,random,Ġequivalent,Ġrandomized,Ġarbitrary,Ġweird,Ġcontrary,Ġsubclass
3,random,Ġrandom,3,random,Ġrandom,coach,dog,True,['Ġcoach'],['Ġdog'],1,1,2.526642e-07,8.868434e-08,1.043574e-08,0.9999995,8.3387846e-08,1.0368598e-05,7,8,Ġrandom,ĠRandom,Ġrandomly,Ġcontrary,Ġsubclass,Ġequivalent,random,Ġarbitrary,Ġunrelated,Ġweird
3,random,Ġrandom,3,random,Ġrandom,coach,performance,True,['Ġcoach'],['Ġperformance'],1,1,9.72993e-08,6.130296e-08,1.9411702e-08,0.9999994,3.1265387e-07,1.1676524e-05,7,5,Ġrandom,Ġequivalent,ĠRandom,Ġarbitrary,random,Ġcontrary,Ġrandomly,Ġsubclass,Ġrandomized,Ġpart
3,random,Ġrandom,3,random,Ġrandom,coach,pit,True,['Ġcoach'],['Ġpit'],1,1,2.3876996e-08,2.1104751e-09,1.4234556e-09,0.9999999,1.2536067e-07,3.7533953e-06,7,14,Ġrandom,Ġequivalent,ĠRandom,random,Ġrandomly,Ġarbitrary,Ġrandomized,Ġcontrary,Ġspontaneous,Ġanonymous
3,random,Ġrandom,3,random,Ġrandom,coach,rain,True,['Ġcoach'],['Ġrain'],1,1,1.2592906e-08,7.083e-10,4.6149426e-10,1.0,9.245558e-09,6.130652e-07,7,4,Ġrandom,Ġrandomly,ĠRandom,random,Ġarbitrary,Ġcontrary,Ġequivalent,Ġrandomized,Ġweird,Ġunpredictable
3,random,Ġrandom,3,random,Ġrandom,coach,rear,True,['Ġcoach'],['Ġrear'],1,1,1.7048073e-05,5.690926e-06,1.9873278e-06,0.999851,0.0001241497,0.0022324612,7,11,Ġrandom,Ġequivalent,Ġcontrary,Ġsubclass,Ġpart,Ġrandomly,ĠRandom,Ġarbitrary,Ġrandomized,random
1,hyper,Ġsubclass,3,random,Ġrandom,coach,ride,False,['Ġcoach'],['Ġride'],1,1,7.4973383e-07,0.8450308,0.000111455156,0.1514525,0.0034044883,0.6470831,7,16,Ġsubclass,Ġrandom,Ġequivalent,Ġpart,Ġclass,Ġgroup,Ġsimulator,Ġtype,Ġunique,Ġkind
3,random,Ġrandom,3,random,Ġrandom,coach,side,True,['Ġcoach'],['Ġside'],1,1,1.0446282e-05,3.7024638e-08,9.9813725e-08,0.99998915,2.1837361e-07,0.00019656851,7,14,Ġrandom,Ġcontrary,Ġrandomly,Ġequivalent,Ġarbitrary,Ġpart,random,ĠRandom,Ġside,Ġunknown
