pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
0,ant,contrary,1,hyper,minor,coach,teach,False,['coach'],['teach'],1,1,0.9967014,7.735544e-05,3.571965e-07,1.5077788e-07,0.0032207083,0.03248092,7,3,contrary,synonym,minor,opposite,independent,unrelated,part,contradictory,complementary,different
0,ant,contrary,1,hyper,minor,coach,teacher,False,['coach'],['teacher'],1,1,0.51383317,0.00015446507,1.582912e-06,7.051654e-09,0.48601076,1.0014968,7,2,contrary,synonym,minor,opposite,synonymous,complement,alternative,equivalent,substitute,same
3,random,random,3,random,random,coach,coat,True,['coach'],['coat'],1,1,3.031545e-10,5.0277723e-11,2.1123106e-10,1.0,8.697296e-10,4.427238e-08,7,6,random,randomly,synonym,coach,contrary,stranger,part,plain,wild,chance
3,random,random,3,random,random,coach,dog,True,['coach'],['dog'],1,1,1.1352961e-05,1.505582e-08,2.8659562e-08,0.9999887,2.189956e-09,0.00020400084,7,8,random,contrary,coach,randomly,part,minor,stranger,chicken,dog,bad
3,random,random,3,random,random,coach,performance,True,['coach'],['performance'],1,1,1.2925453e-07,2.6429715e-08,3.8895786e-07,0.9999994,6.611132e-08,1.4342217e-05,7,5,random,part,contrary,synonym,variable,coach,minor,correlated,randomly,statistical
3,random,random,3,random,random,coach,pit,True,['coach'],['pit'],1,1,6.5282774e-10,2.2368937e-11,2.2079939e-10,1.0,4.568192e-11,2.93625e-08,7,14,random,randomly,coach,contrary,statistical,chance,player,pit,part,rude
3,random,random,3,random,random,coach,rain,True,['coach'],['rain'],1,1,2.967764e-11,4.3724762e-13,6.6068873e-12,1.0,2.5467288e-13,1.3118623e-09,7,4,random,randomly,rain,chaotic,contrary,chance,wild,chaos,part,probability
3,random,random,3,random,random,coach,rear,True,['coach'],['rear'],1,1,2.0092418e-08,2.423079e-10,5.867244e-10,1.0,5.0160534e-09,6.7776784e-07,7,11,random,coach,contrary,randomly,synonym,wild,chaotic,generic,part,spontaneous
3,random,random,3,random,random,coach,ride,True,['coach'],['ride'],1,1,4.553517e-05,0.07835025,1.8981457e-06,0.92137665,0.00022576471,0.40012878,7,16,random,minor,synonym,contrary,simple,medium,chance,lot,small,mean
3,random,random,3,random,random,coach,side,True,['coach'],['side'],1,1,4.498629e-05,2.0101899e-08,1.5821324e-07,0.9999548,9.9044144e-08,0.0007213536,7,14,random,contrary,coach,randomly,part,synonym,opposite,side,stranger,player
1,hyper,minor,1,hyper,minor,dance,move,True,['dance'],['move'],1,1,1.4294329e-09,0.99999976,4.0434735e-11,3.636518e-08,2.3949207e-07,6.5533222e-06,7,21,minor,synonym,major,random,small,lesser,mild,little,complex,minors
3,random,random,3,random,random,dance,bring,True,['dance'],['bring'],1,1,7.063263e-10,2.9133404e-10,5.4242517e-11,1.0,3.0041233e-10,4.2052562e-08,7,11,random,randomly,bring,contrary,dance,synonym,minor,wild,rhythm,draw
1,hyper,minor,3,random,random,dance,human,False,['dance'],['human'],1,1,8.468935e-06,0.7841825,0.20880474,0.007003798,5.227503e-07,0.79717886,7,4,minor,part,random,attribute,contrary,movement,major,form,characteristic,type
3,random,random,3,random,random,dance,idea,True,['dance'],['idea'],1,1,3.7561156e-11,1.2808896e-11,2.3427739e-11,1.0,6.289026e-11,4.7228466e-09,7,5,random,randomly,chance,dance,rhythm,memory,synonym,wild,dancing,contrary
3,random,random,3,random,random,dance,idle,True,['dance'],['idle'],1,1,1.4932007e-07,1.982706e-09,2.9480304e-10,0.9999999,2.1309167e-10,3.6313277e-06,7,10,random,idle,contrary,randomly,silly,wild,shuffle,dance,rude,pointless
