pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
3,random,random,1,hyper,minor,coach,teach,False,['coach'],['teach'],1,1,0.039204277,0.0030704644,4.3016535e-05,0.74564886,0.21203338,0.9996346,7,3,random,synonym,contrary,minor,part,/,author,non,method,and
4,syn,synonym,1,hyper,minor,coach,teacher,False,['coach'],['teacher'],1,1,0.044455312,0.0006034015,4.135828e-05,1.3228774e-05,0.9548866,0.2705348,7,2,synonym,contrary,minor,part,random,substitute,parent,teacher,/,not
3,random,random,3,random,random,coach,coat,True,['coach'],['coat'],1,1,7.887834e-10,7.896298e-09,1.376748e-09,1.0,1.4088492e-08,6.4435744e-07,7,6,random,white,red,##man,synonym,fancy,minor,black,grey,straw
3,random,random,3,random,random,coach,dog,True,['coach'],['dog'],1,1,0.36773184,0.04688447,0.001015945,0.52980864,0.054559093,1.4623009,7,8,random,contrary,synonym,minor,part,bad,mean,",",little,wild
3,random,random,3,random,random,coach,performance,True,['coach'],['performance'],1,1,4.7425652e-07,2.9745925e-06,2.989621e-07,0.99999547,6.966387e-07,9.1750604e-05,7,5,random,minor,synonym,specific,individual,contrary,part,best,player,recent
3,random,random,3,random,random,coach,pit,True,['coach'],['pit'],1,1,3.9033978e-07,3.4831735e-10,3.3469205e-09,0.9999993,3.8334156e-07,1.7617796e-05,7,14,random,contrary,synonym,part,randomly,minor,wild,player,blank,the
3,random,random,3,random,random,coach,rain,True,['coach'],['rain'],1,1,4.7918104e-07,1.1933537e-09,1.3833361e-08,0.99999917,3.1184592e-07,1.8313645e-05,7,4,random,contrary,synonym,part,##card,minor,caution,oliver,randomly,player
3,random,random,3,random,random,coach,rear,True,['coach'],['rear'],1,1,6.944897e-05,1.8938532e-07,6.325325e-07,0.9999032,2.6445896e-05,0.0015183104,7,11,random,contrary,synonym,part,-,minor,",",direction,##ena,##esian
3,random,random,3,random,random,coach,ride,True,['coach'],['ride'],1,1,0.002503713,0.0063316613,1.8910845e-05,0.98025835,0.010887402,0.16737156,7,16,random,synonym,minor,contrary,part,&,player,type,limited,author
3,random,random,3,random,random,coach,side,True,['coach'],['side'],1,1,2.3381358e-06,1.49367e-07,8.946799e-06,0.9999832,5.3473473e-06,0.00031506014,7,14,random,part,synonym,contrary,wild,public,representative,the,selective,minor
1,hyper,minor,1,hyper,minor,dance,move,True,['dance'],['move'],1,1,2.8393735e-10,0.9999999,5.2776348e-09,4.0935277e-10,1.02495704e-07,2.7186134e-06,7,21,minor,major,synonym,key,small,background,group,subsidiary,part,main
3,random,random,3,random,random,dance,bring,True,['dance'],['bring'],1,1,7.550079e-08,8.225271e-08,6.169751e-10,0.9999995,2.4806687e-07,9.700213e-06,7,11,random,synonym,minor,contrary,randomly,part,unexpected,quick,common,wild
3,random,random,3,random,random,dance,human,True,['dance'],['human'],1,1,5.8689435e-05,0.0029104045,0.06061655,0.93641394,3.2454997e-07,0.35924768,7,4,random,part,minor,non,contrary,all,unknown,small,normal,:
3,random,random,3,random,random,dance,idea,True,['dance'],['idea'],1,1,2.6031282e-09,3.5022925e-08,5.4285834e-09,1.0,4.027546e-09,1.2030202e-06,7,5,random,minor,bad,wild,specific,part,synonym,crazy,good,contrary
3,random,random,3,random,random,dance,idle,True,['dance'],['idle'],1,1,3.5569297e-08,9.47492e-10,8.544067e-11,1.0,2.5544972e-10,9.19554e-07,7,10,random,contrary,randomly,minor,idle,synonym,casual,wild,night,part
3,random,random,3,random,random,dance,lens,True,['dance'],['lens'],1,1,6.652302e-10,4.8399593e-11,1.3131955e-10,1.0,1.1232035e-10,2.9961395e-08,7,5,random,contrary,without,round,around,##card,with,white,multiple,single
3,random,random,3,random,random,dance,mark,True,['dance'],['mark'],1,1,7.5181825e-09,1.9469009e-07,3.4367806e-09,0.9999988,9.692421e-07,2.5635652e-05,7,30,random,synonym,minor,code,specific,time,season,common,hash,contrary
3,random,random,3,random,random,dance,transport,True,['dance'],['transport'],1,1,2.5127418e-08,1.494411e-07,9.2046314e-08,0.9999995,1.989141e-07,1.1290218e-05,7,11,random,synonym,minor,part,contrary,public,specific,street,player,stage
3,random,random,3,random,random,dance,unknown,True,['dance'],['unknown'],1,1,1.4479859e-08,1.4720288e-08,5.4238245e-07,0.9999994,1.2511976e-08,1.3151701e-05,7,8,random,part,number,date,dates,total,minor,contrary,synonym,unknown
0,ant,contrary,0,ant,contrary,copy,original,True,['copy'],['original'],1,1,0.9570968,0.0008787115,0.0010475828,1.8183844e-07,0.04097663,0.26870716,8,6,contrary,synonym,part,minor,not,line,none,side,editor,page
3,random,random,3,random,random,copy,busy,True,['copy'],['busy'],1,1,0.00017009127,8.238999e-06,5.8889915e-09,0.99981016,1.1612105e-05,0.0027334888,8,6,random,contrary,synonym,minor,not,is,too,page,author,computer
3,random,random,3,random,random,copy,cattle,True,['copy'],['cattle'],1,1,2.703782e-08,1.7850893e-10,3.0615768e-09,1.0,4.891061e-09,9.07143e-07,8,1,random,wild,contrary,synonym,part,normal,stray,randomly,of,natural
3,random,random,3,random,random,copy,generous,True,['copy'],['generous'],1,1,1.066734e-06,2.1643336e-08,4.2571053e-09,0.9999989,2.700115e-08,2.4058427e-05,8,3,random,contrary,synonym,minor,least,more,too,part,less,most
3,random,random,3,random,random,copy,hand,True,['copy'],['hand'],1,1,8.373908e-07,1.5223443e-05,8.2377716e-07,0.9999831,1.2629248e-09,0.0003015532,8,16,random,second,first,minor,third,off,free,wrong,one,contrary
3,random,random,3,random,random,copy,join,True,['copy'],['join'],1,1,0.15431319,0.010241464,1.555934e-06,0.82426554,0.0111783035,0.78605056,8,7,random,contrary,synonym,minor,part,author,player,false,party,conditional
3,random,random,3,random,random,copy,joint,True,['copy'],['joint'],1,1,0.009800525,0.00020283778,9.240584e-06,0.9762997,0.013687634,0.18656471,8,13,random,synonym,contrary,minor,part,or,editor,multiple,/,code
3,random,random,3,random,random,copy,nose,True,['copy'],['nose'],1,1,1.9321058e-09,4.5510096e-10,1.1825846e-10,1.0,7.543468e-10,9.6811824e-08,8,14,random,contrary,synonym,wild,minor,code,wrong,short,the,long
3,random,random,3,random,random,copy,rent,True,['copy'],['rent'],1,1,2.5155672e-05,8.6837196e-07,6.415314e-07,0.9999716,1.7547167e-06,0.0004895118,8,9,random,contrary,synonym,minor,part,low,past,set,high,no
3,random,random,3,random,random,copy,south,True,['copy'],['south'],1,1,7.133597e-07,1.0754376e-09,9.03382e-10,0.9999993,9.005915e-10,1.5684134e-05,8,7,random,contrary,wild,randomly,from,bad,wrong,further,far,unknown
1,hyper,minor,1,hyper,minor,dollar,coin,True,['dollar'],['coin'],1,1,0.00087670726,0.9646021,0.0029363174,7.1789236e-07,0.031584226,0.24120794,4,3,minor,synonym,part,contrary,small,whole,half,quarter,smaller,non
1,hyper,minor,1,hyper,minor,dollar,money,True,['dollar'],['money'],1,1,6.1020494e-10,0.9999902,1.4791486e-06,3.4583175e-10,8.310715e-06,0.00018303501,4,3,minor,synonym,part,minors,lesser,small,major,smaller,family,additional
3,random,random,3,random,random,dollar,air,True,['dollar'],['air'],1,1,1.2243649e-09,3.541917e-10,4.6947804e-08,1.0,2.2267083e-10,1.197422e-06,4,15,random,part,dollar,player,blank,average,chance,wild,desert,fine
3,random,random,3,random,random,dollar,build,True,['dollar'],['build'],1,1,7.091516e-10,1.8674822e-09,5.7946457e-09,1.0,1.4393982e-08,6.092228e-07,4,12,random,synonym,part,minor,contrary,randomly,player,quick,new,limited
3,random,random,3,random,random,dollar,communism,True,['dollar'],['communism'],1,1,6.6176824e-08,5.2218914e-09,2.0709012e-06,0.99999785,1.6820245e-08,4.435332e-05,4,2,random,part,contrary,synonym,minor,chance,##card,discount,common,wild
3,random,random,3,random,random,dollar,dictionary,True,['dollar'],['dictionary'],1,1,8.5339236e-10,4.589442e-10,5.8841383e-08,0.9999999,6.103255e-08,3.0879128e-06,4,1,random,synonym,part,chance,sum,##verse,dollar,randomly,dictionary,length
3,random,random,3,random,random,dollar,enjoy,True,['dollar'],['enjoy'],1,1,3.894751e-09,1.0195829e-08,2.6119162e-09,1.0,7.0808963e-09,6.45652e-07,4,5,random,minor,synonym,contrary,randomly,part,total,player,least,average
3,random,random,3,random,random,dollar,event,True,['dollar'],['event'],1,1,1.0134072e-09,1.8862266e-06,1.19026886e-07,0.999998,1.4968114e-08,4.1949545e-05,4,4,random,minor,part,all,specific,synonym,player,coin,particular,multiple
3,random,random,3,random,random,dollar,illness,True,['dollar'],['illness'],1,1,9.700347e-11,1.7322589e-09,7.781172e-10,1.0,4.7439386e-11,7.881573e-08,4,1,random,minor,part,total,contrary,player,casual,synonym,human,chance
3,random,random,3,random,random,dollar,player,True,['dollar'],['player'],1,1,5.857799e-10,9.3151815e-09,1.2022423e-06,0.9999988,5.783859e-10,2.5647154e-05,4,5,random,part,per,sum,card,average,minor,randomly,typical,the
0,ant,contrary,0,ant,contrary,sleep,awake,True,['sleep'],['awake'],1,1,0.9993575,0.00028304933,0.00018795383,9.819839e-06,0.00016169816,0.00878903,6,3,contrary,minor,part,synonym,not,random,lie,passive,##notes,weak
0,ant,contrary,0,ant,contrary,sleep,awaken,True,['sleep'],"['awake', '##n']",1,2,0.9764832,0.0034367668,4.6238194e-05,0.0006648709,0.019368952,0.17954941,6,3,contrary,synonym,minor,random,part,not,italics,weak,imperfect,slow
0,ant,contrary,0,ant,contrary,sleep,wake,True,['sleep'],['wake'],1,1,0.9949746,0.0023200365,1.7996697e-05,1.1579865e-06,0.0026862277,0.050783396,6,9,contrary,synonym,minor,part,random,passive,not,subordinate,opposite,unrelated
0,ant,contrary,1,hyper,minor,sleep,relax,False,['sleep'],['relax'],1,1,0.9859599,0.0067383423,2.1351098e-05,0.00017054875,0.0071099303,0.121921256,6,8,contrary,synonym,minor,random,part,minors,passive,slow,not,relax
3,random,random,2,part_of,part,sleep,life,False,['sleep'],['life'],1,1,1.269361e-05,0.001697506,0.40359265,0.5946968,3.615245e-07,0.99003756,6,14,random,part,minor,night,short,half,whole,normal,wild,regular
3,random,random,3,random,random,sleep,brave,True,['sleep'],['brave'],1,1,9.481105e-06,6.672205e-09,2.6324232e-08,0.99999046,2.24e-09,0.00017278754,6,6,random,contrary,night,natural,the,goodnight,away,part,was,is
3,random,random,3,random,random,sleep,profit,True,['sleep'],['profit'],1,1,7.586201e-05,2.6226824e-06,9.0291775e-07,0.9999205,6.5249274e-08,0.0012212023,6,4,random,contrary,without,non,no,zero,low,minor,part,unknown
3,random,random,3,random,random,sleep,fly,True,['sleep'],['fly'],1,1,4.6764816e-07,2.924955e-09,1.7851958e-08,0.9999995,1.6225422e-09,1.1111464e-05,6,20,random,contrary,randomly,free,##less,part,the,crazy,##card,white
3,random,random,3,random,random,sleep,hold,True,['sleep'],['hold'],1,1,5.729472e-09,2.60347e-07,1.5283103e-09,0.99999964,9.133472e-08,8.547953e-06,6,45,random,minor,synonym,unknown,on,casual,contrary,no,unaware,temporary
3,random,random,3,random,random,sleep,love,True,['sleep'],['love'],1,1,5.289913e-05,1.061896e-06,5.8078913e-06,0.99993944,7.4652894e-07,0.000976158,6,10,random,contrary,part,minor,synonym,with,goodnight,normal,secret,good
1,hyper,minor,1,hyper,minor,skin,surface,True,['skin'],['surface'],1,1,0.044977713,0.9404027,0.012493922,0.0008075006,0.0013181601,0.38452762,10,10,minor,contrary,part,synonym,random,sea,opposite,non,side,sub
3,random,random,2,part_of,part,skin,apple,False,['skin'],['apple'],1,1,1.6038606e-05,5.129286e-07,0.0037028603,0.99628025,3.548733e-07,0.03553879,10,2,random,part,contrary,##less,of,##cho,off,color,##ted,cancer
