pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
0,ant,contrary,1,hyper,minor,coach,teach,False,['coach'],['teach'],1,1,1.0,7.255385e-09,5.4933752e-11,4.6614733e-11,1.9677711e-10,2.0599008e-07,7,3,contrary,minor,opposite,synonym,contradictory,non,contrast,opposed,part,vs
0,ant,contrary,1,hyper,minor,coach,teacher,False,['coach'],['teacher'],1,1,0.99999976,1.6339558e-07,1.4266173e-08,2.065553e-09,1.4834863e-07,7.9963465e-06,7,2,contrary,minor,synonym,opposite,part,against,contradictory,unknown,opposed,not
3,random,random,3,random,random,coach,coat,True,['coach'],['coat'],1,1,1.7569758e-09,8.5797536e-10,3.6383068e-09,1.0,1.301278e-09,2.1734812e-07,7,6,random,randomly,part,contrary,synonym,minor,anonymous,strange,mystery,plain
3,random,random,3,random,random,coach,dog,True,['coach'],['dog'],1,1,3.6552912e-05,1.9743627e-08,1.09951316e-07,0.9999633,1.882225e-09,0.0005947626,7,8,random,contrary,part,stray,minor,wild,randomly,rare,synonym,strange
3,random,random,3,random,random,coach,performance,True,['coach'],['performance'],1,1,4.1265658e-08,2.7888888e-07,6.3514655e-08,0.99999964,2.7139477e-09,9.1964475e-06,7,5,random,minor,part,contrary,synonym,statistical,selective,randomly,specific,spontaneous
3,random,random,3,random,random,coach,pit,True,['coach'],['pit'],1,1,4.8883373e-09,1.2095831e-10,3.940045e-09,1.0,9.3467914e-11,2.5205892e-07,7,14,random,randomly,contrary,part,the,chance,statistical,wild,minor,anonymous
3,random,random,3,random,random,coach,rain,True,['coach'],['rain'],1,1,6.6291137e-09,3.7857395e-12,3.672888e-10,1.0,2.1898982e-12,1.9184348e-07,7,4,random,contrary,randomly,part,strange,statistical,madden,the,wild,odd
3,random,random,3,random,random,coach,rear,True,['coach'],['rear'],1,1,1.0730676e-09,1.7860599e-10,2.7732983e-10,1.0,2.6263172e-10,5.4919575e-08,7,11,random,randomly,contrary,part,synonym,minor,anonymous,unknown,wild,miscellaneous
3,random,random,3,random,random,coach,ride,True,['coach'],['ride'],1,1,1.2654715e-06,0.34958076,4.0604315e-05,0.6474545,0.002922938,0.96134424,7,16,random,minor,synonym,part,short,contrary,small,miscellaneous,type,anonymous
3,random,random,3,random,random,coach,side,True,['coach'],['side'],1,1,7.0350583e-09,5.158898e-10,3.6240393e-09,1.0,5.396773e-10,3.2467767e-07,7,14,random,contrary,randomly,part,wild,synonym,minor,unknown,side,opposite
