pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
0,ant,contrary,1,hyper,minor,coach,teach,False,['coach'],['teach'],1,1,0.9996687,0.00017074634,9.006786e-06,1.5111085e-07,0.00015131096,0.00468936,7,3,contrary,minor,synonym,opposite,part,complement,reverse,complementary,independent,superior
0,ant,contrary,1,hyper,minor,coach,teacher,False,['coach'],['teacher'],1,1,0.99922967,0.00017918368,1.7605225e-06,8.465923e-08,0.0005892956,0.009699123,7,2,contrary,synonym,minor,opposite,part,superior,complement,reverse,converse,inverse
3,random,random,3,random,random,coach,coat,True,['coach'],['coat'],1,1,4.934786e-12,4.0975786e-12,6.8731427e-12,1.0,6.538792e-11,2.8074432e-09,7,6,random,randomly,coach,strange,novel,coat,regular,mysterious,stranger,hash
3,random,random,3,random,random,coach,dog,True,['coach'],['dog'],1,1,3.124363e-08,1.8779611e-10,3.2863076e-10,1.0,7.076731e-11,7.9776856e-07,7,8,random,contrary,randomly,coach,stranger,strange,crazy,odd,stupid,part
3,random,random,3,random,random,coach,performance,True,['coach'],['performance'],1,1,4.1406284e-10,2.54751e-10,2.3568258e-10,1.0,2.4589504e-11,2.9429382e-08,7,5,random,randomly,statistical,variable,coach,subjective,contrary,driver,correlation,minor
3,random,random,3,random,random,coach,pit,True,['coach'],['pit'],1,1,4.6461637e-10,1.5742987e-11,3.120971e-10,1.0,5.33757e-11,2.6646202e-08,7,14,random,coach,randomly,regular,unfortunate,pit,statistical,contrary,part,coaching
3,random,random,3,random,random,coach,rain,True,['coach'],['rain'],1,1,2.4747348e-12,3.928164e-14,1.2442158e-12,1.0,9.0909356e-14,1.5030942e-10,7,4,random,randomly,rain,coach,statistical,strange,regular,road,crazy,dark
3,random,random,3,random,random,coach,rear,True,['coach'],['rear'],1,1,5.9003724e-10,2.0884461e-10,1.0931384e-10,1.0,1.1330482e-09,6.209367e-08,7,11,random,coach,randomly,generic,synonym,contrary,coaching,rear,road,destination
3,random,random,3,random,random,coach,ride,True,['coach'],['ride'],1,1,1.3497758e-05,0.2058936,6.9056014e-06,0.7938985,0.00018752056,0.73644894,7,16,random,minor,synonym,medium,coach,simple,kind,trivial,modes,contrary
3,random,random,3,random,random,coach,side,True,['coach'],['side'],1,1,2.0422486e-09,6.0128463e-10,2.9097433e-09,1.0,9.974238e-10,1.8970614e-07,7,14,random,coach,randomly,side,coaching,strange,part,team,player,contrary
1,hyper,minor,1,hyper,minor,dance,move,True,['dance'],['move'],1,1,3.96127e-05,0.99984205,7.3896456e-07,1.4069008e-07,0.0001174895,0.0023592424,7,21,minor,synonym,contrary,part,opposite,lesser,random,subset,major,variation
3,random,random,3,random,random,dance,bring,True,['dance'],['bring'],1,1,3.508726e-11,4.6530522e-11,4.3582074e-12,1.0,1.0742462e-11,3.371567e-09,7,11,random,randomly,bring,dance,rhythm,minor,contrary,music,strange,chance
2,part_of,part,3,random,random,dance,human,False,['dance'],['human'],1,1,2.557006e-06,0.019548938,0.82348734,0.156961,9.450718e-08,0.76107514,7,4,part,random,minor,component,activity,attribute,characteristic,movement,contrary,individual
3,random,random,3,random,random,dance,idea,True,['dance'],['idea'],1,1,1.3093426e-12,2.2788674e-12,8.7185256e-13,1.0,5.066401e-12,3.6484982e-10,7,5,random,randomly,memory,rhythm,idea,chance,dancing,dance,shuffle,brain
3,random,random,3,random,random,dance,idle,True,['dance'],['idle'],1,1,1.376651e-09,3.249781e-10,6.429343e-11,1.0,8.0819954e-13,5.2975548e-08,7,10,random,idle,randomly,pointless,contrary,meaningless,minor,rude,silly,leisure
3,random,random,3,random,random,dance,lens,True,['dance'],['lens'],1,1,1.7342407e-11,5.7284056e-12,1.6271094e-11,1.0,1.2582827e-11,1.8726238e-09,7,5,random,randomly,rhythm,dancing,dance,chance,danced,walk,crowd,contrary
3,random,random,3,random,random,dance,mark,True,['dance'],['mark'],1,1,4.2155998e-10,4.442932e-10,4.755573e-10,1.0,5.713233e-10,5.9202385e-08,7,30,random,dance,rhythm,randomly,dancing,mark,synonym,part,minor,music
3,random,random,3,random,random,dance,transport,True,['dance'],['transport'],1,1,1.2737878e-11,5.595088e-12,4.757401e-12,1.0,9.355544e-12,1.191851e-09,7,11,random,randomly,rhythm,transport,shuffle,strange,dance,diffusion,contrary,road
3,random,random,3,random,random,dance,unknown,True,['dance'],['unknown'],1,1,7.356018e-13,1.3273971e-12,6.646023e-14,1.0,5.4486838e-14,8.733112e-11,7,8,random,randomly,unknown,unexpected,wild,rhythm,danced,strange,unrelated,anonymous
0,ant,contrary,0,ant,contrary,copy,original,True,['copy'],['original'],1,1,0.9997987,2.0921032e-05,3.1265134e-07,2.6986887e-08,0.00017997524,0.0028617994,8,6,contrary,synonym,opposite,minor,part,inverse,contradiction,variant,different,reverse
3,random,random,3,random,random,copy,busy,True,['copy'],['busy'],1,1,9.70177e-15,9.729465e-13,3.483634e-14,1.0,1.9355313e-14,4.171395e-11,8,6,random,randomly,busy,regular,irregular,minor,chaotic,rhythm,casual,predictable
3,random,random,3,random,random,copy,cattle,True,['copy'],['cattle'],1,1,5.299132e-12,7.9790165e-14,4.4274723e-12,1.0,1.7832872e-12,4.3855192e-10,8,1,random,randomly,cattle,zebra,herd,stray,napier,chance,probability,copy
3,random,random,3,random,random,copy,generous,True,['copy'],['generous'],1,1,2.0533526e-13,4.1850697e-13,1.5126848e-13,1.0,7.9342925e-14,3.5758344e-11,8,3,random,randomly,chance,novel,generous,free,surprising,memory,spontaneous,unexpected
3,random,random,3,random,random,copy,hand,True,['copy'],['hand'],1,1,8.757928e-08,2.5560692e-07,1.07815765e-08,0.9999995,6.2905805e-08,9.957114e-06,8,16,random,minor,copy,contrary,hand,synonym,free,randomly,copying,part
0,ant,contrary,3,random,random,copy,join,False,['copy'],['join'],1,1,0.5583326,0.16545129,0.000121283905,0.27567443,0.00042033827,1.4176412,8,7,contrary,random,minor,synonym,part,opposite,independent,accidental,innocent,small
3,random,random,3,random,random,copy,joint,True,['copy'],['joint'],1,1,1.6025733e-12,1.1672581e-11,1.8527697e-12,1.0,5.553877e-12,7.6658535e-10,8,13,random,randomly,chance,hash,minor,spontaneous,free,memory,synonym,statistical
