pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
3,random,Ġrandom,1,hyper,Ġsubclass,coach,teach,False,['Ġcoach'],['Ġteach'],1,1,0.000119405464,4.2199695e-06,5.8791027e-08,0.99984753,2.8822145e-05,0.0022874882,7,3,Ġrandom,Ġcontrary,Ġequivalent,Ġsubclass,Ġrandomly,Ġorder,ĠRandom,Ġreason,Ġrequired,Ġtaught
0,ant,Ġcontrary,1,hyper,Ġsubclass,coach,teacher,False,['Ġcoach'],['Ġteacher'],1,1,0.47393015,1.3049694e-05,4.0607906e-06,0.455186,0.07086673,1.2983005,7,2,Ġcontrary,Ġrandom,Ġequivalent,Ġopposite,Ġsubstitute,Ġsuperior,Ġsubclass,Ġenemy,Ġreplacement,Ġtutor
3,random,Ġrandom,3,random,Ġrandom,coach,coat,True,['Ġcoach'],['Ġcoat'],1,1,4.4688154e-08,1.6905786e-06,2.5940228e-09,0.999998,3.0168746e-07,4.30387e-05,7,6,Ġrandom,Ġsubclass,ĠRandom,Ġequivalent,Ġrandomly,Ġcontrary,random,Ġrandomized,Random,Ġtype
3,random,Ġrandom,3,random,Ġrandom,coach,dog,True,['Ġcoach'],['Ġdog'],1,1,1.6305833e-08,0.0007924009,1.5999511e-08,0.99920756,1.750306e-07,0.009310641,7,8,Ġrandom,Ġsubclass,Ġtype,Ġrandomly,ĠRandom,Ġsort,Ġkind,Ġbreed,Ġequivalent,Ġrace
3,random,Ġrandom,3,random,Ġrandom,coach,performance,True,['Ġcoach'],['Ġperformance'],1,1,1.3226843e-07,1.8137915e-10,4.2480064e-10,0.9999999,5.394056e-10,3.2300213e-06,7,5,Ġrandom,Ġcontrary,Ġrandomly,random,Ġarbitrary,ĠRandom,Ġcorrelated,Ġbiased,Ġequivalent,Ġpart
3,random,Ġrandom,3,random,Ġrandom,coach,pit,True,['Ġcoach'],['Ġpit'],1,1,1.94844e-10,5.0786567e-13,3.4591706e-13,1.0,8.7805566e-13,6.355303e-09,7,14,Ġrandom,ĠRandom,Ġrandomly,random,Random,Ġcontrary,Ġrandomized,Ġunlucky,Ġlucky,Ġstupid
3,random,Ġrandom,3,random,Ġrandom,coach,rain,True,['Ġcoach'],['Ġrain'],1,1,2.7046032e-11,3.3593892e-12,3.6196594e-13,1.0,1.0565552e-11,1.4777145e-09,7,4,Ġrandom,ĠRandom,Ġrandomly,random,Ġunlucky,Ġrandomized,Ġlucky,Random,Ġchance,Ġrain
3,random,Ġrandom,3,random,Ġrandom,coach,rear,True,['Ġcoach'],['Ġrear'],1,1,7.1603745e-09,9.358672e-11,7.374963e-11,1.0,4.2273336e-09,3.1693497e-07,7,11,Ġrandom,ĠRandom,Ġrandomly,random,Ġcontrary,Ġequivalent,Ġrandomized,Ġunlucky,Random,Ġarbitrary
1,hyper,Ġsubclass,3,random,Ġrandom,coach,ride,False,['Ġcoach'],['Ġride'],1,1,3.6013343e-09,0.9867127,3.5414458e-09,0.013273605,1.3696318e-05,0.10202793,7,16,Ġsubclass,Ġrandom,Ġequivalent,Ġsort,Ġclass,Ġtype,ĠRandom,Ġkind,Ġsimplest,Ġrandomly
3,random,Ġrandom,3,random,Ġrandom,coach,side,True,['Ġcoach'],['Ġside'],1,1,4.1457372e-07,2.5513844e-10,2.2331285e-07,0.9999994,1.8300696e-08,1.5062145e-05,7,14,Ġrandom,Ġrandomly,ĠRandom,Ġcontrary,Ġpart,Ġside,Ġselector,Ġequivalent,Random,Ġselection
