pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
4,syn,Ġequivalent,1,hyper,Ġsubclass,coach,teach,False,['Ġcoach'],['Ġteach'],1,1,0.017452333,0.04975037,2.0260542e-05,0.00010114912,0.93267584,0.412747,7,3,Ġequivalent,Ġsubclass,Ġcontrary,Ġsimilar,Ġor,Ġrandom,Ġmay,Ġand,",",Ġclass
0,ant,Ġcontrary,1,hyper,Ġsubclass,coach,teacher,False,['Ġcoach'],['Ġteacher'],1,1,0.99801743,1.5521076e-05,2.2387947e-06,8.880465e-06,0.0019559555,0.020895917,7,2,Ġcontrary,Ġequivalent,Ġsubclass,Ġrandom,Ġopposite,Ġsuperior,",",Ġor,Ġpart,Ġand
3,random,Ġrandom,3,random,Ġrandom,coach,coat,True,['Ġcoach'],['Ġcoat'],1,1,1.46761e-06,2.446502e-05,2.9475288e-07,0.99995697,1.6879038e-05,0.000739475,7,6,Ġrandom,Ġsubclass,Ġequivalent,Ġsport,Ġcustom,Ġcontrary,ĠRandom,Ġwild,Ġrace,Ġstandard
3,random,Ġrandom,3,random,Ġrandom,coach,dog,True,['Ġcoach'],['Ġdog'],1,1,8.816575e-06,1.9064225e-07,1.8400678e-07,0.99999034,4.165503e-07,0.0001790881,7,8,Ġrandom,Ġcontrary,Ġwild,ĠRandom,random,Ġequivalent,Ġsubclass,Ġpart,Ġstray,Ġindividual
3,random,Ġrandom,3,random,Ġrandom,coach,performance,True,['Ġcoach'],['Ġperformance'],1,1,2.0649712e-07,4.227218e-07,5.7914096e-09,0.99999833,9.556264e-07,3.5040335e-05,7,5,Ġrandom,random,Ġequivalent,ĠRandom,Ġsubclass,Ġcontrary,Ġarbitrary,Ġsuperior,Ġsummary,Random
3,random,Ġrandom,3,random,Ġrandom,coach,pit,True,['Ġcoach'],['Ġpit'],1,1,1.3742115e-08,2.5365094e-09,1.3264471e-09,0.99999976,1.8320584e-07,4.828573e-06,7,14,Ġrandom,random,ĠRandom,Ġrandomly,Ġequivalent,Random,Ġrandomized,Ġcontrary,Ġarbitrary,Ġpointless
3,random,Ġrandom,3,random,Ġrandom,coach,rain,True,['Ġcoach'],['Ġrain'],1,1,6.443862e-08,8.173437e-10,1.9197113e-09,0.99999964,2.3095225e-07,7.1410477e-06,7,4,Ġrandom,random,ĠRandom,Ġequivalent,Random,Ġcontrary,Ġunexpected,Ġrandomly,uitous,Ġunrelated
3,random,Ġrandom,3,random,Ġrandom,coach,rear,True,['Ġcoach'],['Ġrear'],1,1,3.0919452e-07,4.3169482e-08,8.571659e-09,0.99999785,1.8299953e-06,4.5947087e-05,7,11,Ġrandom,Ġequivalent,random,Ġcontrary,ĠRandom,Ġrandomly,Ġsubclass,Ġarbitrary,Random,Ġdisproportionate
3,random,Ġrandom,3,random,Ġrandom,coach,ride,True,['Ġcoach'],['Ġride'],1,1,3.7318569e-07,0.00051255303,1.000032e-06,0.9994629,2.324573e-05,0.006762756,7,16,Ġrandom,Ġsubclass,Ġequivalent,ĠRandom,Ġwild,Ġpart,Ġrandomly,Random,Ġcontrary,Ġfree
3,random,Ġrandom,3,random,Ġrandom,coach,side,True,['Ġcoach'],['Ġside'],1,1,2.4477433e-06,2.402085e-06,2.059936e-07,0.99999356,1.2535396e-06,0.00012864734,7,14,Ġrandom,'s,Ġwild,Ġcontrary,Ġsubclass,ĠRandom,random,Ġequivalent,Ġrandomly,Ġopposite
1,hyper,Ġsubclass,1,hyper,Ġsubclass,dance,move,True,['Ġdance'],['Ġmove'],1,1,4.982481e-12,0.9999999,1.1123862e-09,2.5839554e-12,7.032163e-08,1.7903088e-06,7,21,Ġsubclass,Ġequivalent,Ġclass,Ġpart,Ġrelated,Ġsubset,Ġbase,Ġsimilar,Ġtype,Ġgroup
