pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
3,random,random,1,hyper,minor,coach,teach,False,['coach'],['teach'],1,1,0.00019995832,4.0013907e-05,3.412026e-08,0.99975985,1.2232822e-07,0.003391732,7,3,random,contrary,minor,wrong,oblivious,unknown,mean,slow,randomly,free
4,syn,synonym,1,hyper,minor,coach,teacher,False,['coach'],['teacher'],1,1,0.39956897,0.00035127057,3.255512e-07,1.3243614e-06,0.6000781,0.97501093,7,2,synonym,contrary,minor,opposite,not,instead,random,unrelated,wrong,son
3,random,random,3,random,random,coach,coat,True,['coach'],['coat'],1,1,1.2982584e-09,1.705445e-09,5.8813586e-11,1.0,2.302231e-09,1.5606018e-07,7,6,random,randomly,coach,wrong,careless,out,white,unknown,synonym,bold
3,random,random,3,random,random,coach,dog,True,['coach'],['dog'],1,1,0.00073281885,0.0001153037,1.7421905e-07,0.9985178,0.00063398655,0.018016044,7,8,random,contrary,synonym,coach,bad,minor,handler,wild,mean,ill
3,random,random,3,random,random,coach,performance,True,['coach'],['performance'],1,1,1.997207e-09,1.0077651e-06,2.6462618e-10,0.99999905,4.6772195e-09,2.1646518e-05,7,5,random,minor,average,player,coach,individual,good,selected,mean,specific
3,random,random,3,random,random,coach,pit,True,['coach'],['pit'],1,1,9.1256426e-11,6.90666e-10,1.0858611e-10,1.0,2.5136213e-11,2.8540711e-08,7,14,random,randomly,wrong,out,minor,coach,pick,bus,player,wild
3,random,random,3,random,random,coach,rain,True,['coach'],['rain'],1,1,4.8941167e-11,7.576264e-12,6.6539536e-13,1.0,1.0271974e-12,2.023946e-09,7,4,random,randomly,contrary,wrong,indifferent,coach,mean,player,average,out
3,random,random,3,random,random,coach,rear,True,['coach'],['rear'],1,1,2.2657891e-06,2.3618082e-05,1.699905e-06,0.9999597,1.2706502e-05,0.00070286007,7,11,random,minor,synonym,contrary,part,bus,rear,direction,sin,randomly
1,hyper,minor,3,random,random,coach,ride,False,['coach'],['ride'],1,1,9.2598285e-08,0.9998061,1.7001984e-08,0.0001781069,1.575099e-05,0.002752087,7,16,minor,random,synonym,short,small,common,class,type,multiple,simple
3,random,random,3,random,random,coach,side,True,['coach'],['side'],1,1,9.7945514e-05,2.2955992e-05,2.2518294e-05,0.99985015,6.284509e-06,0.0023303276,7,14,random,contrary,minor,part,synonym,player,representative,author,mean,person
1,hyper,minor,1,hyper,minor,dance,move,True,['dance'],['move'],1,1,2.5788873e-09,0.99999976,3.1343466e-09,1.5441866e-08,2.4580922e-07,6.303757e-06,7,21,minor,major,synonym,small,type,slow,random,multiple,minors,class
3,random,random,3,random,random,dance,bring,True,['dance'],['bring'],1,1,1.2930106e-11,1.76162e-07,1.2358843e-10,0.9999999,3.58124e-11,4.1302364e-06,7,11,random,minor,randomly,pick,strange,chance,natural,count,bring,wild
3,random,random,3,random,random,dance,human,True,['dance'],['human'],1,1,7.033e-07,0.00020980247,0.00015646114,0.99963295,5.6569216e-09,0.0050853584,7,4,random,minor,part,human,normal,natural,individual,contrary,humans,man
3,random,random,3,random,random,dance,idea,True,['dance'],['idea'],1,1,1.43985735e-11,7.065638e-09,2.6966911e-11,1.0,6.8269695e-12,1.9303157e-07,7,5,random,randomly,minor,wild,unknown,idea,stupid,the,luck,probability
3,random,random,3,random,random,dance,idle,True,['dance'],['idle'],1,1,2.2157671e-08,1.4367623e-08,2.7326662e-11,1.0,1.9112804e-12,9.387642e-07,7,10,random,idle,randomly,contrary,minor,normal,average,quiet,wake,out
3,random,random,3,random,random,dance,lens,True,['dance'],['lens'],1,1,5.311011e-12,5.3272872e-11,1.767508e-11,1.0,1.5197718e-11,3.1945164e-09,7,5,random,randomly,lens,minor,naive,##nova,subject,pixel,rabbit,blank
3,random,random,3,random,random,dance,mark,True,['dance'],['mark'],1,1,8.897834e-08,3.732568e-06,2.7184754e-10,0.9999962,1.2012219e-09,7.493514e-05,7,30,random,minor,contrary,dance,wrong,marked,mark,unknown,randomly,mean
3,random,random,3,random,random,dance,transport,True,['dance'],['transport'],1,1,4.874869e-11,5.235046e-09,5.603552e-10,1.0,1.2779076e-11,1.633654e-07,7,11,random,randomly,minor,lottery,correlated,night,route,free,and,dance
3,random,random,3,random,random,dance,unknown,True,['dance'],['unknown'],1,1,1.1457997e-11,4.5779918e-09,3.7494445e-11,1.0,6.020549e-13,1.2856194e-07,7,8,random,unknown,randomly,minor,night,chosen,number,secret,mystery,known
4,syn,synonym,0,ant,contrary,copy,original,False,['copy'],['original'],1,1,0.055876937,0.0057920776,1.568957e-05,1.1665642e-10,0.9383153,0.36202228,8,6,synonym,contrary,minor,part,opposite,parent,child,analog,lesser,status
3,random,random,3,random,random,copy,busy,True,['copy'],['busy'],1,1,1.7486912e-09,5.106096e-09,2.1476699e-11,1.0,5.024592e-10,2.0780159e-07,8,6,random,minor,randomly,contrary,synonym,idle,wrong,constant,unknown,copy
3,random,random,3,random,random,copy,cattle,True,['copy'],['cattle'],1,1,3.117489e-11,2.7956505e-11,5.3330212e-11,1.0,1.4986661e-11,4.426973e-09,8,1,random,randomly,cattle,wild,population,probability,chance,genome,copy,herd
3,random,random,3,random,random,copy,generous,True,['copy'],['generous'],1,1,6.816333e-10,3.3429018e-10,3.5736308e-12,1.0,2.8869974e-11,3.242545e-08,8,3,random,randomly,contrary,minor,wild,wrong,sum,copy,positive,selected
3,random,random,3,random,random,copy,hand,True,['copy'],['hand'],1,1,3.7595505e-06,0.0031463206,8.465857e-06,0.99684143,1.0224367e-08,0.030912908,8,16,random,minor,part,hand,copy,turn,contrary,right,out,pick
3,random,random,3,random,random,copy,join,True,['copy'],['join'],1,1,0.006731897,0.005743245,2.2995019e-07,0.9871854,0.00033927782,0.113605246,8,7,random,contrary,minor,synonym,wrong,independent,part,wild,probability,false
3,random,random,3,random,random,copy,joint,True,['copy'],['joint'],1,1,5.0511537e-09,8.414035e-09,3.8773624e-09,1.0,4.9474718e-08,1.6739474e-06,8,13,random,joint,synonym,randomly,minor,contrary,part,copy,wild,picked
3,random,random,3,random,random,copy,nose,True,['copy'],['nose'],1,1,2.6152984e-11,4.4542404e-11,2.5897444e-11,1.0,1.8942142e-10,9.479669e-09,8,14,random,randomly,copy,synonym,pick,wrong,wild,out,mean,minor
3,random,random,3,random,random,copy,rent,True,['copy'],['rent'],1,1,8.0296445e-08,1.9557543e-05,3.796135e-08,0.9999802,7.399006e-08,0.00033896137,8,9,random,minor,free,cheap,randomly,small,variable,contrary,synonym,wrong
3,random,random,3,random,random,copy,south,True,['copy'],['south'],1,1,1.7854229e-10,1.5682927e-11,2.6041586e-11,1.0,2.6801222e-12,7.3632878e-09,8,7,random,randomly,##card,out,south,contrary,wild,unknown,west,copy
1,hyper,minor,1,hyper,minor,dollar,coin,True,['dollar'],['coin'],1,1,5.4676946e-07,0.9997372,0.00022256779,2.7673644e-07,3.945488e-05,0.0036742107,4,3,minor,part,synonym,small,piece,unit,smaller,minors,pure,another
1,hyper,minor,1,hyper,minor,dollar,money,True,['dollar'],['money'],1,1,9.0894686e-10,0.9999987,8.927721e-07,3.8308366e-07,1.2261004e-08,2.8347531e-05,4,3,minor,small,part,lesser,major,random,little,other,minors,smaller
3,random,random,3,random,random,dollar,air,True,['dollar'],['air'],1,1,2.6997804e-10,4.2626325e-10,2.4321278e-09,1.0,6.416798e-11,9.361852e-08,4,15,random,dollar,player,chance,currency,average,randomly,hendrix,putnam,cash
3,random,random,3,random,random,dollar,build,True,['dollar'],['build'],1,1,6.7800876e-11,8.0935074e-08,6.2533516e-09,0.9999999,1.9965107e-10,2.1718577e-06,4,12,random,minor,randomly,chance,lottery,player,pick,part,prime,median
3,random,random,3,random,random,dollar,communism,True,['dollar'],['communism'],1,1,9.978696e-09,2.1172175e-08,4.342931e-08,1.0,1.0333644e-11,1.8674837e-06,4,2,random,randomly,communism,part,communist,minor,pick,communists,contrary,indifferent
3,random,random,3,random,random,dollar,dictionary,True,['dollar'],['dictionary'],1,1,1.5462005e-11,3.377781e-10,8.537685e-10,1.0,3.2913245e-11,3.804913e-08,4,1,random,randomly,player,sum,dictionary,pick,bin,dollar,blank,selected
3,random,random,3,random,random,dollar,enjoy,True,['dollar'],['enjoy'],1,1,2.1199071e-09,2.3167385e-07,1.8633232e-08,0.99999976,5.539673e-10,6.0069533e-06,4,5,random,minor,part,randomly,average,chance,pick,prime,sum,player
