pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
4,syn,Ġequivalent,1,hyper,Ġsubclass,coach,teach,False,['Ġcoach'],['Ġteach'],1,1,4.898258e-07,0.0009095515,5.6744298e-08,4.282061e-07,0.9990895,0.010522493,7,3,Ġequivalent,Ġsubclass,Ġsubstitute,Ġprincipal,Ġequivalents,Ġcoach,Ġcontrary,Ġrandom,Ġprinciple,Ġmentor
4,syn,Ġequivalent,1,hyper,Ġsubclass,coach,teacher,False,['Ġcoach'],['Ġteacher'],1,1,1.677293e-05,2.6350808e-05,7.383915e-08,1.8125678e-07,0.9999566,0.00073524355,7,2,Ġequivalent,Ġsubstitute,Ġsubclass,Ġcontrary,Ġcomparable,Ġprincipal,Ġsuperior,Ġsimilar,Ġreplacement,Ġrandom
3,random,Ġrandom,3,random,Ġrandom,coach,coat,True,['Ġcoach'],['Ġcoat'],1,1,2.7343061e-09,8.143656e-10,2.1376767e-08,1.0,9.60671e-09,9.028945e-07,7,6,Ġrandom,ĠRandom,Ġrandomly,random,Ġrandomized,Ġarbitrary,Ġpart,Ġweird,Ġequivalent,Ġodd
3,random,Ġrandom,3,random,Ġrandom,coach,dog,True,['Ġcoach'],['Ġdog'],1,1,2.3316325e-08,3.4347856e-09,6.344033e-08,0.9999999,1.23658825e-08,2.6154319e-06,7,8,Ġrandom,ĠRandom,Ġrandomly,Ġpart,Ġarbitrary,Ġcontrary,random,Ġweird,Ġequivalent,Ġwild
3,random,Ġrandom,3,random,Ġrandom,coach,performance,True,['Ġcoach'],['Ġperformance'],1,1,2.3127466e-08,8.2678975e-09,1.785796e-08,1.0,2.1280028e-08,1.8106235e-06,7,5,Ġrandom,ĠRandom,Ġrandomly,Ġarbitrary,Ġanonymous,Ġcontrary,random,Ġequivalent,Ġrandomized,Ġpart
3,random,Ġrandom,3,random,Ġrandom,coach,pit,True,['Ġcoach'],['Ġpit'],1,1,2.5123118e-08,7.821168e-10,3.6543184e-08,1.0,1.5164124e-08,1.954643e-06,7,14,Ġrandom,ĠRandom,Ġrandomly,random,Ġpart,Ġcontrary,Ġarbitrary,Ġrandomized,Ġequivalent,Ġunknown
3,random,Ġrandom,3,random,Ġrandom,coach,rain,True,['Ġcoach'],['Ġrain'],1,1,8.676916e-10,5.518495e-11,2.0578304e-09,1.0,7.670917e-10,1.1060853e-07,7,4,Ġrandom,ĠRandom,Ġrandomly,random,Ġarbitrary,Ġrandomized,Ġanonymous,Random,Ġpart,Ġrain
3,random,Ġrandom,3,random,Ġrandom,coach,rear,True,['Ġcoach'],['Ġrear'],1,1,6.1056244e-07,2.6484797e-08,2.9150635e-07,0.99999845,7.086838e-07,3.6484278e-05,7,11,Ġrandom,Ġrandomly,Ġequivalent,Ġcontrary,Ġpart,ĠRandom,Ġarbitrary,Ġrandomized,Ġunknown,random
3,random,Ġrandom,3,random,Ġrandom,coach,ride,True,['Ġcoach'],['Ġride'],1,1,3.0050032e-08,7.5283774e-06,7.440041e-07,0.9999906,1.1714878e-06,0.00018086526,7,16,Ġrandom,Ġsubclass,ĠRandom,Ġequivalent,Ġpart,Ġarbitrary,Ġrandomized,Ġrandomly,Ġwild,Ġanonymous
3,random,Ġrandom,3,random,Ġrandom,coach,side,True,['Ġcoach'],['Ġside'],1,1,0.0003133026,1.1388903e-06,0.27397233,0.7256779,3.528606e-05,0.85164124,7,14,Ġrandom,Ġpart,Ġcontrary,Ġhalf,Ġside,Ġcaptain,Ġequivalent,Ġone,Ġpick,Ġbench
1,hyper,Ġsubclass,1,hyper,Ġsubclass,dance,move,True,['Ġdance'],['Ġmove'],1,1,1.1644951e-13,1.0,3.7924765e-15,1.9270525e-13,1.888887e-12,8.688843e-11,7,21,Ġsubclass,class,Ġclass,classes,category,Class,type,another,Ġderivative,Ġcategory
3,random,Ġrandom,3,random,Ġrandom,dance,bring,True,['Ġdance'],['Ġbring'],1,1,2.1915197e-08,3.0844138e-08,3.6588517e-08,1.0,3.923459e-08,3.1963577e-06,7,11,Ġrandom,ĠRandom,Ġrandomly,Ġarbitrary,random,Ġequivalent,Ġpart,Ġrandomized,Ġsubclass,Ġcontrary
3,random,Ġrandom,3,random,Ġrandom,dance,human,True,['Ġdance'],['Ġhuman'],1,1,2.2478535e-07,0.00011328143,7.542425e-06,0.99987876,2.6333962e-07,0.001799004,7,4,Ġrandom,Ġsubclass,Ġpart,Ġrandomly,Ġarbitrary,Ġequivalent,ĠRandom,Ġcontrary,Ġrandomized,Ġindividual
3,random,Ġrandom,3,random,Ġrandom,dance,idea,True,['Ġdance'],['Ġidea'],1,1,2.1439323e-08,1.6598527e-08,1.1495446e-08,1.0,1.0504122e-08,1.55674e-06,7,5,Ġrandom,ĠRandom,random,Ġrandomly,Ġarbitrary,Ġwild,Ġanonymous,Random,Ġcontrary,Ġrandomized
3,random,Ġrandom,3,random,Ġrandom,dance,idle,True,['Ġdance'],['Ġidle'],1,1,3.9426814e-06,7.1623676e-09,3.2607982e-08,0.99999595,1.10951596e-07,8.036806e-05,7,10,Ġrandom,Ġcontrary,Ġrandomly,ĠRandom,Ġequivalent,random,Ġarbitrary,Ġpart,Ġrandomized,Ġunrelated
3,random,Ġrandom,3,random,Ġrandom,dance,lens,True,['Ġdance'],['Ġlens'],1,1,2.0906432e-09,1.7318813e-10,1.10067555e-08,1.0,2.7967149e-09,4.3634708e-07,7,5,Ġrandom,ĠRandom,random,Ġrandomly,Ġarbitrary,Ġrandomized,Ġpart,Random,Ġequivalent,Ġcontrary
3,random,Ġrandom,3,random,Ġrandom,dance,mark,True,['Ġdance'],['Ġmark'],1,1,9.651744e-09,2.4255957e-09,4.94496e-09,1.0,7.964728e-09,6.771301e-07,7,30,Ġrandom,random,ĠRandom,Ġrandomly,Ġarbitrary,Ġrandomized,Ġanonymous,Ġcontrary,Ġequivalent,Ġpart
3,random,Ġrandom,3,random,Ġrandom,dance,transport,True,['Ġdance'],['Ġtransport'],1,1,4.250481e-09,1.020894e-09,7.716736e-09,1.0,3.4996062e-09,4.5496188e-07,7,11,Ġrandom,ĠRandom,Ġrandomly,Ġarbitrary,random,Ġrandomized,Ġanonymous,Ġpart,Ġunknown,Ġcontrary
3,random,Ġrandom,3,random,Ġrandom,dance,unknown,True,['Ġdance'],['Ġunknown'],1,1,2.6957578e-09,4.57971e-10,1.1363812e-09,1.0,2.5148705e-09,1.9655448e-07,7,8,Ġrandom,ĠRandom,Ġrandomly,random,Ġanonymous,Ġunknown,Ġarbitrary,Ġrandomized,Random,Ġcontrary
0,ant,Ġcontrary,0,ant,Ġcontrary,copy,original,True,['Ġcopy'],['Ġoriginal'],1,1,1.0,5.4902802e-09,7.996923e-13,3.5100176e-11,9.451353e-09,4.0385018e-07,8,6,Ġcontrary,Ġopposite,ĠContrary,Ġcontradictory,Ġequivalent,Ġsubclass,Ġcounter,Ġcontradict,Ġwrong,Ġreverse
3,random,Ġrandom,3,random,Ġrandom,copy,busy,True,['Ġcopy'],['Ġbusy'],1,1,6.4314594e-09,1.0505199e-09,5.1989058e-09,1.0,1.1553168e-08,6.540407e-07,8,6,Ġrandom,Ġrandomly,random,ĠRandom,Ġarbitrary,Ġequivalent,Ġanonymous,Ġcontrary,Ġrandomized,Ġpart
3,random,Ġrandom,3,random,Ġrandom,copy,cattle,True,['Ġcopy'],['Ġcattle'],1,1,4.2308423e-09,5.8582533e-10,1.0372838e-08,1.0,5.6947194e-09,5.667336e-07,8,1,Ġrandom,ĠRandom,Ġrandomly,random,Ġarbitrary,Ġpart,Ġrandomized,Ġequivalent,Random,Ġcontrary
3,random,Ġrandom,3,random,Ġrandom,copy,generous,True,['Ġcopy'],['Ġgenerous'],1,1,1.0169565e-09,1.2901612e-10,2.2683937e-09,1.0,4.5652873e-09,2.2624532e-07,8,3,Ġrandom,ĠRandom,random,Ġrandomly,Ġarbitrary,Ġanonymous,Ġrandomized,Random,Ġequivalent,Ġpart
3,random,Ġrandom,3,random,Ġrandom,copy,hand,True,['Ġcopy'],['Ġhand'],1,1,6.9834364e-06,1.2464895e-07,1.1129607e-06,0.9999902,1.5271152e-06,0.00018808736,8,16,Ġrandom,Ġcontrary,Ġequivalent,Ġpart,ĠRandom,Ġrandomly,Ġarbitrary,Ġwild,Ġunknown,Ġsubclass
3,random,Ġrandom,3,random,Ġrandom,copy,join,True,['Ġcopy'],['Ġjoin'],1,1,3.2982553e-05,2.7094995e-07,4.710165e-08,0.99996424,2.4762405e-06,0.0005958095,8,7,Ġrandom,Ġcontrary,Ġequivalent,Ġrandomly,ĠRandom,Ġsubclass,Ġarbitrary,Ġrandomized,Ġanonymous,random
3,random,Ġrandom,3,random,Ġrandom,copy,joint,True,['Ġcopy'],['Ġjoint'],1,1,2.042861e-07,1.5889372e-08,7.140489e-08,0.9999994,2.0598024e-07,1.18235575e-05,8,13,Ġrandom,ĠRandom,Ġequivalent,Ġcontrary,Ġrandomly,Ġarbitrary,Ġpart,random,Ġrandomized,Ġsubclass
3,random,Ġrandom,3,random,Ġrandom,copy,nose,True,['Ġcopy'],['Ġnose'],1,1,8.986708e-09,3.3298326e-09,3.7498936e-08,1.0,1.0691335e-08,1.5421261e-06,8,14,Ġrandom,ĠRandom,Ġrandomly,random,Ġpart,Ġarbitrary,Ġweird,Ġrandomized,Ġequivalent,Ġcontrary
3,random,Ġrandom,3,random,Ġrandom,copy,rent,True,['Ġcopy'],['Ġrent'],1,1,6.5118404e-09,6.0843974e-10,4.3930743e-09,1.0,8.526802e-09,5.462367e-07,8,9,Ġrandom,ĠRandom,Ġrandomly,random,Ġarbitrary,Ġrandomized,Ġanonymous,Ġequivalent,Ġunknown,Ġcontrary
