pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ANT,HYPER,PART_OF,RANDOM,SYN,entropy,nsynsests_source,nsynsests_target
0,ANT,1,HYPER,coach,teach,False,['coach'],['teach'],1,1,0.8979905,0.07870101,0.007114177,0.004483344,0.011711077,0.58890104,7,3
1,HYPER,1,HYPER,coach,teacher,True,['coach'],['teacher'],1,1,0.022789137,0.9355336,0.010399214,0.00021519106,0.03106281,0.44097555,7,2
3,RANDOM,3,RANDOM,coach,coat,True,['coach'],['coat'],1,1,2.1908727e-05,4.6296325e-05,7.24196e-05,0.99982625,3.314707e-05,0.002745617,7,6
3,RANDOM,3,RANDOM,coach,dog,True,['coach'],['dog'],1,1,3.9836923e-05,0.00010378717,0.00013277862,0.9997025,2.109047e-05,0.004422499,7,8
3,RANDOM,3,RANDOM,coach,performance,True,['coach'],['performance'],1,1,2.7046166e-05,0.0002240886,0.00014008816,0.99952805,8.079131e-05,0.006699779,7,5
3,RANDOM,3,RANDOM,coach,pit,True,['coach'],['pit'],1,1,4.145481e-05,3.9113358e-05,6.958281e-05,0.999824,2.5911368e-05,0.0027858992,7,14
3,RANDOM,3,RANDOM,coach,rain,True,['coach'],['rain'],1,1,3.2656324e-05,3.76656e-05,5.3734682e-05,0.9998517,2.414558e-05,0.0023864643,7,4
3,RANDOM,3,RANDOM,coach,rear,True,['coach'],['rear'],1,1,2.4464589e-05,3.1619493e-05,8.8041656e-05,0.99981636,3.9582872e-05,0.002877472,7,11
1,HYPER,3,RANDOM,coach,ride,False,['coach'],['ride'],1,1,0.00026222234,0.6567862,0.14165956,0.0013358025,0.19995624,1.2779739,7,16
3,RANDOM,3,RANDOM,coach,side,True,['coach'],['side'],1,1,2.3658022e-05,4.2947137e-05,4.9900722e-05,0.9998517,3.1782172e-05,0.0023885095,7,14
1,HYPER,1,HYPER,dance,move,True,['dance'],['move'],1,1,0.00017737187,0.999474,4.9102342e-05,6.3024665e-05,0.00023646143,0.00739952,7,21
3,RANDOM,3,RANDOM,dance,bring,True,['dance'],['bring'],1,1,4.022556e-05,9.009766e-05,3.4854973e-05,0.9997911,4.377813e-05,0.0032494932,7,11
