pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
1,hyper,Ġsubclass,1,hyper,Ġsubclass,coach,teach,True,['Ġcoach'],['Ġteach'],1,1,2.869182e-05,0.99816495,4.1324216e-07,0.0003107017,0.0014953201,0.020741275,7,3,Ġsubclass,Ġequivalent,Ġrandom,Ġcontrary,Ġkind,Ġclass,Ġgroup,Ġtype,Ġsort,Ġpart
3,random,Ġrandom,1,hyper,Ġsubclass,coach,teacher,False,['Ġcoach'],['Ġteacher'],1,1,0.0012227363,0.005860694,1.3293577e-07,0.9927603,0.0001560494,0.06766916,7,2,Ġrandom,Ġsubclass,Ġcontrary,Ġequivalent,Ġrandomly,Ġarbitrary,Ġunrelated,Ġsuperior,Ġkind,Ġteacher
3,random,Ġrandom,3,random,Ġrandom,coach,coat,True,['Ġcoach'],['Ġcoat'],1,1,5.782098e-11,2.5543948e-10,1.6157063e-12,1.0,4.1025915e-12,1.0324856e-08,7,6,Ġrandom,Ġrandomly,ĠRandom,Ġrandomized,random,Ġwild,Ġarbitrary,Random,Ġsubclass,Ġstranger
3,random,Ġrandom,3,random,Ġrandom,coach,dog,True,['Ġcoach'],['Ġdog'],1,1,1.2971595e-09,1.0869516e-09,1.9542826e-11,1.0,1.4385315e-11,7.1874304e-08,7,8,Ġrandom,Ġrandomly,ĠRandom,Ġrandomized,random,Ġarbitrary,Ġcontrary,Ġsubclass,Ġwild,Ġunique
3,random,Ġrandom,3,random,Ġrandom,coach,performance,True,['Ġcoach'],['Ġperformance'],1,1,9.133348e-09,1.4502809e-08,7.091381e-10,1.0,2.6547842e-09,7.1874155e-07,7,5,Ġrandom,Ġrandomly,ĠRandom,Ġsubclass,Ġcontrary,Ġrandomized,Ġarbitrary,random,Ġunpredictable,Ġvariable
3,random,Ġrandom,3,random,Ġrandom,coach,pit,True,['Ġcoach'],['Ġpit'],1,1,2.9885328e-10,1.05927975e-10,3.902419e-12,1.0,3.6959064e-12,1.32539775e-08,7,14,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Ġarbitrary,Ġwild,Ġcontrary,Random,Ġluck
3,random,Ġrandom,3,random,Ġrandom,coach,rain,True,['Ġcoach'],['Ġrain'],1,1,3.6506208e-11,5.911432e-11,2.8713889e-12,1.0,8.7175113e-13,3.4193672e-09,7,4,Ġrandom,Ġrandomly,ĠRandom,random,Ġrandomized,Ġarbitrary,Ġwild,Random,Ġanonymous,Ġsubclass
3,random,Ġrandom,3,random,Ġrandom,coach,rear,True,['Ġcoach'],['Ġrear'],1,1,5.2567557e-06,3.7443849e-07,4.526814e-09,0.99999416,1.9557666e-07,0.000113008806,7,11,Ġrandom,Ġcontrary,Ġrandomly,ĠRandom,Ġsubclass,Ġequivalent,Ġarbitrary,Ġrear,Ġrandomized,Ġunpredictable
3,random,Ġrandom,3,random,Ġrandom,coach,ride,True,['Ġcoach'],['Ġride'],1,1,1.3886317e-09,4.6499718e-08,3.494855e-10,1.0,8.6280005e-10,1.210466e-06,7,16,Ġrandom,Ġrandomly,ĠRandom,Ġsubclass,Ġstranger,random,Ġrandomized,Ġwild,Ġarbitrary,Random
3,random,Ġrandom,3,random,Ġrandom,coach,side,True,['Ġcoach'],['Ġside'],1,1,3.3405215e-07,1.5910064e-07,3.6136584e-08,0.9999995,6.9094277e-09,1.272025e-05,7,14,Ġrandom,Ġrandomly,Ġside,Ġcontrary,Ġsubclass,ĠRandom,Ġpart,Ġstranger,Ġarbitrary,Ġodd
