pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ANT,HYPER,PART_OF,RANDOM,SYN,entropy,nsynsests_source,nsynsests_target
0,ANT,1,HYPER,coach,teach,False,['coach'],['teach'],1,1,0.5191078,0.024795994,0.11849477,0.30811408,0.029487321,1.6611242,7,3
3,RANDOM,1,HYPER,coach,teacher,False,['coach'],['teacher'],1,1,0.37517744,0.029568808,0.11643746,0.4490291,0.029787228,1.711748,7,2
3,RANDOM,3,RANDOM,coach,coat,True,['coach'],['coat'],1,1,0.25480396,0.04979015,0.18197955,0.4814303,0.031996064,1.832044,7,6
3,RANDOM,3,RANDOM,coach,dog,True,['coach'],['dog'],1,1,0.36013886,0.038104113,0.1445543,0.42209038,0.035112377,1.8084888,7,8
3,RANDOM,3,RANDOM,coach,performance,True,['coach'],['performance'],1,1,0.19930327,0.030879717,0.23721933,0.5060132,0.026584482,1.7475085,7,5
0,ANT,3,RANDOM,coach,pit,False,['coach'],['pit'],1,1,0.42393005,0.03202851,0.11498393,0.40137562,0.027681936,1.7145343,7,14
3,RANDOM,3,RANDOM,coach,rain,True,['coach'],['rain'],1,1,0.39996937,0.032953493,0.13328454,0.40029764,0.033494923,1.7713902,7,4
3,RANDOM,3,RANDOM,coach,rear,True,['coach'],['rear'],1,1,0.2531045,0.06658166,0.20151702,0.4598949,0.018901965,1.8512524,7,11
0,ANT,3,RANDOM,coach,ride,False,['coach'],['ride'],1,1,0.4798119,0.028921254,0.110559374,0.3517524,0.028955117,1.6856195,7,16
0,ANT,3,RANDOM,coach,side,False,['coach'],['side'],1,1,0.40494514,0.043857265,0.21480495,0.30987492,0.026517766,1.8652375,7,14
0,ANT,1,HYPER,dance,move,False,['dance'],['move'],1,1,0.49376175,0.022845816,0.09179584,0.37005967,0.021536957,1.5935143,7,21
0,ANT,3,RANDOM,dance,bring,False,['dance'],['bring'],1,1,0.5840729,0.01784657,0.052703995,0.33252394,0.012852563,1.3894882,7,11
0,ANT,3,RANDOM,dance,human,False,['dance'],['human'],1,1,0.45943588,0.028776778,0.17250012,0.3078438,0.031443466,1.7803571,7,4
3,RANDOM,3,RANDOM,dance,idea,True,['dance'],['idea'],1,1,0.3648222,0.021094678,0.095599465,0.49611518,0.02236852,1.5962652,7,5
0,ANT,3,RANDOM,dance,idle,False,['dance'],['idle'],1,1,0.6058602,0.019665305,0.06593271,0.2881783,0.020363431,1.4397839,7,10
3,RANDOM,3,RANDOM,dance,lens,True,['dance'],['lens'],1,1,0.35233352,0.025211792,0.091839075,0.5094421,0.021173595,1.5939392,7,5
0,ANT,3,RANDOM,dance,mark,False,['dance'],['mark'],1,1,0.5202715,0.025307268,0.1073889,0.3206063,0.02642605,1.6350499,7,30
3,RANDOM,3,RANDOM,dance,transport,True,['dance'],['transport'],1,1,0.19312818,0.017861757,0.085808516,0.687977,0.015224592,1.3290191,7,11
0,ANT,3,RANDOM,dance,unknown,False,['dance'],['unknown'],1,1,0.575904,0.016620196,0.036560163,0.35728893,0.013626616,1.3462064,7,8
3,RANDOM,0,ANT,copy,original,False,['copy'],['original'],1,1,0.21610549,0.008970424,0.036625516,0.73087084,0.007427691,1.0964961,8,6
3,RANDOM,3,RANDOM,copy,busy,True,['copy'],['busy'],1,1,0.012926537,0.0015140784,0.002758278,0.98199296,0.0008081706,0.15277444,8,6
3,RANDOM,3,RANDOM,copy,cattle,True,['copy'],['cattle'],1,1,0.023945978,0.0031299053,0.009264127,0.96155185,0.0021081637,0.2906676,8,1
0,ANT,3,RANDOM,copy,generous,False,['copy'],['generous'],1,1,0.50419146,0.011985365,0.061159227,0.4047544,0.01790959,1.453255,8,3
3,RANDOM,3,RANDOM,copy,hand,True,['copy'],['hand'],1,1,0.09905103,0.006663017,0.023835765,0.8657249,0.004725228,0.7236579,8,16
3,RANDOM,3,RANDOM,copy,join,True,['copy'],['join'],1,1,0.047070503,0.0025641834,0.0078683235,0.9407451,0.0017519554,0.38354826,8,7
3,RANDOM,3,RANDOM,copy,joint,True,['copy'],['joint'],1,1,0.053744324,0.002416547,0.009786932,0.9322943,0.0017578574,0.42339605,8,13
3,RANDOM,3,RANDOM,copy,nose,True,['copy'],['nose'],1,1,0.061314624,0.0053176414,0.015447138,0.91441655,0.0035040716,0.52667665,8,14
3,RANDOM,3,RANDOM,copy,rent,True,['copy'],['rent'],1,1,0.069589585,0.00365407,0.014873329,0.9089201,0.0029629231,0.53756416,8,9
3,RANDOM,3,RANDOM,copy,south,True,['copy'],['south'],1,1,0.03543692,0.0030411326,0.0063738828,0.95368385,0.0014642269,0.32170737,8,7
3,RANDOM,1,HYPER,dollar,coin,False,['dollar'],['coin'],1,1,0.07634002,0.0080177095,0.021025756,0.89038783,0.0042287265,0.6387836,4,3
3,RANDOM,1,HYPER,dollar,money,False,['dollar'],['money'],1,1,0.087021366,0.009442426,0.026065186,0.87201387,0.005457053,0.7205093,4,3
3,RANDOM,3,RANDOM,dollar,air,True,['dollar'],['air'],1,1,0.05899291,0.010913778,0.02090726,0.90379053,0.0053954697,0.6012273,4,15
3,RANDOM,3,RANDOM,dollar,build,True,['dollar'],['build'],1,1,0.07114996,0.00933294,0.018596102,0.8961853,0.004735731,0.6194219,4,12
3,RANDOM,3,RANDOM,dollar,communism,True,['dollar'],['communism'],1,1,0.20760441,0.014089842,0.06024014,0.7038562,0.014209319,1.2454779,4,2
3,RANDOM,3,RANDOM,dollar,dictionary,True,['dollar'],['dictionary'],1,1,0.025095047,0.0054897214,0.0068075326,0.9596787,0.0029290854,0.30527613,4,1
3,RANDOM,3,RANDOM,dollar,enjoy,True,['dollar'],['enjoy'],1,1,0.05625445,0.0073616887,0.012957406,0.91934496,0.004081502,0.5108994,4,5
3,RANDOM,3,RANDOM,dollar,event,True,['dollar'],['event'],1,1,0.018144079,0.0034759901,0.0064094653,0.97030634,0.001664137,0.23759979,4,4
3,RANDOM,3,RANDOM,dollar,illness,True,['dollar'],['illness'],1,1,0.08493217,0.012524384,0.030111903,0.8632933,0.009138251,0.7784504,4,1
3,RANDOM,3,RANDOM,dollar,player,True,['dollar'],['player'],1,1,0.02678058,0.0060915095,0.012776244,0.95165277,0.0026989088,0.35612825,4,5
3,RANDOM,0,ANT,sleep,awake,False,['sleep'],['awake'],1,1,0.25403973,0.016209422,0.045619078,0.67344254,0.010689189,1.255903,6,3
3,RANDOM,0,ANT,sleep,awaken,False,['sleep'],"['awake', '##n']",1,2,0.32697725,0.01493777,0.032254286,0.61829454,0.0075361156,1.2597386,6,3
3,RANDOM,0,ANT,sleep,wake,False,['sleep'],['wake'],1,1,0.18846203,0.016419375,0.041329496,0.74397707,0.009811978,1.1239623,6,9
3,RANDOM,1,HYPER,sleep,relax,False,['sleep'],['relax'],1,1,0.14122094,0.013165858,0.02682913,0.8114925,0.0072915563,0.91741204,6,8
3,RANDOM,2,PART_OF,sleep,life,False,['sleep'],['life'],1,1,0.24879293,0.025468431,0.07543597,0.6377257,0.012576934,1.408731,6,14
3,RANDOM,3,RANDOM,sleep,brave,True,['sleep'],['brave'],1,1,0.4169933,0.047431022,0.09380875,0.41967162,0.022095324,1.7023197,6,6
3,RANDOM,3,RANDOM,sleep,profit,True,['sleep'],['profit'],1,1,0.38194627,0.005544887,0.02725334,0.5794943,0.005761197,1.212558,6,4
3,RANDOM,3,RANDOM,sleep,fly,True,['sleep'],['fly'],1,1,0.15971655,0.020125298,0.037083052,0.773482,0.0095931105,1.0632703,6,20
3,RANDOM,3,RANDOM,sleep,hold,True,['sleep'],['hold'],1,1,0.16665407,0.016124425,0.023809772,0.78643245,0.006979296,0.97778904,6,45
3,RANDOM,3,RANDOM,sleep,love,True,['sleep'],['love'],1,1,0.3297502,0.035332255,0.08121334,0.53867555,0.015028687,1.5641421,6,10
3,RANDOM,1,HYPER,skin,surface,False,['skin'],['surface'],1,1,0.24950089,0.02689824,0.15749611,0.54836965,0.017735083,1.6384976,10,10
3,RANDOM,2,PART_OF,skin,apple,False,['skin'],['apple'],1,1,0.37330458,0.03139428,0.13217413,0.43862483,0.024502119,1.7259326,10,2
0,ANT,2,PART_OF,skin,body,False,['skin'],['body'],1,1,0.41325802,0.03200606,0.17661333,0.349417,0.028705597,1.8046551,10,12
3,RANDOM,2,PART_OF,skin,grape,False,['skin'],['grape'],1,1,0.21369562,0.0864615,0.18540438,0.47153577,0.042902865,1.9382026,10,3
3,RANDOM,2,PART_OF,skin,peach,False,['skin'],['peach'],1,1,0.2119744,0.06891487,0.20235884,0.48230532,0.034446575,1.8815609,10,5
3,RANDOM,3,RANDOM,skin,vessel,True,['skin'],['vessel'],1,1,0.18736248,0.054260276,0.31351084,0.42828068,0.016585609,1.8274592,10,3
3,RANDOM,3,RANDOM,skin,education,True,['skin'],['education'],1,1,0.3777648,0.027622335,0.17300282,0.39029717,0.0313129,1.7977154,10,6
3,RANDOM,3,RANDOM,skin,flat,True,['skin'],['flat'],1,1,0.2772393,0.03638442,0.076935604,0.58886635,0.020574262,1.5368925,10,24
0,ANT,3,RANDOM,skin,freedom,False,['skin'],['freedom'],1,1,0.44163147,0.017806873,0.097506024,0.4221993,0.020856278,1.5933312,10,2
3,RANDOM,3,RANDOM,skin,huge,True,['skin'],['huge'],1,1,0.17368238,0.022296421,0.05276613,0.7339598,0.01729519,1.2136744,10,1
3,RANDOM,2,PART_OF,dish,meal,False,['dish'],['meal'],1,1,0.2937183,0.028139949,0.0722825,0.5866463,0.019212969,1.4990023,8,3
3,RANDOM,1,HYPER,dish,container,False,['dish'],['container'],1,1,0.10852763,0.013821903,0.03687387,0.82960415,0.011172468,0.9046742,8,1
3,RANDOM,4,SYN,dish,plate,False,['dish'],['plate'],1,1,0.31337154,0.02626435,0.08025184,0.5592161,0.020896217,1.5400995,8,16
0,ANT,3,RANDOM,dish,clergyman,False,['dish'],['clergyman'],1,1,0.47416475,0.055406496,0.13325422,0.29513657,0.04203797,1.8409883,8,1
3,RANDOM,3,RANDOM,dish,darkness,True,['dish'],['darkness'],1,1,0.2853777,0.025485916,0.062226377,0.6091744,0.017735546,1.4392654,8,6
3,RANDOM,3,RANDOM,dish,farm,True,['dish'],['farm'],1,1,0.35202792,0.037910927,0.12007099,0.45609546,0.033894815,1.758478,8,4
3,RANDOM,3,RANDOM,dish,jail,True,['dish'],['jail'],1,1,0.27847907,0.024000341,0.078507304,0.5843909,0.034622345,1.5518517,8,2
3,RANDOM,3,RANDOM,dish,mystery,True,['dish'],['mystery'],1,1,0.32054916,0.030174047,0.07061339,0.55128497,0.02737844,1.5643005,8,2
3,RANDOM,3,RANDOM,dish,question,True,['dish'],['question'],1,1,0.25529748,0.024544304,0.033125933,0.6686811,0.018351208,1.2910821,8,11
3,RANDOM,3,RANDOM,dish,tan,True,['dish'],['tan'],1,1,0.19983554,0.044257227,0.058835186,0.6749702,0.022101806,1.4081088,8,6
