pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
3,random,Ġrandom,1,hyper,Ġsubclass,coach,teach,False,['Ġcoach'],['Ġteach'],1,1,2.69102e-06,3.92422e-05,5.9459833e-09,0.99994457,1.351588e-05,0.0009229417,7,3,Ġrandom,Ġsubclass,Ġequivalent,Ġcontrary,Ġrandomly,ĠRandom,Ġarbitrary,Ġrandomized,Ġfree,Ġunrelated
4,syn,Ġequivalent,1,hyper,Ġsubclass,coach,teacher,False,['Ġcoach'],['Ġteacher'],1,1,0.026005864,0.11163164,9.224047e-06,0.28185105,0.58050233,1.4606047,7,2,Ġequivalent,Ġrandom,Ġsubclass,Ġcontrary,Ġsubstitute,Ġkind,Ġsubject,Ġsort,Ġpart,Ġunrelated
3,random,Ġrandom,3,random,Ġrandom,coach,coat,True,['Ġcoach'],['Ġcoat'],1,1,2.8334484e-11,6.452882e-11,2.1653885e-12,1.0,3.1165556e-11,4.348807e-09,7,6,Ġrandom,Ġrandomly,ĠRandom,Ġrandomized,random,Ġwild,Ġarbitrary,Ġrand,Ġweird,Random
3,random,Ġrandom,3,random,Ġrandom,coach,dog,True,['Ġcoach'],['Ġdog'],1,1,1.0810797e-09,1.4177549e-09,1.1879492e-10,1.0,3.031591e-10,8.737537e-08,7,8,Ġrandom,Ġrandomly,ĠRandom,Ġrandomized,Ġwild,random,Ġsubclass,Ġarbitrary,Ġunpredictable,Ġcontrary
3,random,Ġrandom,3,random,Ġrandom,coach,performance,True,['Ġcoach'],['Ġperformance'],1,1,6.6179173e-10,2.4508198e-09,1.0696184e-09,1.0,3.967964e-09,2.3290004e-07,7,5,Ġrandom,Ġrandomly,ĠRandom,Ġrandomized,Ġarbitrary,random,Ġequivalent,Ġvariable,Ġsubclass,Ġchance
3,random,Ġrandom,3,random,Ġrandom,coach,pit,True,['Ġcoach'],['Ġpit'],1,1,5.196365e-10,1.9034578e-09,2.51415e-10,1.0,3.9476708e-10,9.151653e-08,7,14,Ġrandom,Ġrandomly,ĠRandom,Ġrandomized,random,Ġsubclass,Ġwild,Ġluck,Ġarbitrary,Ġstranger
3,random,Ġrandom,3,random,Ġrandom,coach,rain,True,['Ġcoach'],['Ġrain'],1,1,1.7590597e-11,4.0518436e-11,3.8840775e-12,1.0,1.8473577e-11,2.833169e-09,7,4,Ġrandom,Ġrandomly,ĠRandom,Ġrandomized,random,Ġarbitrary,Ġchance,Ġwild,Ġluck,Ġunknown
3,random,Ġrandom,3,random,Ġrandom,coach,rear,True,['Ġcoach'],['Ġrear'],1,1,6.0611217e-07,3.7411228e-06,5.439209e-07,0.99740124,0.0025938766,0.026118776,7,11,Ġrandom,Ġequivalent,Ġsubclass,Ġrandomly,Ġaverage,Ġcontrary,Ġpart,Ġtype,Ġmean,Ġconstant
3,random,Ġrandom,3,random,Ġrandom,coach,ride,True,['Ġcoach'],['Ġride'],1,1,9.633294e-10,0.0008328713,9.057724e-10,0.99916697,2.0157263e-07,0.00972581,7,16,Ġrandom,Ġsubclass,Ġrandomly,Ġequivalent,ĠRandom,Ġanonymous,Ġtype,Ġkind,Ġarbitrary,Ġclass
3,random,Ġrandom,3,random,Ġrandom,coach,side,True,['Ġcoach'],['Ġside'],1,1,2.3082706e-08,3.6191548e-07,2.8257934e-06,0.9999968,4.9002175e-08,6.625081e-05,7,14,Ġrandom,Ġpart,Ġrandomly,Ġsubclass,Ġcoach,Ġequivalent,Ġside,Ġpick,ĠRandom,Ġcontrary
1,hyper,Ġsubclass,1,hyper,Ġsubclass,dance,move,True,['Ġdance'],['Ġmove'],1,1,4.225449e-12,1.0,1.0587939e-12,3.1609885e-11,6.198244e-12,1.5351217e-09,7,21,Ġsubclass,Ġclass,Ġtype,Ġkind,Ġcategory,Ġanother,Ġgroup,Ġsubset,Ġform,Ġone
