pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
3,random,random,1,hyper,minor,coach,teach,False,['coach'],['teach'],1,1,0.0006446042,8.151006e-05,4.531768e-08,0.99927384,1.1469776e-07,0.008990649,7,3,random,contrary,minor,wrong,unknown,bad,oblivious,good,mean,teacher
4,syn,synonym,1,hyper,minor,coach,teacher,False,['coach'],['teacher'],1,1,0.06745404,0.001533158,3.7964048e-07,5.0171434e-06,0.9310073,0.37284318,7,2,synonym,contrary,minor,opposite,equivalent,type,instead,random,son,rank
3,random,random,3,random,random,coach,coat,True,['coach'],['coat'],1,1,6.748456e-10,8.569205e-10,3.3056752e-11,1.0,3.20895e-10,5.764057e-08,7,6,random,coach,randomly,player,wrong,white,cab,bad,wild,bus
3,random,random,3,random,random,coach,dog,True,['coach'],['dog'],1,1,4.1211737e-05,2.3941006e-06,2.0982304e-08,0.9999523,4.090021e-06,0.0007875529,7,8,random,coach,contrary,bad,crazy,wild,player,kind,chess,smart
3,random,random,3,random,random,coach,performance,True,['coach'],['performance'],1,1,4.2570028e-09,3.4108126e-07,2.9626868e-09,0.99999964,2.0889177e-08,8.578776e-06,7,5,random,minor,player,average,individual,coach,representative,variable,measure,good
3,random,random,3,random,random,coach,pit,True,['coach'],['pit'],1,1,8.1899504e-10,4.1441364e-10,1.8435851e-10,1.0,1.0585062e-10,4.7107402e-08,7,14,random,randomly,out,player,pick,contrary,wrong,bus,bad,wild
3,random,random,3,random,random,coach,rain,True,['coach'],['rain'],1,1,1.3526731e-10,1.5061941e-11,1.7998465e-12,1.0,9.901064e-12,5.4081735e-09,7,4,random,randomly,coach,contrary,player,white,wrong,chess,bad,wild
3,random,random,3,random,random,coach,rear,True,['coach'],['rear'],1,1,7.338894e-05,3.3476026e-05,8.414271e-06,0.99985397,3.0586845e-05,0.0023165636,7,11,random,contrary,minor,synonym,##esian,part,direction,rank,bus,to
1,hyper,minor,3,random,random,coach,ride,False,['coach'],['ride'],1,1,1.1528524e-06,0.9994412,4.7570385e-08,0.0002744821,0.00028305655,0.0074134353,7,16,minor,synonym,random,small,type,multiple,contrary,kind,class,slow
3,random,random,3,random,random,coach,side,True,['coach'],['side'],1,1,1.8916118e-05,3.1963066e-07,8.406357e-07,0.99997973,1.7511374e-07,0.00035373803,7,14,random,contrary,part,player,minor,synonym,representative,author,side,var
1,hyper,minor,1,hyper,minor,dance,move,True,['dance'],['move'],1,1,6.7933803e-10,0.999982,9.209523e-09,2.1573512e-09,1.7947435e-05,0.0003091686,7,21,minor,synonym,major,multiple,small,type,slow,simple,distinct,minors
3,random,random,3,random,random,dance,bring,True,['dance'],['bring'],1,1,3.0698298e-11,1.0925646e-07,1.0355075e-10,0.9999999,2.1414899e-10,2.7100086e-06,7,11,random,minor,randomly,dance,common,round,chance,night,trick,strange
3,random,random,3,random,random,dance,human,True,['dance'],['human'],1,1,3.9403176e-07,0.00018576931,0.00050655345,0.9993074,5.768753e-08,0.008856687,7,4,random,part,human,minor,normal,humans,natural,dance,individual,performed
3,random,random,3,random,random,dance,idea,True,['dance'],['idea'],1,1,5.3594726e-11,2.0185595e-09,6.98955e-11,1.0,2.34829e-11,6.3319895e-08,7,5,random,randomly,idea,minor,luck,chance,wild,stupid,game,probability
3,random,random,3,random,random,dance,idle,True,['dance'],['idle'],1,1,6.823413e-09,3.1795007e-09,1.8620029e-11,1.0,2.3607015e-12,2.7560534e-07,7,10,random,idle,randomly,contrary,minor,night,slow,dance,average,wake
3,random,random,3,random,random,dance,lens,True,['dance'],['lens'],1,1,5.536753e-12,3.5206855e-11,2.223821e-11,1.0,5.344222e-11,4.0402033e-09,7,5,random,randomly,lens,selective,pixel,photon,naive,player,##nova,channel
3,random,random,3,random,random,dance,mark,True,['dance'],['mark'],1,1,2.8643623e-07,4.3446103e-06,6.260792e-10,0.99999547,3.8142794e-08,9.1279886e-05,7,30,random,minor,contrary,dance,synonym,mark,bad,randomly,tango,wrong
3,random,random,3,random,random,dance,transport,True,['dance'],['transport'],1,1,3.4411807e-12,2.8928047e-09,6.324983e-11,1.0,5.827381e-11,8.6309235e-08,7,11,random,randomly,transport,minor,bus,spread,transit,route,diffusion,correlated
3,random,random,3,random,random,dance,unknown,True,['dance'],['unknown'],1,1,1.8503268e-11,1.7415548e-09,3.0098226e-11,1.0,1.7804629e-12,5.2455157e-08,7,8,random,unknown,randomly,minor,night,mystery,known,number,chosen,secret
4,syn,synonym,0,ant,contrary,copy,original,False,['copy'],['original'],1,1,0.060263306,0.0016833972,9.525219e-06,6.174251e-11,0.93804383,0.3464479,8,6,synonym,contrary,minor,part,parent,subspecies,successor,false,opposite,reproduction
