pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ANT,HYPER,PART_OF,RANDOM,SYN,entropy,nsynsests_source,nsynsests_target
0,ANT,1,HYPER,coach,teach,False,['coach'],['teach'],1,1,0.73686266,0.014030556,0.003946839,0.18584397,0.059315946,1.1354268,7,3
0,ANT,1,HYPER,coach,teacher,False,['coach'],['teacher'],1,1,0.6468953,0.026728068,0.0077356873,0.013030987,0.30561003,1.2046982,7,2
3,RANDOM,3,RANDOM,coach,coat,True,['coach'],['coat'],1,1,0.0006108342,0.00033796113,0.00060893863,0.9980738,0.00036846657,0.023902157,7,6
0,ANT,3,RANDOM,coach,dog,False,['coach'],['dog'],1,1,0.72864604,0.009479692,0.026256772,0.19663474,0.038982768,1.1782359,7,8
3,RANDOM,3,RANDOM,coach,performance,True,['coach'],['performance'],1,1,0.0005122139,0.0005317792,0.001896063,0.99659085,0.0004691118,0.03862607,7,5
3,RANDOM,3,RANDOM,coach,pit,True,['coach'],['pit'],1,1,0.00063113606,0.00031379965,0.00050836924,0.9981958,0.0003509436,0.022551395,7,14
3,RANDOM,3,RANDOM,coach,rain,True,['coach'],['rain'],1,1,0.00057799317,0.0003209478,0.00046280917,0.99830794,0.00033026308,0.021326834,7,4
4,SYN,3,RANDOM,coach,rear,False,['coach'],['rear'],1,1,0.32892427,0.026635183,0.020348014,0.013105083,0.6109875,1.2975386,7,11
2,PART_OF,3,RANDOM,coach,ride,False,['coach'],['ride'],1,1,0.07395306,0.27756605,0.3251354,0.09923103,0.22411448,2.132428,7,16
3,RANDOM,3,RANDOM,coach,side,True,['coach'],['side'],1,1,0.0005477622,0.0003898842,0.001236287,0.9973828,0.00044320448,0.03100013,7,14
1,HYPER,1,HYPER,dance,move,True,['dance'],['move'],1,1,0.016426533,0.7783314,0.026688248,0.007349077,0.17120484,1.0063057,7,21
3,RANDOM,3,RANDOM,dance,bring,True,['dance'],['bring'],1,1,0.0010757556,0.00041672905,0.00036428677,0.9976615,0.00048183356,0.028127063,7,11
2,PART_OF,3,RANDOM,dance,human,False,['dance'],['human'],1,1,0.007376082,0.028875608,0.8021125,0.1558481,0.0057877176,0.91605544,7,4
3,RANDOM,3,RANDOM,dance,idea,True,['dance'],['idea'],1,1,0.0004857309,0.00038396585,0.00046570838,0.9983114,0.00035317848,0.021342061,7,5
3,RANDOM,3,RANDOM,dance,idle,True,['dance'],['idle'],1,1,0.006340776,0.0007161269,0.0005482321,0.9915503,0.00084453303,0.080476455,7,10
3,RANDOM,3,RANDOM,dance,lens,True,['dance'],['lens'],1,1,0.0005359923,0.00034547105,0.00041182272,0.998351,0.00035577797,0.020880803,7,5
3,RANDOM,3,RANDOM,dance,mark,True,['dance'],['mark'],1,1,0.0011585501,0.0004040898,0.00045299437,0.99750817,0.00047613846,0.029732365,7,30
3,RANDOM,3,RANDOM,dance,transport,True,['dance'],['transport'],1,1,0.00058669696,0.0003336713,0.00042670066,0.99831605,0.00033687943,0.021242056,7,11
3,RANDOM,3,RANDOM,dance,unknown,True,['dance'],['unknown'],1,1,0.00065192766,0.00035015668,0.00049708196,0.9981421,0.000358748,0.023157775,7,8
1,HYPER,0,ANT,copy,original,False,['copy'],['original'],1,1,0.15925287,0.55011225,0.016137796,0.0032014754,0.27129552,1.5296261,8,6
