pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ANT,HYPER,PART_OF,RANDOM,SYN,entropy,nsynsests_source,nsynsests_target
0,ANT,1,HYPER,coach,teach,False,['Ġcoach'],['Ġteach'],1,1,0.92365247,0.011249379,0.00083624484,0.0011872697,0.06307459,0.45021197,7,3
4,SYN,1,HYPER,coach,teacher,False,['Ġcoach'],['Ġteacher'],1,1,0.018080145,0.16480078,0.002189084,0.005495348,0.8094346,0.8408416,7,2
3,RANDOM,3,RANDOM,coach,coat,True,['Ġcoach'],['Ġcoat'],1,1,2.7713166e-05,4.804218e-05,8.492214e-05,0.9998091,3.0233927e-05,0.0029864975,7,6
3,RANDOM,3,RANDOM,coach,dog,True,['Ġcoach'],['Ġdog'],1,1,4.1685027e-05,5.6935933e-05,9.503473e-05,0.9997745,3.188038e-05,0.0034805771,7,8
3,RANDOM,3,RANDOM,coach,performance,True,['Ġcoach'],['Ġperformance'],1,1,3.3910754e-05,7.277979e-05,0.0001191159,0.99973696,3.7243037e-05,0.003984033,7,5
3,RANDOM,3,RANDOM,coach,pit,True,['Ġcoach'],['Ġpit'],1,1,2.7768723e-05,4.5509205e-05,8.29327e-05,0.99981385,2.9911542e-05,0.0029191545,7,14
3,RANDOM,3,RANDOM,coach,rain,True,['Ġcoach'],['Ġrain'],1,1,3.1451484e-05,4.1715546e-05,7.111751e-05,0.9998246,3.1055755e-05,0.002775303,7,4
3,RANDOM,3,RANDOM,coach,rear,True,['Ġcoach'],['Ġrear'],1,1,2.7801325e-05,4.9403374e-05,8.0053425e-05,0.99981135,3.1454336e-05,0.0029594768,7,11
3,RANDOM,3,RANDOM,coach,ride,True,['Ġcoach'],['Ġride'],1,1,3.0375453e-05,4.716304e-05,8.368301e-05,0.99980813,3.0680945e-05,0.0030038818,7,16
3,RANDOM,3,RANDOM,coach,side,True,['Ġcoach'],['Ġside'],1,1,2.6466205e-05,4.8498914e-05,9.668249e-05,0.9997992,2.9156978e-05,0.0031158465,7,14
1,HYPER,1,HYPER,dance,move,True,['Ġdance'],['Ġmove'],1,1,0.00011588442,0.99934644,0.00023743132,0.000101523285,0.0001986833,0.009106383,7,21
3,RANDOM,3,RANDOM,dance,bring,True,['Ġdance'],['Ġbring'],1,1,2.705322e-05,5.927094e-05,0.0001002699,0.999783,3.0370722e-05,0.0033436026,7,11
3,RANDOM,3,RANDOM,dance,human,True,['Ġdance'],['Ġhuman'],1,1,6.554796e-05,0.0003373883,0.00029916415,0.99926025,3.7700585e-05,0.0099252295,7,4
3,RANDOM,3,RANDOM,dance,idea,True,['Ġdance'],['Ġidea'],1,1,2.7336006e-05,6.63162e-05,0.00010801789,0.99977046,2.7927419e-05,0.0035117602,7,5
0,ANT,3,RANDOM,dance,idle,False,['Ġdance'],['Ġidle'],1,1,0.9897223,0.00035006407,0.0003997276,0.008958837,0.0005690135,0.0903579,7,10
