pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ANT,HYPER,PART_OF,RANDOM,SYN,entropy,nsynsests_source,nsynsests_target
3,RANDOM,1,HYPER,coach,teach,False,['coach'],['teach'],1,1,0.0019987957,0.0005654462,0.0015722096,0.9949805,0.0008831139,0.054847542,7,3
4,SYN,1,HYPER,coach,teacher,False,['coach'],['teacher'],1,1,0.4277347,0.054979265,0.0059533734,0.0022502458,0.5090823,1.3138134,7,2
3,RANDOM,3,RANDOM,coach,coat,True,['coach'],['coat'],1,1,0.0012336237,0.00038714596,0.00126544,0.9965815,0.00053235446,0.03920302,7,6
0,ANT,3,RANDOM,coach,dog,False,['coach'],['dog'],1,1,0.649476,0.01256876,0.007712836,0.26445052,0.065791875,1.303647,7,8
3,RANDOM,3,RANDOM,coach,performance,True,['coach'],['performance'],1,1,0.000995682,0.00048151525,0.0021413,0.99580693,0.0005745023,0.046444155,7,5
3,RANDOM,3,RANDOM,coach,pit,True,['coach'],['pit'],1,1,0.002018039,0.00048681124,0.0012333444,0.99555427,0.0007075831,0.04914671,7,14
3,RANDOM,3,RANDOM,coach,rain,True,['coach'],['rain'],1,1,0.0017575938,0.00048347685,0.0012067122,0.99591476,0.0006374713,0.045758367,7,4
3,RANDOM,3,RANDOM,coach,rear,True,['coach'],['rear'],1,1,0.004258381,0.00043320106,0.0012595981,0.99286336,0.0011855381,0.07229335,7,11
0,ANT,3,RANDOM,coach,ride,False,['coach'],['ride'],1,1,0.4594658,0.015574936,0.016657079,0.39501584,0.11328635,1.5927027,7,16
3,RANDOM,3,RANDOM,coach,side,True,['coach'],['side'],1,1,0.0010546775,0.0007218949,0.006190532,0.991122,0.0009108648,0.08532672,7,14
1,HYPER,1,HYPER,dance,move,True,['dance'],['move'],1,1,0.010389682,0.9588061,0.00631833,0.0014839681,0.023002015,0.31192994,7,21
3,RANDOM,3,RANDOM,dance,bring,True,['dance'],['bring'],1,1,0.0012471953,0.00043733142,0.001400371,0.9963761,0.0005389638,0.041257903,7,11
2,PART_OF,3,RANDOM,dance,human,False,['dance'],['human'],1,1,0.0034957456,0.021356689,0.94728667,0.020710725,0.0071502114,0.3878567,7,4
3,RANDOM,3,RANDOM,dance,idea,True,['dance'],['idea'],1,1,0.0010981519,0.00038718112,0.0013668494,0.9966311,0.0005167178,0.038683485,7,5
3,RANDOM,3,RANDOM,dance,idle,True,['dance'],['idle'],1,1,0.0015764377,0.0003634756,0.0012467146,0.99625057,0.00056282704,0.042330995,7,10
3,RANDOM,3,RANDOM,dance,lens,True,['dance'],['lens'],1,1,0.0011231278,0.00043119778,0.0014638489,0.9964497,0.0005321653,0.040509637,7,5
3,RANDOM,3,RANDOM,dance,mark,True,['dance'],['mark'],1,1,0.0011279228,0.0004203043,0.001486756,0.99644417,0.0005209127,0.040527463,7,30
3,RANDOM,3,RANDOM,dance,transport,True,['dance'],['transport'],1,1,0.001075072,0.000421504,0.0015376604,0.99643916,0.00052659045,0.04056031,7,11
3,RANDOM,3,RANDOM,dance,unknown,True,['dance'],['unknown'],1,1,0.0011934764,0.0004263492,0.0014276287,0.99641174,0.0005408216,0.0408936,7,8
4,SYN,0,ANT,copy,original,False,['copy'],['original'],1,1,0.38984382,0.06800154,0.0065064593,0.0020081145,0.53364,1.3423052,8,6
3,RANDOM,3,RANDOM,copy,busy,True,['copy'],['busy'],1,1,0.0012824349,0.00035347842,0.0015134645,0.9962999,0.0005507038,0.041841622,8,6
3,RANDOM,3,RANDOM,copy,cattle,True,['copy'],['cattle'],1,1,0.0011483227,0.00044803473,0.0015606855,0.99631906,0.0005238406,0.04175974,8,1
3,RANDOM,3,RANDOM,copy,generous,True,['copy'],['generous'],1,1,0.001580449,0.0004234582,0.001214681,0.9961643,0.0006172013,0.043320123,8,3
3,RANDOM,3,RANDOM,copy,hand,True,['copy'],['hand'],1,1,0.0011731063,0.00036180526,0.00330608,0.9945386,0.00062040804,0.05726905,8,16
3,RANDOM,3,RANDOM,copy,join,True,['copy'],['join'],1,1,0.17063762,0.005509301,0.003143722,0.79996854,0.02074076,0.8763186,8,7
3,RANDOM,3,RANDOM,copy,joint,True,['copy'],['joint'],1,1,0.0024372248,0.00055786874,0.0012118766,0.9950062,0.0007867623,0.054226425,8,13
3,RANDOM,3,RANDOM,copy,nose,True,['copy'],['nose'],1,1,0.0010834818,0.00037849482,0.0014737381,0.99655044,0.0005137532,0.039418854,8,14
3,RANDOM,3,RANDOM,copy,rent,True,['copy'],['rent'],1,1,0.004581786,0.00046407446,0.001690002,0.99207324,0.0011908802,0.07925996,8,9
3,RANDOM,3,RANDOM,copy,south,True,['copy'],['south'],1,1,0.0013483929,0.0004207239,0.0013430591,0.99633515,0.00055267103,0.041645974,8,7
1,HYPER,1,HYPER,dollar,coin,True,['dollar'],['coin'],1,1,0.007581606,0.96518785,0.009387976,0.0012853433,0.016557232,0.27626893,4,3
1,HYPER,1,HYPER,dollar,money,True,['dollar'],['money'],1,1,0.005715962,0.95851064,0.018308833,0.0013864709,0.016078146,0.31582117,4,3
3,RANDOM,3,RANDOM,dollar,air,True,['dollar'],['air'],1,1,0.0012328667,0.0004849125,0.0015845416,0.99613947,0.00055824587,0.043583643,4,15
3,RANDOM,3,RANDOM,dollar,build,True,['dollar'],['build'],1,1,0.0011443354,0.00037383367,0.0015715371,0.9963852,0.0005251425,0.0410017,4,12
3,RANDOM,3,RANDOM,dollar,communism,True,['dollar'],['communism'],1,1,0.0011941905,0.0004953664,0.0017145007,0.99604285,0.00055310933,0.04446923,4,2
3,RANDOM,3,RANDOM,dollar,dictionary,True,['dollar'],['dictionary'],1,1,0.0010133306,0.00038008616,0.001572931,0.99651176,0.00052187964,0.039759487,4,1
