pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
4,syn,Ġequivalent,1,hyper,Ġsubclass,coach,teach,False,['Ġcoach'],['Ġteach'],1,1,3.351053e-05,0.21111661,1.3076638e-05,1.1451991e-05,0.7888254,0.7445738,7,3,Ġequivalent,Ġsubclass,Ġcontrary,Ġclass,Ġshould,Ġsubstitute,Ġcan,Ġpart,Ġrandom,Ġtype
1,hyper,Ġsubclass,1,hyper,Ġsubclass,coach,teacher,True,['Ġcoach'],['Ġteacher'],1,1,7.686914e-07,0.731679,3.7706909e-07,9.038923e-09,0.2683198,0.83906835,7,2,Ġsubclass,Ġequivalent,Ġtype,Ġclass,Ġsubstitute,Ġsimilar,Ġcontrary,Ġcomparable,Ġor,Ġpart
3,random,Ġrandom,3,random,Ġrandom,coach,coat,True,['Ġcoach'],['Ġcoat'],1,1,2.040298e-09,1.9103456e-10,5.0144795e-11,1.0,2.7089633e-09,1.4387987e-07,7,6,Ġrandom,ĠRandom,Ġrandomized,Ġrandomly,random,Ġarbitrary,Random,Ġvariable,Ġequivalent,Ġcontrary
3,random,Ġrandom,3,random,Ġrandom,coach,dog,True,['Ġcoach'],['Ġdog'],1,1,1.9691329e-07,5.4028455e-11,1.889839e-11,0.99999976,1.9543128e-10,4.6532214e-06,7,8,Ġrandom,Ġcontrary,ĠRandom,Ġrandomly,Ġblind,random,Ġwild,Random,Ġarbitrary,Ġlucky
3,random,Ġrandom,3,random,Ġrandom,coach,performance,True,['Ġcoach'],['Ġperformance'],1,1,4.5633892e-09,1.08020926e-10,7.887112e-10,1.0,3.5565634e-08,1.0339353e-06,7,5,Ġrandom,random,Ġarbitrary,ĠRandom,Ġrandomly,Ġrandomized,Ġequivalent,Random,Ġvariable,Ġcontrary
3,random,Ġrandom,3,random,Ġrandom,coach,pit,True,['Ġcoach'],['Ġpit'],1,1,3.8032817e-09,1.1340151e-12,2.4871327e-12,1.0,1.8262403e-10,1.1242704e-07,7,14,Ġrandom,Ġrandomly,random,ĠRandom,Ġrandomized,Ġcontrary,Ġarbitrary,Random,Ġequivalent,Ġopposite
3,random,Ġrandom,3,random,Ġrandom,coach,rain,True,['Ġcoach'],['Ġrain'],1,1,5.290011e-09,5.6051794e-13,9.987135e-12,1.0,6.0277484e-11,1.4787817e-07,7,4,Ġrandom,ĠRandom,random,Ġrandomly,Ġrandomized,Ġcontrary,Random,Ġarbitrary,Ġblind,Ġvariable
3,random,Ġrandom,3,random,Ġrandom,coach,rear,True,['Ġcoach'],['Ġrear'],1,1,2.746926e-07,8.337572e-09,6.7128068e-09,0.9999995,2.2370976e-07,1.2023226e-05,7,11,Ġrandom,Ġrandomly,Ġcontrary,Ġequivalent,ĠRandom,Ġvariable,Ġarbitrary,Ġunknown,Ġopposite,Ġrandomized
3,random,Ġrandom,3,random,Ġrandom,coach,ride,True,['Ġcoach'],['Ġride'],1,1,1.391786e-06,5.4878918e-05,2.3934592e-07,0.9999062,3.7282676e-05,0.0014927923,7,16,Ġrandom,Ġsubclass,Ġequivalent,Ġrandomly,Ġcontrary,ĠRandom,Ġarbitrary,Random,Ġpart,Ġwill
3,random,Ġrandom,3,random,Ġrandom,coach,side,True,['Ġcoach'],['Ġside'],1,1,0.00065976643,5.693612e-07,2.66364e-07,0.9993393,9.282448e-08,0.007943627,7,14,Ġrandom,Ġcontrary,Ġopposite,Ġwild,Ġblind,Ġother,Ġunknown,ĠRandom,Ġarbitrary,Ġalternate
