pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ANT,HYPER,PART_OF,RANDOM,SYN,entropy,nsynsests_source,nsynsests_target
1,HYPER,1,HYPER,coach,teach,True,['Ġcoach'],['Ġteach'],1,1,0.00030350024,0.9766618,0.0008933534,0.0003583293,0.02178296,0.1702267,7,3
4,SYN,1,HYPER,coach,teacher,False,['Ġcoach'],['Ġteacher'],1,1,0.3191653,0.015482544,0.0022648682,0.01586433,0.64722294,1.1399418,7,2
3,RANDOM,3,RANDOM,coach,coat,True,['Ġcoach'],['Ġcoat'],1,1,6.075369e-05,5.6277964e-05,3.9132123e-05,0.99977905,6.485825e-05,0.0034396185,7,6
3,RANDOM,3,RANDOM,coach,dog,True,['Ġcoach'],['Ġdog'],1,1,6.506296e-05,5.3823776e-05,4.1189327e-05,0.99976987,7.002172e-05,0.0035666025,7,8
3,RANDOM,3,RANDOM,coach,performance,True,['Ġcoach'],['Ġperformance'],1,1,6.934149e-05,6.2278894e-05,5.1415354e-05,0.9997477,6.928801e-05,0.0038819562,7,5
3,RANDOM,3,RANDOM,coach,pit,True,['Ġcoach'],['Ġpit'],1,1,5.9955208e-05,5.6614477e-05,3.9210056e-05,0.9997812,6.3068874e-05,0.0034094267,7,14
3,RANDOM,3,RANDOM,coach,rain,True,['Ġcoach'],['Ġrain'],1,1,6.576499e-05,6.1001585e-05,4.1340267e-05,0.9997694,6.242366e-05,0.0035740957,7,4
3,RANDOM,3,RANDOM,coach,rear,True,['Ġcoach'],['Ġrear'],1,1,0.034357615,0.0045425626,0.010983036,0.84712285,0.10299386,0.8144439,7,11
3,RANDOM,3,RANDOM,coach,ride,True,['Ġcoach'],['Ġride'],1,1,9.617468e-05,9.603801e-05,8.135854e-05,0.9996123,0.000114163864,0.0057247886,7,16
2,PART_OF,3,RANDOM,coach,side,False,['Ġcoach'],['Ġside'],1,1,0.0010991406,0.0010443592,0.9861752,0.010415579,0.0012657807,0.12172473,7,14
1,HYPER,1,HYPER,dance,move,True,['Ġdance'],['Ġmove'],1,1,0.0002983653,0.99872893,0.00019973727,0.00028019203,0.0004927232,0.016501486,7,21
3,RANDOM,3,RANDOM,dance,bring,True,['Ġdance'],['Ġbring'],1,1,6.762286e-05,5.5477398e-05,4.046596e-05,0.99977106,6.5381566e-05,0.0035506708,7,11
