pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ANT,HYPER,PART_OF,RANDOM,SYN,entropy,nsynsests_source,nsynsests_target
2,PART_OF,1,HYPER,coach,teach,False,['coach'],['teach'],1,1,0.13723777,0.023487333,0.76671755,0.0055612037,0.06699606,1.1170902,7,3
2,PART_OF,1,HYPER,coach,teacher,False,['coach'],['teacher'],1,1,0.14779691,0.032892596,0.73347735,0.011633448,0.07419963,1.2508769,7,2
2,PART_OF,3,RANDOM,coach,coat,False,['coach'],['coat'],1,1,0.03792549,0.022278693,0.88779247,0.006490364,0.045512985,0.70378935,7,6
2,PART_OF,3,RANDOM,coach,dog,False,['coach'],['dog'],1,1,0.105930656,0.030566297,0.7587891,0.006996402,0.09771752,1.177022,7,8
2,PART_OF,3,RANDOM,coach,performance,False,['coach'],['performance'],1,1,0.07717148,0.021899035,0.8414835,0.014308656,0.04513735,0.9048738,7,5
2,PART_OF,3,RANDOM,coach,pit,False,['coach'],['pit'],1,1,0.13620225,0.03087085,0.72038835,0.00763208,0.10490656,1.2824183,7,14
2,PART_OF,3,RANDOM,coach,rain,False,['coach'],['rain'],1,1,0.10574148,0.025458565,0.7473446,0.0063944985,0.11506081,1.1971153,7,4
2,PART_OF,3,RANDOM,coach,rear,False,['coach'],['rear'],1,1,0.10402429,0.03968473,0.8021198,0.007978702,0.04619247,1.0400735,7,11
2,PART_OF,3,RANDOM,coach,ride,False,['coach'],['ride'],1,1,0.10247172,0.024687205,0.78095555,0.00749103,0.08439451,1.101085,7,16
2,PART_OF,3,RANDOM,coach,side,False,['coach'],['side'],1,1,0.052557614,0.020161105,0.88837093,0.0049319686,0.033978354,0.69220936,7,14
2,PART_OF,1,HYPER,dance,move,False,['dance'],['move'],1,1,0.16419725,0.026704324,0.69037324,0.0077706142,0.11095457,1.3429954,7,21
2,PART_OF,3,RANDOM,dance,bring,False,['dance'],['bring'],1,1,0.15985048,0.033248577,0.7131529,0.02021317,0.07353481,1.3245842,7,11
2,PART_OF,3,RANDOM,dance,human,False,['dance'],['human'],1,1,0.2162934,0.027739473,0.6564551,0.008714812,0.09079719,1.3937628,7,4
2,PART_OF,3,RANDOM,dance,idea,False,['dance'],['idea'],1,1,0.087949194,0.023129739,0.81168944,0.012268967,0.064962685,1.0125848,7,5
2,PART_OF,3,RANDOM,dance,idle,False,['dance'],['idle'],1,1,0.34484175,0.040609017,0.45812348,0.012883236,0.14354263,1.716176,7,10
