pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
0,ant,contrary,1,hyper,minor,coach,teach,False,['coach'],['teach'],1,1,0.7294838,0.20790406,4.519922e-05,0.0028507286,0.059716232,1.0706099,7,3,contrary,minor,synonym,random,part,substitute,teacher,non,substitutes,others
4,syn,synonym,1,hyper,minor,coach,teacher,False,['coach'],['teacher'],1,1,0.04700204,0.00083796104,1.234218e-05,4.951005e-06,0.9521427,0.28354976,7,2,synonym,contrary,minor,part,random,substitute,substitutes,assistant,junior,parent
3,random,random,3,random,random,coach,coat,True,['coach'],['coat'],1,1,2.2053445e-08,7.564897e-09,8.3641877e-10,1.0,2.0100277e-08,1.304153e-06,7,6,random,white,grey,contrary,synonym,strange,red,minor,party,blue
3,random,random,3,random,random,coach,dog,True,['coach'],['dog'],1,1,0.037916314,1.6695161e-05,2.0730733e-05,0.9618267,0.00021948507,0.23626687,7,8,random,contrary,synonym,part,minor,stray,grey,bad,pet,wild
3,random,random,3,random,random,coach,performance,True,['coach'],['performance'],1,1,5.6097768e-08,6.409729e-05,1.5983556e-05,0.9999151,4.7800413e-06,0.0013557848,7,5,random,minor,part,individual,synonym,personal,player,selected,final,key
3,random,random,3,random,random,coach,pit,True,['coach'],['pit'],1,1,2.6790062e-07,6.1860392e-09,3.1874599e-09,0.99999964,1.4177125e-07,9.848635e-06,7,14,random,contrary,synonym,randomly,minor,part,blank,public,white,grey
3,random,random,3,random,random,coach,rain,True,['coach'],['rain'],1,1,3.0735904e-07,2.666821e-09,2.3319075e-08,0.9999995,8.6057355e-08,9.852186e-06,7,4,random,contrary,synonym,grey,part,randomly,white,night,chance,wild
3,random,random,3,random,random,coach,rear,True,['coach'],['rear'],1,1,0.00012706962,1.4707587e-06,1.2824308e-06,0.9991441,0.00072611566,0.010504032,7,11,random,synonym,contrary,minor,part,wrong,white,rear,blank,individual
1,hyper,minor,3,random,random,coach,ride,False,['coach'],['ride'],1,1,1.3808664e-06,0.99986684,2.858208e-06,4.191789e-06,0.00012476755,0.0019645363,7,16,minor,synonym,random,part,contrary,minors,player,major,small,child
3,random,random,3,random,random,coach,side,True,['coach'],['side'],1,1,1.6881188e-05,2.828511e-06,0.0005497559,0.9993999,3.0646082e-05,0.007597955,7,14,random,part,synonym,contrary,side,minor,player,stage,member,author
1,hyper,minor,1,hyper,minor,dance,move,True,['dance'],['move'],1,1,3.2259592e-07,0.99986815,1.3960986e-06,1.6653026e-09,0.00013011196,0.0019038394,7,21,minor,synonym,part,major,contrary,move,child,slow,dance,count
