pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ant,hyper,part_of,random,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10
3,random,random,1,hyper,minor,coach,teach,False,['coach'],['teach'],1,1,0.06270082,0.37101582,0.000107262415,0.5289265,0.037249655,1.4454664,7,3,random,minor,contrary,synonym,part,others,author,teacher,friend,non
4,syn,synonym,1,hyper,minor,coach,teacher,False,['coach'],['teacher'],1,1,0.0019675011,0.006432825,1.5701342e-05,5.2359675e-05,0.99153155,0.07768042,7,2,synonym,minor,contrary,random,part,junior,mistake,friend,parent,substitute
3,random,random,3,random,random,coach,coat,True,['coach'],['coat'],1,1,7.6284765e-09,4.4010164e-09,2.993336e-10,1.0,4.8671506e-10,3.5240657e-07,7,6,random,white,grey,strange,red,contrary,party,blue,minor,black
3,random,random,3,random,random,coach,dog,True,['coach'],['dog'],1,1,0.18675916,3.0621293e-05,5.071413e-05,0.8121551,0.0010044,0.70706993,7,8,random,contrary,synonym,part,minor,stray,grey,ginger,individual,small
3,random,random,3,random,random,coach,performance,True,['coach'],['performance'],1,1,1.6187903e-07,0.00012114477,4.197147e-06,0.99986446,1.00718225e-05,0.0020175504,7,5,random,minor,individual,synonym,selected,part,key,personal,specific,best
3,random,random,3,random,random,coach,pit,True,['coach'],['pit'],1,1,1.2880827e-06,5.1422916e-08,2.191077e-08,0.99999833,3.3114253e-07,3.654161e-05,7,14,random,contrary,synonym,minor,part,randomly,blank,public,wild,white
3,random,random,3,random,random,coach,rain,True,['coach'],['rain'],1,1,1.9011391e-07,1.7190008e-09,1.6368317e-09,0.99999976,1.5582582e-08,5.004543e-06,7,4,random,contrary,synonym,randomly,wild,minor,grey,part,white,author
3,random,random,3,random,random,coach,rear,True,['coach'],['rear'],1,1,0.00016544484,1.2817029e-05,2.3231402e-07,0.9991509,0.00067055796,0.010585313,7,11,random,synonym,contrary,minor,part,blank,individual,detached,white,wrong
1,hyper,minor,3,random,random,coach,ride,False,['coach'],['ride'],1,1,2.0677053e-08,0.9998944,1.642137e-06,9.912751e-05,4.835548e-06,0.0015882683,7,16,minor,random,synonym,part,major,small,title,name,contrary,names
3,random,random,3,random,random,coach,side,True,['coach'],['side'],1,1,1.34873e-06,9.7321e-07,1.0681452e-05,0.9999864,5.9221514e-07,0.0002539924,7,14,random,part,contrary,minor,synonym,stage,player,author,public,side
1,hyper,minor,1,hyper,minor,dance,move,True,['dance'],['move'],1,1,6.2817294e-09,0.99994814,2.2442929e-07,1.3042928e-11,5.1593615e-05,0.00081467256,7,21,minor,synonym,major,part,key,title,minors,article,name,noun
3,random,random,3,random,random,dance,bring,True,['dance'],['bring'],1,1,2.5751586e-07,1.34806405e-05,3.77243e-09,0.99998605,2.8542814e-07,0.0002503413,7,11,random,minor,synonym,contrary,randomly,dance,casual,night,part,select
2,part_of,part,3,random,random,dance,human,False,['dance'],['human'],1,1,0.00015016421,0.0010384221,0.9860641,0.012746922,5.133289e-07,0.11240029,7,4,part,random,minor,all,contrary,of,with,normal,for,parts
3,random,random,3,random,random,dance,idea,True,['dance'],['idea'],1,1,1.4438499e-08,1.2728183e-08,1.902214e-08,1.0,4.6222454e-10,1.212094e-06,7,5,random,part,contrary,minor,wild,an,crazy,original,randomly,the
3,random,random,3,random,random,dance,idle,True,['dance'],['idle'],1,1,0.00018696015,9.474896e-07,2.8590497e-09,0.9998118,2.7443346e-07,0.0026119687,7,10,random,contrary,minor,synonym,idle,casual,loud,public,part,common
3,random,random,3,random,random,dance,lens,True,['dance'],['lens'],1,1,5.3798004e-08,2.2016575e-09,1.9492365e-09,1.0,4.425216e-09,1.5416313e-06,7,5,random,contrary,the,red,grey,dark,randomly,black,synonym,wrong
3,random,random,3,random,random,dance,mark,True,['dance'],['mark'],1,1,6.1580674e-09,3.6104325e-07,5.053587e-10,0.9999995,1.7451785e-07,1.2688229e-05,7,30,random,minor,synonym,contrary,randomly,single,dance,night,black,part
3,random,random,3,random,random,dance,transport,True,['dance'],['transport'],1,1,2.3051443e-09,5.671282e-10,3.368425e-11,1.0,1.4743724e-09,1.2798591e-07,7,11,random,contrary,synonym,minor,randomly,part,music,charity,casual,strange
3,random,random,3,random,random,dance,unknown,True,['dance'],['unknown'],1,1,1.4968458e-08,9.3124575e-09,3.0308005e-09,1.0,1.15688685e-08,1.0283019e-06,7,8,random,contrary,synonym,author,minor,unknown,night,part,music,number
4,syn,synonym,0,ant,contrary,copy,original,False,['copy'],['original'],1,1,0.15036687,0.0139711,0.0002239841,1.43524e-07,0.835438,0.7165284,8,6,synonym,contrary,minor,mistake,part,false,status,mis,subspecies,supplement
