pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,ANT,HYPER,PART_OF,RANDOM,SYN,entropy,nsynsests_source,nsynsests_target
4,SYN,1,HYPER,coach,teach,False,['Ġcoach'],['Ġteach'],1,1,0.053464513,0.011944257,0.13693132,0.007364512,0.7902954,1.0154936,7,3
4,SYN,1,HYPER,coach,teacher,False,['Ġcoach'],['Ġteacher'],1,1,0.056139253,0.02072807,0.17161618,0.008497933,0.74301857,1.1624029,7,2
2,PART_OF,3,RANDOM,coach,coat,False,['Ġcoach'],['Ġcoat'],1,1,0.045577705,0.016697953,0.62714756,0.05735502,0.2532217,1.4621023,7,6
2,PART_OF,3,RANDOM,coach,dog,False,['Ġcoach'],['Ġdog'],1,1,0.052369814,0.03680355,0.5344401,0.04030371,0.33608285,1.5966731,7,8
4,SYN,3,RANDOM,coach,performance,False,['Ġcoach'],['Ġperformance'],1,1,0.02891773,0.022042375,0.21763991,0.024066966,0.7073331,1.2306843,7,5
3,RANDOM,3,RANDOM,coach,pit,True,['Ġcoach'],['Ġpit'],1,1,0.04161237,0.012442047,0.39972642,0.47075737,0.07546182,1.5914316,7,14
3,RANDOM,3,RANDOM,coach,rain,True,['Ġcoach'],['Ġrain'],1,1,0.011318644,0.0046900203,0.14598268,0.82296807,0.015040661,0.83712727,7,4
3,RANDOM,3,RANDOM,coach,rear,True,['Ġcoach'],['Ġrear'],1,1,0.07324801,0.018023012,0.26558283,0.62440574,0.018740324,1.4204221,7,11
2,PART_OF,3,RANDOM,coach,ride,False,['Ġcoach'],['Ġride'],1,1,0.040256906,0.018485622,0.5506811,0.033502154,0.3570742,1.4616365,7,16
2,PART_OF,3,RANDOM,coach,side,False,['Ġcoach'],['Ġside'],1,1,0.10875989,0.010659792,0.49218985,0.27567232,0.112718225,1.7887658,7,14
4,SYN,1,HYPER,dance,move,False,['Ġdance'],['Ġmove'],1,1,0.04158354,0.008149308,0.15397468,0.006332344,0.78996015,0.97789043,7,21
4,SYN,3,RANDOM,dance,bring,False,['Ġdance'],['Ġbring'],1,1,0.081318416,0.00923714,0.25115532,0.041027356,0.6172617,1.4761293,7,11
4,SYN,3,RANDOM,dance,human,False,['Ġdance'],['Ġhuman'],1,1,0.08758578,0.012582386,0.3941121,0.016306737,0.48941293,1.5179077,7,4
4,SYN,3,RANDOM,dance,idea,False,['Ġdance'],['Ġidea'],1,1,0.05759049,0.01245351,0.33133417,0.021560462,0.57706136,1.4210583,7,5
4,SYN,3,RANDOM,dance,idle,False,['Ġdance'],['Ġidle'],1,1,0.22111559,0.010854419,0.11696731,0.01940335,0.6316593,1.4433477,7,10
4,SYN,3,RANDOM,dance,lens,False,['Ġdance'],['Ġlens'],1,1,0.054100443,0.014929866,0.37357748,0.08035194,0.47704026,1.6505738,7,5
4,SYN,3,RANDOM,dance,mark,False,['Ġdance'],['Ġmark'],1,1,0.0355194,0.0083723115,0.15777263,0.0071380925,0.79119766,0.9673583,7,30
4,SYN,3,RANDOM,dance,transport,False,['Ġdance'],['Ġtransport'],1,1,0.049479414,0.008663969,0.14375731,0.0060203704,0.792079,0.98699254,7,11
3,RANDOM,3,RANDOM,dance,unknown,True,['Ġdance'],['Ġunknown'],1,1,0.0061055366,0.00068933866,0.013052967,0.976789,0.0033632435,0.1945819,7,8
4,SYN,0,ANT,copy,original,False,['Ġcopy'],['Ġoriginal'],1,1,0.19482414,0.009104823,0.1527676,0.16068284,0.4826206,1.8666384,8,6
3,RANDOM,3,RANDOM,copy,busy,True,['Ġcopy'],['Ġbusy'],1,1,0.026569823,0.0045580626,0.084568754,0.84929067,0.035012692,0.8453709,8,6
4,SYN,3,RANDOM,copy,cattle,False,['Ġcopy'],['Ġcattle'],1,1,0.063426666,0.027999077,0.38773096,0.03968706,0.4811562,1.6193451,8,1
3,RANDOM,3,RANDOM,copy,generous,True,['Ġcopy'],['Ġgenerous'],1,1,0.022977555,0.0032588404,0.007429394,0.81861484,0.14771938,0.8484862,8,3
4,SYN,3,RANDOM,copy,hand,False,['Ġcopy'],['Ġhand'],1,1,0.07091748,0.0097595,0.31541345,0.028591435,0.57531816,1.4664699,8,16
4,SYN,3,RANDOM,copy,join,False,['Ġcopy'],['Ġjoin'],1,1,0.054648165,0.017685395,0.19018507,0.032946337,0.70453507,1.3057219,8,7
2,PART_OF,3,RANDOM,copy,joint,False,['Ġcopy'],['Ġjoint'],1,1,0.017386908,0.014149737,0.4862442,0.306015,0.17620413,1.6584866,8,13
4,SYN,3,RANDOM,copy,nose,False,['Ġcopy'],['Ġnose'],1,1,0.05377178,0.011840861,0.19867581,0.024216069,0.7114955,1.2451391,8,14
4,SYN,3,RANDOM,copy,rent,False,['Ġcopy'],['Ġrent'],1,1,0.056694753,0.010515681,0.2981581,0.013218499,0.62141293,1.3334173,8,9
3,RANDOM,3,RANDOM,copy,south,True,['Ġcopy'],['Ġsouth'],1,1,0.03782707,0.022349115,0.04300911,0.85446084,0.042353895,0.88357395,8,7
4,SYN,1,HYPER,dollar,coin,False,['Ġdollar'],['Ġcoin'],1,1,0.05279458,0.01223334,0.2364418,0.027876616,0.6706537,1.3241698,4,3
4,SYN,1,HYPER,dollar,money,False,['Ġdollar'],['Ġmoney'],1,1,0.061965685,0.010951895,0.17382339,0.014830829,0.73842824,1.1718813,4,3
4,SYN,3,RANDOM,dollar,air,False,['Ġdollar'],['Ġair'],1,1,0.082527146,0.017639125,0.25697625,0.07216708,0.5706904,1.6390209,4,15
2,PART_OF,3,RANDOM,dollar,build,False,['Ġdollar'],['Ġbuild'],1,1,0.069894105,0.011823306,0.5494338,0.242894,0.12595484,1.6910726,4,12
4,SYN,3,RANDOM,dollar,communism,False,['Ġdollar'],['Ġcommunism'],1,1,0.15303096,0.021898786,0.09920265,0.018610442,0.70725715,1.3262215,4,2
4,SYN,3,RANDOM,dollar,dictionary,False,['Ġdollar'],['Ġdictionary'],1,1,0.052247908,0.01966671,0.27360237,0.09703804,0.557445,1.6421082,4,1
