pred_label,pred_rel,real_label,real_rel,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target
1,cohyp,1,cohyp,radish,carrot,0.09,True,"['ra', '##dis', '##h']",['carrot'],3,1,-0.80932075,2.9410129,-0.32409194,-0.780386,-1.4403003,-1.212695,0.57932985,0.019455733,0.82755476,0.03160674,0.020026902,0.010351816,0.012997633,0.07800652,1.0438513,5,4
2,hyp,1,cohyp,swing,push,1.83,False,['swing'],['push'],1,1,0.022575777,1.4948295,2.8947964,-1.9881337,-2.6476448,-0.9976911,0.27451017,0.04018418,0.17516477,0.7103046,0.0053804074,0.0027822293,0.014486344,0.051697407,1.3507181,22,15
4,no-rel,4,no-rel,rhyme,dinner,0.0,True,['rhyme'],['dinner'],1,1,-2.1381876,-0.6335807,-1.7834144,0.08155086,2.0964122,0.7389265,0.103573814,0.008901544,0.040078174,0.012692335,0.08193804,0.61450976,0.1581176,0.083762586,1.7744336,4,2
3,mero,4,no-rel,glass,cabinet,1.92,False,['glass'],['cabinet'],1,1,-1.303072,0.6648449,-1.4952034,3.228225,-0.85126317,-0.95387083,-0.12146878,0.009249961,0.06619043,0.0076330528,0.85912645,0.014533087,0.013115833,0.030151129,0.8867023,12,4
2,hyp,2,hyp,geology,study,5.38,True,['geology'],['study'],1,1,-1.0147793,-0.7601168,4.725792,-1.4562129,-1.1642228,-1.26715,-0.6927514,0.0031526515,0.004067003,0.9812378,0.002027513,0.0027150223,0.0024494734,0.0043504164,0.18196377,1,16
1,cohyp,1,cohyp,nitrogen,oxygen,0.31,True,['nitrogen'],['oxygen'],1,1,0.6501501,2.5132825,0.37953433,-0.7071867,-2.1580462,-1.6848265,0.92952895,0.10056741,0.64804536,0.07672384,0.025880544,0.006065592,0.009736206,0.1329811,1.6562705,1,1
2,hyp,6,syn,reason,cause,3.46,False,['reason'],['cause'],1,1,0.058048885,-0.3044308,4.398448,-1.7641677,-2.0704725,-1.1559106,0.08911988,0.012493224,0.008694639,0.95870715,0.0020197423,0.0014868577,0.0037107246,0.0128874965,0.33975077,9,7
2,hyp,2,hyp,chipmunk,squirrel,1.69,True,"['chip', '##mun', '##k']",['squirrel'],3,1,-0.8922102,1.4029535,3.731313,-1.3980743,-2.1431825,-1.9412979,-0.10517579,0.008604767,0.08541144,0.8764149,0.005188539,0.0024629112,0.0030138819,0.018903572,0.723181,1,2
6,syn,6,syn,topic,theme,3.71,True,['topic'],['theme'],1,1,0.53247553,0.9375344,0.02508949,-1.1675956,-1.7848394,-0.6678466,2.352562,0.101459436,0.15212734,0.06108541,0.018533649,0.009997589,0.03054915,0.6262474,1.744204,2,6
2,hyp,2,hyp,crane,bird,5.3,True,['crane'],['bird'],1,1,-0.7380965,-0.5142853,4.8383203,-1.3607696,-1.6377561,-1.3217432,-0.6846765,0.0037184348,0.0046511474,0.9821262,0.0019949717,0.0015123182,0.002074367,0.0039224755,0.17351232,6,6
2,hyp,2,hyp,winter,season,5.83,True,['winter'],['season'],1,1,-0.62304586,-0.31055966,4.7660623,-1.127824,-1.8611659,-1.647807,-0.39994863,0.004466735,0.006105218,0.97825056,0.002696298,0.0012950348,0.0016030314,0.0055831606,0.20292014,2,6
1,cohyp,1,cohyp,chair,bench,2.36,True,['chair'],['bench'],1,1,0.03838398,2.671025,-1.9889504,0.54528844,-1.5213313,-0.91655827,1.2046959,0.04876276,0.6783124,0.006421376,0.0809532,0.010249736,0.018765587,0.15653488,1.5268852,7,9
6,syn,2,hyp,bat,club,3.6,False,['bat'],['club'],1,1,-1.3267558,1.2547407,0.59175766,-0.19294246,-0.16263784,-1.9064304,1.689447,0.020698782,0.27357382,0.14097582,0.06432114,0.0663002,0.011592987,0.42253733,2.1397176,10,11
6,syn,5,r-hyp,annoy,tease,3.7,False,"['ann', '##oy']",['tease'],2,1,0.339894,1.2862995,-0.7125356,-2.4758654,-1.4957656,0.2714279,1.47559,0.12206954,0.31450382,0.042613078,0.0073069897,0.019471101,0.11399159,0.3800439,2.1393306,1,12
2,hyp,1,cohyp,rearrange,organize,5.0,False,"['rear', '##rang', '##e']",['organize'],3,1,-1.0912704,-0.4768548,4.689899,-1.5574338,-1.4093186,-1.2669353,-0.53107476,0.0030217739,0.005585979,0.9794718,0.0018958757,0.0021985455,0.0025349632,0.0052911704,0.19483842,1,6
2,hyp,2,hyp,technique,knowledge,2.55,True,['technique'],['knowledge'],1,1,-1.0093085,-0.79331785,4.5636454,-1.2674496,-1.3063883,-1.1948092,-0.5062047,0.0037112434,0.0046059894,0.9768379,0.0028668847,0.0027573965,0.0030828866,0.006137827,0.21721922,2,1
6,syn,6,syn,spouse,mate,4.67,True,['spouse'],['mate'],1,1,1.0331694,0.39437816,0.58647263,-0.69364405,-0.9357472,-1.0068363,2.1400583,0.17730221,0.0936032,0.113426946,0.03153324,0.024752814,0.023054251,0.5363273,2.0153358,1,13
1,cohyp,1,cohyp,jupiter,pluto,0.33,True,['jupiter'],['pluto'],1,1,0.6221044,2.8005493,-0.7764022,-0.24401855,-2.0722787,-1.208752,0.66789794,0.08492697,0.75012255,0.020974033,0.0357185,0.0057397094,0.013611778,0.088906504,1.3394656,2,3
2,hyp,2,hyp,perch,fish,3.69,True,['perch'],['fish'],1,1,-0.7755702,-0.38481495,4.811331,-1.172309,-1.5654315,-1.4529577,-0.67511106,0.003674777,0.005431678,0.9808246,0.0024713236,0.0016680099,0.001866575,0.0040631234,0.18397973,10,6
2,hyp,2,hyp,canoe,boat,6.0,True,['canoe'],['boat'],1,1,-0.8785374,0.6582382,4.1382513,-1.8200291,-1.9615115,-1.5458674,0.3278688,0.00620507,0.028850924,0.93650526,0.002420259,0.0021009555,0.0031836755,0.02073395,0.4637801,2,3
4,no-rel,6,syn,cue,clue,2.23,False,['cue'],['clue'],1,1,-0.8922869,-0.30231133,-0.7780023,-1.0753447,3.0218108,-0.2958939,1.156402,0.015519549,0.027996404,0.01739852,0.012923438,0.7775891,0.028176649,0.120396376,1.2154652,5,3
2,hyp,2,hyp,talk,communicate,5.55,True,['talk'],['communicate'],1,1,-0.13050656,-0.18161064,4.4466057,-1.4797499,-2.326687,-0.8873324,-0.31028923,0.009914867,0.009420905,0.9640542,0.0025722787,0.0011028029,0.0046515916,0.008283392,0.30660105,11,7
4,no-rel,4,no-rel,subtraction,mansion,0.0,True,"['sub', '##tra', '##ction']",['mansion'],3,1,-1.3818829,-0.820464,-1.5642067,-0.33715928,3.362201,0.66743183,0.19334503,0.00746681,0.013090501,0.0062223263,0.021225246,0.85795504,0.057961706,0.03607845,0.8989063,2,2
2,hyp,1,cohyp,chain,link,4.0,False,['chain'],['link'],1,1,-1.222995,1.1021359,3.7615128,-1.5152977,-1.9963691,-1.7497798,0.12870307,0.0061341384,0.062740065,0.89639145,0.0045793937,0.002830618,0.0036222117,0.023702193,0.6540238,12,13
1,cohyp,6,syn,sub,submarine,1.92,False,['sub'],['submarine'],1,1,-0.97286254,2.4795256,-1.7282382,1.6893625,-1.4370577,-1.0665685,0.25761375,0.019107407,0.60332984,0.008977311,0.27377346,0.012011695,0.017398259,0.06540196,1.5572674,3,8
4,no-rel,4,no-rel,liver,biologist,0.23,True,['liver'],['biologist'],1,1,-1.3082534,-0.7866414,-0.8953685,-0.48313436,3.5101235,0.0951644,0.110065505,0.0072232736,0.012169349,0.010915604,0.016484614,0.89398164,0.029392103,0.02983336,0.7428252,5,1
2,hyp,2,hyp,authority,power,5.46,True,['authority'],['power'],1,1,-0.09844195,-0.4195732,4.4540405,-1.6499928,-1.9646286,-1.2452288,0.19946028,0.010139491,0.0073544574,0.96190953,0.0021487514,0.0015687061,0.0032208688,0.013658204,0.31809852,7,10
3,mero,1,cohyp,shore,beach,2.0,False,['shore'],['beach'],1,1,-0.67529494,0.5352345,-1.898347,3.2629292,-1.3088342,-0.46465406,0.0023603735,0.016747221,0.056191284,0.0049292166,0.85959077,0.008887919,0.020673925,0.032979548,0.89619666,5,2
2,hyp,2,hyp,stoplight,signal,5.4,True,"['stop', '##light']",['signal'],2,1,-0.9158915,-0.6046835,4.7021103,-1.1778167,-1.5593114,-1.3972548,-0.70692533,0.00356063,0.0048605218,0.9803792,0.0027401492,0.0018710837,0.002200257,0.0043881326,0.18841091,2,6
4,no-rel,4,no-rel,theft,addition,1.0,True,['theft'],['addition'],1,1,-0.99535376,-0.9304315,-0.29929674,-1.2334074,3.3921533,0.029644895,0.43493393,0.01083803,0.011565004,0.02173922,0.008542105,0.8718071,0.030206585,0.045301892,0.85123116,1,6
2,hyp,2,hyp,mustache,hair,4.55,True,['mustache'],['hair'],1,1,-1.1047052,0.7039969,4.000415,-0.30297166,-2.2406561,-1.9928316,-0.44926184,0.00565437,0.03450592,0.9322014,0.0126058655,0.0018157128,0.0023263542,0.0108902985,0.4916693,1,6
