pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,radish,carrot,0.09,True,"['Ġrad', 'ish']",['Ġcarrot'],2,1,15.471376,20.002434,15.387585,16.107565,13.718097,16.36405,15.331007,0.009985076,0.9271811,0.009182503,0.018864466,0.0017294646,0.024380047,0.008677402,0.5436194,5,4,Ġcoordinated,Ġmajor,Ġpart,Ġcontrary,Ġsubclass,Ġequivalent,Ġrandom,Ġcoordinate,Ġopposite,Ġcombined,Ġor,Ġsynchronized,Ġminor,Ġrelated
2,hyp,Ġsubclass,1,cohyp,Ġcoordinated,swing,push,1.83,False,['Ġswing'],['Ġpush'],1,1,15.478762,18.010702,19.239866,13.421109,14.731437,17.54629,16.488428,0.014743802,0.18544592,0.63392293,0.0018835727,0.0069831344,0.11655353,0.040467102,1.5731181,22,15,Ġsubclass,Ġcoordinated,Ġmajor,Ġequivalent,Ġcontrary,Ġrandom,Ġpart,Ġsimilar,Ġrelated,Ġsignificant,Ġcoordinate,Ġopposite,Ġminor,Ġtype
4,no-rel,Ġrandom,4,no-rel,Ġrandom,rhyme,dinner,0.0,True,"['Ġrhy', 'me']",['Ġdinner'],2,1,10.96753,15.384327,13.738615,16.284676,19.113222,15.607062,13.6634245,0.00025837036,0.021400955,0.0041277134,0.05265621,0.89098775,0.026740277,0.0038287295,0.6969342,4,2,Ġrandom,Ġpart,Ġmajor,Ġcoordinated,Ġsubclass,Ġequivalent,ĠRandom,Ġcontrary,ĠPart,Ġcoordinate,Ġminor,Ġbig,Ġof,Ġtotal
3,mero,Ġpart,4,no-rel,Ġrandom,glass,cabinet,1.92,False,['Ġglass'],['Ġcabinet'],1,1,10.612289,15.6553545,13.369444,18.512472,16.46625,13.1404085,15.02765,0.00030181135,0.04676392,0.0047550225,0.8142192,0.10521511,0.003781671,0.024963314,0.99340653,12,4,Ġpart,Ġrandom,Ġcoordinated,Ġequivalent,Ġsubclass,Ġmajor,ĠPart,Ġcontrary,Ġparts,Ġcomponent,Ġcoordinate,Ġcore,Ġhalf,Ġpartial
2,hyp,Ġsubclass,2,hyp,Ġsubclass,geology,study,5.38,True,"['Ġge', 'ology']",['Ġstudy'],2,1,13.365644,17.130949,20.893816,15.257859,19.752516,15.316165,17.096008,0.00039166008,0.01691065,0.728371,0.0025982906,0.23264423,0.0027542897,0.016329983,1.0691339,1,16,Ġsubclass,Ġrandom,Ġcoordinated,Ġequivalent,Ġmajor,Ġpart,Ġcontrary,Ġrelated,Ġrandomized,Ġbranch,ĠRandom,Ġmeta,Ġtype,Ġgroup
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,nitrogen,oxygen,0.31,True,['Ġnitrogen'],['Ġoxygen'],1,1,18.783812,20.772684,16.555576,14.902457,13.678551,16.11012,16.638542,0.115905344,0.84695405,0.012485134,0.0023903016,0.0007029378,0.007997133,0.013565158,0.810314,1,1,Ġcoordinated,Ġcontrary,Ġequivalent,Ġsubclass,Ġmajor,Ġpart,Ġrandom,Ġopposite,Ġcoordinate,Ġcombined,Ġmixed,Ġcoordinating,Ġor,Ġsynchronized
2,hyp,Ġsubclass,6,syn,Ġequivalent,reason,cause,3.46,False,['Ġreason'],['Ġcause'],1,1,15.76839,15.514588,17.863018,13.597041,13.651202,15.888548,17.039953,0.06744562,0.052327406,0.54782176,0.007690402,0.008118409,0.07605675,0.2405397,1.8482624,9,7,Ġsubclass,Ġequivalent,Ġmajor,Ġcontrary,Ġcoordinated,Ġrandom,Ġpart,Ġsignificant,Ġopposite,Ġsimilar,Ġrelated,Ġcoordinate,Ġanalogous,Ġtype
1,cohyp,Ġcoordinated,2,hyp,Ġsubclass,chipmunk,squirrel,1.69,False,"['Ġchip', 'm', 'unk']",['Ġsquirrel'],3,1,14.779578,18.652,18.498795,16.288063,16.202423,15.328773,15.747603,0.009678284,0.4651253,0.39905566,0.043744653,0.0401543,0.016761405,0.025480406,1.7248033,1,2,Ġcoordinated,Ġsubclass,Ġpart,Ġrandom,Ġequivalent,Ġmajor,Ġcontrary,Ġtype,Ġor,Ġcoordinate,Ġrelated,Ġminor,Ġsynchronized,Ġopposite
5,r-hyp,Ġmajor,6,syn,Ġequivalent,topic,theme,3.71,False,['Ġtopic'],['Ġtheme'],1,1,13.430186,15.655971,15.939198,14.608763,14.782945,18.280325,16.986748,0.0051955627,0.048114773,0.06386786,0.016884252,0.020096855,0.66377527,0.18206549,1.5560874,2,6,Ġmajor,Ġequivalent,Ġsubclass,Ġcoordinated,Ġrandom,Ġpart,Ġcontrary,Ġsignificant,ĠMajor,Ġminor,Ġsimilar,Ġmain,Ġrelated,Ġmassive
2,hyp,Ġsubclass,2,hyp,Ġsubclass,crane,bird,5.3,True,['Ġcrane'],['Ġbird'],1,1,12.169211,15.496651,22.919735,16.664291,15.930111,14.142056,16.71532,2.1314087e-05,0.0005939573,0.9943969,0.0019092164,0.00091623026,0.00015327187,0.0020091708,0.061192308,6,6,Ġsubclass,Ġequivalent,Ġpart,Ġrandom,Ġcoordinated,Ġmajor,Ġtype,Ġcontrary,Ġrelated,Ġsimilar,Ġclass,Ġvariant,Ġcomponent,Ġlike
