pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,cohyp,coordinated,1,cohyp,coordinated,radish,carrot,0.09,True,"['ra', '##dis', '##h']",['carrot'],3,1,9.835397,16.112274,13.306695,10.695821,11.781485,13.068372,12.8962555,0.0016093492,0.8563741,0.051786426,0.003804764,0.011267447,0.040805012,0.034352973,0.88658243,5,4,coordinated,minor,major,synonym,random,part,contrary,coordination,specific,coordinate,component,pi,different,related
4,no-rel,random,1,cohyp,coordinated,swing,push,1.83,False,['swing'],['push'],1,1,12.448272,14.3997755,15.7275095,7.497486,15.803318,12.3668785,10.474007,0.015549805,0.1094592,0.4129332,0.00011005913,0.44545418,0.014334294,0.0021592977,1.5977073,22,15,random,minor,coordinated,contrary,major,synonym,part,symmetric,independent,free,coordinate,mean,constant,negative
4,no-rel,random,4,no-rel,random,rhyme,dinner,0.0,True,['rhyme'],['dinner'],1,1,3.323258,9.745716,6.5403585,11.121824,16.722864,8.757941,4.4954357,1.508171e-06,0.0009283013,3.7637423e-05,0.0036755737,0.9950063,0.0003457035,4.869912e-06,0.050907746,4,2,random,part,coordinated,major,minor,characteristic,time,constant,night,regular,normal,typical,disorder,routine
3,mero,part,4,no-rel,random,glass,cabinet,1.92,False,['glass'],['cabinet'],1,1,6.151869,12.228197,11.014959,15.897066,13.091399,9.650189,9.1666765,5.3408472e-05,0.023255518,0.0069123153,0.91179156,0.05513278,0.0017656779,0.0010887408,0.55540055,12,4,part,random,coordinated,minor,major,synonym,parts,component,member,contrary,one,coordinate,characteristic,typical
2,hyp,minor,2,hyp,minor,geology,study,5.38,True,['geology'],['study'],1,1,7.1768174,10.164542,17.482107,6.5402308,15.698289,10.959066,9.422809,2.8582455e-05,0.0005670901,0.85433894,1.512285e-05,0.14352508,0.0012551903,0.00027009798,0.6180855,1,16,minor,random,major,coordinated,field,synonym,subject,trivial,contrary,mode,type,constant,unrelated,minors
1,cohyp,coordinated,1,cohyp,coordinated,nitrogen,oxygen,0.31,True,['nitrogen'],['oxygen'],1,1,13.062856,17.204176,11.998762,10.885943,9.4449415,11.267742,13.684079,0.015060611,0.94709843,0.00519652,0.0017077394,0.0004042057,0.0025016968,0.028030867,0.39129046,1,1,coordinated,synonym,contrary,minor,major,part,random,opposite,independent,coordination,equal,coordinate,equivalent,plural
2,hyp,minor,6,syn,synonym,reason,cause,3.46,False,['reason'],['cause'],1,1,13.60515,12.168085,18.262503,9.197382,11.158758,12.281035,15.58655,0.008755638,0.002080551,0.9224658,0.00010666413,0.00075828633,0.0023293355,0.06350365,0.46798432,9,7,minor,synonym,contrary,major,coordinated,random,part,lesser,unrelated,opposite,independent,multiple,type,non
2,hyp,minor,2,hyp,minor,chipmunk,squirrel,1.69,True,"['chip', '##mun', '##k']",['squirrel'],3,1,7.836868,15.387497,17.914265,13.024049,9.998026,12.112979,14.859519,3.6923204e-05,0.07022564,0.87873316,0.0066078966,0.00032053702,0.0026569942,0.041418828,0.6980905,1,2,minor,coordinated,synonym,part,major,random,contrary,coordination,unrelated,coordinate,member,type,pi,kind
6,syn,synonym,6,syn,synonym,topic,theme,3.71,True,['topic'],['theme'],1,1,12.211015,12.582826,14.782703,11.011405,8.783971,13.575038,15.41049,0.022571517,0.032736793,0.2954139,0.0068010637,0.00073318655,0.08829752,0.55344594,1.6427631,2,6,synonym,minor,major,coordinated,contrary,part,random,plural,unrelated,separate,non,independent,opposite,coordinate
2,hyp,minor,2,hyp,minor,crane,bird,5.3,True,['crane'],['bird'],1,1,4.598007,11.254762,21.007175,7.029918,11.11027,10.730045,10.1896715,7.47339e-08,5.81446e-05,0.9998362,8.505177e-07,5.0321923e-05,3.4405508e-05,2.0042256e-05,0.0026147403,6,6,minor,coordinated,random,major,synonym,type,small,unrelated,kind,part,species,lesser,class,trivial
2,hyp,minor,2,hyp,minor,winter,season,5.83,True,['winter'],['season'],1,1,12.591339,11.661427,16.518501,10.718507,12.393537,8.955527,8.597,0.018805368,0.0074203764,0.95461154,0.0028901545,0.015430402,0.0004957569,0.00034638765,0.3509353,2,6,minor,contrary,random,coordinated,part,major,synonym,center,independent,coordinate,change,north,holiday,time
1,cohyp,coordinated,1,cohyp,coordinated,chair,bench,2.36,True,['chair'],['bench'],1,1,12.544133,15.885344,11.220106,11.153131,8.710825,12.445928,13.702648,0.02951464,0.8338861,0.007852715,0.007344001,0.00063863525,0.026753915,0.094010025,0.94273806,7,9,coordinated,synonym,contrary,major,minor,part,random,coordinate,coordination,unrelated,opposite,related,different,independent
2,hyp,minor,2,hyp,minor,bat,club,3.6,True,['bat'],['club'],1,1,8.408485,12.419022,17.470337,10.290625,15.461022,11.5103655,11.248879,0.000101235186,0.005585798,0.872657,0.000664866,0.117006324,0.0022514425,0.0017334005,0.61952883,10,11,minor,random,coordinated,major,synonym,part,contrary,non,small,constant,pi,coordinate,type,trivial
5,r-hyp,major,5,r-hyp,major,annoy,tease,3.7,True,"['ann', '##oy']",['tease'],2,1,10.554207,11.13811,13.713495,7.866901,12.934379,15.325908,13.359364,0.005818306,0.01043236,0.13704339,0.00039601754,0.06287704,0.6872582,0.09617466,1.4570144,1,12,major,minor,synonym,random,coordinated,contrary,part,different,constant,neutral,unrelated,opposite,main,related
4,no-rel,random,1,cohyp,coordinated,rearrange,organize,5.0,False,"['rear', '##rang', '##e']",['organize'],3,1,11.304121,12.957027,16.142754,8.066119,16.6627,12.1308775,10.20231,0.0028768778,0.015023446,0.3633397,0.0001128951,0.61111504,0.006576233,0.00095589634,1.1388978,1,6,random,minor,coordinated,major,contrary,synonym,part,constant,mode,direction,method,trivial,type,disorder
2,hyp,minor,2,hyp,minor,technique,knowledge,2.55,True,['technique'],['knowledge'],1,1,10.232181,10.818884,17.919664,8.499173,14.184437,10.937801,11.734075,0.0004459462,0.00080183404,0.9725552,7.8821904e-05,0.023212694,0.0009030872,0.0020023813,0.20643315,2,1,minor,random,synonym,major,coordinated,contrary,part,field,degree,unrelated,constant,minors,lack,trivial
6,syn,synonym,6,syn,synonym,spouse,mate,4.67,True,['spouse'],['mate'],1,1,14.1977215,12.700208,14.449243,10.304888,11.397795,12.188583,15.026469,0.19938506,0.044599567,0.2564052,0.004064961,0.012125506,0.026738375,0.45668125,1.9329756,1,13,synonym,minor,contrary,coordinated,major,random,part,opposite,plural,equal,independent,unrelated,different,non
1,cohyp,coordinated,1,cohyp,coordinated,jupiter,pluto,0.33,True,['jupiter'],['pluto'],1,1,13.753329,16.895031,11.324566,11.672735,9.142601,11.37201,13.175057,0.039968885,0.9250086,0.0035230883,0.0049903556,0.00039747354,0.0036942675,0.022417221,0.5137224,2,3,coordinated,contrary,synonym,part,major,minor,random,opposite,independent,coordinate,different,coordination,pi,equal
2,hyp,minor,2,hyp,minor,perch,fish,3.69,True,['perch'],['fish'],1,1,4.2650824,11.537025,21.169193,7.589885,11.306733,11.097264,10.57331,4.555724e-08,6.55725e-05,0.99981374,1.2661955e-06,5.208433e-05,4.224117e-05,2.5014131e-05,0.0029431381,10,6,minor,coordinated,random,major,synonym,type,species,small,part,class,kind,lesser,group,unrelated
2,hyp,minor,2,hyp,minor,canoe,boat,6.0,True,['canoe'],['boat'],1,1,9.361579,16.555857,16.982357,11.638238,10.489592,11.698706,14.916412,0.00027362732,0.36441362,0.5582405,0.002666244,0.0008453745,0.00283244,0.07072825,1.3291507,2,3,minor,coordinated,synonym,major,part,random,contrary,coordination,coordinate,plural,unrelated,multiple,type,coordinating
2,hyp,minor,6,syn,synonym,cue,clue,2.23,False,['cue'],['clue'],1,1,11.481333,14.36141,15.935501,10.552634,12.599319,13.517381,15.37895,0.0060532987,0.10784346,0.5204905,0.002391462,0.018515164,0.046369936,0.29833612,1.7348574,5,3,minor,synonym,coordinated,major,random,contrary,part,unrelated,coordinate,plural,pi,independent,multiple,opposite
2,hyp,minor,2,hyp,minor,talk,communicate,5.55,True,['talk'],['communicate'],1,1,10.718142,11.431538,15.973443,12.570918,9.65065,12.524441,13.265191,0.0045413515,0.009268492,0.8700286,0.02896248,0.0015616347,0.027647182,0.057990212,0.8165924,11,7,minor,synonym,part,major,coordinated,contrary,random,unrelated,mode,method,independent,modes,multiple,fundamental
4,no-rel,random,4,no-rel,random,subtraction,mansion,0.0,True,"['sub', '##tra', '##ction']",['mansion'],3,1,9.088241,11.898238,12.435736,10.062133,17.868635,12.880629,10.562715,0.00015144944,0.0025155568,0.0043059234,0.00040107322,0.98524576,0.006718632,0.00066164276,0.13861981,2,2,random,major,minor,coordinated,synonym,part,contrary,normal,characteristic,disorder,constant,trivial,specific,parameter
2,hyp,minor,1,cohyp,coordinated,chain,link,4.0,False,['chain'],['link'],1,1,10.412365,14.333355,17.897255,11.0810175,8.2776165,11.954468,15.454491,0.0005015242,0.025302079,0.8931786,0.0009787775,5.931744e-05,0.0023443294,0.0776353,0.6026359,12,13,minor,synonym,coordinated,major,part,contrary,random,type,coordinate,plural,coordination,kind,multiple,abbreviation
2,hyp,minor,6,syn,synonym,sub,submarine,1.92,False,['sub'],['submarine'],1,1,9.898342,15.431989,15.613947,13.48342,9.087855,13.574775,15.23661,0.0011879436,0.30062702,0.36062136,0.042832706,0.0005282091,0.046929967,0.24727276,1.9694586,3,8,minor,coordinated,synonym,major,part,contrary,random,coordinate,coordination,type,equivalent,sub,component,plural
4,no-rel,random,4,no-rel,random,liver,biologist,0.23,True,['liver'],['biologist'],1,1,3.2189145,11.002128,9.785843,10.835556,17.093016,10.743082,6.7325764,9.368811e-07,0.0022484914,0.0006662933,0.0019034877,0.993414,0.0017353583,3.1452026e-05,0.06988572,5,1,random,coordinated,part,major,minor,synonym,computer,organ,kind,species,type,normal,different,suspect
2,hyp,minor,2,hyp,minor,authority,power,5.46,True,['authority'],['power'],1,1,13.357599,11.701293,15.733029,10.522658,8.539795,11.655213,15.047532,0.05677092,0.010834311,0.6106075,0.0033337018,0.00045896557,0.010346397,0.30764824,1.3642001,7,10,minor,synonym,contrary,coordinated,major,part,opposite,random,independent,plural,separate,unrelated,multiple,equal
3,mero,part,1,cohyp,coordinated,shore,beach,2.0,False,['shore'],['beach'],1,1,10.487239,11.71514,9.602797,15.019611,6.6263742,11.984722,12.814961,0.008884788,0.030333176,0.0036689236,0.8260977,0.00018702293,0.03971877,0.091109596,0.972949,5,2,part,synonym,major,coordinated,contrary,minor,component,parts,random,separate,coordinate,opposite,independent,different
2,hyp,minor,2,hyp,minor,stoplight,signal,5.4,True,"['stop', '##light']",['signal'],2,1,10.016369,11.609427,18.81387,9.896794,13.965106,11.191613,11.7332535,0.00014958493,0.0007357739,0.98990566,0.00013272639,0.007758944,0.00048449571,0.00083276286,0.09400106,2,6,minor,random,synonym,coordinated,major,contrary,part,type,kind,coordinate,zero,multiple,non,slow
4,no-rel,random,4,no-rel,random,theft,addition,1.0,True,['theft'],['addition'],1,1,12.264991,12.303921,15.907255,7.3830338,18.160202,13.408528,10.956029,0.0024574434,0.0025549978,0.09382073,1.863273e-05,0.89277333,0.007711086,0.0006637562,0.57111794,1,6,random,minor,major,coordinated,contrary,synonym,unrelated,disorder,part,trivial,constant,related,lack,violation
2,hyp,minor,2,hyp,minor,mustache,hair,4.55,True,['mustache'],['hair'],1,1,10.049264,12.078215,16.545166,8.776233,14.3426695,8.782424,9.699873,0.0013413638,0.0102025485,0.88854825,0.00037555725,0.098208465,0.00037788964,0.0009458189,0.5786409,1,6,minor,random,coordinated,contrary,synonym,major,part,sum,lack,symmetry,number,coordination,disorder,sequence
4,no-rel,random,2,hyp,minor,hall,passage,5.1,False,['hall'],['passage'],1,1,9.397959,13.743096,16.207293,8.912545,17.130941,10.050408,9.513008,0.0003057705,0.023575712,0.27710965,0.0001881842,0.69789046,0.0005871524,0.00034305273,1.018828,13,10,random,minor,coordinated,major,synonym,contrary,part,hall,direction,coordinate,mean,disorder,symmetry,center
2,hyp,minor,2,hyp,minor,sickle,tool,4.69,True,"['sick', '##le']",['tool'],2,1,5.7690163,12.747296,19.543709,10.054473,11.124283,12.209852,13.165046,1.0377548e-06,0.0011135848,0.99624866,7.537806e-05,0.0002197139,0.0006506004,0.0016910234,0.042507697,1,8,minor,synonym,coordinated,major,random,part,type,kind,coordinate,unrelated,small,contrary,non,trivial
6,syn,synonym,6,syn,synonym,infant,baby,3.75,True,['infant'],['baby'],1,1,10.744898,12.392505,13.267821,12.038597,6.77587,13.171619,14.826912,0.010762979,0.055908658,0.13416037,0.039244514,0.00020333182,0.12185526,0.6378649,1.6614152,1,8,synonym,minor,major,coordinated,part,contrary,different,random,plural,separate,coordinate,equal,related,unrelated
2,hyp,minor,1,cohyp,coordinated,empire,kingdom,4.0,False,['empire'],['kingdom'],1,1,8.211174,14.346593,14.630618,12.440646,11.191564,11.23858,12.664871,0.00078643643,0.36328056,0.48260605,0.05401322,0.01548925,0.016234886,0.06758958,1.7258573,5,6,minor,coordinated,synonym,part,major,random,contrary,coordination,type,coordinate,kind,abbreviation,unrelated,independent
