pred_label,pred_rel,real_label,real_rel,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target
1,cohyp,1,cohyp,radish,carrot,0.09,True,"['Ġrad', 'ish']",['Ġcarrot'],2,1,-0.15026994,3.398153,-0.7788755,0.12677121,-2.184345,-0.39316145,-0.8242825,0.025617486,0.8904244,0.013662701,0.033795115,0.0033508034,0.020093242,0.013056194,0.75683725,5,4
2,hyp,1,cohyp,swing,push,1.83,False,['Ġswing'],['Ġpush'],1,1,-0.8642938,0.22255935,2.898811,-1.6846895,0.6471017,-0.7583408,-0.9287518,0.018494688,0.05483545,0.7967879,0.008142422,0.08383739,0.020561833,0.01734017,1.1702914,22,15
4,no-rel,4,no-rel,rhyme,dinner,0.0,True,"['Ġrhy', 'me']",['Ġdinner'],2,1,-0.8075847,-0.35052773,-0.48414046,-1.2106351,4.7435317,-1.2312101,-1.3176563,0.0037963686,0.0059960564,0.0052461233,0.0025370312,0.9776595,0.0024853651,0.00227954,0.20978115,4,2
4,no-rel,4,no-rel,glass,cabinet,1.92,True,['Ġglass'],['Ġcabinet'],1,1,-1.9192983,-0.14040433,-0.17988518,1.8282806,2.4823055,-1.4883829,-1.7335341,0.0071756626,0.04250361,0.040858224,0.30437908,0.585402,0.011040943,0.008640491,1.5388168,12,4
2,hyp,2,hyp,geology,study,5.38,True,"['Ġge', 'ology']",['Ġstudy'],2,1,-1.8543952,-0.89442104,4.833237,-0.992233,0.5823895,-1.2106555,-0.4842871,0.0012111292,0.0031630208,0.9718347,0.0028682891,0.01385073,0.0023054893,0.004766734,0.24475864,1,16
1,cohyp,1,cohyp,nitrogen,oxygen,0.31,True,['Ġnitrogen'],['Ġoxygen'],1,1,0.66631055,3.1077096,-0.9878722,-0.5059436,-1.1282516,-1.1275471,-1.5250179,0.0744363,0.8552064,0.014235813,0.02305055,0.012371331,0.012380048,0.008319608,0.8989743,1,1
2,hyp,6,syn,reason,cause,3.46,False,['Ġreason'],['Ġcause'],1,1,-1.903575,-0.5681417,4.411275,-1.0517656,-0.7062508,-1.0732492,1.0425082,0.0017108606,0.0065040793,0.9456253,0.0040100594,0.0056650788,0.0039248266,0.03255984,0.4057002,9,7
2,hyp,2,hyp,chipmunk,squirrel,1.69,True,"['Ġchip', 'm', 'unk']",['Ġsquirrel'],3,1,-1.9579884,-0.70323914,5.191174,-0.5424455,-0.42272037,-1.6134542,-0.04956696,0.00077252224,0.002709204,0.983451,0.0031818033,0.0035864876,0.0010902854,0.0052086827,0.16053338,1,2
5,r-hyp,6,syn,topic,theme,3.71,False,['Ġtopic'],['Ġtheme'],1,1,-1.7758515,-0.36176372,0.8076727,-0.9284881,-1.9206302,2.2193575,1.8679168,0.008762092,0.03603614,0.11604277,0.020446222,0.0075810803,0.47610748,0.33502427,1.7996695,2,6
2,hyp,2,hyp,crane,bird,5.3,True,['Ġcrane'],['Ġbird'],1,1,-1.8510265,-0.58171433,5.688764,-1.1123079,-0.32782137,-1.3954037,-0.22739498,0.0005265033,0.001873512,0.99058235,0.0011021037,0.0024150203,0.00083037745,0.002670148,0.0993801,6,6
