pred_label,pred_rel,real_label,real_rel,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target
1,cohyp,1,cohyp,radish,carrot,0.09,True,"['Ġrad', 'ish']",['Ġcarrot'],2,1,-0.8778987,6.5686293,-0.9030724,-0.89930177,-0.5575539,-1.1329789,-1.0335859,0.0005814412,0.9965333,0.0005669869,0.00056912896,0.00080099504,0.00045053224,0.0004976129,0.042198546,5,4
2,hyp,1,cohyp,swing,push,1.83,False,['Ġswing'],['Ġpush'],1,1,-1.4659629,2.9791,4.5923243,-1.5685831,-1.021719,-1.2256203,-1.1032077,0.0019267146,0.16416615,0.8239446,0.0017388015,0.0030043465,0.0024501733,0.002769236,0.76140815,22,15
4,no-rel,4,no-rel,rhyme,dinner,0.0,True,"['Ġrhy', 'me']",['Ġdinner'],2,1,-1.4926941,-0.72319484,-0.9603488,-0.85990256,6.66283,-1.1194748,-0.97155696,0.00028633233,0.0006181016,0.00048760176,0.0005391238,0.99717087,0.00041586996,0.0004821669,0.035236213,4,2
3,mero,4,no-rel,glass,cabinet,1.92,False,['Ġglass'],['Ġcabinet'],1,1,-2.0466552,0.700413,-1.3306326,5.2899017,0.5443918,-1.9054313,-1.4230466,0.0006367721,0.009931629,0.0013030126,0.9777103,0.008496916,0.00073335925,0.0011879927,0.19475694,12,4
2,hyp,2,hyp,geology,study,5.38,True,"['Ġge', 'ology']",['Ġstudy'],2,1,-1.5138811,-1.1634821,7.532569,-1.8632122,-0.8659023,-1.0963411,-1.3299602,0.00011770101,0.00016709234,0.9990871,8.299793e-05,0.00022500585,0.0001786962,0.00014146727,0.012834775,1,16
1,cohyp,1,cohyp,nitrogen,oxygen,0.31,True,['Ġnitrogen'],['Ġoxygen'],1,1,0.04999317,6.457025,-1.1852705,-0.7765541,-0.4999691,-1.4012038,-1.2525791,0.0016422963,0.99538285,0.00047751082,0.000718599,0.0009475585,0.0003847732,0.00044642814,0.053458974,1,1
6,syn,6,syn,reason,cause,3.46,True,['Ġreason'],['Ġcause'],1,1,-2.086864,-0.70612127,3.2936065,0.010664391,-2.795598,-2.1351593,4.0419083,0.0014480876,0.005760282,0.3144152,0.011796139,0.00071284577,0.0013798135,0.66448754,1.0693138,9,7
2,hyp,2,hyp,chipmunk,squirrel,1.69,True,"['Ġchip', 'm', 'unk']",['Ġsquirrel'],3,1,-1.5246197,-0.6593747,7.477916,-1.5129062,-1.5392021,-1.400936,-0.9861327,0.00012297284,0.00029213278,0.9989893,0.0001244218,0.0001211927,0.00013916322,0.00021070329,0.01403131,1,2
6,syn,6,syn,topic,theme,3.71,True,['Ġtopic'],['Ġtheme'],1,1,-2.02257,-0.51977015,-1.3184758,0.5434039,-2.9688835,-0.15111573,5.4132156,0.00058038166,0.002608382,0.0011735397,0.007552694,0.00022528629,0.0037711665,0.98408854,0.14915012,2,6
2,hyp,2,hyp,crane,bird,5.3,True,['Ġcrane'],['Ġbird'],1,1,-1.460469,-1.1969906,7.499914,-1.9332024,-1.0077082,-1.2522514,-1.2347053,0.00012828202,0.00016695251,0.9991043,7.995768e-05,0.00020174243,0.00015797689,0.0001607733,0.012630766,6,6
2,hyp,2,hyp,winter,season,5.83,True,['Ġwinter'],['Ġseason'],1,1,-1.5156261,-1.0857018,7.679154,-1.6970338,-1.2454766,-1.2884413,-1.0658966,0.00010149081,0.00015600582,0.9992384,8.465307e-05,0.00013296932,0.0001273773,0.00015912628,0.010930915,2,6
1,cohyp,1,cohyp,chair,bench,2.36,True,['Ġchair'],['Ġbench'],1,1,-0.50444376,6.548298,-1.2051147,-0.57517624,-0.9662491,-1.3268411,-1.089377,0.0008620108,0.9965049,0.00042777468,0.000803145,0.00054319174,0.00037874762,0.00048026332,0.042344946,7,9
2,hyp,2,hyp,bat,club,3.6,True,['Ġbat'],['Ġclub'],1,1,-1.6922227,0.024181794,6.8822765,-0.7380119,-1.577714,-1.8978903,-1.1047194,0.00018840216,0.001048361,0.99757034,0.0004892089,0.00021125954,0.0001533789,0.00033902784,0.0300188,10,11
5,r-hyp,5,r-hyp,annoy,tease,3.7,True,['Ġannoy'],['Ġtease'],1,1,-1.0039052,-0.9926455,-0.66793007,-1.7657678,-1.4155588,6.5128746,-0.41480377,0.00054201146,0.000548149,0.00075843895,0.00025300882,0.00035911173,0.9965624,0.0009769041,0.041531533,1,12
