pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,cohyp,coordinated,1,cohyp,coordinated,radish,carrot,0.09,True,"['ra', '##dis', '##h']",['carrot'],3,1,9.261606,15.750143,14.988312,11.047493,9.772278,12.1962595,13.120861,0.00096209976,0.6326389,0.29532266,0.0057387976,0.0016032527,0.018101888,0.04563239,1.3128065,5,4,coordinated,minor,synonym,major,part,random,contrary,",",and,or,/,small,medium,complex
2,hyp,minor,1,cohyp,coordinated,swing,push,1.83,False,['swing'],['push'],1,1,12.451401,14.27111,14.941732,10.540002,13.347417,13.510513,10.703444,0.04017521,0.2478835,0.484725,0.005940844,0.09842218,0.11585768,0.0069956803,1.9750392,22,15,minor,coordinated,major,random,contrary,synonym,part,small,key,accidental,coordination,coordinate,large,multiple
4,no-rel,random,4,no-rel,random,rhyme,dinner,0.0,True,['rhyme'],['dinner'],1,1,6.190146,12.488411,10.021723,10.886572,17.910719,8.797544,10.332292,8.073971e-06,0.004389238,0.0003724947,0.00088454364,0.99372804,0.00010951302,0.00050815754,0.063748315,4,2,random,coordinated,part,synonym,minor,major,at,of,the,contrary,after,coordination,randomly,in
4,no-rel,random,4,no-rel,random,glass,cabinet,1.92,True,['glass'],['cabinet'],1,1,4.7106795,12.259552,11.938523,11.963835,13.280656,8.32127,12.177651,8.513025e-05,0.16162844,0.11724566,0.12025119,0.44872218,0.0031487895,0.14891855,2.110234,12,4,random,coordinated,synonym,part,minor,major,coordination,face,coordinate,reference,computer,sense,small,key
2,hyp,minor,2,hyp,minor,geology,study,5.38,True,['geology'],['study'],1,1,8.500246,13.166196,19.75293,11.810582,14.025966,12.025787,13.215034,1.2883642e-05,0.0013690991,0.99315506,0.00035293878,0.0032346568,0.0004376851,0.0014376225,0.07233715,1,16,minor,random,synonym,coordinated,major,part,contrary,systematic,separate,miscellaneous,unrelated,small,secondary,trivial
1,cohyp,coordinated,1,cohyp,coordinated,nitrogen,oxygen,0.31,True,['nitrogen'],['oxygen'],1,1,14.677399,19.727667,12.149339,14.652021,8.917857,10.625413,10.476674,0.006322928,0.9867834,0.00050465635,0.006164488,1.9933388e-05,0.00010994189,9.474727e-05,0.118940435,1,1,coordinated,contrary,part,minor,major,synonym,random,parts,coordination,and,partial,reduced,mixed,","
2,hyp,minor,6,syn,synonym,reason,cause,3.46,False,['reason'],['cause'],1,1,13.182493,12.828812,16.687525,11.303436,9.69422,12.445852,13.650221,0.026850712,0.018851845,0.8936587,0.004101019,0.00082038523,0.012853954,0.042863473,0.7095419,9,7,minor,synonym,contrary,coordinated,major,part,random,unknown,or,natural,auxiliary,general,logical,and
1,cohyp,coordinated,2,hyp,minor,chipmunk,squirrel,1.69,False,"['chip', '##mun', '##k']",['squirrel'],3,1,8.51894,17.161425,16.700663,12.359155,10.264446,10.143358,13.700309,0.00010550006,0.5979104,0.37716353,0.0049094944,0.0006043889,0.00053546194,0.018771226,1.13321,1,2,coordinated,minor,synonym,part,random,major,or,/,",",contrary,small,and,coordination,little
6,syn,synonym,6,syn,synonym,topic,theme,3.71,True,['topic'],['theme'],1,1,9.60912,11.793051,13.22495,12.061424,7.8539476,13.143709,16.540392,0.0008953135,0.007951409,0.033289704,0.010399134,0.00015477945,0.030692166,0.91661745,0.5677903,2,6,synonym,minor,major,part,coordinated,contrary,random,general,or,specific,parts,section,main,synonymous
2,hyp,minor,2,hyp,minor,crane,bird,5.3,True,['crane'],['bird'],1,1,6.55189,12.18693,22.696537,8.136204,10.646129,9.68525,7.627661,9.7376216e-08,2.7272177e-05,0.99996376,4.7480128e-07,5.8419573e-06,2.2348802e-06,2.8553177e-07,0.00062766636,6,6,minor,coordinated,small,random,lesser,flying,unrelated,major,pest,prey,miscellaneous,little,a,common
2,hyp,minor,2,hyp,minor,winter,season,5.83,True,['winter'],['season'],1,1,9.820726,13.397684,18.32051,11.833578,10.9597435,9.996135,12.225605,0.00020107161,0.00719124,0.98800755,0.0015049468,0.0006280867,0.00023962364,0.0022272875,0.1141613,2,6,minor,coordinated,synonym,part,random,major,contrary,natural,sub,secondary,normal,coordination,coordinate,unknown
1,cohyp,coordinated,1,cohyp,coordinated,chair,bench,2.36,True,['chair'],['bench'],1,1,11.133114,15.843464,13.247868,12.214513,8.678572,10.686154,13.422318,0.0074671465,0.8295331,0.06188431,0.022019137,0.00064144674,0.0047757616,0.07367898,0.9669111,7,9,coordinated,synonym,minor,part,contrary,major,random,or,and,/,",",partial,coordination,organized
