pred_label,pred_rel,real_label,real_rel,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target
1,cohyp,1,cohyp,radish,carrot,0.09,True,"['ra', '##dis', '##h']",['carrot'],3,1,-1.8787951,5.839019,0.58494747,-0.90946096,-1.3738436,-1.486369,-0.8106158,0.000440631,0.99055606,0.0051768417,0.0011615863,0.00073008373,0.00065238425,0.0012822702,0.09593841,5,4
1,cohyp,1,cohyp,swing,push,1.83,True,['swing'],['push'],1,1,1.1191077,4.008901,0.04272746,-3.3368726,-1.0051144,1.4699752,-1.4344199,0.047710698,0.85829604,0.016261093,0.00055387034,0.0057026637,0.06776346,0.0037122115,0.83689237,22,15
4,no-rel,4,no-rel,rhyme,dinner,0.0,True,['rhyme'],['dinner'],1,1,-1.1550617,0.95962745,-1.9244378,0.44148296,5.912913,-1.3074392,-1.8110205,0.00084045465,0.0069648568,0.00038938425,0.0041484404,0.98649895,0.0007216681,0.0004361492,0.12747836,4,2
3,mero,4,no-rel,glass,cabinet,1.92,False,['glass'],['cabinet'],1,1,-1.3090012,0.75062907,-2.2071083,4.792379,0.29135546,-2.5843043,-0.10670738,0.0021538448,0.016892757,0.0008773476,0.96163493,0.010671873,0.00060166867,0.0071674394,0.30911982,12,4
2,hyp,2,hyp,geology,study,5.38,True,['geology'],['study'],1,1,-2.1400306,-0.47148642,6.2075453,-1.83702,-1.0581533,-1.4028047,-1.3440179,0.00023613559,0.0012525672,0.996478,0.0003197109,0.00069665053,0.000493554,0.00052343827,0.042137913,1,16
1,cohyp,1,cohyp,nitrogen,oxygen,0.31,True,['nitrogen'],['oxygen'],1,1,0.1437851,5.9840894,-0.50314564,-1.2228677,-0.6566297,-1.156565,-1.4879061,0.0028853386,0.9922218,0.0015109092,0.0007356431,0.0012959288,0.00078607124,0.00056436803,0.08396366,1,1
2,hyp,6,syn,reason,cause,3.46,False,['reason'],['cause'],1,1,-2.4454286,-0.3960157,6.1928473,-1.8194245,-1.4228711,-1.3219992,-0.92852014,0.00017653371,0.001370492,0.99628437,0.00033013977,0.00049081614,0.000542909,0.0008046606,0.04395998,9,7
2,hyp,2,hyp,chipmunk,squirrel,1.69,True,"['chip', '##mun', '##k']",['squirrel'],3,1,-2.5781837,2.033958,3.7138107,-1.8854362,-2.5609486,-0.7392712,0.8317734,0.0014673531,0.14776179,0.79270744,0.0029335322,0.0014928618,0.009229198,0.044407886,0.98770976,1,2
6,syn,6,syn,topic,theme,3.71,True,['topic'],['theme'],1,1,-0.88057965,-0.78845286,-0.71914816,0.81148845,-2.314717,0.029018857,5.128034,0.002390384,0.0026210654,0.0028091595,0.0129814595,0.00056967844,0.0059361,0.97269213,0.23736231,2,6
2,hyp,2,hyp,crane,bird,5.3,True,['crane'],['bird'],1,1,-2.171481,-0.58473575,6.244091,-1.731953,-1.437376,-1.2328739,-1.4723951,0.00022070423,0.0010787612,0.9968899,0.0003425273,0.000459863,0.0005642123,0.00044403778,0.037868474,6,6
2,hyp,2,hyp,winter,season,5.83,True,['winter'],['season'],1,1,-2.372939,-0.64895046,6.1436977,-1.5859144,-1.495455,-1.52291,-1.1309472,0.00019943241,0.001118187,0.9966074,0.00043812307,0.00047960348,0.0004666149,0.0006905355,0.040890526,2,6
1,cohyp,1,cohyp,chair,bench,2.36,True,['chair'],['bench'],1,1,0.7906439,3.7795808,-1.713475,-1.6998658,-2.383084,0.7266405,1.4797758,0.04166493,0.8276552,0.0034060075,0.0034526782,0.0017435648,0.039081775,0.08299592,0.96985817,7,9
2,hyp,2,hyp,bat,club,3.6,True,['bat'],['club'],1,1,-2.3419104,2.5264072,4.094473,-0.9055042,-1.8488282,-1.7806569,-0.50666785,0.0013002049,0.16915905,0.81151676,0.005468082,0.0021288965,0.002279088,0.008147932,0.8271606,10,11
2,hyp,5,r-hyp,annoy,tease,3.7,False,"['ann', '##oy']",['tease'],2,1,-2.110451,-0.2937045,3.7105832,-3.3630166,-1.9245431,0.910392,1.9679276,0.0023500605,0.014457131,0.7927243,0.0006715785,0.0028302057,0.0481964,0.13877028,1.0118154,1,12
2,hyp,1,cohyp,rearrange,organize,5.0,False,"['rear', '##rang', '##e']",['organize'],3,1,-2.679757,-0.6951244,6.0101223,-2.0702753,-1.2360902,-0.51184314,-1.2615565,0.00016751293,0.0012188866,0.9954399,0.00030813637,0.0007096185,0.0014640685,0.00069177523,0.052528404,1,6
2,hyp,2,hyp,technique,knowledge,2.55,True,['technique'],['knowledge'],1,1,-2.2627056,-0.30541945,6.145939,-1.5230705,-1.5337839,-1.5303088,-1.2475438,0.0002220858,0.0015723871,0.99620515,0.00046530785,0.00046034937,0.00046195198,0.00061291474,0.044716474,2,1
2,hyp,6,syn,spouse,mate,4.67,False,['spouse'],['mate'],1,1,-2.1763837,-0.7063923,5.691733,-1.1773975,-1.6502688,-1.5840799,0.19445945,0.0003795194,0.0016506045,0.9915474,0.0010305953,0.0006422773,0.0006862276,0.004063291,0.08823548,1,13
1,cohyp,1,cohyp,jupiter,pluto,0.33,True,['jupiter'],['pluto'],1,1,0.8367873,5.924676,-0.82679474,-1.0603304,-0.83798707,-1.2088389,-1.0880581,0.0061031664,0.9890021,0.0011563008,0.00091547717,0.0011434312,0.0007891346,0.0008904419,0.10952778,2,3
2,hyp,2,hyp,perch,fish,3.69,True,['perch'],['fish'],1,1,-2.2247403,-0.50210047,6.2731905,-1.8137133,-1.3886005,-1.2858859,-1.445501,0.00020326195,0.0011381223,0.9969202,0.0003065934,0.00046901518,0.00051975093,0.00044307305,0.037430327,10,6
2,hyp,2,hyp,canoe,boat,6.0,True,['canoe'],['boat'],1,1,-2.2815704,0.46515518,6.002751,-1.826128,-2.2740688,-1.6065739,-0.7090083,0.00025080054,0.0039103534,0.9934895,0.00039547987,0.000252689,0.0004925785,0.0012086021,0.06825551,2,3
6,syn,6,syn,cue,clue,2.23,True,['cue'],['clue'],1,1,-1.9592457,0.34135956,2.4880044,-0.3873969,-2.4979842,-2.200344,3.1255853,0.0037863085,0.037788205,0.3233198,0.018233135,0.0022092503,0.002975146,0.61168826,1.319288,5,3
2,hyp,2,hyp,talk,communicate,5.55,True,['talk'],['communicate'],1,1,-2.437271,-0.59240544,6.214843,-2.1921868,-1.7465172,-0.28404385,-0.90573514,0.00017403201,0.0011011442,0.9958513,0.00022236565,0.00034723204,0.0014988697,0.0008049462,0.04799174,11,7
0,ant,4,no-rel,subtraction,mansion,0.0,False,"['sub', '##tra', '##ction']",['mansion'],3,1,3.624309,2.207504,-1.6085104,-1.7653654,-0.058970094,-0.54177743,-1.5186409,0.7698922,0.18668926,0.0041100327,0.0035133725,0.0193554,0.011943221,0.004496505,1.0252125,2,2
2,hyp,1,cohyp,chain,link,4.0,False,['chain'],['link'],1,1,-2.558608,0.21237591,6.1869636,-1.7924681,-1.8695787,-1.3811419,-0.754169,0.00015839725,0.0025302914,0.99517834,0.0003407829,0.00031549248,0.000514179,0.00096251024,0.05362395,12,13
6,syn,6,syn,sub,submarine,1.92,True,['sub'],['submarine'],1,1,-0.8394051,-0.109221436,-1.0710557,1.7566577,-2.4775207,-1.0187671,4.6637106,0.0037912515,0.007868596,0.0030073095,0.05084383,0.00073681405,0.0031687394,0.9305835,0.45976302,3,8
4,no-rel,4,no-rel,liver,biologist,0.23,True,['liver'],['biologist'],1,1,-1.4766667,0.16245978,-1.5851966,0.28564093,6.3644605,-1.3633962,-1.7227644,0.000390954,0.0020136752,0.0003507453,0.0022776457,0.99422354,0.00043784315,0.00030566583,0.063243344,5,1
2,hyp,2,hyp,authority,power,5.46,True,['authority'],['power'],1,1,-2.3009524,-0.24921595,6.0085387,-1.8431019,-2.246929,-1.047985,-0.3198463,0.00024483312,0.0019051445,0.9945722,0.00038700103,0.00025842374,0.00085709104,0.0017752262,0.060381588,7,10
3,mero,1,cohyp,shore,beach,2.0,False,['shore'],['beach'],1,1,-0.849758,-0.2757014,-2.525251,4.637406,-1.8532896,-1.4075884,1.8814224,0.0038340054,0.0068071033,0.00071778684,0.9261851,0.0014054796,0.0021947753,0.05885582,0.4629607,5,2
2,hyp,2,hyp,stoplight,signal,5.4,True,"['stop', '##light']",['signal'],2,1,-2.0989845,-0.3644734,6.223345,-2.0461688,-1.4840882,-1.3605489,-0.99623585,0.00024216544,0.0013721478,0.99644643,0.0002552993,0.00044787666,0.0005067698,0.00072950777,0.04225391,2,6
4,no-rel,4,no-rel,theft,addition,1.0,True,['theft'],['addition'],1,1,-1.1425672,0.5629459,-1.1582444,-1.3330199,6.3751082,-0.6744486,-2.0549366,0.00054036576,0.002974286,0.0005319603,0.00044665823,0.9944267,0.00086295704,0.0002169955,0.061027844,1,6
2,hyp,2,hyp,mustache,hair,4.55,True,['mustache'],['hair'],1,1,-2.2701669,-0.21055849,6.129012,-0.98783284,-1.180511,-1.6696216,-1.5823969,0.00022408197,0.001757453,0.99569017,0.0008078257,0.0006662522,0.00040852695,0.00044576073,0.049896207,1,6
2,hyp,2,hyp,hall,passage,5.1,True,['hall'],['passage'],1,1,-2.2128272,-0.22925857,6.050993,-1.2574776,-1.1918952,-1.9001206,-0.7051717,0.0002563826,0.0018635527,0.9949935,0.00066648703,0.00071166194,0.000350506,0.0011578578,0.056952443,13,10
2,hyp,2,hyp,sickle,tool,4.69,True,"['sick', '##le']",['tool'],2,1,-2.5108874,-0.3599549,6.182147,-1.8603419,-1.4158771,-1.1806818,-1.4091016,0.0001671533,0.0014363258,0.9964413,0.00032036353,0.00049965666,0.0006321437,0.0005030537,0.04221441,1,8
6,syn,6,syn,infant,baby,3.75,True,['infant'],['baby'],1,1,-0.17214315,-0.8261037,-1.308904,0.43456182,-2.228958,-0.24647449,5.201696,0.004536778,0.0023590438,0.0014556549,0.00832216,0.0005800752,0.004211782,0.97853446,0.19722487,1,8
1,cohyp,1,cohyp,empire,kingdom,4.0,True,['empire'],['kingdom'],1,1,0.50126606,5.7187986,-1.7413753,-1.1684387,-1.4476234,-0.7110845,-0.45745343,0.0053591644,0.9886503,0.0005690236,0.0010091447,0.0007633175,0.0015943366,0.0020546156,0.11394823,5,6
4,no-rel,4,no-rel,desire,attack,0.43,True,['desire'],['attack'],1,1,-2.4771707,0.5253086,0.60226876,-2.2549841,3.0625286,1.9661336,-2.333275,0.0025977925,0.0523076,0.05649215,0.0032441362,0.66140187,0.22095667,0.0029998377,1.406886,6,15
