pred_label,pred_rel,real_label,real_rel,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target
1,cohyp,1,cohyp,radish,carrot,0.09,True,"['Ġrad', 'ish']",['Ġcarrot'],2,1,-0.27263233,3.564089,0.17928141,0.12020575,-2.2201817,-0.452739,-0.18117692,0.019047886,0.8833112,0.029930258,0.02821332,0.0027166698,0.015908437,0.020872066,0.7984126,5,4
1,cohyp,1,cohyp,swing,push,1.83,True,['Ġswing'],['Ġpush'],1,1,0.3579161,2.0743127,-0.5150313,-1.4886398,-2.3934674,1.1608967,0.65487343,0.09274958,0.5160996,0.038743217,0.014633994,0.0059210844,0.20703414,0.12481847,1.9704977,22,15
4,no-rel,4,no-rel,rhyme,dinner,0.0,True,"['Ġrhy', 'me']",['Ġdinner'],2,1,-1.719973,-0.8985306,-1.2292855,0.44421357,3.270981,0.25585946,-0.57823396,0.005846714,0.013294122,0.009550249,0.050910354,0.8599152,0.042170126,0.018313138,0.89456004,4,2
3,mero,4,no-rel,glass,cabinet,1.92,False,['Ġglass'],['Ġcabinet'],1,1,-1.347856,-0.017442992,-1.2717481,3.3037338,-0.33152112,-0.43662557,-0.028635358,0.008360923,0.031626076,0.009022098,0.87581843,0.023101646,0.020796807,0.031274084,0.84222966,12,4
2,hyp,2,hyp,geology,study,5.38,True,"['Ġge', 'ology']",['Ġstudy'],2,1,-1.2066805,-1.0151608,5.249957,-0.9870035,-0.46309522,-1.460545,-0.005348389,0.0015466079,0.0018730793,0.9850589,0.0019265697,0.0032532327,0.0011998533,0.0051417635,0.1478037,1,16
1,cohyp,1,cohyp,nitrogen,oxygen,0.31,True,['Ġnitrogen'],['Ġoxygen'],1,1,1.086705,3.2790804,-1.0104098,0.142463,-2.3963063,0.085294075,-0.19316803,0.08973121,0.8036743,0.011019913,0.034903135,0.0027560752,0.032963723,0.024951795,1.1247151,1,1
2,hyp,6,syn,reason,cause,3.46,False,['Ġreason'],['Ġcause'],1,1,-0.46149704,-1.3048003,4.1514225,-1.4416881,-1.242613,-1.2700131,1.3533787,0.009121827,0.003925002,0.91927874,0.0034228682,0.0041768365,0.004063945,0.056010865,0.5310382,9,7
2,hyp,2,hyp,chipmunk,squirrel,1.69,True,"['Ġchip', 'm', 'unk']",['Ġsquirrel'],3,1,-1.3511453,0.29607317,4.70016,-0.7594528,-1.1693798,-1.6463667,-0.06911082,0.0022819892,0.011849264,0.96908545,0.004123655,0.0027368648,0.001698637,0.008224207,0.26830995,1,2
5,r-hyp,6,syn,topic,theme,3.71,False,['Ġtopic'],['Ġtheme'],1,1,-0.27891415,-0.16833596,-2.5039213,-0.47441864,-0.47550774,2.7202394,1.0684665,0.035990883,0.040199075,0.0038894145,0.02959961,0.029567393,0.7222846,0.13846898,1.4246398,2,6
2,hyp,2,hyp,crane,bird,5.3,True,['Ġcrane'],['Ġbird'],1,1,-1.1800673,-0.90319407,5.1482406,-0.5468591,-0.6074705,-1.764453,-0.15195109,0.0017558131,0.0023159168,0.9836205,0.003307327,0.0031128202,0.0009787751,0.0049088923,0.16039471,6,6
2,hyp,2,hyp,winter,season,5.83,True,['Ġwinter'],['Ġseason'],1,1,-0.75778335,-0.9071414,5.0978928,-0.9046261,-0.91700643,-1.8698505,0.40452707,0.0028065082,0.002417136,0.98006344,0.0024232233,0.0023934075,0.000923,0.008973284,0.18549399,2,6
1,cohyp,1,cohyp,chair,bench,2.36,True,['Ġchair'],['Ġbench'],1,1,-0.2409547,2.5838602,-0.4545057,0.9592387,-2.8726418,-0.31555933,0.6878559,0.03918825,0.66062856,0.03165278,0.13013473,0.002819867,0.036371015,0.09920491,1.6472545,7,9
2,hyp,2,hyp,bat,club,3.6,True,['Ġbat'],['Ġclub'],1,1,-1.1804438,-0.97828126,4.9781127,-0.5627939,-0.8335787,-1.6643077,0.27159488,0.0020698507,0.0025335937,0.97851187,0.0038386718,0.0029280644,0.00127585,0.008842019,0.19900131,10,11
2,hyp,5,r-hyp,annoy,tease,3.7,False,['Ġannoy'],['Ġtease'],1,1,0.3748974,0.9640184,1.0052652,-2.851463,-0.5943959,0.72175604,0.5810231,0.1291442,0.23276995,0.24257174,0.005127249,0.048990987,0.18268956,0.1587063,2.4882662,1,12
2,hyp,1,cohyp,rearrange,organize,5.0,False,"['Ġrearr', 'ange']",['Ġorganize'],2,1,-1.0255852,-0.80006963,4.9925647,-1.6915294,-0.4640646,-1.3964558,0.26576048,0.0023828489,0.0029856341,0.97891676,0.0012242796,0.004177936,0.0016444832,0.008668037,0.19534536,1,6
2,hyp,2,hyp,technique,knowledge,2.55,True,['Ġtechnique'],['Ġknowledge'],1,1,-0.8531078,-1.006764,5.214099,-1.3522047,-0.66003954,-1.5175097,0.14801183,0.002281088,0.0019561856,0.98422974,0.0013847998,0.0027668818,0.0011738054,0.006207586,0.15379255,2,1
6,syn,6,syn,spouse,mate,4.67,True,['Ġspouse'],['Ġmate'],1,1,-0.55757505,-0.42100674,0.12308279,-0.7663974,-0.6459796,0.53476125,1.6198767,0.05664611,0.06493531,0.11188607,0.04597055,0.051853314,0.16887514,0.49983352,2.20337,1,13
1,cohyp,1,cohyp,jupiter,pluto,0.33,True,"['Ġj', 'upiter']","['Ġpl', 'uto']",2,2,0.29958788,3.244896,-0.46567574,-0.49807966,-2.1607854,-0.04727084,-0.056074414,0.04459284,0.8480005,0.020745087,0.02008364,0.0038083636,0.03152291,0.031246612,0.9750772,2,3
2,hyp,2,hyp,perch,fish,3.69,True,"['Ġper', 'ch']",['Ġfish'],2,1,-1.0970688,-0.72760063,5.2261257,-0.90089494,-0.6636583,-1.6210715,-0.21227036,0.0017681231,0.002558412,0.9854645,0.002151343,0.0027273467,0.0010469866,0.0042832717,0.14536926,10,6
2,hyp,2,hyp,canoe,boat,6.0,True,['Ġcanoe'],['Ġboat'],1,1,-0.80367965,0.7399224,3.5973692,-0.041667555,-2.373515,-1.6475738,0.48504424,0.010680725,0.050000984,0.8708671,0.022884337,0.0022224386,0.004593059,0.0387513,0.8214579,2,3
6,syn,6,syn,cue,clue,2.23,True,['Ġcue'],['Ġclue'],1,1,-0.2535704,-0.08820142,-0.53416455,-1.0409615,-1.3005831,0.8800575,2.1822028,0.05472635,0.064567685,0.041336723,0.024902152,0.019208109,0.17002971,0.6252293,1.7750677,5,3
2,hyp,2,hyp,talk,communicate,5.55,True,['Ġtalk'],['Ġcommunicate'],1,1,-1.1327512,-0.70572084,4.897244,-1.4995419,-0.9289,-1.1047106,0.2531426,0.002351881,0.0036047252,0.9777074,0.0016297469,0.002883677,0.0024187623,0.009403758,0.20535167,11,7
4,no-rel,4,no-rel,subtraction,mansion,0.0,True,"['Ġsubt', 'raction']",['Ġmansion'],2,1,-0.9850032,-1.1552979,0.3938838,-1.409317,3.359237,-0.14367718,-0.29508874,0.01138763,0.009604512,0.04521436,0.0074500013,0.87722886,0.02641293,0.022701755,0.820752,2,2
2,hyp,1,cohyp,chain,link,4.0,False,['Ġchain'],['Ġlink'],1,1,-0.9584411,0.023658974,1.5188272,0.00362752,-1.7636639,-0.83660907,1.2544554,0.03458465,0.092343,0.4118578,0.09051165,0.015458931,0.039065585,0.31617835,2.1269841,12,13
3,mero,6,syn,sub,submarine,1.92,False,['Ġsub'],['Ġsubmarine'],1,1,-0.72298145,0.44552025,-1.4437094,1.6410339,-2.1962578,0.5167878,1.2818955,0.03781247,0.12164911,0.018391913,0.4020813,0.008665613,0.13063514,0.28076443,2.1403959,3,8
4,no-rel,4,no-rel,liver,biologist,0.23,True,['Ġliver'],['Ġbiologist'],1,1,-2.463434,-1.0887395,0.8189448,0.2592464,2.893109,-0.104029074,-0.56459546,0.003622301,0.014322098,0.0964947,0.055135272,0.76789457,0.038340785,0.024190206,1.2759976,5,1
2,hyp,2,hyp,authority,power,5.46,True,['Ġauthority'],['Ġpower'],1,1,-0.2251783,-1.2499752,3.9165015,-1.0288702,-1.5929915,-1.4401124,1.4541835,0.014158595,0.005081086,0.8906947,0.006338423,0.0036056745,0.004201273,0.07592027,0.6655167,7,10
3,mero,1,cohyp,shore,beach,2.0,False,['Ġshore'],['Ġbeach'],1,1,-0.14496288,1.17633,-2.563263,2.049605,-2.0125275,0.6853489,0.9326287,0.052084457,0.1952263,0.004639314,0.46751633,0.008047021,0.11948351,0.15300308,2.0675342,5,2
