pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
2,hyp,Ġsubclass,1,cohyp,Ġcoordinated,radish,carrot,0.09,False,"['Ġrad', 'ish']",['Ġcarrot'],2,1,49.842003,51.258648,52.51247,50.52043,51.72658,51.078087,51.101936,0.028496817,0.117499895,0.41168553,0.056160916,0.18761109,0.098089114,0.10045661,2.3842413,5,4,Ġsubclass,Ġrandom,Ġcoordinated,Ġequivalent,Ġmajor,Ġpart,Ġcontrary,Ġsimilar,Ġunrelated,Ġminor,Ġcoordinate,Ġopposite,Ġrelated,Ġcomparable
2,hyp,Ġsubclass,1,cohyp,Ġcoordinated,swing,push,1.83,False,['Ġswing'],['Ġpush'],1,1,51.55796,49.225243,52.248486,47.36482,50.34129,49.86869,50.942932,0.24222532,0.023503527,0.483182,0.0036573047,0.071750686,0.04472794,0.1309532,2.0165915,22,15,Ġsubclass,Ġcontrary,Ġequivalent,Ġrandom,Ġmajor,Ġcoordinated,Ġpart,Ġsimilar,Ġopposite,Ġunrelated,Ġcoordinate,Ġrelated,Ġcomparable,Ġdifferent
2,hyp,Ġsubclass,4,no-rel,Ġrandom,rhyme,dinner,0.0,False,"['Ġrhy', 'me']",['Ġdinner'],2,1,50.913097,49.882633,52.188683,50.933426,50.889874,49.907562,51.287785,0.11421257,0.040755764,0.40897197,0.11655812,0.11159068,0.041784536,0.16612634,2.409308,4,2,Ġsubclass,Ġequivalent,Ġpart,Ġcontrary,Ġrandom,Ġmajor,Ġcoordinated,Ġunrelated,Ġsimilar,Ġparts,Ġgroup,Ġrelated,Ġseparate,Ġcomparable
3,mero,Ġpart,4,no-rel,Ġrandom,glass,cabinet,1.92,False,['Ġglass'],['Ġcabinet'],1,1,50.519314,51.604664,53.650795,55.384377,52.33493,51.72365,52.84928,0.005672006,0.016791837,0.12993366,0.73554045,0.034853704,0.018913593,0.05829465,1.3658972,12,4,Ġpart,Ġsubclass,Ġequivalent,Ġrandom,Ġmajor,Ġcoordinated,Ġcontrary,Ġparts,Ġsimilar,part,ĠPart,Ġseparate,Ġrelated,Ġclass
2,hyp,Ġsubclass,2,hyp,Ġsubclass,geology,study,5.38,True,"['Ġge', 'ology']",['Ġstudy'],2,1,48.9066,47.959736,54.159042,49.470707,50.7469,49.54855,50.478065,0.004826483,0.0018724598,0.9220131,0.008484356,0.030399185,0.009171187,0.023233207,0.56187654,1,16,Ġsubclass,Ġrandom,Ġequivalent,Ġmajor,Ġpart,Ġcontrary,Ġcoordinated,Ġsimilar,Ġunrelated,Ġrelated,Ġcomparable,Ġgroup,Ġclass,Ġtype
2,hyp,Ġsubclass,1,cohyp,Ġcoordinated,nitrogen,oxygen,0.31,False,['Ġnitrogen'],['Ġoxygen'],1,1,49.940884,51.346714,51.87409,49.360924,50.28904,51.02396,51.43774,0.04675456,0.19070776,0.32314995,0.026178854,0.06622565,0.13810141,0.2088818,2.4524531,1,1,Ġsubclass,Ġequivalent,Ġcoordinated,Ġmajor,Ġrandom,Ġcontrary,Ġpart,Ġtotal,Ġcoordinate,Ġcomparable,Ġsimilar,Ġgroup,Ġcoordinating,Ġrelated
2,hyp,Ġsubclass,6,syn,Ġequivalent,reason,cause,3.46,False,['Ġreason'],['Ġcause'],1,1,49.65302,45.99848,53.042133,46.913025,48.685303,47.985695,49.743114,0.03087076,0.0007987336,0.9149998,0.0019933474,0.011729337,0.0058269016,0.03378122,0.5818541,9,7,Ġsubclass,Ġequivalent,Ġcontrary,Ġrandom,Ġmajor,Ġpart,Ġcoordinated,Ġunrelated,Ġsimilar,Ġrelated,Ġseparate,Ġdifferent,Ġcomparable,Ġclass
2,hyp,Ġsubclass,2,hyp,Ġsubclass,chipmunk,squirrel,1.69,True,"['Ġchip', 'm', 'unk']",['Ġsquirrel'],3,1,49.027714,49.53144,54.770027,50.88438,51.67386,50.65927,51.65078,0.002826205,0.004677023,0.8811679,0.01809438,0.039848298,0.01444708,0.038939174,0.78161144,1,2,Ġsubclass,Ġrandom,Ġequivalent,Ġpart,Ġmajor,Ġcoordinated,Ġcontrary,Ġunrelated,Ġsimilar,Ġrelated,Ġminor,Ġclass,Ġgroup,Ġdifferent
2,hyp,Ġsubclass,6,syn,Ġequivalent,topic,theme,3.71,False,['Ġtopic'],['Ġtheme'],1,1,49.537804,48.365654,53.235966,48.808975,50.95856,49.801174,51.06969,0.019144738,0.0059291343,0.77293116,0.009236837,0.07926409,0.024913216,0.08858079,1.2351089,2,6,Ġsubclass,Ġequivalent,Ġrandom,Ġmajor,Ġcontrary,Ġpart,Ġcoordinated,Ġsimilar,Ġunrelated,Ġrelated,Ġdifferent,Ġgroup,Ġclass,Ġmain
2,hyp,Ġsubclass,2,hyp,Ġsubclass,crane,bird,5.3,True,['Ġcrane'],['Ġbird'],1,1,47.61596,47.00338,55.08156,49.865555,49.76308,47.99306,50.523968,0.00055982696,0.0003033989,0.9779627,0.0053093424,0.0047922204,0.0008162573,0.010256185,0.19422208,6,6,Ġsubclass,Ġequivalent,Ġpart,Ġrandom,Ġmajor,Ġcontrary,Ġcoordinated,Ġsimilar,Ġclass,Ġunrelated,Ġrelated,Ġtype,Ġother,Ġdifferent
2,hyp,Ġsubclass,2,hyp,Ġsubclass,winter,season,5.83,True,['Ġwinter'],['Ġseason'],1,1,50.47303,48.947784,53.101517,49.290543,50.516235,49.634636,51.47868,0.05105398,0.011107692,0.70724005,0.015648829,0.05330813,0.022075962,0.13956536,1.4819343,2,6,Ġsubclass,Ġequivalent,Ġrandom,Ġcontrary,Ġmajor,Ġpart,Ġcoordinated,Ġsimilar,Ġunrelated,Ġcoordinate,Ġrelated,Ġdifferent,Ġclass,Ġcomparable
3,mero,Ġpart,1,cohyp,Ġcoordinated,chair,bench,2.36,False,['Ġchair'],['Ġbench'],1,1,51.080963,50.71605,52.36093,52.448284,52.422398,50.961094,52.412743,0.056449514,0.039190438,0.20302214,0.22155431,0.21589263,0.050072778,0.21381822,2.535608,7,9,Ġpart,Ġrandom,Ġequivalent,Ġsubclass,Ġcontrary,Ġmajor,Ġcoordinated,Ġsimilar,Ġunrelated,Ġparts,Ġrandomly,Ġthe,Ġopposite,Ġcomparable
2,hyp,Ġsubclass,2,hyp,Ġsubclass,bat,club,3.6,True,['Ġbat'],['Ġclub'],1,1,49.46204,48.55895,54.10353,51.511635,51.143166,50.005314,51.553185,0.0078090634,0.0031651284,0.80979085,0.060635466,0.04194716,0.01344435,0.06320792,1.0999309,10,11,Ġsubclass,Ġequivalent,Ġpart,Ġrandom,Ġmajor,Ġcontrary,Ġcoordinated,Ġsimilar,Ġunrelated,Ġrelated,Ġgroup,Ġmember,Ġof,Ġparts
2,hyp,Ġsubclass,5,r-hyp,Ġmajor,annoy,tease,3.7,False,['Ġannoy'],['Ġtease'],1,1,49.543873,48.15768,50.40025,47.69952,50.39555,49.911045,50.363785,0.10183002,0.025460105,0.23977037,0.016102143,0.23864616,0.14700657,0.2311847,2.4487295,1,12,Ġsubclass,Ġrandom,Ġequivalent,Ġmajor,Ġcontrary,Ġcoordinated,Ġpart,Ġsimilar,Ġunrelated,Ġminor,Ġdifferent,Ġmain,Ġcomparable,Ġrelated
2,hyp,Ġsubclass,1,cohyp,Ġcoordinated,rearrange,organize,5.0,False,"['Ġrearr', 'ange']",['Ġorganize'],2,1,50.193256,49.50844,54.9736,49.156147,52.05655,50.60485,51.605827,0.007515158,0.0037890063,0.89539427,0.002663957,0.048434615,0.011342043,0.03086099,0.68872905,1,6,Ġsubclass,Ġrandom,Ġequivalent,Ġmajor,Ġcontrary,Ġcoordinated,Ġpart,Ġsimilar,Ġunrelated,Ġclass,Ġrandomly,Ġrelated,Ġcomparable,Ġgroup
2,hyp,Ġsubclass,2,hyp,Ġsubclass,technique,knowledge,2.55,True,['Ġtechnique'],['Ġknowledge'],1,1,49.36895,46.84512,54.54558,48.27137,50.351486,48.5891,51.585114,0.005241064,0.00042008178,0.9281157,0.0017488257,0.014000049,0.0024028954,0.048071433,0.47793823,2,1,Ġsubclass,Ġequivalent,Ġrandom,Ġcontrary,Ġmajor,Ġpart,Ġcoordinated,Ġsimilar,Ġunrelated,Ġrelated,Ġclass,Ġcomparable,Ġspecific,Ġcommon
2,hyp,Ġsubclass,6,syn,Ġequivalent,spouse,mate,4.67,False,['Ġspouse'],['Ġmate'],1,1,51.487392,48.786736,52.952976,48.48328,51.062794,49.828995,52.160954,0.121175416,0.008138308,0.5246981,0.0060082106,0.07925263,0.023077117,0.23765032,1.8659889,1,13,Ġsubclass,Ġequivalent,Ġcontrary,Ġrandom,Ġmajor,Ġcoordinated,Ġpart,Ġsimilar,Ġcomparable,Ġunrelated,Ġopposite,Ġrelated,Ġclass,Ġrandomly
5,r-hyp,Ġmajor,1,cohyp,Ġcoordinated,jupiter,pluto,0.33,False,"['Ġj', 'upiter']","['Ġpl', 'uto']",2,2,50.27671,50.97661,51.184338,50.178417,51.68987,51.902603,51.098904,0.055973127,0.112704515,0.13872574,0.050733093,0.2299887,0.28450885,0.127366,2.5835302,2,3,Ġmajor,Ġrandom,Ġsubclass,Ġequivalent,Ġcoordinated,Ġcontrary,Ġpart,Ġcoordinate,Ġminor,Ġsimilar,Ġmain,Ġunrelated,ĠMajor,major
2,hyp,Ġsubclass,2,hyp,Ġsubclass,perch,fish,3.69,True,"['Ġper', 'ch']",['Ġfish'],2,1,46.914986,47.1399,56.031544,49.12634,49.17486,47.63431,50.105015,0.00010926437,0.00013682256,0.99483126,0.0009973719,0.0010469566,0.0002243251,0.002653937,0.05637026,10,6,Ġsubclass,Ġequivalent,Ġrandom,Ġpart,Ġmajor,Ġcoordinated,Ġcontrary,Ġclass,Ġsimilar,Ġrelated,Ġunrelated,Ġother,Ġtype,Ġdifferent
3,mero,Ġpart,2,hyp,Ġsubclass,canoe,boat,6.0,False,['Ġcanoe'],['Ġboat'],1,1,50.698666,51.016644,54.26845,54.643177,52.618355,51.630707,52.364628,0.009598427,0.013191559,0.3408305,0.4957693,0.06545013,0.024377009,0.050782993,1.784231,2,3,Ġpart,Ġsubclass,Ġrandom,Ġequivalent,Ġmajor,Ġcoordinated,Ġcontrary,Ġparts,Ġsimilar,ĠPart,Ġclass,part,Ġtotal,Ġseparate
2,hyp,Ġsubclass,6,syn,Ġequivalent,cue,clue,2.23,False,['Ġcue'],['Ġclue'],1,1,50.643837,48.545605,52.46083,48.57868,50.587193,49.861103,51.75218,0.08450074,0.010365967,0.51996106,0.0107145365,0.07984728,0.038629886,0.25598052,1.9060203,5,3,Ġsubclass,Ġequivalent,Ġcontrary,Ġrandom,Ġmajor,Ġpart,Ġcoordinated,Ġsimilar,Ġunrelated,Ġcomparable,Ġrelated,Ġminor,Ġopposite,Ġclass
2,hyp,Ġsubclass,2,hyp,Ġsubclass,talk,communicate,5.55,True,['Ġtalk'],['Ġcommunicate'],1,1,50.038494,48.43481,54.181934,48.34411,51.290596,50.23697,50.88608,0.0139947515,0.0028151034,0.8819388,0.002571005,0.048949264,0.01706718,0.032663886,0.7665335,11,7,Ġsubclass,Ġrandom,Ġequivalent,Ġmajor,Ġcontrary,Ġcoordinated,Ġpart,Ġsimilar,Ġunrelated,Ġrandomly,Ġclass,Ġrelated,Ġcoordinate,Ġcomparable
