pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,radish,carrot,0.09,True,"['Ġrad', 'ish']",['Ġcarrot'],2,1,48.04537,56.109356,50.482067,52.006363,49.32374,51.195114,49.16157,0.0003055435,0.9709982,0.0034939602,0.016043946,0.00109714,0.007128372,0.0009328977,0.23997968,5,4,Ġcoordinated,Ġpart,Ġmajor,Ġsubclass,Ġrandom,Ġequivalent,Ġcontrary,Ġcommon,Ġother,Ġpotato,Ġdifferent,Ġegg,Ġorange,Ġsimilar
2,hyp,Ġsubclass,1,cohyp,Ġcoordinated,swing,push,1.83,False,['Ġswing'],['Ġpush'],1,1,50.887768,54.2586,57.7044,50.332367,53.526566,54.882523,52.268364,0.0009843805,0.02864812,0.89864546,0.0005648791,0.013777751,0.05346419,0.0039151493,0.6436875,22,15,Ġsubclass,Ġmajor,Ġcoordinated,Ġrandom,Ġequivalent,Ġcontrary,Ġpart,major,Ġcoordinate,Ġmodified,Ġminor,Ġsystematic,Ġclass,Ġtype
4,no-rel,Ġrandom,4,no-rel,Ġrandom,rhyme,dinner,0.0,True,"['Ġrhy', 'me']",['Ġdinner'],2,1,51.166706,51.679695,52.88561,52.009148,61.588863,53.262295,48.078156,2.9749e-05,4.968905e-05,0.00016595192,6.907805e-05,0.9994424,0.00024186609,1.3556011e-06,0.0079328045,4,2,Ġrandom,Ġmajor,Ġsubclass,Ġpart,Ġcoordinated,Ġrandomly,Ġcontrary,ĠRandom,Ġrandomized,Ġunrelated,random,Ġarbitrary,Ġmain,Ġequivalent
3,mero,Ġpart,4,no-rel,Ġrandom,glass,cabinet,1.92,False,['Ġglass'],['Ġcabinet'],1,1,52.687042,55.441868,56.926224,62.33258,58.4813,56.489014,53.126865,6.2839696e-05,0.0009877331,0.004358,0.9710423,0.020637088,0.0028145518,9.7554395e-05,0.2267668,12,4,Ġpart,Ġrandom,Ġsubclass,Ġmajor,Ġcoordinated,Ġparts,Ġportion,Ġequivalent,Ġcomponent,Ġmember,Ġcontrary,ĠPart,part,ĠPART
2,hyp,Ġsubclass,2,hyp,Ġsubclass,geology,study,5.38,True,"['Ġge', 'ology']",['Ġstudy'],2,1,49.844242,52.722786,61.651882,53.42551,55.072815,54.55906,52.90991,7.42674e-06,0.00013210946,0.9972204,0.0002667616,0.0013852832,0.00082873803,0.00015929426,0.032647863,1,16,Ġsubclass,Ġrandom,Ġmajor,Ġpart,Ġequivalent,Ġcoordinated,Ġtype,Ġclass,Ġfield,Ġgroup,Ġbranch,Ġcategory,Ġcontrary,Ġkind
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,nitrogen,oxygen,0.31,True,['Ġnitrogen'],['Ġoxygen'],1,1,52.522774,54.808895,48.36444,49.32463,48.69548,49.312088,47.296516,0.09123543,0.8974565,0.0014263382,0.0037258696,0.0019860542,0.003679429,0.00049026264,0.5517459,1,1,Ġcoordinated,Ġcontrary,Ġpart,Ġmajor,Ġrandom,Ġopposite,Ġsubclass,Ġequivalent,Ġcoordination,Ġother,Ġphosphorus,Ġindependent,Ġdifferent,Ġnegative
2,hyp,Ġsubclass,6,syn,Ġequivalent,reason,cause,3.46,False,['Ġreason'],['Ġcause'],1,1,52.82125,54.329266,57.96058,54.121155,53.27076,57.03973,55.911438,0.0036864106,0.016654292,0.62890565,0.013525234,0.0057786023,0.25041822,0.08103169,1.4699175,9,7,Ġsubclass,Ġmajor,Ġequivalent,Ġcoordinated,Ġpart,Ġrandom,Ġcontrary,Ġsignificant,Ġsystematic,major,Ġmain,Ġclass,Ġtype,Ġdifferent
2,hyp,Ġsubclass,2,hyp,Ġsubclass,chipmunk,squirrel,1.69,True,"['Ġchip', 'm', 'unk']",['Ġsquirrel'],3,1,53.092026,55.727226,65.050705,55.863792,53.689854,55.08148,54.94021,6.401511e-06,8.927617e-05,0.99970275,0.00010234001,1.1639006e-05,4.6804835e-05,4.0638537e-05,0.00455305,1,2,Ġsubclass,Ġpart,Ġcoordinated,Ġmajor,Ġequivalent,Ġclass,Ġtype,Ġspecies,Ġrandom,Ġgroup,Ġrelated,Ġcontrary,Ġanother,Ġkind
5,r-hyp,Ġmajor,6,syn,Ġequivalent,topic,theme,3.71,False,['Ġtopic'],['Ġtheme'],1,1,51.171272,55.233868,57.01912,53.697784,53.21792,58.833374,56.41887,0.0003646714,0.021196514,0.12635411,0.0045619654,0.0028232469,0.7753722,0.06932726,1.1100312,2,6,Ġmajor,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġrandom,Ġsignificant,major,Ġcontrary,ĠMajor,Ġmain,Ġclass,Ġsystematic,Ġminor
2,hyp,Ġsubclass,2,hyp,Ġsubclass,crane,bird,5.3,True,['Ġcrane'],['Ġbird'],1,1,51.39109,52.69824,64.72525,54.063984,54.258213,51.998356,52.471806,1.6181497e-06,5.980064e-06,0.99993265,2.343374e-05,2.8457336e-05,2.9699609e-06,4.7683416e-06,0.0011607927,6,6,Ġsubclass,Ġclass,Ġrandom,Ġpart,Ġtype,Ġcoordinated,Ġequivalent,Ġkind,Ġmajor,Ġspecies,Ġcategory,Ġa,Ġcontrary,ĠClass
2,hyp,Ġsubclass,2,hyp,Ġsubclass,winter,season,5.83,True,['Ġwinter'],['Ġseason'],1,1,53.413395,54.331806,61.986813,54.539562,54.522938,52.779964,52.667313,0.00018868629,0.00047271707,0.9979949,0.0005818735,0.00057228014,0.00010014862,8.9478955e-05,0.025397645,2,6,Ġsubclass,Ġpart,Ġrandom,Ġcoordinated,Ġcontrary,Ġmajor,Ġequivalent,Ġan,Ġclass,Ġa,Ġthe,Ġanother,Ġdesignated,Ġtype
5,r-hyp,Ġmajor,1,cohyp,Ġcoordinated,chair,bench,2.36,False,['Ġchair'],['Ġbench'],1,1,51.51994,56.736298,55.97933,56.489418,50.700264,57.023567,56.211082,0.0012976095,0.23910001,0.11215843,0.18679324,0.0005716938,0.31866854,0.14141047,2.2431543,7,9,Ġmajor,Ġcoordinated,Ġpart,Ġequivalent,Ġsubclass,Ġcontrary,Ġregular,Ġminor,Ġrandom,Ġsimilar,Ġsystematic,Ġmodified,Ġgiant,major
2,hyp,Ġsubclass,2,hyp,Ġsubclass,bat,club,3.6,True,['Ġbat'],['Ġclub'],1,1,51.856167,54.51518,60.869137,57.010735,53.879944,55.494667,55.417255,0.00011794995,0.0016845812,0.96823525,0.020431397,0.0008925097,0.004486197,0.004152015,0.253719,10,11,Ġsubclass,Ġpart,Ġmajor,Ġequivalent,Ġcoordinated,Ġrandom,Ġcontrary,Ġclass,Ġtype,Ġmember,part,Ġspecial,Ġkind,Ġa
4,no-rel,Ġrandom,5,r-hyp,Ġmajor,annoy,tease,3.7,False,['Ġannoy'],['Ġtease'],1,1,52.271084,51.572018,55.27327,48.758884,55.554623,54.40229,50.373543,0.017574284,0.008735285,0.35376137,0.00052426255,0.46870592,0.1480638,0.002635033,1.6412681,1,12,Ġrandom,Ġsubclass,Ġmajor,Ġcontrary,Ġcoordinated,Ġequivalent,Ġminor,Ġpart,Ġrandomly,Ġignore,Ġsystematic,Ġsignificant,Ġannoy,Ġhate
