pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,cohyp,coordinated,1,cohyp,coordinated,radish,carrot,0.09,True,"['ra', '##dis', '##h']",['carrot'],3,1,10.5689,16.3488,14.355665,12.560176,9.795576,12.1742935,13.255992,0.0025233692,0.8168827,0.111314565,0.01848336,0.0011644757,0.01256592,0.03706551,0.9860245,5,4,coordinated,minor,synonym,part,major,contrary,random,coordination,or,related,parts,coordinate,",",similar
2,hyp,minor,1,cohyp,coordinated,swing,push,1.83,False,['swing'],['push'],1,1,11.354245,14.967371,15.334022,10.849047,10.155933,11.333523,11.753775,0.010530467,0.39048848,0.56343335,0.0063539343,0.0031770747,0.010314495,0.015702222,1.3001817,22,15,minor,coordinated,synonym,contrary,major,part,random,coordination,coordinate,related,or,mixed,coordinating,similar
4,no-rel,random,4,no-rel,random,rhyme,dinner,0.0,True,['rhyme'],['dinner'],1,1,9.311906,13.483711,10.301556,13.949954,17.402897,9.747024,8.833343,0.00029078632,0.018852374,0.00078230014,0.030050568,0.9493945,0.000449307,0.00018019245,0.349813,4,2,random,part,coordinated,minor,major,contrary,synonym,in,of,randomly,the,at,coordination,coordinate
3,mero,part,4,no-rel,random,glass,cabinet,1.92,False,['glass'],['cabinet'],1,1,8.227925,13.892549,13.518352,15.309117,13.472419,11.105704,11.129624,0.0005255434,0.1516084,0.104282536,0.62507373,0.09960088,0.009341405,0.009567546,1.6407864,12,4,part,coordinated,minor,random,synonym,major,contrary,parts,coordination,coordinate,related,mixed,partial,sense
2,hyp,minor,2,hyp,minor,geology,study,5.38,True,['geology'],['study'],1,1,10.021932,14.717903,18.272282,12.179193,14.649019,12.304444,12.286705,0.00024571444,0.026906997,0.94083226,0.002124796,0.025115933,0.0024083154,0.0023659705,0.42002273,1,16,minor,coordinated,random,major,synonym,part,contrary,unrelated,coordinate,related,systematic,coordination,specific,partial
1,cohyp,coordinated,1,cohyp,coordinated,nitrogen,oxygen,0.31,True,['nitrogen'],['oxygen'],1,1,14.4999485,18.249619,12.936006,12.092546,11.218191,10.036903,10.942771,0.02278734,0.9686226,0.0047695986,0.0020519756,0.0008559423,0.00026267438,0.0006498768,0.24270095,1,1,coordinated,contrary,minor,part,random,synonym,major,coordination,coordinate,parts,mixed,opposite,related,","
2,hyp,minor,6,syn,synonym,reason,cause,3.46,False,['reason'],['cause'],1,1,13.640396,14.190495,14.708319,11.105912,9.97181,11.035285,13.093901,0.15623929,0.27082887,0.45455155,0.012390187,0.0039860588,0.01154529,0.09045869,1.9440259,9,7,minor,coordinated,contrary,synonym,part,major,random,or,coordinate,coordination,related,complementary,unrelated,different
2,hyp,minor,2,hyp,minor,chipmunk,squirrel,1.69,True,"['chip', '##mun', '##k']",['squirrel'],3,1,10.029434,16.228369,17.0198,13.31478,8.997772,11.456479,14.052111,0.00060008356,0.29537573,0.65176207,0.016033169,0.00021387824,0.0025001694,0.0335149,1.2126286,1,2,minor,coordinated,synonym,part,major,contrary,random,or,coordination,",",related,/,lesser,coordinate
2,hyp,minor,6,syn,synonym,topic,theme,3.71,False,['topic'],['theme'],1,1,10.375285,13.546566,14.921551,11.76803,8.770369,12.484027,14.682427,0.0048588417,0.11582504,0.45808998,0.019561142,0.00097617187,0.0400265,0.36066237,1.7507629,2,6,minor,synonym,coordinated,major,part,contrary,random,or,related,coordination,coordinate,general,specific,:
2,hyp,minor,2,hyp,minor,crane,bird,5.3,True,['crane'],['bird'],1,1,8.833307,14.257192,20.984035,11.460036,10.867932,10.699293,11.452022,5.2770106e-06,0.0011966055,0.9985784,7.297294e-05,4.0365878e-05,3.4101646e-05,7.239042e-05,0.016851097,6,6,minor,coordinated,part,synonym,random,major,contrary,lesser,related,coordination,small,unrelated,secondary,little
