pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,cohyp,coordinated,1,cohyp,coordinated,radish,carrot,0.09,True,"['ra', '##dis', '##h']",['carrot'],3,1,9.083513,13.784772,13.186916,10.802277,11.915301,12.541405,10.5495615,0.004342783,0.47807804,0.26293805,0.02422242,0.073722154,0.13788317,0.018813292,1.9591305,5,4,coordinated,minor,major,random,part,synonym,contrary,or,specific,parts,coordination,parallel,particular,/
2,hyp,minor,1,cohyp,coordinated,swing,push,1.83,False,['swing'],['push'],1,1,12.8634815,12.273139,16.062654,9.916873,9.850549,12.795868,11.765756,0.036448058,0.020197233,0.8934239,0.0019141615,0.0017913248,0.034065142,0.012160127,0.7101835,22,15,minor,contrary,major,coordinated,synonym,part,random,opposite,unrelated,parallel,partial,counter,different,specific
4,no-rel,random,4,no-rel,random,rhyme,dinner,0.0,True,['rhyme'],['dinner'],1,1,7.2012777,10.100855,10.008368,9.627127,13.903148,10.695233,8.608486,0.0011136268,0.020230658,0.018443499,0.012597156,0.9064103,0.036656022,0.0045486502,0.64924365,4,2,random,major,coordinated,minor,part,synonym,contrary,unrelated,the,specific,of,perfect,different,total
3,mero,part,4,no-rel,random,glass,cabinet,1.92,False,['glass'],['cabinet'],1,1,6.6880913,12.384087,13.853073,14.352794,11.943877,10.596428,11.80989,0.0002419612,0.0720253,0.31293765,0.5158028,0.046377204,0.012053545,0.040561553,1.7632674,12,4,part,minor,coordinated,random,synonym,major,parts,side,separate,contrary,related,component,coordination,coordinate
2,hyp,minor,2,hyp,minor,geology,study,5.38,True,['geology'],['study'],1,1,8.5647745,11.299193,20.202372,11.843033,12.862675,11.7841,12.464169,8.813019e-06,0.00013572746,0.99831796,0.00023380521,0.0006481553,0.00022042447,0.00043512095,0.021537699,1,16,minor,random,synonym,part,major,coordinated,contrary,general,limited,related,independent,unrelated,field,specific
1,cohyp,coordinated,1,cohyp,coordinated,nitrogen,oxygen,0.31,True,['nitrogen'],['oxygen'],1,1,12.703528,14.158936,12.707587,10.781842,8.922695,11.141009,13.046953,0.123780236,0.53055036,0.124283664,0.01811647,0.0028226452,0.025945254,0.17450136,1.9370695,1,1,coordinated,synonym,minor,contrary,major,part,random,parts,coordinate,parallel,equal,related,coordination,opposite
2,hyp,minor,6,syn,synonym,reason,cause,3.46,False,['reason'],['cause'],1,1,13.814764,10.935296,14.960486,9.519951,8.339002,12.788602,13.54357,0.18728167,0.010518606,0.58894694,0.002554357,0.00078415486,0.06711795,0.14279632,1.6641829,9,7,minor,contrary,synonym,major,coordinated,part,random,unrelated,opposite,non,parallel,different,equal,relative
2,hyp,minor,2,hyp,minor,chipmunk,squirrel,1.69,True,"['chip', '##mun', '##k']",['squirrel'],3,1,8.010433,14.361256,14.432476,11.384281,11.386986,11.047497,8.5726,0.0007872273,0.45105273,0.48434845,0.022979664,0.023041902,0.016408924,0.0013811671,1.3936263,1,2,minor,coordinated,random,part,major,synonym,contrary,small,little,coordination,/,common,parts,organized
2,hyp,minor,6,syn,synonym,topic,theme,3.71,False,['topic'],['theme'],1,1,12.66093,11.28697,14.282481,10.981892,8.5154505,12.611158,13.410347,0.10434447,0.026409876,0.5280807,0.019465808,0.0016523829,0.09927823,0.22076856,1.9030029,2,6,minor,synonym,contrary,major,coordinated,part,random,unrelated,parallel,opposite,different,specific,separate,non
2,hyp,minor,2,hyp,minor,crane,bird,5.3,True,['crane'],['bird'],1,1,8.001456,11.092699,19.950336,11.689372,8.21689,11.312916,11.703025,6.460949e-06,0.00014216936,0.9991462,0.00025818901,8.014163e-06,0.00017719233,0.0002617382,0.011695457,6,6,minor,synonym,part,major,coordinated,random,small,lesser,unrelated,contrary,related,separate,similar,subsidiary
2,hyp,minor,2,hyp,minor,winter,season,5.83,True,['winter'],['season'],1,1,9.000115,11.529726,14.818121,11.927653,9.602303,10.249149,12.371024,0.0024817043,0.031141963,0.8345988,0.046362154,0.0045318613,0.008653635,0.072229914,0.9688957,2,6,minor,synonym,part,coordinated,major,random,contrary,sub,separate,parallel,alternate,regular,off,coordinate
