pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,radish,carrot,0.09,True,"['Ġrad', 'ish']",['Ġcarrot'],2,1,15.335207,21.05727,15.436139,15.625422,12.373534,14.714368,16.16097,0.0032066663,0.97974753,0.0035472193,0.0042863963,0.00016588824,0.0017235613,0.0073228204,0.18792441,5,4,Ġcoordinated,Ġequivalent,Ġpart,Ġsubclass,Ġcontrary,Ġmajor,Ġrandom,Ġsynchronized,Ġcombined,Ġsimilar,Ġcardinal,Ġrelated,Ġcoordinate,Ġopposite
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,swing,push,1.83,True,['Ġswing'],['Ġpush'],1,1,16.867224,19.026775,18.508533,13.779846,12.340851,18.067772,14.389989,0.054670114,0.47383955,0.28220305,0.0024941291,0.00059152243,0.18161069,0.004590929,1.7654152,22,15,Ġcoordinated,Ġsubclass,Ġmajor,Ġcontrary,Ġequivalent,Ġpart,Ġrandom,Ġcounter,Ġcoordinate,Ġcoordination,Ġsimilar,Ġconcerted,Ġvariant,Ġcombined
4,no-rel,Ġrandom,4,no-rel,Ġrandom,rhyme,dinner,0.0,True,"['Ġrhy', 'me']",['Ġdinner'],2,1,10.351953,14.332254,13.852669,16.17426,19.481544,13.036245,12.748791,0.00010335579,0.005532966,0.0034251262,0.034908444,0.95338047,0.0015139391,0.0011357126,0.3308269,4,2,Ġrandom,Ġpart,Ġcoordinated,Ġsubclass,Ġmajor,Ġequivalent,ĠRandom,ĠPart,Ġrandomly,Ġcontrary,Ġclass,Ġend,Ġsurprise,Ġunexpected
3,mero,Ġpart,4,no-rel,Ġrandom,glass,cabinet,1.92,False,['Ġglass'],['Ġcabinet'],1,1,10.02308,15.183337,10.775024,19.716698,15.868264,11.022786,13.134923,5.965921e-05,0.010393188,0.00012654437,0.9673023,0.02061621,0.00016212292,0.0013400895,0.24762413,12,4,Ġpart,Ġrandom,Ġcoordinated,Ġequivalent,Ġhalf,Ġmajor,ĠPart,Ġsubclass,Ġparts,Ġportion,Ġcontrary,Ġside,Ġof,Ġin
2,hyp,Ġsubclass,2,hyp,Ġsubclass,geology,study,5.38,True,"['Ġge', 'ology']",['Ġstudy'],2,1,11.9225025,19.002268,22.833391,17.412622,18.036007,15.047142,15.466496,1.7633653e-05,0.02094331,0.9657863,0.0042723916,0.007968994,0.00040119546,0.00061021,0.2658175,1,16,Ġsubclass,Ġcoordinated,Ġrandom,Ġpart,Ġequivalent,Ġmajor,Ġtype,Ġclass,Ġgroup,Ġbranch,Ġcategory,Ġcontrary,Ġindependent,Ġsort
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,nitrogen,oxygen,0.31,True,['Ġnitrogen'],['Ġoxygen'],1,1,21.158642,21.774803,15.721754,15.369274,12.776338,14.572272,16.031773,0.34882563,0.6459574,0.0015184415,0.0010673773,7.983989e-05,0.00048104362,0.0020703196,0.98688424,1,1,Ġcoordinated,Ġcontrary,Ġequivalent,Ġsubclass,Ġpart,Ġmajor,Ġopposite,Ġcounter,Ġcoordinate,Ġcombined,Ġrandom,Ġsynchronized,Ġcoordination,Ġconflicting
6,syn,Ġequivalent,6,syn,Ġequivalent,reason,cause,3.46,True,['Ġreason'],['Ġcause'],1,1,14.369397,15.682747,18.38613,14.258783,10.917979,15.859127,19.035034,0.005819566,0.021640694,0.32309872,0.0052101673,0.00018448407,0.025814997,0.61823136,1.2964336,9,7,Ġequivalent,Ġsubclass,Ġmajor,Ġcoordinated,Ġcontrary,Ġpart,Ġsimilar,Ġrandom,Ġrelated,Ġanalogous,Ġopposite,Ġsuperior,Ġcoordinate,Ġsignificant
1,cohyp,Ġcoordinated,2,hyp,Ġsubclass,chipmunk,squirrel,1.69,False,"['Ġchip', 'm', 'unk']",['Ġsquirrel'],3,1,13.620943,20.580368,19.269682,16.426245,12.806472,15.17648,16.253155,0.0007280256,0.76663125,0.2067106,0.012035765,0.0003224232,0.0034491164,0.0101228235,0.9474113,1,2,Ġcoordinated,Ġsubclass,Ġpart,Ġequivalent,Ġmajor,Ġcontrary,Ġrandom,Ġsynchronized,Ġsimilar,Ġor,Ġrelated,Ġcoordinate,Ġbranch,Ġother
6,syn,Ġequivalent,6,syn,Ġequivalent,topic,theme,3.71,True,['Ġtopic'],['Ġtheme'],1,1,11.56051,15.405133,16.647,14.99214,11.463656,18.883955,19.331158,0.00024231739,0.011326177,0.039212,0.007494154,0.00021994888,0.36721167,0.5742938,1.3051788,2,6,Ġequivalent,Ġmajor,Ġsubclass,Ġcoordinated,Ġpart,Ġsimilar,Ġcontrary,Ġsignificant,Ġrandom,Ġrelated,Ġlarge,Ġlike,Ġmain,Ġanalogous
2,hyp,Ġsubclass,2,hyp,Ġsubclass,crane,bird,5.3,True,['Ġcrane'],['Ġbird'],1,1,10.654851,15.49844,24.712482,14.300978,14.214524,13.206355,15.557495,7.847464e-07,9.9603196e-05,0.99972636,3.0076139e-05,2.758518e-05,1.0065458e-05,0.000105662446,0.0041671665,6,6,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġrandom,Ġtype,Ġmajor,Ġclass,Ġan,Ġother,Ġsimilar,Ġcategory,Ġsort,Ġa
