pred_label,pred_rel,real_label,real_rel,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target
1,cohyp,1,cohyp,radish,carrot,0.09,True,"['Ġrad', 'ish']",['Ġcarrot'],2,1,-1.1088535,3.7810097,-0.11279943,-0.046478916,-2.000809,-0.7009925,-0.018195525,0.0069239684,0.92044026,0.018747175,0.02003265,0.002837813,0.010410863,0.02060733,0.5883221,5,4
1,cohyp,1,cohyp,swing,push,1.83,True,['Ġswing'],['Ġpush'],1,1,-0.57322633,2.7730381,0.30761972,-2.0085728,-1.1292729,0.9400246,-0.13325109,0.025829755,0.73347354,0.06232566,0.0061483304,0.014812633,0.11730507,0.04010505,1.3977361,22,15
4,no-rel,4,no-rel,rhyme,dinner,0.0,True,"['Ġrhy', 'me']",['Ġdinner'],2,1,-0.7984173,0.041538093,-1.3530302,0.2342511,4.001716,0.12662615,-1.6448715,0.0076233055,0.01765759,0.004378024,0.021410441,0.92643493,0.019225815,0.0032698903,0.5482289,4,2
3,mero,4,no-rel,glass,cabinet,1.92,False,['Ġglass'],['Ġcabinet'],1,1,-1.3079525,0.6657785,-1.6268859,3.9987946,-0.45405328,-0.6645145,-0.05645846,0.004579492,0.03296081,0.0033289425,0.92365175,0.010756252,0.008714829,0.016007895,0.5565352,12,4
2,hyp,2,hyp,geology,study,5.38,True,"['Ġge', 'ology']",['Ġstudy'],2,1,-1.5854346,-0.7262042,5.240333,-1.3241522,-0.7570291,-0.4159581,0.18818957,0.0010668428,0.0025191805,0.9828644,0.0013853953,0.0024427124,0.0034355607,0.006286016,0.16523412,1,16
1,cohyp,1,cohyp,nitrogen,oxygen,0.31,True,['Ġnitrogen'],['Ġoxygen'],1,1,-0.32131985,3.6618593,-0.7369174,0.12172381,-1.6712735,-1.3216429,-0.17329681,0.017038278,0.9147415,0.011244342,0.026536103,0.004417212,0.006266006,0.01975656,0.62171036,1,1
6,syn,6,syn,reason,cause,3.46,True,['Ġreason'],['Ġcause'],1,1,-0.43993458,-0.79777426,2.5357137,-0.9480639,-2.4190803,-0.85630065,2.5677893,0.023287209,0.016282069,0.45648345,0.014010049,0.0032179942,0.0153564885,0.4713628,1.456395,9,7
2,hyp,2,hyp,chipmunk,squirrel,1.69,True,"['Ġchip', 'm', 'unk']",['Ġsquirrel'],3,1,-1.8405426,1.1651182,4.119984,-0.7881114,-1.8684947,-1.3440009,0.76608366,0.0023361915,0.047190025,0.90600836,0.0066922703,0.0022717942,0.0038384304,0.03166298,0.6141414,1,2
5,r-hyp,6,syn,topic,theme,3.71,False,['Ġtopic'],['Ġtheme'],1,1,-1.9917107,-0.35436267,2.0425408,-0.77620536,-2.4099905,2.5833755,1.7412955,0.0048658657,0.025017925,0.27492437,0.016407687,0.0032026048,0.47216606,0.20341551,1.7850146,2,6
2,hyp,2,hyp,crane,bird,5.3,True,['Ġcrane'],['Ġbird'],1,1,-1.3109176,-0.81688213,5.2153916,-1.2327464,-0.7620268,-0.75507313,0.0895558,0.0014406622,0.0023611248,0.9837895,0.0015577987,0.0024942637,0.0025116683,0.0058449386,0.15855026,6,6
