pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
4,no-rel,random,1,cohyp,coordinated,radish,carrot,0.09,False,"['ra', '##dis', '##h']",['carrot'],3,1,9.24705,13.150815,12.50794,11.397912,13.787196,12.249004,12.357146,0.004514545,0.2238708,0.11770652,0.03879014,0.42303303,0.09085442,0.10123053,2.2376816,5,4,random,coordinated,minor,synonym,major,part,contrary,specific,different,equal,parts,constant,wrong,relative
2,hyp,minor,1,cohyp,coordinated,swing,push,1.83,False,['swing'],['push'],1,1,12.881763,13.5963335,14.275882,9.352512,13.619685,12.318373,12.166423,0.0975235,0.19927055,0.39315805,0.002860059,0.2039786,0.055517744,0.04769148,2.2536738,22,15,minor,random,coordinated,contrary,major,synonym,part,opposite,independent,different,unrelated,coordinate,coordination,free
4,no-rel,random,4,no-rel,random,rhyme,dinner,0.0,True,['rhyme'],['dinner'],1,1,4.3952937,8.690034,7.548624,12.280747,14.602,8.045194,5.869437,3.3463693e-05,0.0024533307,0.0007835163,0.088957615,0.9063385,0.0012873764,0.00014614585,0.48319438,4,2,random,part,coordinated,major,minor,characteristic,constant,parameter,synonym,control,regular,fundamental,time,important
3,mero,part,4,no-rel,random,glass,cabinet,1.92,False,['glass'],['cabinet'],1,1,6.171266,9.892162,10.551197,15.172165,11.4862995,8.710612,10.1448965,0.000117623254,0.0048580016,0.009390157,0.9539677,0.023921184,0.0014904487,0.0062548765,0.35558376,12,4,part,random,minor,synonym,coordinated,major,parts,contrary,member,component,type,characteristic,one,coordinate
2,hyp,minor,2,hyp,minor,geology,study,5.38,True,['geology'],['study'],1,1,6.54559,9.403087,15.54928,7.8623896,12.862333,9.606831,10.628501,0.000113770366,0.0019816386,0.9252996,0.00042452983,0.063002266,0.0024294576,0.0067486223,0.4487272,1,16,minor,random,synonym,major,coordinated,field,subject,part,contrary,minors,trivial,type,topic,unrelated
1,cohyp,coordinated,1,cohyp,coordinated,nitrogen,oxygen,0.31,True,['nitrogen'],['oxygen'],1,1,12.442166,14.631958,13.142678,11.590668,10.052297,11.659971,13.694551,0.060891587,0.543966,0.12268339,0.025987001,0.005580204,0.027851867,0.21304004,1.8927991,1,1,coordinated,synonym,minor,contrary,major,part,random,opposite,independent,equal,plural,different,unrelated,equivalent
2,hyp,minor,6,syn,synonym,reason,cause,3.46,False,['reason'],['cause'],1,1,12.092863,10.876487,15.620132,9.940857,11.211377,11.206307,14.279179,0.02213758,0.006559408,0.75336206,0.0025735092,0.009168655,0.00912229,0.19707651,1.0848819,9,7,minor,synonym,contrary,random,major,coordinated,part,opposite,independent,unrelated,lesser,separate,non,plural
2,hyp,minor,2,hyp,minor,chipmunk,squirrel,1.69,True,"['chip', '##mun', '##k']",['squirrel'],3,1,7.8955054,12.720885,15.5303755,11.423106,10.418674,11.3255205,14.018401,0.00036652765,0.045681737,0.75838315,0.012477405,0.0045698835,0.011317315,0.16720396,1.1292133,1,2,minor,synonym,coordinated,part,major,random,contrary,unrelated,lesser,related,coordination,plural,separate,relative
6,syn,synonym,6,syn,synonym,topic,theme,3.71,True,['topic'],['theme'],1,1,11.000748,10.9357605,13.546031,11.123937,9.5965805,12.611984,13.815796,0.026480546,0.024814377,0.33754328,0.029952098,0.006502867,0.13264109,0.44206575,1.9059488,2,6,synonym,minor,major,part,contrary,coordinated,random,plural,separate,different,unrelated,non,opposite,subset
2,hyp,minor,2,hyp,minor,crane,bird,5.3,True,['crane'],['bird'],1,1,5.7957845,9.664794,17.908817,7.8270454,11.032228,9.388664,10.870776,5.474282e-06,0.00026219044,0.9975867,4.1734264e-05,0.0010291676,0.00019892768,0.000875726,0.02885412,6,6,minor,random,synonym,coordinated,major,small,part,kind,type,lesser,unrelated,species,little,contrary
2,hyp,minor,2,hyp,minor,winter,season,5.83,True,['winter'],['season'],1,1,13.150903,12.210938,14.414121,11.263271,11.889553,8.093283,11.413639,0.18035924,0.07045586,0.63789177,0.027311811,0.051090624,0.0011472075,0.031743467,1.6593603,2,6,minor,contrary,coordinated,random,synonym,part,major,independent,unrelated,coordinate,non,different,opposite,separate
6,syn,synonym,1,cohyp,coordinated,chair,bench,2.36,False,['chair'],['bench'],1,1,10.977675,12.941777,11.137708,11.41548,8.760919,12.019274,13.052046,0.045969415,0.32769328,0.05394735,0.07122049,0.0050089154,0.13026549,0.3658951,2.1824505,7,9,synonym,coordinated,major,part,minor,contrary,random,different,coordinate,separate,opposite,subordinate,unrelated,related
2,hyp,minor,2,hyp,minor,bat,club,3.6,True,['bat'],['club'],1,1,7.6249547,10.418834,15.339012,11.438898,13.212283,10.221316,11.929835,0.00037639542,0.0061519183,0.84297925,0.017061565,0.10050559,0.0050492845,0.027875984,0.87304705,10,11,minor,random,synonym,part,coordinated,major,contrary,small,non,separate,kind,type,specific,unrelated
5,r-hyp,major,5,r-hyp,major,annoy,tease,3.7,True,"['ann', '##oy']",['tease'],2,1,11.813364,11.446453,13.361692,9.326703,12.430843,13.704783,13.402044,0.050352566,0.03488785,0.23683839,0.0041886927,0.09336616,0.33377564,0.24659072,2.2571013,1,12,major,synonym,minor,random,contrary,coordinated,part,different,opposite,unrelated,neutral,negative,lesser,plural
2,hyp,minor,1,cohyp,coordinated,rearrange,organize,5.0,False,"['rear', '##rang', '##e']",['organize'],3,1,11.689751,11.830731,14.442956,10.400905,14.259435,11.773106,11.651875,0.030092115,0.034648135,0.4722311,0.008293045,0.39305407,0.03270795,0.028973658,1.7276175,1,6,minor,random,coordinated,major,contrary,synonym,part,lack,independent,unrelated,different,specific,mean,constant
2,hyp,minor,2,hyp,minor,technique,knowledge,2.55,True,['technique'],['knowledge'],1,1,10.496393,10.282144,15.349729,10.322325,12.530352,10.958879,12.587972,0.0067501636,0.0054483735,0.8651493,0.0056717535,0.05160018,0.010719377,0.054660715,0.8327888,2,1,minor,synonym,random,major,contrary,part,coordinated,unrelated,independent,separate,lack,sum,constant,non
2,hyp,minor,6,syn,synonym,spouse,mate,4.67,False,['spouse'],['mate'],1,1,11.65059,9.91395,13.959711,10.5858,10.280822,10.163199,13.250881,0.058750656,0.010346645,0.5913591,0.020257244,0.014932412,0.013275388,0.29107866,1.5622374,1,13,minor,synonym,contrary,part,random,major,coordinated,opposite,plural,non,different,equal,lesser,unrelated
1,cohyp,coordinated,1,cohyp,coordinated,jupiter,pluto,0.33,True,['jupiter'],['pluto'],1,1,12.138783,13.256538,12.027749,11.85875,9.047475,10.923313,13.026749,0.117912844,0.36057526,0.10552114,0.08911366,0.0053582485,0.03496947,0.2865494,2.2737863,2,3,coordinated,synonym,contrary,minor,part,major,random,opposite,different,equal,separate,sister,partner,unrelated
2,hyp,minor,2,hyp,minor,perch,fish,3.69,True,['perch'],['fish'],1,1,5.4819617,10.223367,17.781061,8.898411,11.604619,9.473157,11.792203,4.5309444e-06,0.00051922374,0.9945338,0.00013801729,0.0020664495,0.0002452125,0.0024928232,0.05830899,10,6,minor,synonym,random,coordinated,major,part,type,small,kind,species,lesser,unrelated,class,contrary
2,hyp,minor,2,hyp,minor,canoe,boat,6.0,True,['canoe'],['boat'],1,1,8.444993,12.541351,15.014335,11.572156,9.469146,10.743737,13.445935,0.0010436997,0.062748216,0.7440539,0.023805931,0.0029064273,0.010396986,0.1550448,1.2166362,2,3,minor,synonym,coordinated,part,major,random,contrary,plural,coordinate,coordination,type,kind,separate,different
6,syn,synonym,6,syn,synonym,cue,clue,2.23,True,['cue'],['clue'],1,1,11.017674,11.718123,14.006404,11.503762,11.962439,12.699639,14.018806,0.019026732,0.03833234,0.37787914,0.030936375,0.048940685,0.10228978,0.38259497,2.0546012,5,3,synonym,minor,major,random,coordinated,part,contrary,unrelated,opposite,plural,subset,different,independent,separate
