pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target
2,event,2,event,turtle,live,True,['turtle'],['live'],1,1,8.9231085e-05,0.00012795154,0.9980323,0.00023639522,0.00042706807,0.0010870893,0.024021816,4,19
5,random,5,random,ant,experience,True,['ant'],['experience'],1,1,1.8138344e-05,2.5586729e-05,3.933179e-05,1.655754e-05,3.9598293e-05,0.99986076,0.0022945,1,8
5,random,5,random,fighter,start,True,['fighter'],['start'],1,1,1.691867e-05,3.252602e-05,4.81527e-05,1.6369124e-05,6.895826e-05,0.9998171,0.0029210886,3,22
5,random,5,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,1.8294055e-05,3.3621385e-05,3.5767804e-05,1.6611142e-05,4.1470732e-05,0.9998542,0.0023936396,4,2
3,hyper,3,hyper,knife,artifact,True,['knife'],['artifact'],1,1,0.00021055955,9.260668e-05,0.000157958,0.9973429,0.00016482182,0.0020312679,0.029873392,4,1
0,attri,0,attri,missile,short,True,['missile'],['short'],1,1,0.99469936,5.8218222e-05,0.00024509945,0.00042269155,0.0003393749,0.0042352118,0.05342221,2,23
4,mero,4,mero,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,0.0001273258,0.0010668187,0.0003249884,9.362656e-05,0.9971431,0.001244129,0.03332076,3,1
0,attri,0,attri,lemon,sour,True,['lemon'],['sour'],1,1,0.9995166,5.599838e-05,7.697853e-05,0.00010254368,5.2390373e-05,0.00019537285,0.007050973,5,11
5,random,5,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,2.3518003e-05,2.8561462e-05,3.4698074e-05,2.337938e-05,4.2272175e-05,0.99984753,0.002500559,2,1
4,mero,4,mero,cathedral,stair,True,['cathedral'],['stair'],1,1,9.873018e-05,0.0002070179,0.00043877948,6.942251e-05,0.9983285,0.0008575361,0.020846054,3,1
4,mero,4,mero,goose,plumage,True,['goose'],['plumage'],1,1,0.00014238204,0.00015030985,0.00015100987,8.734672e-05,0.9990638,0.00040521802,0.012739328,6,1
4,mero,4,mero,battleship,deck,True,['battleship'],['deck'],1,1,0.000106974345,0.00020509331,0.0006575447,0.00013385636,0.9968701,0.0020263684,0.035234742,1,7
5,random,2,event,bed,prepare,False,['bed'],['prepare'],1,1,2.2418106e-05,1.7717395e-05,6.621047e-05,1.3901465e-05,3.3135035e-05,0.9998466,0.0024837018,13,8
1,coord,1,coord,library,pub,True,['library'],['pub'],1,1,2.1902606e-05,0.9994954,9.445296e-05,9.816806e-05,0.0001750322,0.00011497276,0.0073256413,5,1
4,mero,4,mero,villa,floor,True,['villa'],['floor'],1,1,9.646289e-05,0.00014387287,0.00030771657,0.00011720454,0.9981059,0.0012289057,0.022855021,4,12
1,coord,1,coord,corn,onion,True,['corn'],['onion'],1,1,2.2351664e-05,0.9997681,3.05223e-05,7.711791e-05,4.3425847e-05,5.855195e-05,0.0036440222,9,3
3,hyper,3,hyper,battleship,artefact,True,['battleship'],"['arte', '##fa', '##ct']",1,3,0.00020943976,0.00011676048,0.00011673577,0.997177,0.00025354614,0.002126549,0.03158371,1,1
5,random,5,random,dresser,possible,True,['dresser'],['possible'],1,1,2.1207707e-05,2.4136352e-05,3.4000564e-05,2.0257716e-05,4.4736735e-05,0.99985564,0.0023746337,5,4
5,random,5,random,ant,very,True,['ant'],['very'],1,1,9.494936e-05,2.0366206e-05,5.349542e-05,3.042391e-05,5.6127185e-05,0.9997446,0.0039626495,1,4
2,event,2,event,desk,work,True,['desk'],['work'],1,1,0.00013842153,0.00046920762,0.9961282,0.0014480335,0.0012610073,0.00055516604,0.04434406,1,34
5,random,5,random,glove,pest,True,['glove'],['pest'],1,1,1.3994689e-05,4.0514173e-05,4.7025016e-05,1.7975637e-05,4.881981e-05,0.9998317,0.002718239,3,4
5,random,5,random,radish,vinyl,True,"['ra', '##dis', '##h']",['vinyl'],3,1,2.1552598e-05,4.0386352e-05,4.258548e-05,1.45174445e-05,6.4981e-05,0.999816,0.002944498,5,2
1,coord,1,coord,cockroach,fly,True,"['cock', '##ro', '##ach']",['fly'],3,1,0.0003415947,0.9006361,0.08942415,0.0074170157,0.0016019928,0.00057907123,0.5249747,1,20
1,coord,2,event,sofa,couch,False,['sofa'],['couch'],1,1,0.0002109847,0.9795592,0.016418295,0.0014398984,0.0016019315,0.00076962623,0.16552772,1,4
2,event,2,event,rat,live,True,['rat'],['live'],1,1,9.406437e-05,0.0001160456,0.9979202,0.0002199986,0.0004141798,0.0012355294,0.025036026,11,19
2,event,2,event,chisel,produce,True,"['chi', '##sel']",['produce'],2,1,0.000206267,9.350346e-05,0.98877907,0.00025070598,0.0007814083,0.009889101,0.09679924,4,8
5,random,5,random,piano,afford,True,['piano'],['afford'],1,1,0.00036492042,0.00017154148,0.11911539,0.00023366713,0.0006779979,0.8794365,0.5449042,4,4
1,coord,1,coord,tiger,elephant,True,['tiger'],['elephant'],1,1,1.9190664e-05,0.9997608,2.5750844e-05,7.7866345e-05,4.6525744e-05,6.996321e-05,0.0037365442,2,2
5,random,5,random,pigeon,blend,True,['pigeon'],['blend'],1,1,2.0783225e-05,2.288153e-05,3.481183e-05,1.4920396e-05,3.7066893e-05,0.99986947,0.0021646,1,6
5,random,5,random,coconut,pls,True,['coconut'],"['pl', '##s']",1,2,2.2212958e-05,4.0531326e-05,5.1140425e-05,2.1893326e-05,4.698072e-05,0.9998173,0.0029418352,3,0
2,event,2,event,robe,hang,True,['robe'],['hang'],1,1,0.00012617305,0.00012912783,0.9957152,0.00019785357,0.00036303318,0.003468634,0.04439732,4,18
4,mero,4,mero,glove,leather,True,['glove'],['leather'],1,1,0.00016732083,0.00031461014,0.0003139361,6.8534086e-05,0.9987012,0.00043432432,0.017084038,3,2
