pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target
2,event,2,event,turtle,live,True,['turtle'],['live'],1,1,0.0030032713,0.0015697367,0.98769605,0.0017749635,0.00071492285,0.005241126,0.12082563,4,19
5,random,5,random,ant,experience,True,['ant'],['experience'],1,1,0.00034364403,0.0001495297,0.000430725,0.00025935855,0.0002097677,0.998607,0.018331386,1,8
5,random,5,random,fighter,start,True,['fighter'],['start'],1,1,0.0002521073,0.00014997972,0.0009692145,0.00014817587,0.0003943549,0.9980862,0.02372417,3,22
5,random,5,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,0.0005033371,0.00023260347,0.00059995695,0.00017048692,0.0008052307,0.9976884,0.028485024,4,2
3,hyper,3,hyper,knife,artifact,True,['knife'],['artifact'],1,1,0.00201758,0.0014012543,0.0013617931,0.9937126,0.0004978101,0.0010089535,0.06885723,4,1
0,attri,0,attri,missile,short,True,['missile'],['short'],1,1,0.98148996,0.00044029922,0.00066473184,0.00069853227,0.0011909867,0.015515621,0.15052362,2,23
4,mero,4,mero,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,0.0004386024,0.00034529573,0.00068927655,0.0013701014,0.9855919,0.011564824,0.124179736,3,1
0,attri,0,attri,lemon,sour,True,['lemon'],['sour'],1,1,0.99354714,0.000355321,0.0011815007,0.0005513416,0.00095236447,0.0034122646,0.068330966,5,11
5,random,5,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,0.00035788186,0.0001411959,0.00034643296,0.00020344331,0.0003263904,0.9986247,0.018142909,2,1
4,mero,4,mero,cathedral,stair,True,['cathedral'],['stair'],1,1,0.00034789098,0.00035934302,0.00096559327,0.0006899481,0.99225414,0.005383028,0.076730944,3,1
4,mero,4,mero,goose,plumage,True,['goose'],['plumage'],1,1,0.00038671016,0.0004341833,0.0007583453,0.001048448,0.98289573,0.0144766355,0.14038879,6,1
4,mero,4,mero,battleship,deck,True,['battleship'],['deck'],1,1,0.00041264165,0.00035364248,0.0010019039,0.00057407236,0.9892602,0.008397471,0.09817488,1,7
2,event,2,event,bed,prepare,True,['bed'],['prepare'],1,1,0.0020706544,0.0012692338,0.9518573,0.0016951755,0.0009624191,0.04214517,0.31621668,13,8
1,coord,1,coord,library,pub,True,['library'],['pub'],1,1,0.00046283603,0.9941142,0.0013274748,0.0018902222,0.0012742402,0.0009310035,0.06500885,5,1
4,mero,4,mero,villa,floor,True,['villa'],['floor'],1,1,0.0004586258,0.00037740768,0.0010978451,0.0005372107,0.98457426,0.012954604,0.12931888,4,12
1,coord,1,coord,corn,onion,True,['corn'],['onion'],1,1,0.00033092932,0.9955746,0.0010613381,0.0011830173,0.0012842822,0.000565857,0.05062442,9,3
3,hyper,3,hyper,battleship,artefact,True,['battleship'],"['arte', '##fa', '##ct']",1,3,0.0014088281,0.0010684973,0.001144475,0.99394315,0.0007231179,0.0017119156,0.06706158,1,1
5,random,5,random,dresser,possible,True,['dresser'],['possible'],1,1,0.00042495466,0.00015060362,0.0004065003,0.00030648895,0.0002034851,0.9985079,0.0194744,5,4
5,random,5,random,ant,very,True,['ant'],['very'],1,1,0.001378888,0.00017218578,0.00028117633,0.00037840684,0.00022830584,0.997561,0.029150156,1,4
2,event,2,event,desk,work,True,['desk'],['work'],1,1,0.0017695018,0.0013361111,0.98965305,0.0022090538,0.00056550663,0.0044667497,0.104244195,1,34
5,random,5,random,glove,pest,True,['glove'],['pest'],1,1,0.0002744297,0.00022225309,0.00078216864,0.00019815957,0.00020393127,0.998319,0.021376953,3,4
4,mero,5,random,radish,vinyl,False,"['ra', '##dis', '##h']",['vinyl'],3,1,0.0018900647,0.0022805447,0.00088198035,0.003153882,0.8185936,0.17319986,0.7467703,5,2
2,event,1,coord,cockroach,fly,False,"['cock', '##ro', '##ach']",['fly'],3,1,0.001267725,0.008972293,0.98247564,0.0042400425,0.0011178516,0.0019265,0.16002983,1,20
1,coord,2,event,sofa,couch,False,['sofa'],['couch'],1,1,0.00040452415,0.995082,0.0015617966,0.0014829158,0.0008501863,0.0006186136,0.055398315,1,4
2,event,2,event,rat,live,True,['rat'],['live'],1,1,0.00645345,0.001974489,0.97991735,0.002272481,0.0009044902,0.008477626,0.18081781,11,19
2,event,2,event,chisel,produce,True,"['chi', '##sel']",['produce'],2,1,0.0030223492,0.0021033671,0.96029544,0.027773187,0.0009717638,0.0058339285,0.29674378,4,8
2,event,5,random,piano,afford,False,['piano'],['afford'],1,1,0.0044398066,0.0013514373,0.5862974,0.0014570815,0.0017173422,0.404737,1.0568649,4,4
1,coord,1,coord,tiger,elephant,True,['tiger'],['elephant'],1,1,0.0005116268,0.9957633,0.0007806609,0.0017981505,0.00064595,0.0005002704,0.04847937,2,2
5,random,5,random,pigeon,blend,True,['pigeon'],['blend'],1,1,0.00035976715,0.0001890674,0.00089922623,0.000150765,0.00021599673,0.9981851,0.022713842,1,6
5,random,5,random,coconut,pls,True,['coconut'],"['pl', '##s']",1,2,0.00040978432,0.0008946083,0.0008455217,0.00030769972,0.0013066074,0.9962358,0.043828737,3,0
2,event,2,event,robe,hang,True,['robe'],['hang'],1,1,0.0012202315,0.0012032605,0.9918573,0.0013630781,0.0005929446,0.003763174,0.084819146,4,18
4,mero,4,mero,glove,leather,True,['glove'],['leather'],1,1,0.0007742134,0.0004588502,0.0010664299,0.0011518707,0.9937709,0.0027776554,0.067409284,3,2
4,mero,4,mero,cathedral,window,True,['cathedral'],['window'],1,1,0.00037623534,0.00038097045,0.00087635114,0.0008093754,0.9930346,0.004522376,0.07105781,3,8
2,event,2,event,turtle,lay,True,['turtle'],['lay'],1,1,0.0016111927,0.0012108505,0.99207777,0.0013850349,0.000839811,0.0028753462,0.08407172,4,16
5,random,5,random,saw,countryside,True,['saw'],['countryside'],1,1,0.0005774559,0.00014763563,0.0004386384,0.00018913882,0.00032296902,0.9983241,0.021484181,28,1
2,event,5,random,cello,organise,False,['cello'],['organise'],1,1,0.002046549,0.0014270628,0.85845435,0.0024072914,0.001280645,0.13438426,0.6431544,1,6
5,random,5,random,woodpecker,grove,True,"['wood', '##pe', '##cker']",['grove'],3,1,0.00028414145,0.00021574226,0.0006323016,0.00015527496,0.00035423387,0.9983583,0.021086205,1,2
5,random,5,random,trumpet,in-house,True,['trumpet'],"['in', '-', 'house']",1,3,0.00032959122,0.00018485218,0.0006940129,0.00020269731,0.00026314644,0.99832565,0.021416452,4,0
5,random,5,random,grenade,glucose,True,['grenade'],['glucose'],1,1,0.00031065836,0.00020492711,0.0005167665,0.0001698651,0.00022744037,0.9985703,0.018713884,1,1
5,random,5,random,saw,assure,True,['saw'],['assure'],1,1,0.00032899663,0.00017249283,0.000657791,0.00017621765,0.00019346195,0.9984711,0.019703694,28,6
1,coord,4,mero,scarf,cashmere,False,['scarf'],"['cash', '##mere']",1,2,0.001015965,0.875352,0.004672771,0.0037873364,0.08196311,0.033208687,0.70379376,5,3
5,random,5,random,rifle,question,True,['rifle'],['question'],1,1,0.00030469304,0.00020452788,0.00046362545,0.0002128332,0.00021611537,0.99859816,0.018448498,3,11
5,random,5,random,van,reservoir,True,['van'],['reservoir'],1,1,0.0004144492,0.00025440383,0.00047255587,0.00023830205,0.002372844,0.9962475,0.041875884,5,4
4,mero,4,mero,bull,tail,True,['bull'],['tail'],1,1,0.00048117986,0.0004167282,0.00090670533,0.0005559792,0.9885089,0.009130537,0.103500925,15,11
4,mero,4,mero,saw,steel,True,['saw'],['steel'],1,1,0.0005631049,0.00039729555,0.0008370909,0.0008227356,0.9937104,0.0036694582,0.066286854,28,5
0,attri,0,attri,cannon,deadly,True,['cannon'],['deadly'],1,1,0.9942697,0.00041202584,0.0009081775,0.0006999538,0.000924325,0.002785961,0.06235229,8,8
4,mero,2,event,frigate,anchor,False,['frigate'],['anchor'],1,1,0.0005321792,0.0005027726,0.001983273,0.00060963316,0.9922402,0.0041318526,0.07948498,2,5
2,event,2,event,castle,host,True,['castle'],['host'],1,1,0.0016010025,0.001394902,0.76174396,0.01142191,0.19523048,0.028607722,1.007666,5,11
0,attri,0,attri,scooter,dusty,True,"['sc', '##oot', '##er']",['dusty'],3,1,0.9953251,0.00034299598,0.0009034961,0.00063096755,0.00061834825,0.0021790501,0.052378424,5,2
3,hyper,3,hyper,scarf,garment,True,['scarf'],['garment'],1,1,0.001186267,0.00258538,0.0026702932,0.9919031,0.00049002253,0.0011648989,0.084954165,5,2
2,event,2,event,axe,sharpen,True,['axe'],"['sharpe', '##n']",1,2,0.011721684,0.0018117401,0.9770731,0.0016350889,0.0014143824,0.0063440865,0.19922459,3,8
2,event,2,event,piano,produce,True,['piano'],['produce'],1,1,0.002902913,0.001317646,0.98521113,0.0057213176,0.001007239,0.0038398106,0.14171256,4,8
4,mero,4,mero,glove,fabric,True,['glove'],['fabric'],1,1,0.0006655698,0.00095929194,0.0020237283,0.02055881,0.9686215,0.0071710777,0.2456006,3,2
5,random,5,random,broccoli,Mainland,True,"['bro', '##cco', '##li']",['mainland'],3,1,0.00036702555,0.00015860221,0.00036847047,0.00023254106,0.00025152342,0.9986218,0.018194405,2,1
1,coord,1,coord,trumpet,bass,True,['trumpet'],['bass'],1,1,0.0005953224,0.9911534,0.0014898867,0.0014127281,0.0025016558,0.002846946,0.09214662,4,9
5,random,5,random,sweater,Spanish,True,['sweater'],['spanish'],1,1,0.00045504357,0.00022411587,0.00047216297,0.00021526308,0.00022900871,0.99840444,0.020677041,2,3
1,coord,1,coord,willow,cedar,True,['willow'],['cedar'],1,1,0.00042345098,0.99584574,0.0009056786,0.0013409709,0.0008943255,0.0005898432,0.048061557,2,3
5,random,5,random,pub,battle,True,['pub'],['battle'],1,1,0.00024508368,0.00020883264,0.0009896711,0.00016997446,0.00026848828,0.9981179,0.023396598,1,4
2,event,2,event,dress,sew,True,['dress'],"['se', '##w']",1,2,0.0010168761,0.00581116,0.98151934,0.0016202136,0.0074039306,0.002628531,0.16963324,21,2
1,coord,1,coord,coyote,horse,True,['coyote'],['horse'],1,1,0.0003802279,0.9953283,0.0009921056,0.0019185307,0.0007247416,0.00065619097,0.05275616,3,6
4,mero,4,mero,trout,fishbone,True,['trout'],"['fish', '##bone']",1,2,0.00034379482,0.0003705382,0.0012130274,0.0008848381,0.98966277,0.0075249947,0.09682235,2,1
5,random,5,random,cathedral,encapsulate,True,['cathedral'],"['en', '##cap', '##sul', '##ate']",1,4,0.000953307,0.00012843442,0.0010656161,0.0007160795,0.00017271389,0.9969638,0.03576213,3,2
5,random,5,random,lemon,gramme,True,['lemon'],"['gram', '##me']",1,2,0.00033121486,0.00044199458,0.0006169076,0.0001992695,0.00071900716,0.99769163,0.028615855,5,1
0,attri,0,attri,apple,juicy,True,['apple'],['juicy'],1,1,0.99312544,0.0004035644,0.0016645271,0.00065547775,0.001028093,0.0031227346,0.07292531,2,4
1,coord,1,coord,musket,spear,True,"['mu', '##ske', '##t']",['spear'],3,1,0.0003915414,0.9943982,0.0013422327,0.0019264175,0.0012631422,0.0006784168,0.061976317,1,4
1,coord,1,coord,cannon,Kalashnikov,True,['cannon'],"['kala', '##sh', '##nikov']",1,3,0.0004887815,0.9951336,0.0008919166,0.0019159843,0.00085591583,0.0007137477,0.054894503,8,1
2,event,2,event,bowl,eat,True,['bowl'],['eat'],1,1,0.0043735537,0.001650241,0.98696,0.0015196397,0.0012640908,0.004232557,0.1279863,12,6
2,event,2,event,oven,break,True,['oven'],['break'],1,1,0.002931931,0.0010983931,0.9813409,0.0009516644,0.0014291318,0.01224801,0.1629826,1,75
3,hyper,3,hyper,beet,food,True,"['bee', '##t']",['food'],2,1,0.0015621816,0.0012568809,0.002531112,0.99295616,0.0009084212,0.0007852715,0.07591257,2,3
0,attri,0,attri,wardrobe,rectangular,True,['wardrobe'],['rectangular'],1,1,0.9930397,0.00033546105,0.00058094406,0.0005683742,0.0011509808,0.004324485,0.07144882,3,2
0,attri,0,attri,trumpet,loud,True,['trumpet'],['loud'],1,1,0.99401325,0.0004382317,0.0010904935,0.0006888303,0.0010156033,0.0027535455,0.0649826,4,4
1,coord,1,coord,shovel,hatchet,True,['shovel'],"['hatch', '##et']",1,2,0.0004889354,0.9940321,0.001276861,0.0020075985,0.0010477395,0.0011468505,0.065798506,5,2
4,mero,4,mero,blouse,fabric,True,['blouse'],['fabric'],1,1,0.00036813715,0.00055595825,0.0016344364,0.0022465275,0.9910821,0.0041128653,0.090511456,1,2
1,coord,1,coord,revolver,spear,True,['revolver'],['spear'],1,1,0.00041503095,0.9944442,0.0013351102,0.002304047,0.00089196797,0.00060963636,0.06113857,2,4
5,random,5,random,washer,dispatch,True,"['wash', '##er']",['dispatch'],2,1,0.00030605972,0.00013481334,0.00077607547,0.0001310822,0.0002825969,0.9983694,0.020696877,3,9
5,random,5,random,cucumber,novitiate,True,"['cu', '##cum', '##ber']","['novi', '##tia', '##te']",3,3,0.00028219522,0.00041553733,0.0010680537,0.00021377955,0.000506252,0.9975141,0.030268027,2,2
