pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,event,2,event,event,turtle,live,True,['turtle'],['live'],1,1,0.001761113,5.175004e-05,0.99627423,0.0011872081,0.00016678357,0.0005589439,0.041885074,4,19,event,attribute,minor,random,part,coordinated,place,season,object,animal,short,time
5,random,random,5,random,random,ant,experience,True,['ant'],['experience'],1,1,1.0071266e-06,5.867238e-09,6.8866825e-06,1.3165912e-07,1.2090394e-06,0.9999908,0.00017850571,1,8,random,event,part,attribute,randomly,minor,entropy,individual,computer,pick,user,participant
5,random,random,5,random,random,fighter,start,True,['fighter'],['start'],1,1,3.1529762e-05,7.288122e-07,0.014642112,1.1689879e-05,0.0006601583,0.9846538,0.11884656,3,22,random,event,part,attribute,minor,point,randomly,game,probability,the,set,round
5,random,random,5,random,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,9.419858e-07,4.1025174e-08,2.8289062e-06,1.6686407e-08,2.8992358e-06,0.9999933,0.00013539984,4,2,random,part,event,attribute,constant,randomly,parameter,entropy,variable,average,function,coordinated
3,hyper,minor,3,hyper,minor,knife,artifact,True,['knife'],['artifact'],1,1,5.483299e-07,1.6324202e-07,1.0964585e-06,0.999995,3.547772e-08,3.2141072e-06,0.000103542996,4,1,minor,major,random,important,small,lesser,significant,common,event,other,attribute,main
0,attri,attribute,0,attri,attribute,missile,short,True,['missile'],['short'],1,1,0.98776406,1.8640642e-06,8.811483e-05,5.884406e-06,3.254533e-05,0.0121075325,0.09645428,2,23,attribute,random,event,part,attributes,characteristic,property,feature,character,minor,element,variable
4,mero,part,4,mero,part,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,6.100112e-07,5.870092e-07,4.6513346e-06,4.698461e-07,0.9998677,0.00012594882,0.0019394683,3,1,part,random,event,section,portion,parts,half,split,end,unit,attribute,coordinated
0,attri,attribute,0,attri,attribute,lemon,sour,True,['lemon'],['sour'],1,1,0.9999329,9.75521e-07,3.549601e-05,2.570148e-06,4.548813e-06,2.3504877e-05,0.0011308804,5,11,attribute,event,random,attributes,part,minor,property,feature,state,category,element,characteristic
5,random,random,5,random,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,9.774369e-07,1.9769752e-08,1.0232428e-06,5.2349526e-07,1.2880764e-06,0.9999963,8.201018e-05,2,1,random,part,event,attribute,minor,randomly,robin,probability,pick,entropy,constant,wild
4,mero,part,4,mero,part,cathedral,stair,True,['cathedral'],['stair'],1,1,6.914497e-07,3.617177e-07,1.3496413e-05,2.698424e-07,0.9999614,2.3804498e-05,0.0006674311,3,1,part,random,event,section,portion,parts,attribute,half,one,coordinated,component,end
4,mero,part,4,mero,part,goose,plumage,True,['goose'],['plumage'],1,1,5.3126846e-06,8.761275e-08,9.0152735e-06,2.6309178e-06,0.99987805,0.000104795596,0.0018560806,6,1,part,random,parts,event,portion,attribute,minor,section,half,the,component,all
