pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,Ġevent,2,event,Ġevent,turtle,live,True,['Ġturtle'],['Ġlive'],1,1,0.00031220927,5.4624606e-06,0.9992694,1.2201964e-05,2.3287512e-05,0.00037748623,0.009635083,4,19,Ġevent,Ġrandom,Ġattribute,Ġevents,Ġpart,ĠEvent,Ġsubclass,Ġend,event,Ġcoordinated,Ġwill,Ġplace
5,random,Ġrandom,5,random,Ġrandom,ant,experience,True,['Ġant'],['Ġexperience'],1,1,1.533538e-05,2.8543437e-07,5.018619e-05,2.0529833e-05,2.9940893e-05,0.9998838,0.001905537,1,8,Ġrandom,Ġevent,Ġpart,Ġsubclass,Ġattribute,Ġrandomly,ĠRandom,Ġarbitrary,Ġrandomized,Ġunique,Ġone,Ġaverage
5,random,Ġrandom,5,random,Ġrandom,fighter,start,True,['Ġfighter'],['Ġstart'],1,1,0.00016986503,4.2950546e-06,0.02855563,2.6347136e-05,0.0035426235,0.9677013,0.22377425,3,22,Ġrandom,Ġevent,Ġpart,Ġattribute,Ġsubclass,Ġpoint,Ġrandomly,Ġend,ĠRandom,Ġstart,Ġone,Ġinstance
5,random,Ġrandom,5,random,Ġrandom,chisel,temperature,True,"['Ġch', 'isel']",['Ġtemperature'],2,1,0.00013139834,4.165892e-07,0.00031277494,1.1411763e-06,0.00016374727,0.9993905,0.008305405,4,2,Ġrandom,Ġevent,Ġpart,Ġattribute,Ġrandomly,Ġarbitrary,ĠRandom,Ġvariable,Ġunknown,Ġrandomized,Ġsubclass,Ġpoint
3,hyper,Ġsubclass,3,hyper,Ġsubclass,knife,artifact,True,['Ġknife'],['Ġartifact'],1,1,8.812814e-05,4.789573e-06,1.6560634e-05,0.9998435,1.7338207e-05,2.9721174e-05,0.0024817057,4,1,Ġsubclass,Ġattribute,Ġrandom,Ġclass,Ġpart,Ġevent,Ġtype,Ġcoordinated,Ġcategory,Ġgroup,Ġkind,Ġsort
0,attri,Ġattribute,0,attri,Ġattribute,missile,short,True,['Ġmissile'],['Ġshort'],1,1,0.9996977,4.1153174e-07,4.6969908e-05,2.24474e-06,1.6141425e-05,0.00023655337,0.004268631,2,23,Ġattribute,Ġrandom,Ġevent,Ġpart,Ġcharacteristic,Ġattributes,Ġtrait,Ġproperty,Ġpoint,Ġelement,Ġsubclass,Ġcategory
4,mero,Ġpart,4,mero,Ġpart,cathedral,transept,True,['Ġcathedral'],"['Ġtr', 'anse', 'pt']",1,3,4.3658125e-05,3.1518364e-05,7.9940306e-05,0.00018942625,0.9987072,0.0009482755,0.015920958,3,1,Ġpart,Ġrandom,Ġsubclass,Ġevent,Ġattribute,Ġportion,Ġcoordinated,Ġsection,Ġside,Ġcomponent,ĠPart,Ġwhole
0,attri,Ġattribute,0,attri,Ġattribute,lemon,sour,True,['Ġlemon'],['Ġsour'],1,1,0.99963,6.694717e-07,0.00033521635,6.9707353e-06,1.0958498e-05,1.624531e-05,0.004975178,5,11,Ġattribute,Ġevent,Ġrandom,Ġpart,Ġattributes,Ġsubclass,Ġlabel,Ġcharacteristic,Ġproperty,Ġtrait,Ġelement,Ġclass
5,random,Ġrandom,5,random,Ġrandom,robin,permanence,True,"['Ġrob', 'in']","['Ġperman', 'ence']",2,2,1.8889397e-05,2.1686313e-07,4.9410264e-05,1.0591446e-05,2.3407812e-05,0.9998975,0.0016910335,2,1,Ġrandom,Ġevent,Ġpart,Ġattribute,Ġsubclass,Ġrandomly,ĠRandom,Ġarbitrary,Ġone,Ġvariant,Ġpoint,Ġrandomized
4,mero,Ġpart,4,mero,Ġpart,cathedral,stair,True,['Ġcathedral'],['Ġstair'],1,1,1.8542247e-05,3.0964147e-05,0.0005558071,3.4395896e-05,0.9989737,0.00038655847,0.013137468,3,1,Ġpart,Ġevent,Ġrandom,Ġportion,Ġsubclass,Ġcoordinated,Ġsection,Ġattribute,Ġone,Ġpiece,Ġcomponent,Ġpoint
4,mero,Ġpart,4,mero,Ġpart,goose,plumage,True,['Ġgoose'],"['Ġplum', 'age']",1,2,1.23722975e-05,1.8556944e-05,8.6425745e-05,2.4848232e-05,0.9994862,0.00037145364,0.0070134774,6,1,Ġpart,Ġrandom,Ġevent,Ġsubclass,Ġportion,Ġcoordinated,Ġattribute,Ġparts,Ġsection,Ġpiece,Ġlayer,Ġcomponent
4,mero,Ġpart,4,mero,Ġpart,battleship,deck,True,"['Ġbattles', 'hip']",['Ġdeck'],2,1,5.5365075e-05,1.3117754e-05,0.0012168452,2.1600723e-05,0.9963425,0.0023506295,0.03890715,1,7,Ġpart,Ġrandom,Ġevent,Ġportion,Ġsection,Ġattribute,Ġside,Ġsubclass,Ġpiece,Ġhalf,Ġelement,Ġend
5,random,Ġrandom,2,event,Ġevent,bed,prepare,False,['Ġbed'],['Ġprepare'],1,1,0.00038294314,1.249642e-05,0.091748774,0.0001385009,0.0001966172,0.90752065,0.45197865,13,8,Ġrandom,Ġevent,Ġattribute,Ġpart,Ġsubclass,Ġrandomly,Ġcoordinated,Ġpoint,Ġone,Ġresult,ĠRandom,Ġend
1,coord,Ġcoordinated,1,coord,Ġcoordinated,library,pub,True,['Ġlibrary'],['Ġpub'],1,1,1.0799181e-06,0.99986005,2.3961282e-05,3.9106467e-06,9.9470126e-05,1.1527391e-05,0.0021729248,5,1,Ġcoordinated,Ġpart,Ġcoordinate,Ġsynchronized,Ġevent,Ġcoordination,Ġrandom,Ġorganized,Ġcoordinating,Ġconnected,Ġlinked,Ġsubclass
4,mero,Ġpart,4,mero,Ġpart,villa,floor,True,"['Ġvill', 'a']",['Ġfloor'],2,1,5.3795848e-05,1.0824791e-05,0.00031333047,2.3444381e-05,0.99603146,0.0035672435,0.0396686,4,12,Ġpart,Ġrandom,Ġevent,Ġattribute,Ġportion,Ġsection,Ġsubclass,Ġpiece,Ġpoint,Ġcomponent,Ġcoordinated,Ġparts
1,coord,Ġcoordinated,1,coord,Ġcoordinated,corn,onion,True,['Ġcorn'],['Ġonion'],1,1,2.2969964e-06,0.9997459,3.4941226e-05,1.2815675e-05,0.00017748933,2.6515927e-05,0.0037497622,9,3,Ġcoordinated,Ġpart,Ġcoordinate,Ġevent,Ġsynchronized,Ġrandom,Ġcoordination,Ġsubclass,Ġcoordinating,Ġorganized,Ġsimilar,Ġrelated
5,random,Ġrandom,3,hyper,Ġsubclass,battleship,artefact,False,"['Ġbattles', 'hip']","['Ġarte', 'fact']",2,2,0.00073506474,5.6884637e-05,0.00057082693,0.21149212,0.00072674704,0.7864183,0.7688012,1,1,Ġrandom,Ġsubclass,Ġattribute,Ġpart,Ġevent,Ġcoordinated,Ġclass,Ġsort,Ġtype,Ġkind,Ġartifact,Ġarbitrary
