pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,event,2,event,event,turtle,live,True,['turtle'],['live'],1,1,2.761243e-05,1.2481057e-05,0.99874985,4.4033106e-05,5.2352432e-05,0.0011135692,0.014730275,4,19,event,random,part,minor,attribute,events,coordinated,to,will,act,person,place
5,random,random,5,random,random,ant,experience,True,['ant'],['experience'],1,1,1.0145537e-08,1.7116155e-09,2.4437435e-07,2.9152739e-07,2.3805244e-06,0.99999714,6.0612274e-05,1,8,random,part,minor,event,attribute,randomly,statistical,an,select,frequent,general,rare
5,random,random,5,random,random,fighter,start,True,['fighter'],['start'],1,1,1.7225234e-06,3.2624544e-07,0.0016062524,4.881514e-06,0.00073617126,0.9976507,0.026082706,3,22,random,event,part,minor,attribute,randomly,coordinated,events,probability,phase,partial,case
5,random,random,5,random,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,2.9646635e-06,8.2232155e-08,2.909384e-05,6.678787e-06,0.001351175,0.9986099,0.0154923545,4,2,random,part,event,minor,attribute,phase,the,average,specific,select,variable,odd
3,hyper,minor,3,hyper,minor,knife,artifact,True,['knife'],['artifact'],1,1,1.1765844e-05,4.1261345e-07,2.3571274e-05,0.9997154,4.757346e-06,0.00024404716,0.003987051,4,1,minor,random,event,attribute,part,small,an,major,lesser,important,secondary,physical
0,attri,attribute,0,attri,attribute,missile,short,True,['missile'],['short'],1,1,0.9962692,2.0522884e-06,0.00017499247,9.490862e-06,2.0694551e-05,0.00352351,0.036787633,2,23,attribute,random,event,part,minor,attributes,coordinated,:,",",feature,is,-
4,mero,part,4,mero,part,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,2.0131303e-05,5.398314e-05,3.3440512e-05,1.762786e-05,0.99953544,0.00033938806,0.006436381,3,1,part,random,coordinated,event,parts,attribute,minor,",",-,section,the,side
0,attri,attribute,0,attri,attribute,lemon,sour,True,['lemon'],['sour'],1,1,0.993719,1.7030635e-06,0.005661624,5.4995777e-05,2.5369123e-05,0.00053735974,0.058329508,5,11,attribute,event,random,minor,part,attributes,",",-,point,:,is,##ly
5,random,random,5,random,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,2.0477191e-07,3.2381983e-08,2.622902e-07,7.95949e-07,5.37699e-06,0.9999933,0.00013097044,2,1,random,part,minor,event,attribute,coordinated,randomly,statistical,.,partial,select,frequent
4,mero,part,4,mero,part,cathedral,stair,True,['cathedral'],['stair'],1,1,3.159747e-06,7.917405e-06,1.8427663e-05,5.499467e-06,0.9998355,0.00012941522,0.0024864546,3,1,part,random,event,coordinated,parts,minor,attribute,section,central,side,partial,","
4,mero,part,4,mero,part,goose,plumage,True,['goose'],['plumage'],1,1,1.570588e-06,1.9393218e-07,1.7512388e-06,2.4292507e-07,0.99999034,5.8455407e-06,0.00018881148,6,1,part,random,event,attribute,parts,partial,portion,half,minor,whole,coordinated,the
4,mero,part,4,mero,part,battleship,deck,True,['battleship'],['deck'],1,1,1.2600811e-05,8.286732e-06,0.00011278551,2.8160484e-06,0.99966085,0.00020261662,0.004850916,1,7,part,random,event,attribute,coordinated,parts,partial,section,one,half,minor,full
2,event,event,2,event,event,bed,prepare,True,['bed'],['prepare'],1,1,0.0006755715,2.051077e-05,0.973423,3.497478e-05,0.0002527006,0.025593162,0.18413933,13,8,event,random,attribute,part,minor,events,coordinated,randomly,to,probability,will,object
1,coord,coordinated,1,coord,coordinated,library,pub,True,['library'],['pub'],1,1,5.670582e-06,0.9995906,0.00014705547,6.0633545e-05,0.000101527265,9.452549e-05,0.0060215076,5,1,coordinated,event,part,random,minor,coordination,attribute,and,coordinate,",",or,related
4,mero,part,4,mero,part,villa,floor,True,['villa'],['floor'],1,1,3.6044632e-06,4.79782e-06,9.302423e-06,6.36873e-06,0.9998273,0.00014878839,0.0025563866,4,12,part,random,event,minor,coordinated,parts,one,attribute,partial,section,top,half
1,coord,coordinated,1,coord,coordinated,corn,onion,True,['corn'],['onion'],1,1,1.6727965e-06,0.99965787,8.093248e-06,3.266946e-05,0.00017064698,0.00012904569,0.0049525173,9,3,coordinated,part,random,minor,event,and,",",attribute,coordination,related,parts,or
3,hyper,minor,3,hyper,minor,battleship,artefact,True,['battleship'],"['arte', '##fa', '##ct']",1,3,0.00021638426,2.2660554e-06,0.00036794832,0.96263564,0.00119964,0.035578087,0.2426328,1,1,minor,random,part,event,attribute,small,an,lesser,important,as,major,component
5,random,random,5,random,random,dresser,possible,True,['dresser'],['possible'],1,1,1.4662098e-07,1.0234852e-08,1.8983033e-07,1.7895851e-06,9.801074e-06,0.9999881,0.0002222801,5,4,random,part,minor,event,attribute,randomly,statistical,select,coordinated,specific,partial,.
5,random,random,5,random,random,ant,very,True,['ant'],['very'],1,1,1.8835977e-05,3.091571e-07,4.6911186e-06,1.3038567e-05,1.7666536e-05,0.9999454,0.0009545635,1,4,random,attribute,part,minor,event,coordinated,statistical,randomly,.,select,the,frequent
2,event,event,2,event,event,desk,work,True,['desk'],['work'],1,1,0.00017807624,3.825235e-05,0.9976197,0.00031583963,0.00056109653,0.0012869915,0.02829897,1,34,event,random,part,minor,attribute,coordinated,events,to,object,act,will,person
5,random,random,5,random,random,glove,pest,True,['glove'],['pest'],1,1,2.104329e-08,2.9107474e-08,9.406049e-08,2.0926446e-07,2.2355052e-06,0.9999974,5.376429e-05,3,4,random,part,minor,event,coordinated,attribute,randomly,statistical,frequent,an,specific,.
