pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,Ġevent,2,event,Ġevent,turtle,live,True,['Ġturtle'],['Ġlive'],1,1,0.0020446926,0.00085193536,0.9958591,0.00027375613,0.00029468618,0.0006759317,0.046730146,4,19,Ġevent,Ġattribute,Ġcoordinated,Ġrandom,Ġpart,Ġsubclass,Ġevents,ĠEvent,Ġwill,Ġattack,Ġlet,Ġto
5,random,Ġrandom,5,random,Ġrandom,ant,experience,True,['Ġant'],['Ġexperience'],1,1,2.3134964e-05,1.0575723e-06,7.288524e-05,3.1519724e-06,1.5915159e-05,0.9998839,0.0018577779,1,8,Ġrandom,Ġevent,Ġattribute,Ġpart,ĠRandom,Ġsubclass,random,Ġcoordinated,Ġrandomly,Ġarbitrary,Ġrandomized,Ġgroup
5,random,Ġrandom,5,random,Ġrandom,fighter,start,True,['Ġfighter'],['Ġstart'],1,1,0.00036432786,1.9485142e-05,0.03328464,8.878036e-06,0.0009333261,0.9653894,0.22646226,3,22,Ġrandom,Ġevent,Ġpart,Ġattribute,Ġcoordinated,Ġstart,Ġsubclass,ĠRandom,Ġpoint,Ġrun,Ġrandomly,Ġnew
5,random,Ġrandom,5,random,Ġrandom,chisel,temperature,True,"['Ġch', 'isel']",['Ġtemperature'],2,1,1.2535252e-05,4.2059952e-07,1.191577e-05,6.976809e-07,1.3871978e-05,0.99996054,0.00070298376,4,2,Ġrandom,Ġpart,Ġattribute,Ġevent,ĠRandom,Ġsubclass,Ġrandomly,random,Ġrandomized,Ġcoordinated,Ġarbitrary,Ġvariable
3,hyper,Ġsubclass,3,hyper,Ġsubclass,knife,artifact,True,['Ġknife'],['Ġartifact'],1,1,1.5908223e-05,3.846538e-06,4.827917e-06,0.9999324,1.7545893e-06,4.119076e-05,0.0011390408,4,1,Ġsubclass,Ġrandom,Ġattribute,Ġclass,Ġevent,Ġcoordinated,Ġpart,Ġan,Ġgroup,Ġother,Ġcategory,Ġtype
0,attri,Ġattribute,0,attri,Ġattribute,missile,short,True,['Ġmissile'],['Ġshort'],1,1,0.99811494,2.6299569e-05,0.00020033939,2.697022e-05,7.098879e-05,0.0015604657,0.021515572,2,23,Ġattribute,Ġrandom,Ġevent,Ġpart,Ġsubclass,Ġcoordinated,Ġattributes,Ġis,Ġbe,Ġfeature,Ġtrait,Ġvariable
4,mero,Ġpart,4,mero,Ġpart,cathedral,transept,True,['Ġcathedral'],"['Ġtr', 'anse', 'pt']",1,3,4.5575575e-06,9.757795e-07,2.226801e-06,1.8370338e-07,0.99998236,9.675217e-06,0.0003327158,3,1,Ġpart,ĠPart,Ġrandom,Ġattribute,Ġsection,Ġportion,Part,Ġparts,Ġevent,part,Ġfull,Ġhalf
0,attri,Ġattribute,0,attri,Ġattribute,lemon,sour,True,['Ġlemon'],['Ġsour'],1,1,0.99971527,1.0162697e-05,0.00013054197,6.274541e-06,1.34917145e-05,0.00012420435,0.004201859,5,11,Ġattribute,Ġevent,Ġrandom,Ġpart,Ġcoordinated,Ġattributes,Ġsubclass,Ġis,Ġbe,Ġtrait,Ġtype,Ġcategory
5,random,Ġrandom,5,random,Ġrandom,robin,permanence,True,"['Ġrob', 'in']","['Ġperman', 'ence']",2,2,1.0170407e-05,2.9528877e-07,9.880876e-06,1.6790049e-06,7.946598e-06,0.9999701,0.00054954673,2,1,Ġrandom,Ġattribute,Ġevent,Ġpart,ĠRandom,Ġsubclass,random,Ġrandomly,Ġarbitrary,Ġrandomized,Ġcoordinated,Random
4,mero,Ġpart,4,mero,Ġpart,cathedral,stair,True,['Ġcathedral'],['Ġstair'],1,1,4.0672814e-05,3.2061005e-06,2.0477883e-05,4.8297346e-07,0.9999012,3.391348e-05,0.0016268592,3,1,Ġpart,Ġattribute,Ġrandom,Ġevent,ĠPart,Ġsection,Part,part,Ġcoordinated,Ġparts,Ġfull,Ġall
4,mero,Ġpart,4,mero,Ġpart,goose,plumage,True,['Ġgoose'],"['Ġplum', 'age']",1,2,0.00040748937,5.9725135e-06,0.00010984301,5.4012767e-06,0.9991425,0.00032883382,0.011272992,6,1,Ġpart,Ġattribute,Ġrandom,Ġevent,ĠPart,Part,Ġparts,Ġcoordinated,Ġsubclass,Ġfeature,Ġall,Ġportion
4,mero,Ġpart,4,mero,Ġpart,battleship,deck,True,"['Ġbattles', 'hip']",['Ġdeck'],2,1,5.451589e-05,1.9121188e-05,0.000111350586,3.716071e-06,0.9995826,0.00022873383,0.0059697335,1,7,Ġpart,Ġrandom,Ġevent,Ġattribute,ĠPart,Ġcoordinated,Ġsection,Ġparts,Part,part,Ġsubclass,Ġportion
5,random,Ġrandom,2,event,Ġevent,bed,prepare,False,['Ġbed'],['Ġprepare'],1,1,0.00010702028,8.433731e-06,0.0025604088,7.352524e-06,8.4279134e-05,0.9972325,0.028850535,13,8,Ġrandom,Ġevent,Ġattribute,Ġpart,Ġcoordinated,Ġsubclass,ĠRandom,Ġrandomly,Ġarbitrary,Ġrandomized,random,Ġselect
1,coord,Ġcoordinated,1,coord,Ġcoordinated,library,pub,True,['Ġlibrary'],['Ġpub'],1,1,9.6582e-07,0.99993134,4.314824e-05,1.8467714e-05,4.79471e-06,1.275741e-06,0.0011441221,5,1,Ġcoordinated,Ġevent,Ġsubclass,Ġcoordinate,Ġcoordination,Ġpart,Ġorganized,Ġcoordinating,Ġrandom,Ġand,Ġattribute,Ġor
4,mero,Ġpart,4,mero,Ġpart,villa,floor,True,"['Ġvill', 'a']",['Ġfloor'],2,1,5.26757e-05,2.0210825e-06,3.3287735e-05,5.1910644e-07,0.9998591,5.2407126e-05,0.0022413582,4,12,Ġpart,Ġattribute,Ġrandom,Ġevent,ĠPart,Part,Ġsection,Ġfull,part,Ġparts,Ġcoordinated,Ġportion
1,coord,Ġcoordinated,1,coord,Ġcoordinated,corn,onion,True,['Ġcorn'],['Ġonion'],1,1,1.1046981e-06,0.9999963,3.895023e-07,1.0709471e-06,1.1297827e-06,6.272971e-08,8.071642e-05,9,3,Ġcoordinated,Ġcoordinate,Ġpart,Ġattribute,Ġsubclass,Ġcoordination,Ġcoordinating,Ġevent,Ġsynchronized,Ġand,Ġor,Ġmodified
3,hyper,Ġsubclass,3,hyper,Ġsubclass,battleship,artefact,True,"['Ġbattles', 'hip']","['Ġarte', 'fact']",2,2,1.3895828e-05,4.347551e-06,5.7823986e-06,0.9999312,1.9740453e-06,4.2723208e-05,0.0011589228,1,1,Ġsubclass,Ġrandom,Ġattribute,Ġclass,Ġevent,Ġcoordinated,Ġan,Ġpart,Ġcategory,Ġgroup,Ġtype,Ġother
