pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target
2,event,2,event,turtle,live,True,['Ġturtle'],['Ġlive'],1,1,0.00016169838,0.00072890194,0.99020493,0.00017818401,0.0001188647,0.008607308,0.08651182,4,19
5,random,5,random,ant,experience,True,['Ġant'],['Ġexperience'],1,1,4.593389e-05,2.639684e-05,0.00092635787,6.0741888e-05,0.00020087489,0.99873966,0.015532394,1,8
5,random,5,random,fighter,start,True,['Ġfighter'],['Ġstart'],1,1,4.939714e-05,2.8638508e-05,0.0020405278,4.382546e-05,0.00022096289,0.99761665,0.026126914,3,22
5,random,5,random,chisel,temperature,True,"['Ġch', 'isel']",['Ġtemperature'],2,1,4.9094266e-05,2.6805865e-05,0.0011520596,4.3939795e-05,0.00020626138,0.99852186,0.01764797,4,2
3,hyper,3,hyper,knife,artifact,True,['Ġknife'],['Ġartifact'],1,1,0.0002093258,0.000116923205,0.00035499036,0.9989115,4.9261987e-05,0.000357987,0.014526302,4,1
0,attri,0,attri,missile,short,True,['Ġmissile'],['Ġshort'],1,1,0.9976942,0.00015386826,7.791077e-05,0.00048405738,0.00018065475,0.0014092075,0.027258283,2,23
4,mero,4,mero,cathedral,transept,True,['Ġcathedral'],"['Ġtr', 'anse', 'pt']",1,3,0.00019808993,0.0008625791,0.0016717387,0.00042988372,0.96837515,0.028462471,0.22249028,3,1
0,attri,0,attri,lemon,sour,True,['Ġlemon'],['Ġsour'],1,1,0.9988355,0.00020080376,9.4879484e-05,0.00043693706,0.0002058313,0.00022596445,0.015546931,5,11
5,random,5,random,robin,permanence,True,"['Ġrob', 'in']","['Ġperman', 'ence']",2,2,5.4039665e-05,2.512867e-05,0.0007986389,0.000101944024,0.00019917305,0.9988211,0.014868312,2,1
4,mero,4,mero,cathedral,stair,True,['Ġcathedral'],['Ġstair'],1,1,0.00016092505,0.00092614716,0.0022652317,0.00047061767,0.98045874,0.01571836,0.15855446,3,1
4,mero,4,mero,goose,plumage,True,['Ġgoose'],"['Ġplum', 'age']",1,2,6.809863e-05,0.00015519164,0.000618981,0.0006200994,0.9958301,0.0027074928,0.045205686,6,1
4,mero,4,mero,battleship,deck,True,"['Ġbattles', 'hip']",['Ġdeck'],2,1,9.591643e-05,0.000398594,0.0016795998,0.0003555111,0.9827685,0.014701927,0.13948445,1,7
5,random,2,event,bed,prepare,False,['Ġbed'],['Ġprepare'],1,1,5.336205e-05,2.9142195e-05,0.0013613106,4.636061e-05,0.00018620145,0.9983236,0.019548345,13,8
1,coord,1,coord,library,pub,True,['Ġlibrary'],['Ġpub'],1,1,6.323114e-05,0.9996024,3.0317897e-05,0.000120170735,5.6311987e-05,0.00012761913,0.0059214868,5,1
4,mero,4,mero,villa,floor,True,"['Ġvill', 'a']",['Ġfloor'],2,1,0.00019787706,0.00040323136,0.0027452528,0.00046353653,0.9518462,0.044343863,0.3025761,4,12
1,coord,1,coord,corn,onion,True,['Ġcorn'],['Ġonion'],1,1,4.5137072e-05,0.9997037,2.8778011e-05,0.00010559246,5.4124004e-05,6.27151e-05,0.004550713,9,3
3,hyper,3,hyper,battleship,artefact,True,"['Ġbattles', 'hip']","['Ġarte', 'fact']",2,2,0.00019771318,0.00012373047,0.00037254594,0.9988801,5.2241645e-05,0.000373621,0.014894038,1,1
