pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target
2,event,2,event,turtle,live,True,['turtle'],['live'],1,1,2.2372531e-05,9.6691874e-05,0.99934524,8.640293e-05,5.5338918e-05,0.00039393065,0.008983568,4,19
5,random,5,random,ant,experience,True,['ant'],['experience'],1,1,1.0452721e-05,5.3223985e-06,8.272442e-06,1.39597405e-05,7.1575705e-06,0.9999548,0.0008185254,1,8
2,event,5,random,fighter,start,False,['fighter'],['start'],1,1,0.00015385594,0.00026347555,0.8925143,0.00027414295,0.041324206,0.065470085,0.602202,3,22
5,random,5,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,1.1323455e-05,4.2504766e-06,9.084051e-06,1.1807275e-05,8.011373e-06,0.99995553,0.0008070966,4,2
3,hyper,3,hyper,knife,artifact,True,['knife'],['artifact'],1,1,0.00010734206,0.0001409633,5.9447375e-05,0.9995596,3.5496836e-05,9.709595e-05,0.006507328,4,1
0,attri,0,attri,missile,short,True,['missile'],['short'],1,1,0.99590504,9.49396e-05,8.9022134e-05,7.3292584e-05,0.00012115579,0.0037164171,0.040943585,2,23
4,mero,4,mero,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,0.00019116915,0.0001672607,3.646071e-05,9.844581e-05,0.99798715,0.0015194885,0.023434525,3,1
0,attri,0,attri,lemon,sour,True,['lemon'],['sour'],1,1,0.9995932,3.190799e-05,4.730794e-05,4.2936237e-05,3.1497897e-05,0.0002531689,0.005861644,5,11
5,random,5,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,1.0642e-05,5.3661843e-06,7.55949e-06,2.4045647e-05,8.949933e-06,0.9999434,0.0009990098,2,1
4,mero,4,mero,cathedral,stair,True,['cathedral'],['stair'],1,1,2.4186662e-05,5.4126416e-05,3.757646e-05,2.8150853e-05,0.99973685,0.000119026176,0.004047164,3,1
4,mero,4,mero,goose,plumage,True,['goose'],['plumage'],1,1,6.7196226e-05,5.3043357e-05,3.266757e-05,0.00010754918,0.99950945,0.00023002761,0.0070769074,6,1
4,mero,4,mero,battleship,deck,True,['battleship'],['deck'],1,1,5.8404443e-05,5.014054e-05,5.2335734e-05,3.0136714e-05,0.999383,0.00042608017,0.008395195,1,7
5,random,2,event,bed,prepare,False,['bed'],['prepare'],1,1,8.780936e-06,4.9548225e-06,7.091883e-05,1.1841807e-05,6.843839e-06,0.99989665,0.0016726397,13,8
1,coord,1,coord,library,pub,True,['library'],['pub'],1,1,2.3615363e-05,0.9998331,2.1278254e-05,3.85313e-05,5.3059975e-05,3.0419844e-05,0.0027088851,5,1
4,mero,4,mero,villa,floor,True,['villa'],['floor'],1,1,3.4865017e-05,4.146171e-05,4.7031856e-05,2.4445806e-05,0.9995443,0.00030792944,0.006419969,4,12
1,coord,1,coord,corn,onion,True,['corn'],['onion'],1,1,1.582634e-05,0.99988174,2.0358453e-05,3.3215678e-05,2.8647688e-05,2.0113e-05,0.001980462,9,3
3,hyper,3,hyper,battleship,artefact,True,['battleship'],"['arte', '##fa', '##ct']",1,3,9.393695e-05,0.00010233183,5.2420335e-05,0.99960285,4.4062603e-05,0.00010443497,0.005950028,1,1
5,random,5,random,dresser,possible,True,['dresser'],['possible'],1,1,1.0006209e-05,4.9214887e-06,1.0747603e-05,1.62364e-05,7.2459816e-06,0.9999509,0.000883268,5,4
5,random,5,random,ant,very,True,['ant'],['very'],1,1,2.1778587e-05,5.910582e-06,9.920485e-06,1.7044382e-05,6.7944084e-06,0.9999386,0.0010800239,1,4
2,event,2,event,desk,work,True,['desk'],['work'],1,1,4.1833766e-05,0.0001780408,0.99906427,0.0004949168,7.429493e-05,0.00014664677,0.012496426,1,34
5,random,5,random,glove,pest,True,['glove'],['pest'],1,1,1.0273764e-05,7.524257e-06,1.0521733e-05,1.9688723e-05,7.2769612e-06,0.9999447,0.0009840785,3,4
5,random,5,random,radish,vinyl,True,"['ra', '##dis', '##h']",['vinyl'],3,1,1.4598244e-05,6.1762294e-06,1.0013811e-05,1.4544451e-05,8.132394e-06,0.9999465,0.0009560395,5,2
