pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,event,2,event,event,turtle,live,True,['turtle'],['live'],1,1,0.00037485184,4.0776915e-05,0.99814653,0.00073025364,0.00015700996,0.0005505456,0.023085976,4,19,event,minor,random,attribute,part,coordinated,to,events,short,and,can,release
5,random,random,5,random,random,ant,experience,True,['ant'],['experience'],1,1,2.0869972e-07,1.0561953e-07,5.685295e-06,8.7086187e-07,1.2777697e-07,0.99999297,0.00013674604,1,8,random,event,minor,attribute,part,coordinated,randomly,sleep,social,population,field,selection
5,random,random,5,random,random,fighter,start,True,['fighter'],['start'],1,1,5.7889138e-06,2.1879462e-06,0.0031502235,1.6434451e-05,0.00014093272,0.9966845,0.033160683,3,22,random,event,part,minor,attribute,race,season,coordinated,pre,field,phase,cycle
5,random,random,5,random,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,6.1641117e-07,2.6532646e-08,8.7020935e-06,7.1451916e-07,1.5593523e-05,0.99997437,0.00046024006,4,2,random,part,event,minor,attribute,point,chance,specific,time,average,effect,mean
3,hyper,minor,3,hyper,minor,knife,artifact,True,['knife'],['artifact'],1,1,6.71786e-08,8.5713625e-10,3.043734e-07,0.9999981,5.8680083e-09,1.571646e-06,4.142788e-05,4,1,minor,random,major,other,important,small,lesser,another,unknown,new,event,rare
0,attri,attribute,0,attri,attribute,missile,short,True,['missile'],['short'],1,1,0.99935275,7.8992065e-07,0.0001026758,8.8380824e-05,1.5627273e-05,0.00043979235,0.008653608,2,23,attribute,random,event,minor,attributes,feature,part,:,is,-,are,name
4,mero,part,4,mero,part,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,6.11449e-07,6.1118783e-07,2.012738e-06,3.182569e-06,0.99977666,0.00021693179,0.003083777,3,1,part,random,one,:,minor,parts,-,with,single,split,side,event
0,attri,attribute,0,attri,attribute,lemon,sour,True,['lemon'],['sour'],1,1,0.999905,1.4105726e-07,3.7428836e-05,4.446565e-05,1.2935436e-06,1.1617869e-05,0.001549192,5,11,attribute,minor,event,random,attributes,feature,turn,part,-,table,season,is
5,random,random,5,random,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,2.0296278e-07,5.059373e-09,6.79379e-07,7.750092e-07,1.3193702e-06,0.9999969,6.4373e-05,2,1,random,part,minor,event,attribute,point,randomly,chance,phase,coordinated,sequence,##cy
4,mero,part,4,mero,part,cathedral,stair,True,['cathedral'],['stair'],1,1,7.688916e-06,3.6634782e-07,1.8962299e-05,2.3988805e-06,0.9999156,5.491619e-05,0.0013794785,3,1,part,random,event,one,attribute,side,section,single,full,parts,minor,with
4,mero,part,4,mero,part,goose,plumage,True,['goose'],['plumage'],1,1,8.397418e-06,6.8473625e-08,4.6027353e-06,1.909641e-05,0.9999347,3.3158187e-05,0.0011117483,6,1,part,random,minor,parts,attribute,full,portion,event,section,all,component,side
4,mero,part,4,mero,part,battleship,deck,True,['battleship'],['deck'],1,1,1.8118148e-05,2.8935503e-06,0.0009279774,5.8958354e-05,0.9979619,0.0010302323,0.023675457,1,7,part,random,event,section,on,full,half,minor,split,single,one,side
2,event,event,2,event,event,bed,prepare,True,['bed'],['prepare'],1,1,0.00024871095,0.00036336796,0.88263994,0.0003743043,0.00101348,0.115360335,0.53987515,13,8,event,random,part,minor,coordinated,attribute,and,to,events,episode,",",night
1,coord,coordinated,1,coord,coordinated,library,pub,True,['library'],['pub'],1,1,1.0059676e-05,0.99961346,1.4117425e-05,0.00027046326,8.4733234e-05,7.1546287e-06,0.0054260693,5,1,coordinated,minor,part,and,/,event,",",or,attribute,coordinate,-,random
4,mero,part,4,mero,part,villa,floor,True,['villa'],['floor'],1,1,1.332328e-05,7.158991e-07,5.5194138e-05,4.795226e-05,0.99582905,0.004053809,0.03991778,4,12,part,random,full,event,minor,total,section,attribute,one,all,parts,with
1,coord,coordinated,1,coord,coordinated,corn,onion,True,['corn'],['onion'],1,1,2.551346e-07,0.99999535,6.6274777e-07,1.2445081e-06,1.200523e-06,1.4041561e-06,0.00010139367,9,3,coordinated,and,or,coordination,",",random,/,minor,part,&,event,-
3,hyper,minor,3,hyper,minor,battleship,artefact,True,['battleship'],"['arte', '##fa', '##ct']",1,3,2.8623703e-08,4.74221e-10,3.385821e-07,0.99999166,1.0112533e-06,6.9181e-06,0.0001586862,1,1,minor,random,major,part,small,other,event,important,key,an,special,natural
5,random,random,5,random,random,dresser,possible,True,['dresser'],['possible'],1,1,6.0618817e-07,4.8889017e-09,8.592729e-07,1.1488378e-06,2.4601235e-07,0.99999714,6.216658e-05,5,4,random,minor,event,attribute,part,randomly,all,chance,distance,size,number,select
5,random,random,5,random,random,ant,very,True,['ant'],['very'],1,1,0.004228735,5.167421e-07,1.399769e-05,4.9782975e-05,3.2826163e-06,0.99570376,0.04053883,1,4,random,attribute,minor,event,part,attributes,species,select,number,individual,coordinated,variable
2,event,event,2,event,event,desk,work,True,['desk'],['work'],1,1,0.00077429885,0.00010983474,0.9689464,0.0062316814,0.003135689,0.020802146,0.24150294,1,34,event,random,minor,part,attribute,coordinated,to,function,field,project,events,case
5,random,random,5,random,random,glove,pest,True,['glove'],['pest'],1,1,1.4891921e-07,3.7906267e-07,7.773982e-07,9.913738e-06,1.4112908e-07,0.9999887,0.00021149174,3,4,random,minor,event,coordinated,attribute,the,part,##less,randomly,a,##ball,unknown
5,random,random,5,random,random,radish,vinyl,True,"['ra', '##dis', '##h']",['vinyl'],3,1,0.00019364244,0.0021342994,0.0006290395,0.0010595667,0.022224858,0.9737586,0.19789362,5,2,random,part,on,coordinated,minor,event,attribute,off,split,red,white,short
2,event,event,1,coord,coordinated,cockroach,fly,False,"['cock', '##ro', '##ach']",['fly'],3,1,0.00038756744,0.022837834,0.9695542,0.0059568207,0.00024598485,0.001017538,0.22925493,1,20,event,coordinated,minor,random,attribute,part,and,can,",",or,to,short
2,event,event,2,event,event,sofa,couch,True,['sofa'],['couch'],1,1,0.0017865316,0.051851228,0.7212812,0.098032735,0.05775653,0.06929177,1.4105992,1,4,event,minor,random,part,coordinated,attribute,computer,passive,individual,field,the,emergency
2,event,event,2,event,event,rat,live,True,['rat'],['live'],1,1,0.00039252033,3.697605e-05,0.9984353,0.00052132824,7.94096e-05,0.0005344394,0.019817298,11,19,event,random,minor,attribute,part,coordinated,to,and,events,can,short,.
2,event,event,2,event,event,chisel,produce,True,"['chi', '##sel']",['produce'],2,1,0.00050490047,7.03857e-06,0.98111814,0.015937958,0.0006060664,0.0018259204,0.15089217,4,8,event,minor,random,part,attribute,events,effect,component,material,show,individual,non
5,random,random,5,random,random,piano,afford,True,['piano'],['afford'],1,1,8.818006e-05,6.4286633e-06,0.15704833,5.411895e-05,0.00027878792,0.8425242,0.6330702,4,4,random,event,part,attribute,minor,to,can,events,cost,opportunity,individual,coordinated
1,coord,coordinated,1,coord,coordinated,tiger,elephant,True,['tiger'],['elephant'],1,1,1.581236e-06,0.9999875,7.642253e-07,3.882071e-06,2.3281177e-06,3.938653e-06,0.00024811592,2,2,coordinated,random,minor,part,attribute,coordination,event,/,coordinate,and,coordinating,-
5,random,random,5,random,random,pigeon,blend,True,['pigeon'],['blend'],1,1,1.8036617e-06,1.6614122e-07,3.0526793e-05,2.2842446e-06,1.3935784e-06,0.9999639,0.00061824237,1,6,random,event,minor,attribute,part,randomly,coordinated,##card,##verse,point,content,select
5,random,random,5,random,random,coconut,pls,True,['coconut'],"['pl', '##s']",1,2,3.487525e-06,4.3575753e-07,4.673333e-05,9.627758e-06,6.340894e-05,0.99987626,0.0019678841,3,0,random,part,event,minor,attribute,coordinated,point,open,individual,content,key,single
2,event,event,2,event,event,robe,hang,True,['robe'],['hang'],1,1,0.00062620785,1.2055787e-05,0.981874,0.00023963075,0.0015266332,0.015721502,0.14412606,4,18,event,random,part,attribute,minor,to,show,short,episode,off,end,events
4,mero,part,4,mero,part,glove,leather,True,['glove'],['leather'],1,1,6.984332e-05,1.071902e-06,1.3893527e-06,5.218531e-07,0.99990344,2.3715156e-05,0.0015270594,3,2,part,attribute,:,random,-,full,all,of,portion,component,pure,parts
4,mero,part,4,mero,part,cathedral,window,True,['cathedral'],['window'],1,1,1.6614835e-06,2.5944954e-07,2.0736325e-06,5.4954904e-07,0.9999939,1.5467482e-06,0.00012677912,3,8,part,one,side,full,half,single,event,parts,attribute,random,head,portion
2,event,event,2,event,event,turtle,lay,True,['turtle'],['lay'],1,1,0.0003880583,2.9783767e-05,0.9988018,7.397335e-05,0.00010272073,0.0006036674,0.015404443,4,16,event,random,attribute,part,minor,coordinated,events,to,and,season,release,section
5,random,random,5,random,random,saw,countryside,True,['saw'],['countryside'],1,1,5.311575e-07,2.83866e-07,8.053654e-06,2.7764354e-05,1.42108065e-05,0.9999492,0.0008760475,28,1,random,minor,part,event,the,##less,attribute,##tell,coordinated,a,##ing,local
5,random,random,5,random,random,cello,organise,True,['cello'],['organise'],1,1,4.702398e-06,1.3778425e-05,0.02017158,1.9407802e-05,7.181631e-05,0.9797188,0.14415598,1,6,random,event,part,minor,coordinated,attribute,events,festival,field,case,tournament,function
5,random,random,5,random,random,woodpecker,grove,True,"['wood', '##pe', '##cker']",['grove'],3,1,3.6750957e-06,5.3662166e-06,0.00038016192,2.4341976e-05,0.00010711154,0.99947935,0.0070160166,1,2,random,event,part,minor,coordinated,attribute,tree,grove,arbor,memorial,point,at
5,random,random,5,random,random,trumpet,in-house,True,['trumpet'],"['in', '-', 'house']",1,3,1.0889224e-06,3.684972e-06,4.875321e-05,4.4977446e-06,4.9462546e-06,0.99993706,0.0010443049,4,0,random,event,part,minor,coordinated,attribute,player,-,individual,festival,the,project
5,random,random,5,random,random,grenade,glucose,True,['grenade'],['glucose'],1,1,2.2164857e-06,1.4832727e-07,1.0496607e-05,6.026578e-08,1.4138737e-06,0.9999856,0.00026816604,1,1,random,event,attribute,part,coordinated,randomly,minor,of,spread,##nt,##nova,individual
5,random,random,5,random,random,saw,assure,True,['saw'],['assure'],1,1,3.60958e-07,9.053007e-08,1.3429371e-05,2.1455632e-07,2.3589676e-07,0.9999856,0.00025785752,28,6,random,event,attribute,part,minor,randomly,coordinated,##less,##card,spread,##nova,##verse
1,coord,coordinated,4,mero,part,scarf,cashmere,False,['scarf'],"['cash', '##mere']",1,2,0.0095571065,0.86006624,0.00012914866,0.00039721862,0.0039188783,0.12593137,0.6651024,5,3,coordinated,random,attribute,part,minor,event,coordination,-,pure,:,and,combination
5,random,random,5,random,random,rifle,question,True,['rifle'],['question'],1,1,1.6301778e-08,4.081477e-09,8.4328526e-08,3.248458e-08,2.6902885e-08,0.9999999,4.1737508e-06,3,11,random,event,minor,part,attribute,randomly,select,coordinated,chance,the,point,field
5,random,random,5,random,random,van,reservoir,True,['van'],['reservoir'],1,1,5.6216086e-05,4.1699623e-05,5.1639396e-05,0.00014999736,0.00060734566,0.9990932,0.011838653,5,4,random,part,minor,attribute,event,coordinated,point,the,key,##lis,a,##na
4,mero,part,4,mero,part,bull,tail,True,['bull'],['tail'],1,1,4.3243526e-06,1.1155789e-06,1.48640775e-05,3.3792885e-06,0.9999062,7.01639e-05,0.0015024502,15,11,part,random,event,short,parts,attribute,minor,portion,full,half,section,split
4,mero,part,4,mero,part,saw,steel,True,['saw'],['steel'],1,1,5.8454498e-05,2.0508435e-06,6.2914246e-06,1.1861755e-06,0.999899,3.3052853e-05,0.0016306331,28,5,part,attribute,random,:,-,component,event,section,parts,portion,of,piece
0,attri,attribute,0,attri,attribute,cannon,deadly,True,['cannon'],['deadly'],1,1,0.9998293,7.8659895e-08,1.5481559e-05,9.390072e-05,1.5802442e-06,5.958609e-05,0.0026182996,8,8,attribute,minor,random,attributes,event,feature,name,element,part,-,are,attributed
4,mero,part,2,event,event,frigate,anchor,False,['frigate'],['anchor'],1,1,0.0001648113,2.165696e-05,0.03429408,3.603741e-05,0.96236604,0.0031172289,0.24902204,2,5,part,event,random,attribute,set,section,split,full,with,to,minor,off
2,event,event,2,event,event,castle,host,True,['castle'],['host'],1,1,8.209732e-05,5.7695845e-05,0.9500679,0.0020726714,0.0046626795,0.04305697,0.32209715,5,11,event,random,part,minor,attribute,coordinated,events,or,site,major,guest,and
0,attri,attribute,0,attri,attribute,scooter,dusty,True,"['sc', '##oot', '##er']",['dusty'],3,1,0.99874854,2.9133167e-07,5.8514728e-05,0.0005467278,4.066769e-06,0.0006418473,0.015438191,5,2,attribute,random,minor,event,attributes,feature,name,are,attributed,part,very,characteristic
3,hyper,minor,3,hyper,minor,scarf,garment,True,['scarf'],['garment'],1,1,4.764931e-07,5.971834e-07,8.1490925e-06,0.99996924,8.375825e-06,1.3142021e-05,0.0005588494,5,2,minor,other,random,major,part,event,secondary,another,additional,similar,optional,primary
2,event,event,2,event,event,axe,sharpen,True,['axe'],"['sharpe', '##n']",1,2,0.0013287369,7.678088e-05,0.99359107,0.00018095749,0.003030611,0.0017918466,0.066916704,3,8,event,part,random,attribute,minor,coordinated,to,section,and,-,component,episode
2,event,event,2,event,event,piano,produce,True,['piano'],['produce'],1,1,0.00046248184,1.3053331e-05,0.9920953,0.0024201807,0.0019860836,0.0030230572,0.08085647,4,8,event,random,minor,part,attribute,component,events,show,release,product,coordinated,effect
4,mero,part,4,mero,part,glove,fabric,True,['glove'],['fabric'],1,1,1.1825355e-06,7.38824e-08,1.3189319e-06,3.990717e-07,0.9999851,1.19463975e-05,0.0002761366,3,2,part,random,full,parts,event,attribute,:,section,portion,-,piece,all
5,random,random,5,random,random,broccoli,Mainland,True,"['bro', '##cco', '##li']",['mainland'],3,1,5.309618e-07,1.5947846e-06,7.706306e-06,9.364743e-06,1.3000839e-05,0.9999678,0.0005865596,2,1,random,part,minor,event,coordinated,point,attribute,randomly,island,on,state,from
1,coord,coordinated,1,coord,coordinated,trumpet,bass,True,['trumpet'],['bass'],1,1,2.0852974e-06,0.999954,1.2343372e-05,2.2875836e-06,9.543969e-06,1.9808747e-05,0.00081868854,4,9,coordinated,coordination,random,and,",",event,part,/,coordinating,&,minor,coordinate
5,random,random,5,random,random,sweater,Spanish,True,['sweater'],['spanish'],1,1,1.0536499e-05,1.083745e-06,7.6029264e-06,1.3463703e-06,1.922636e-06,0.9999776,0.00042024578,2,3,random,attribute,event,part,minor,coordinated,from,the,of,randomly,.,all
1,coord,coordinated,1,coord,coordinated,willow,cedar,True,['willow'],['cedar'],1,1,6.399285e-07,0.99999046,5.288614e-07,7.2614466e-06,5.4871293e-07,6.295508e-07,0.00018646696,2,3,coordinated,minor,and,coordination,",",attribute,random,part,event,coordinate,/,-
5,random,random,5,random,random,pub,battle,True,['pub'],['battle'],1,1,2.2316604e-05,2.796656e-05,0.00086856587,0.00010861739,8.414074e-05,0.99888843,0.013772442,1,4,random,event,minor,part,coordinated,attribute,heat,night,the,group,race,open
2,event,event,2,event,event,dress,sew,True,['dress'],"['se', '##w']",1,2,0.0008624314,0.0025467046,0.97585154,0.0006169465,0.015936317,0.004186024,0.19995208,21,2,event,part,random,coordinated,attribute,minor,section,and,individual,or,end,-
1,coord,coordinated,1,coord,coordinated,coyote,horse,True,['coyote'],['horse'],1,1,3.3992796e-07,0.9999858,5.492316e-06,5.4646307e-06,3.634777e-07,2.5240172e-06,0.00027398506,3,6,coordinated,event,minor,random,coordination,and,part,attribute,",",or,coordinate,/
4,mero,part,4,mero,part,trout,fishbone,True,['trout'],"['fish', '##bone']",1,2,4.6098817e-06,9.736042e-07,1.6567765e-05,3.7836784e-05,0.9994616,0.00047837957,0.0069728745,2,1,part,random,minor,event,parts,half,portion,attribute,full,side,on,in
5,random,random,5,random,random,cathedral,encapsulate,True,['cathedral'],"['en', '##cap', '##sul', '##ate']",1,4,0.0023717217,0.00020734845,0.33518803,0.005968953,0.0044468297,0.65181714,1.0331105,3,2,random,event,minor,part,attribute,coordinated,to,text,events,major,information,and
