pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,event,2,event,event,turtle,live,True,['turtle'],['live'],1,1,7.885639e-06,1.8913634e-05,0.9997464,0.000121029654,2.6474021e-05,7.928883e-05,0.0038537334,4,19,event,minor,random,part,coordinated,attribute,events,moment,place,time,day,act
5,random,random,5,random,random,ant,experience,True,['ant'],['experience'],1,1,2.0122102e-06,9.230214e-06,0.00014104032,7.959462e-06,5.860528e-06,0.99983394,0.0024729932,1,8,random,event,coordinated,minor,part,attribute,randomly,probability,chance,variable,free,fan
2,event,event,5,random,random,fighter,start,False,['fighter'],['start'],1,1,2.7903574e-05,1.765535e-05,0.99858534,5.8661095e-05,0.00065370044,0.0006568325,0.01742489,3,22,event,random,part,minor,attribute,coordinated,point,moment,events,place,spot,act
5,random,random,5,random,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,4.812059e-06,3.4465063e-06,0.00015564666,3.0479164e-06,1.4859153e-05,0.99981815,0.0026728893,4,2,random,event,part,attribute,coordinated,minor,randomly,variable,probability,the,bar,individual
3,hyper,minor,3,hyper,minor,knife,artifact,True,['knife'],['artifact'],1,1,1.4898038e-08,1.200716e-07,1.4230294e-06,0.9999974,1.4070542e-08,9.943749e-07,5.4678858e-05,4,1,minor,major,event,small,random,lesser,smallest,important,coordinated,minimal,secondary,main
0,attri,attribute,0,attri,attribute,missile,short,True,['missile'],['short'],1,1,0.9688724,0.00017404478,0.002500361,0.008839688,0.00087770936,0.018735817,0.24470896,2,23,attribute,random,minor,event,part,coordinated,characteristic,property,feature,degree,common,variable
4,mero,part,4,mero,part,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,9.618063e-07,4.8740396e-05,9.085191e-05,0.00011124818,0.9997248,2.348354e-05,0.0041565904,3,1,part,minor,event,coordinated,random,section,portion,side,parts,end,whole,area
0,attri,attribute,0,attri,attribute,lemon,sour,True,['lemon'],['sour'],1,1,0.99874157,3.467421e-05,0.00024111885,0.00077273796,8.000049e-05,0.00012997504,0.015981091,5,11,attribute,minor,event,random,part,coordinated,attributes,characteristic,degree,property,feature,trait
5,random,random,5,random,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,1.511837e-06,4.298837e-06,2.9455772e-05,1.2575996e-05,6.1077594e-06,0.999946,0.0009375477,2,1,random,event,minor,part,coordinated,attribute,randomly,variable,chance,wild,regular,probability
4,mero,part,4,mero,part,cathedral,stair,True,['cathedral'],['stair'],1,1,4.1336514e-07,0.00024718462,0.00044619903,0.00012894,0.9990049,0.00017231928,0.0131920725,3,1,part,event,coordinated,random,minor,portion,section,parts,whole,the,side,central
4,mero,part,4,mero,part,goose,plumage,True,['goose'],['plumage'],1,1,2.2089007e-06,1.5528993e-06,3.898796e-05,2.2795437e-05,0.9999126,2.1806847e-05,0.0014576826,6,1,part,event,minor,random,portion,parts,whole,attribute,piece,component,coordinated,section
4,mero,part,4,mero,part,battleship,deck,True,['battleship'],['deck'],1,1,1.7274377e-06,2.6022672e-05,0.00043255463,7.5424876e-05,0.9991849,0.00027941118,0.0107701905,1,7,part,event,random,minor,coordinated,whole,portion,section,rest,parts,end,side
5,random,random,2,event,event,bed,prepare,False,['bed'],['prepare'],1,1,1.0240959e-05,7.422901e-05,0.009290917,4.5458568e-05,4.0728246e-05,0.99053836,0.078736454,13,8,random,event,coordinated,minor,part,attribute,randomly,chance,probability,new,the,individual
1,coord,coordinated,1,coord,coordinated,library,pub,True,['library'],['pub'],1,1,1.0508609e-06,0.99908364,0.00032464878,9.173318e-05,6.898661e-06,0.000492027,0.01186009,5,1,coordinated,random,event,minor,coordinate,part,related,coordination,attribute,common,associated,like
4,mero,part,4,mero,part,villa,floor,True,['villa'],['floor'],1,1,1.0927627e-05,0.00043980026,0.0022311439,0.0037043602,0.9772981,0.016315607,0.18390745,4,12,part,random,minor,event,coordinated,whole,one,the,single,portion,entire,square
1,coord,coordinated,1,coord,coordinated,corn,onion,True,['corn'],['onion'],1,1,2.6196474e-07,0.99978656,0.00018206431,1.5745694e-05,1.2816239e-06,1.4139354e-05,0.0030795503,9,3,coordinated,event,minor,random,coordinate,part,coordination,related,attribute,sister,twin,origin
3,hyper,minor,3,hyper,minor,battleship,artefact,True,['battleship'],"['arte', '##fa', '##ct']",1,3,4.5961286e-08,1.8144442e-07,6.3856837e-06,0.99999,1.1079148e-07,3.315387e-06,0.00019273393,1,1,minor,event,major,random,small,lesser,important,smallest,minimal,secondary,main,low
5,random,random,5,random,random,dresser,possible,True,['dresser'],['possible'],1,1,1.4339117e-06,1.8808695e-06,1.06298785e-05,1.4435705e-05,1.6342415e-06,0.99996996,0.00054611074,5,4,random,minor,event,coordinated,part,attribute,randomly,probability,variable,chance,wild,small
5,random,random,5,random,random,ant,very,True,['ant'],['very'],1,1,8.752763e-06,1.4176738e-05,6.493181e-05,2.0403408e-05,4.49356e-06,0.99988735,0.0018390531,1,4,random,event,minor,coordinated,attribute,part,randomly,probability,chance,select,small,likely
2,event,event,2,event,event,desk,work,True,['desk'],['work'],1,1,7.24983e-05,0.0001542803,0.9976611,0.00081152946,0.0011323545,0.0001681269,0.027842449,1,34,event,part,minor,random,coordinated,attribute,place,object,result,site,act,process
5,random,random,5,random,random,glove,pest,True,['glove'],['pest'],1,1,1.3874926e-06,3.2556178e-05,2.5021654e-05,4.18087e-05,5.972881e-06,0.9998932,0.0017605048,3,4,random,minor,coordinated,event,part,attribute,randomly,innocent,wild,small,the,probability
5,random,random,5,random,random,radish,vinyl,True,"['ra', '##dis', '##h']",['vinyl'],3,1,1.014597e-05,1.666174e-05,0.00015904664,1.5968642e-05,0.00031475865,0.99948335,0.007100954,5,2,random,part,event,coordinated,minor,attribute,randomly,the,free,fan,chance,record
