pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,event,2,event,event,turtle,live,True,['turtle'],['live'],1,1,6.5129044e-09,6.979881e-09,0.9999918,7.580134e-08,2.6848587e-08,8.105647e-06,0.0001517031,4,19,event,random,minor,part,events,moment,coordinated,attribute,process,attack,accident,instant
5,random,random,5,random,random,ant,experience,True,['ant'],['experience'],1,1,5.6936784e-07,8.739745e-08,1.999675e-06,2.0264935e-07,5.6756414e-07,0.9999964,7.290132e-05,1,8,random,event,attribute,part,minor,coordinated,randomly,fan,wild,probability,free,bar
2,event,event,5,random,random,fighter,start,False,['fighter'],['start'],1,1,0.00037067803,2.4105979e-05,0.8866612,0.0005037449,0.008524098,0.10391621,0.5620287,3,22,event,random,part,minor,attribute,point,coordinated,the,date,",",site,process
5,random,random,5,random,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,2.334095e-06,1.4712693e-07,7.624878e-06,4.985335e-07,3.1243296e-06,0.9999863,0.0002639035,4,2,random,event,part,attribute,minor,coordinated,randomly,bar,probability,fan,variable,the
3,hyper,minor,3,hyper,minor,knife,artifact,True,['knife'],['artifact'],1,1,6.35367e-09,3.6618274e-11,2.8884215e-09,1.0,2.8118288e-10,3.971506e-10,2.7753867e-07,4,1,minor,small,major,attribute,important,an,event,lesser,smallest,key,random,low
0,attri,attribute,0,attri,attribute,missile,short,True,['missile'],['short'],1,1,0.99611807,7.2375847e-06,0.0024487027,0.0002689626,0.00030755744,0.0008494671,0.042396292,2,23,attribute,event,random,part,minor,feature,coordinated,the,point,",",of,attributes
4,mero,part,4,mero,part,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,2.1844222e-07,8.470236e-06,2.6368215e-07,2.1114377e-07,0.99998665,4.2070137e-06,0.0002523886,3,1,part,coordinated,random,section,event,attribute,minor,portion,rest,whole,parts,split
0,attri,attribute,0,attri,attribute,lemon,sour,True,['lemon'],['sour'],1,1,0.99981874,3.6290578e-07,0.00014201943,8.6625705e-06,9.286946e-06,2.0946167e-05,0.0027109645,5,11,attribute,event,random,part,minor,feature,attributes,coordinated,characteristic,the,point,property
5,random,random,5,random,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,6.9006103e-07,7.079472e-08,1.4678027e-06,3.7069168e-07,7.241619e-07,0.99999666,7.1753326e-05,2,1,random,event,part,attribute,minor,coordinated,randomly,fan,wild,probability,frequent,free
4,mero,part,4,mero,part,cathedral,stair,True,['cathedral'],['stair'],1,1,2.0033076e-06,3.9623017e-05,0.00019200562,5.0034214e-06,0.9997353,2.614619e-05,0.0038560864,3,1,part,event,coordinated,random,section,minor,portion,attribute,feature,rest,component,with
4,mero,part,4,mero,part,goose,plumage,True,['goose'],['plumage'],1,1,3.9183563e-09,3.923771e-09,7.6696045e-09,1.8711974e-09,1.0,1.8207988e-08,9.48154e-07,6,1,part,random,event,coordinated,attribute,portion,minor,rest,component,parts,piece,section
4,mero,part,4,mero,part,battleship,deck,True,['battleship'],['deck'],1,1,0.00018351189,0.00080766185,0.009693103,0.0006935012,0.9868845,0.0017377532,0.11741832,1,7,part,event,random,coordinated,minor,attribute,section,portion,of,the,",",rest
2,event,event,2,event,event,bed,prepare,True,['bed'],['prepare'],1,1,0.0003697739,3.8035705e-05,0.71317637,0.0005202513,0.000267063,0.28562868,0.87776977,13,8,event,random,minor,attribute,part,coordinated,date,",",the,site,process,probability
1,coord,coordinated,1,coord,coordinated,library,pub,True,['library'],['pub'],1,1,1.8367052e-06,0.99990416,3.952757e-05,3.1294567e-05,1.6831033e-05,6.321547e-06,0.0015958059,5,1,coordinated,event,minor,part,random,coordinate,attribute,coordination,joint,",",the,like
4,mero,part,4,mero,part,villa,floor,True,['villa'],['floor'],1,1,4.393293e-05,7.370866e-05,0.000793612,9.3649076e-05,0.99747795,0.0015171844,0.028916266,4,12,part,random,event,minor,coordinated,attribute,section,number,rest,portion,the,whole
1,coord,coordinated,1,coord,coordinated,corn,onion,True,['corn'],['onion'],1,1,3.6095035e-08,0.99999917,2.4987534e-07,2.5570898e-07,2.2971216e-07,1.5093306e-07,2.1834443e-05,9,3,coordinated,minor,event,part,coordinate,random,coordination,attribute,joint,",",same,like
3,hyper,minor,3,hyper,minor,battleship,artefact,True,['battleship'],"['arte', '##fa', '##ct']",1,3,1.1193809e-07,4.3244267e-10,1.0816786e-07,0.99999976,4.0855737e-09,5.719799e-09,5.715653e-06,1,1,minor,attribute,event,small,important,major,an,lesser,smallest,random,key,part
5,random,random,5,random,random,dresser,possible,True,['dresser'],['possible'],1,1,4.7709573e-06,1.9507512e-07,4.0009504e-06,1.3791569e-06,1.6137745e-06,0.99998796,0.00023552583,5,4,random,attribute,event,part,minor,coordinated,the,select,randomly,entropy,fan,probability
5,random,random,5,random,random,ant,very,True,['ant'],['very'],1,1,5.0356357e-06,2.4821134e-07,4.1417347e-06,1.4117544e-06,1.6325585e-06,0.9999876,0.00024483734,1,4,random,attribute,event,part,minor,coordinated,select,probability,fan,frequent,randomly,the
2,event,event,2,event,event,desk,work,True,['desk'],['work'],1,1,1.1163445e-06,4.1926725e-07,0.99985695,1.6623977e-05,2.099758e-06,0.0001227821,0.0021359902,1,34,event,random,minor,part,attribute,coordinated,events,process,date,moment,the,","
5,random,random,5,random,random,glove,pest,True,['glove'],['pest'],1,1,4.894833e-06,1.4415534e-06,8.335743e-06,3.918937e-06,2.587684e-06,0.9999788,0.00040390328,3,4,random,event,attribute,minor,part,coordinated,probability,randomly,the,frequent,small,wild
5,random,random,5,random,random,radish,vinyl,True,"['ra', '##dis', '##h']",['vinyl'],3,1,1.515139e-05,6.1477994e-07,9.3843955e-06,2.112608e-06,3.2338656e-05,0.9999404,0.0010200999,5,2,random,part,attribute,event,minor,coordinated,fan,bar,randomly,entropy,free,the
2,event,event,1,coord,coordinated,cockroach,fly,False,"['cock', '##ro', '##ach']",['fly'],3,1,0.000101480895,0.015906965,0.9802381,0.0029397411,0.00069309934,0.000120876655,0.15817524,1,20,event,coordinated,minor,part,random,attribute,",",the,.,and,of,accident
2,event,event,2,event,event,sofa,couch,True,['sofa'],['couch'],1,1,0.0007203684,0.33725613,0.6107729,0.046326727,0.0045344657,0.00038945753,1.2158353,1,4,event,coordinated,minor,part,attribute,random,",",the,of,.,and,##s
2,event,event,2,event,event,rat,live,True,['rat'],['live'],1,1,4.690104e-09,2.916148e-09,0.9999938,6.926175e-08,1.5857129e-08,6.112498e-06,0.000117080934,11,19,event,random,minor,part,events,attribute,moment,coordinated,process,instant,accident,time
2,event,event,2,event,event,chisel,produce,True,"['chi', '##sel']",['produce'],2,1,3.4827463e-05,9.523806e-06,0.9922861,0.0007830992,3.699093e-05,0.006849461,0.06963166,4,8,event,random,minor,part,attribute,coordinated,date,process,the,",",number,accident
5,random,random,5,random,random,piano,afford,True,['piano'],['afford'],1,1,0.00019101622,4.9855726e-06,0.12860115,0.00019602629,5.214524e-05,0.8709547,0.5597456,4,4,random,event,minor,attribute,part,coordinated,probability,chance,race,date,number,","
1,coord,coordinated,1,coord,coordinated,tiger,elephant,True,['tiger'],['elephant'],1,1,4.3573447e-08,0.99999845,4.0047888e-07,8.37014e-07,1.7351017e-07,1.18221244e-07,3.549922e-05,2,2,coordinated,minor,event,coordinate,part,random,coordination,attribute,joint,",",like,same
5,random,random,5,random,random,pigeon,blend,True,['pigeon'],['blend'],1,1,1.1951273e-06,7.117444e-08,2.0012822e-06,1.759083e-07,5.7632695e-07,0.99999595,8.4742824e-05,1,6,random,event,attribute,part,minor,coordinated,randomly,probability,wild,fan,frequent,poll
