pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,Ġevent,2,event,Ġevent,turtle,live,True,['Ġturtle'],['Ġlive'],1,1,0.00038627506,7.9488564e-05,0.9819518,0.014573093,0.00023437077,0.0027749967,0.14656284,4,19,Ġevent,Ġsubclass,Ġrandom,Ġattribute,Ġpart,Ġcoordinated,Ġevents,Ġto,ĠEvent,Ġand,Ġor,Ġclass
5,random,Ġrandom,5,random,Ġrandom,ant,experience,True,['Ġant'],['Ġexperience'],1,1,1.0013417e-05,4.160541e-06,0.00036467798,0.00027554863,5.0595554e-05,0.999295,0.00940294,1,8,Ġrandom,Ġevent,Ġsubclass,Ġpart,Ġattribute,ĠRandom,random,Ġcoordinated,Ġrandomly,Random,Ġrandomized,Ġgroup
5,random,Ġrandom,5,random,Ġrandom,fighter,start,True,['Ġfighter'],['Ġstart'],1,1,7.128528e-05,1.6514674e-05,0.068143055,0.00020229966,0.0011236337,0.9304432,0.37558526,3,22,Ġrandom,Ġevent,Ġpart,Ġsubclass,Ġattribute,Ġcoordinated,Ġevents,Ġrandomly,ĠRandom,Ġstart,Ġgroup,Ġrace
5,random,Ġrandom,5,random,Ġrandom,chisel,temperature,True,"['Ġch', 'isel']",['Ġtemperature'],2,1,1.3052411e-05,5.591094e-07,7.77157e-05,2.9294024e-05,8.6607215e-05,0.99979264,0.0031931158,4,2,Ġrandom,Ġpart,Ġevent,Ġsubclass,Ġattribute,random,ĠRandom,Ġrandomly,Ġarbitrary,Random,Ġcoordinated,Ġunknown
3,hyper,Ġsubclass,3,hyper,Ġsubclass,knife,artifact,True,['Ġknife'],['Ġartifact'],1,1,1.7215655e-06,1.0764531e-06,7.4935024e-06,0.9998907,7.753819e-06,9.120462e-05,0.0016951513,4,1,Ġsubclass,Ġrandom,Ġpart,Ġevent,Ġother,Ġclass,Ġanother,Ġattribute,Ġan,Ġseparate,Ġcoordinated,Ġgroup
0,attri,Ġattribute,0,attri,Ġattribute,missile,short,True,['Ġmissile'],['Ġshort'],1,1,0.99282575,2.413588e-05,0.00032636372,0.00064548384,0.000706439,0.0054718456,0.069811866,2,23,Ġattribute,Ġrandom,Ġpart,Ġsubclass,Ġevent,Ġcoordinated,Ġattributes,Ġlong,Ġshort,Ġpoint,Ġclass,Ġobject
4,mero,Ġpart,4,mero,Ġpart,cathedral,transept,True,['Ġcathedral'],"['Ġtr', 'anse', 'pt']",1,3,4.026184e-06,3.126412e-05,0.00010669068,0.00040147465,0.9984255,0.0010310923,0.018977359,3,1,Ġpart,Ġrandom,Ġsubclass,Ġevent,Ġcoordinated,Ġparts,ĠPart,Ġportion,Ġthe,Ġpartial,part,Part
0,attri,Ġattribute,0,attri,Ġattribute,lemon,sour,True,['Ġlemon'],['Ġsour'],1,1,0.9990079,3.0609601e-06,0.00066479156,5.1955816e-05,4.2975556e-05,0.0002294489,0.0126404,5,11,Ġattribute,Ġevent,Ġrandom,Ġsubclass,Ġpart,Ġattributes,Ġturn,Ġcoordinated,Ġand,Ġto,Ġpoint,Ġbe
5,random,Ġrandom,5,random,Ġrandom,robin,permanence,True,"['Ġrob', 'in']","['Ġperman', 'ence']",2,2,1.101355e-05,7.3192984e-07,1.4256235e-05,0.00015243051,2.240529e-05,0.9997992,0.002994308,2,1,Ġrandom,Ġsubclass,Ġpart,Ġevent,Ġattribute,random,ĠRandom,Ġrandomly,Ġarbitrary,Random,Ġcoordinated,Ġrandomized
4,mero,Ġpart,4,mero,Ġpart,cathedral,stair,True,['Ġcathedral'],['Ġstair'],1,1,1.5756775e-06,1.4994331e-05,0.00029987836,9.0944915e-05,0.99940443,0.00018822259,0.008189416,3,1,Ġpart,Ġevent,Ġrandom,Ġsubclass,ĠPart,Ġparts,part,Ġcoordinated,Part,Ġthe,Ġportion,Ġmain
4,mero,Ġpart,4,mero,Ġpart,goose,plumage,True,['Ġgoose'],"['Ġplum', 'age']",1,2,2.4835806e-05,3.6240785e-06,0.00018027016,0.043469373,0.9546233,0.0016985935,0.27892277,6,1,Ġpart,Ġsubclass,Ġrandom,Ġevent,ĠPart,Ġattribute,Part,Ġparts,part,Ġthe,Ġportion,Ġpartial
4,mero,Ġpart,4,mero,Ġpart,battleship,deck,True,"['Ġbattles', 'hip']",['Ġdeck'],2,1,7.3615274e-06,7.5939075e-05,0.0034387074,0.00123072,0.99453074,0.000716409,0.056556292,1,7,Ġpart,Ġevent,Ġsubclass,Ġrandom,Ġcoordinated,ĠPart,Ġparts,Ġthe,part,Ġfull,Ġon,Part
2,event,Ġevent,2,event,Ġevent,bed,prepare,True,['Ġbed'],['Ġprepare'],1,1,0.0013731519,0.00011286835,0.9320014,0.023191992,0.0012652144,0.04205539,0.43960038,13,8,Ġevent,Ġrandom,Ġsubclass,Ġattribute,Ġpart,Ġcoordinated,ĠEvent,Event,Ġevents,Ġto,event,Ġgroup
1,coord,Ġcoordinated,1,coord,Ġcoordinated,library,pub,True,['Ġlibrary'],['Ġpub'],1,1,7.59623e-06,0.99792933,0.00039123718,0.0004223027,0.0009982514,0.00025120543,0.025230711,5,1,Ġcoordinated,Ġpart,Ġsubclass,Ġevent,Ġrandom,Ġcoordinate,Ġorganized,Ġor,Ġa,Ġcoordination,Ġjoint,Ġsynchronized
4,mero,Ġpart,4,mero,Ġpart,villa,floor,True,"['Ġvill', 'a']",['Ġfloor'],2,1,2.5865359e-06,1.1496311e-05,0.00016753736,0.00018636037,0.99940634,0.00022581972,0.008238679,4,12,Ġpart,Ġrandom,Ġsubclass,Ġevent,ĠPart,Part,part,Ġparts,Ġcoordinated,Ġportion,Ġpartial,Ġfull
1,coord,Ġcoordinated,1,coord,Ġcoordinated,corn,onion,True,['Ġcorn'],['Ġonion'],1,1,5.74625e-06,0.9992793,1.9515024e-05,0.000172018,0.00040791376,0.000115550436,0.009699997,9,3,Ġcoordinated,Ġpart,Ġsubclass,Ġrandom,Ġevent,Ġcoordinate,Ġattribute,Ġsynchronized,Ġorganized,Ġcoordination,Ġor,Ġand
3,hyper,Ġsubclass,3,hyper,Ġsubclass,battleship,artefact,True,"['Ġbattles', 'hip']","['Ġarte', 'fact']",2,2,1.8326573e-06,6.686646e-07,1.0720592e-05,0.99962234,8.164917e-06,0.0003563007,0.004989662,1,1,Ġsubclass,Ġrandom,Ġevent,Ġclass,Ġpart,Ġother,Ġan,Ġattribute,Ġanother,Ġseparate,Ġsocial,Ġthe
5,random,Ġrandom,5,random,Ġrandom,dresser,possible,True,"['Ġdress', 'er']",['Ġpossible'],2,1,2.516807e-05,3.2621986e-06,9.282975e-05,0.000109130946,1.2880804e-05,0.99975675,0.003683907,5,4,Ġrandom,Ġsubclass,Ġevent,Ġattribute,Ġpart,random,ĠRandom,Ġrandomly,Ġcoordinated,Ġarbitrary,Random,Ġwild
5,random,Ġrandom,5,random,Ġrandom,ant,very,True,['Ġant'],['Ġvery'],1,1,0.0002105524,7.033167e-06,0.00033693702,0.00016478793,0.00017425934,0.99910635,0.012113938,1,4,Ġrandom,Ġevent,Ġattribute,Ġpart,Ġsubclass,ĠRandom,random,Ġrandomly,Ġcoordinated,Random,Ġanonymous,Ġindividual
