pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target
1,coord,2,event,turtle,live,False,['Ġturtle'],['Ġlive'],1,1,0.0008133923,0.9951925,0.0004944581,0.00056652114,0.00066730863,0.0022657798,0.053754125,4,19
1,coord,5,random,ant,experience,False,['Ġant'],['Ġexperience'],1,1,0.045334432,0.55372196,0.003629396,0.0027618376,0.0066809356,0.38787135,1.305673,1,8
1,coord,5,random,fighter,start,False,['Ġfighter'],['Ġstart'],1,1,0.0009993947,0.9959681,0.00033394346,0.00046086812,0.0008943245,0.0013432937,0.04660176,3,22
1,coord,5,random,chisel,temperature,False,"['Ġch', 'isel']",['Ġtemperature'],2,1,0.01274547,0.7936933,0.0017473472,0.0021201323,0.0029872481,0.1867065,0.85672987,4,2
1,coord,3,hyper,knife,artifact,False,['Ġknife'],['Ġartifact'],1,1,0.0010111938,0.9907636,0.0005681603,0.001107936,0.00569285,0.0008562213,0.09150194,4,1
1,coord,0,attri,missile,short,False,['Ġmissile'],['Ġshort'],1,1,0.0006491545,0.9968779,0.00033194514,0.00044645424,0.0007854676,0.0009089353,0.03746072,2,23
1,coord,4,mero,cathedral,transept,False,['Ġcathedral'],"['Ġtr', 'anse', 'pt']",1,3,0.00055194634,0.99604034,0.00033496128,0.0006292374,0.002170305,0.0002732743,0.04467077,3,1
1,coord,0,attri,lemon,sour,False,['Ġlemon'],['Ġsour'],1,1,0.0010152088,0.9962729,0.00036886678,0.00059858715,0.0008132905,0.0009310879,0.043800093,5,11
1,coord,5,random,robin,permanence,False,"['Ġrob', 'in']","['Ġperman', 'ence']",2,2,0.01527152,0.6835242,0.002963238,0.0020014804,0.002353227,0.2938863,1.0499203,2,1
1,coord,4,mero,cathedral,stair,False,['Ġcathedral'],['Ġstair'],1,1,0.0006813161,0.9967424,0.00028987732,0.00044174804,0.0015200919,0.0003245249,0.038180396,3,1
1,coord,4,mero,goose,plumage,False,['Ġgoose'],"['Ġplum', 'age']",1,2,0.0012593355,0.9954335,0.00039788013,0.0006837757,0.0016040787,0.00062128325,0.05189815,6,1
1,coord,4,mero,battleship,deck,False,"['Ġbattles', 'hip']",['Ġdeck'],2,1,0.00047512123,0.99600047,0.00034989102,0.0005805343,0.0023107657,0.00028311918,0.044834666,1,7
1,coord,2,event,bed,prepare,False,['Ġbed'],['Ġprepare'],1,1,0.0004900346,0.9972596,0.00032420628,0.00036307634,0.0011550874,0.00040799216,0.033107467,13,8
1,coord,1,coord,library,pub,True,['Ġlibrary'],['Ġpub'],1,1,0.00079672964,0.996734,0.00032937847,0.00055064226,0.0009461637,0.0006432241,0.03900185,5,1
1,coord,4,mero,villa,floor,False,"['Ġvill', 'a']",['Ġfloor'],2,1,0.00079897774,0.9891633,0.00045070276,0.00068598374,0.008063485,0.0008376517,0.10062802,4,12
1,coord,1,coord,corn,onion,True,['Ġcorn'],['Ġonion'],1,1,0.0006727062,0.99703777,0.00034988354,0.0004805552,0.0010650964,0.00039406086,0.035644345,9,3
1,coord,3,hyper,battleship,artefact,False,"['Ġbattles', 'hip']","['Ġarte', 'fact']",2,2,0.0021850155,0.940032,0.0011453057,0.0031828843,0.05246876,0.0009860497,0.3737374,1,1
1,coord,5,random,dresser,possible,False,"['Ġdress', 'er']",['Ġpossible'],2,1,0.0018423846,0.9666736,0.00085916655,0.00084795686,0.00096871675,0.028808149,0.23852953,5,4
1,coord,5,random,ant,very,False,['Ġant'],['Ġvery'],1,1,0.0011046787,0.99533045,0.0004048533,0.0006611504,0.00070594705,0.0017929963,0.052865893,1,4
