pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,event,2,event,event,turtle,live,True,['turtle'],['live'],1,1,0.000107812244,1.7329101e-05,0.9982526,5.224982e-05,5.5202177e-05,0.0015147311,0.019925792,4,19,event,random,attribute,part,events,minor,coordinated,.,",",object,-,season
5,random,random,5,random,random,ant,experience,True,['ant'],['experience'],1,1,5.0633133e-07,4.791308e-07,0.00019453418,1.3090765e-07,1.0276686e-05,0.9997942,0.0028891538,1,8,random,event,part,attribute,coordinated,minor,randomly,events,chance,individual,spread,split
5,random,random,5,random,random,fighter,start,True,['fighter'],['start'],1,1,6.1871624e-06,6.3727396e-07,0.008580057,5.6722877e-07,0.00029608014,0.9911165,0.07526208,3,22,random,event,part,attribute,events,round,randomly,coordinated,point,race,set,minor
5,random,random,5,random,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,4.3665685e-05,2.720089e-06,0.0015765994,9.643363e-07,0.0006564007,0.9977196,0.02560489,4,2,random,event,part,attribute,coordinated,heat,point,parameter,minor,temperature,average,individual
3,hyper,minor,3,hyper,minor,knife,artifact,True,['knife'],['artifact'],1,1,3.6280221e-06,2.2806553e-06,2.6114114e-05,0.9998294,1.2497173e-06,0.0001373341,0.0025384864,4,1,minor,random,event,major,attribute,or,coordinated,an,important,national,part,other
0,attri,attribute,0,attri,attribute,missile,short,True,['missile'],['short'],1,1,0.9925662,1.86082e-06,0.0051760953,7.632608e-06,0.00015176089,0.0020963696,0.07073515,2,23,attribute,event,random,part,attributes,element,a,minor,feature,-,aspect,variable
4,mero,part,4,mero,part,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,1.8916224e-06,4.607059e-06,7.880126e-05,3.2197531e-06,0.99892396,0.0009874437,0.012660686,3,1,part,random,event,section,parts,side,coordinated,split,end,minor,portion,with
0,attri,attribute,0,attri,attribute,lemon,sour,True,['lemon'],['sour'],1,1,0.89679694,4.2399774e-06,0.10227604,1.7783497e-05,8.215794e-05,0.00082292705,0.4872655,5,11,attribute,event,random,part,attributes,minor,-,state,aspect,outcome,",",feature
5,random,random,5,random,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,5.7061106e-06,1.518533e-07,1.7002514e-05,1.1701776e-06,2.484372e-05,0.9999511,0.0008458184,2,1,random,part,event,attribute,minor,coordinated,point,randomly,entropy,',chance,partial
4,mero,part,4,mero,part,cathedral,stair,True,['cathedral'],['stair'],1,1,1.1286366e-05,1.7041124e-05,0.00033390068,3.938572e-06,0.99851555,0.001118337,0.01748698,3,1,part,random,event,coordinated,attribute,section,parts,minor,one,portion,side,volume
