pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target
2,event,2,event,turtle,live,True,['Ġturtle'],['Ġlive'],1,1,0.001456182,0.00027743232,0.9896628,0.00055951206,0.00088822417,0.007155613,0.09788064,4,19
5,random,5,random,ant,experience,True,['Ġant'],['Ġexperience'],1,1,0.00031330046,0.00011296018,0.0012642841,0.00021194725,0.0006556881,0.99744177,0.030506095,1,8
2,event,5,random,fighter,start,False,['Ġfighter'],['Ġstart'],1,1,0.0015274591,0.00045831004,0.8356044,0.0005502226,0.005517922,0.15634169,0.70179707,3,22
5,random,5,random,chisel,temperature,True,"['Ġch', 'isel']",['Ġtemperature'],2,1,0.00046288126,0.00011975071,0.0009025063,0.00020714245,0.0012582021,0.99704945,0.03472243,4,2
3,hyper,3,hyper,knife,artifact,True,['Ġknife'],['Ġartifact'],1,1,0.0014069667,0.0010872871,0.002305549,0.9941572,0.0006997694,0.00034325395,0.06392023,4,1
0,attri,0,attri,missile,short,True,['Ġmissile'],['Ġshort'],1,1,0.9689642,0.0004094964,0.0037285124,0.0009766509,0.0012760988,0.02464501,0.2324623,2,23
4,mero,4,mero,cathedral,transept,True,['Ġcathedral'],"['Ġtr', 'anse', 'pt']",1,3,0.0005392051,0.0010478913,0.0016835622,0.00068960444,0.98925287,0.006786878,0.10328875,3,1
0,attri,0,attri,lemon,sour,True,['Ġlemon'],['Ġsour'],1,1,0.9877049,0.0005455482,0.004736724,0.0009987407,0.00074921374,0.005265077,0.11770591,5,11
5,random,5,random,robin,permanence,True,"['Ġrob', 'in']","['Ġperman', 'ence']",2,2,0.0003035902,0.00014614883,0.00070367224,0.00025577465,0.0009228354,0.99766797,0.028495325,2,1
4,mero,4,mero,cathedral,stair,True,['Ġcathedral'],['Ġstair'],1,1,0.0005170627,0.00072453724,0.0032188375,0.00081608724,0.9872491,0.007474389,0.11929976,3,1
4,mero,4,mero,goose,plumage,True,['Ġgoose'],"['Ġplum', 'age']",1,2,0.0007019264,0.0009370347,0.00093887025,0.0017694042,0.99116814,0.0044846428,0.0900677,6,1
4,mero,4,mero,battleship,deck,True,"['Ġbattles', 'hip']",['Ġdeck'],2,1,0.0005916663,0.00073005847,0.005825498,0.0006918547,0.9863623,0.0057986686,0.12708375,1,7
2,event,2,event,bed,prepare,True,['Ġbed'],['Ġprepare'],1,1,0.0024236857,0.0003997126,0.8683213,0.00067229173,0.0018136026,0.12636937,0.60317,13,8
1,coord,1,coord,library,pub,True,['Ġlibrary'],['Ġpub'],1,1,0.0004104715,0.9951598,0.0014381168,0.00042491782,0.00096557126,0.0016011528,0.05446244,5,1
4,mero,4,mero,villa,floor,True,"['Ġvill', 'a']",['Ġfloor'],2,1,0.0007196569,0.00052118825,0.0020848007,0.00070431276,0.9854784,0.010491658,0.1289157,4,12
1,coord,1,coord,corn,onion,True,['Ġcorn'],['Ġonion'],1,1,0.00040285074,0.99382424,0.0016965835,0.00043864548,0.0021317725,0.0015060174,0.066968076,9,3
3,hyper,3,hyper,battleship,artefact,True,"['Ġbattles', 'hip']","['Ġarte', 'fact']",2,2,0.0013182389,0.0005984891,0.0015198877,0.9945515,0.0014109922,0.00060098246,0.060879193,1,1
5,random,5,random,dresser,possible,True,"['Ġdress', 'er']",['Ġpossible'],2,1,0.0010193944,0.00016695893,0.00048210286,0.0003548686,0.000623604,0.9973531,0.032057993,5,4
5,random,5,random,ant,very,True,['Ġant'],['Ġvery'],1,1,0.0024437923,0.00016988398,0.00055206195,0.0003335331,0.0004750431,0.9960257,0.04412525,1,4
2,event,2,event,desk,work,True,['Ġdesk'],['Ġwork'],1,1,0.0009395779,0.00023377518,0.98907954,0.0006750689,0.0020180268,0.007054217,0.103532866,1,34
5,random,5,random,glove,pest,True,['Ġglove'],['Ġpest'],1,1,0.00039749042,0.00012337981,0.0006115021,0.00017353821,0.0004805075,0.99821365,0.02266006,3,4
5,random,5,random,radish,vinyl,True,"['Ġrad', 'ish']",['Ġvinyl'],2,1,0.0004672308,0.00015569488,0.0008063952,0.0001759093,0.00092825433,0.99746656,0.030620247,5,2
2,event,1,coord,cockroach,fly,False,"['Ġcock', 'roach']",['Ġfly'],2,1,0.00069507305,0.0024915654,0.9899593,0.0025153311,0.001441197,0.0028975855,0.103005365,1,20
1,coord,2,event,sofa,couch,False,['Ġsofa'],['Ġcouch'],1,1,0.0006159354,0.95436263,0.017917437,0.0015321153,0.021846624,0.0037252922,0.33974853,1,4
2,event,2,event,rat,live,True,['Ġrat'],['Ġlive'],1,1,0.0013868881,0.0002976906,0.99123377,0.0005969333,0.0008909731,0.0055937935,0.08651911,11,19
2,event,2,event,chisel,produce,True,"['Ġch', 'isel']",['Ġproduce'],2,1,0.0005088181,0.00032448367,0.9628049,0.0009741731,0.0043425,0.031045152,0.2613202,4,8
2,event,5,random,piano,afford,False,['Ġpiano'],['Ġafford'],1,1,0.0077303327,0.0007933495,0.7982565,0.0015595438,0.0016705769,0.18998963,0.8070659,4,4
1,coord,1,coord,tiger,elephant,True,['Ġtiger'],['Ġelephant'],1,1,0.00039447652,0.99600804,0.0010541015,0.00041188134,0.00057562394,0.001555827,0.0459729,2,2
5,random,5,random,pigeon,blend,True,['Ġpigeon'],['Ġblend'],1,1,0.0002850039,0.0001263693,0.0011223161,0.0001540995,0.0006297235,0.99768245,0.027977716,1,6
5,random,5,random,coconut,pls,True,['Ġcoconut'],"['Ġpl', 's']",1,2,0.00032255086,0.0001901753,0.0006145239,0.00016414598,0.0009190319,0.9977896,0.027167497,3,0
