pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target
2,event,2,event,turtle,live,True,['turtle'],['live'],1,1,0.00012331556,3.8074955e-05,0.99963295,2.5140245e-05,8.027435e-05,0.00010016368,0.005496572,4,19
5,random,5,random,ant,experience,True,['ant'],['experience'],1,1,7.5630005e-06,4.8522074e-06,1.4018025e-05,5.1038182e-06,9.915585e-06,0.9999585,0.000754629,1,8
2,event,5,random,fighter,start,False,['fighter'],['start'],1,1,0.00018025714,5.9279853e-05,0.99666107,3.9373976e-05,0.0028116016,0.00024851348,0.03526212,3,22
5,random,5,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,8.21518e-06,4.961922e-06,1.3683775e-05,6.4547335e-06,6.6002262e-06,0.99996006,0.0007297889,4,2
3,hyper,3,hyper,knife,artifact,True,['knife'],['artifact'],1,1,9.838315e-05,5.567715e-05,2.7894317e-05,0.99972695,6.101593e-05,2.9999672e-05,0.004217266,4,1
0,attri,0,attri,missile,short,True,['missile'],['short'],1,1,0.99861157,2.0336973e-05,0.00031201,2.4907118e-05,8.007632e-05,0.00095099973,0.016969183,2,23
4,mero,4,mero,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,5.5135668e-05,0.00023771895,1.9855788e-05,3.6587768e-05,0.9996319,1.885832e-05,0.0053180996,3,1
0,attri,0,attri,lemon,sour,True,['lemon'],['sour'],1,1,0.99969363,4.641719e-05,0.00012567361,3.9707877e-05,4.042923e-05,5.4250377e-05,0.004678056,5,11
5,random,5,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,9.848733e-06,5.775339e-06,7.4965656e-06,1.15408175e-05,6.410104e-06,0.9999589,0.00075106433,2,1
4,mero,4,mero,cathedral,stair,True,['cathedral'],['stair'],1,1,1.9770958e-05,0.00010234247,4.3002132e-05,2.5166188e-05,0.99979633,1.3370964e-05,0.0031838731,3,1
4,mero,4,mero,goose,plumage,True,['goose'],['plumage'],1,1,1.9943189e-05,5.6877692e-05,3.372319e-05,2.8401026e-05,0.9998497,1.1272546e-05,0.0024453802,6,1
4,mero,4,mero,battleship,deck,True,['battleship'],['deck'],1,1,2.4003166e-05,6.6878034e-05,6.2527535e-05,1.4192708e-05,0.999783,4.9479673e-05,0.0034185373,1,7
5,random,2,event,bed,prepare,False,['bed'],['prepare'],1,1,1.27094645e-05,7.4061218e-06,0.0001726641,1.4130942e-05,3.7262557e-06,0.9997894,0.0030898165,13,8
1,coord,1,coord,library,pub,True,['library'],['pub'],1,1,1.097401e-05,0.99983907,4.698179e-05,2.5980053e-05,3.802246e-05,3.8919938e-05,0.002612511,5,1
4,mero,4,mero,villa,floor,True,['villa'],['floor'],1,1,1.2877922e-05,6.043165e-05,8.1513004e-05,2.0615043e-05,0.9997819,4.267306e-05,0.0034182235,4,12
1,coord,1,coord,corn,onion,True,['corn'],['onion'],1,1,1.37589295e-05,0.99987066,3.891215e-05,3.070795e-05,2.0078971e-05,2.5947744e-05,0.0021479416,9,3
3,hyper,3,hyper,battleship,artefact,True,['battleship'],"['arte', '##fa', '##ct']",1,3,9.385098e-05,4.7391975e-05,3.034782e-05,0.9997143,8.5695974e-05,2.8340013e-05,0.004389832,1,1
5,random,5,random,dresser,possible,True,['dresser'],['possible'],1,1,1.2262325e-05,4.8963843e-06,1.152442e-05,9.263674e-06,5.976852e-06,0.99995613,0.0007973819,5,4
5,random,5,random,ant,very,True,['ant'],['very'],1,1,3.814872e-05,5.4462776e-06,2.2336271e-05,7.34112e-06,1.0209617e-05,0.99991655,0.0014151456,1,4
2,event,2,event,desk,work,True,['desk'],['work'],1,1,7.241123e-05,7.065677e-05,0.9991322,6.205072e-05,0.0005918843,7.0887865e-05,0.0114125265,1,34
5,random,5,random,glove,pest,True,['glove'],['pest'],1,1,8.885332e-06,5.4773586e-06,1.3648749e-05,7.1429026e-06,4.2463334e-06,0.99996054,0.0007201315,3,4
5,random,5,random,radish,vinyl,True,"['ra', '##dis', '##h']",['vinyl'],3,1,8.1095295e-06,5.483159e-06,1.953136e-05,4.033623e-06,1.4822938e-05,0.999948,0.00092357007,5,2
1,coord,1,coord,cockroach,fly,True,"['cock', '##ro', '##ach']",['fly'],3,1,0.00041279625,0.62725884,0.36236027,0.0024858064,0.0049104006,0.0025718356,1.0386758,1,20
1,coord,2,event,sofa,couch,False,['sofa'],['couch'],1,1,0.0004200205,0.74306387,0.24499515,0.0059953,0.0045997472,0.0009258521,0.90950936,1,4
2,event,2,event,rat,live,True,['rat'],['live'],1,1,9.028884e-05,3.6079342e-05,0.9996649,2.5252642e-05,7.652046e-05,0.00010703115,0.0050727692,11,19
2,event,2,event,chisel,produce,True,"['chi', '##sel']",['produce'],2,1,6.714073e-05,9.7836586e-05,0.9988059,3.8634225e-05,0.00041177054,0.00057883235,0.015377917,4,8
2,event,5,random,piano,afford,False,['piano'],['afford'],1,1,0.00022227905,0.00032241002,0.5905321,0.00047506733,0.00027818422,0.40816993,0.99138504,4,4
1,coord,1,coord,tiger,elephant,True,['tiger'],['elephant'],1,1,1.412347e-05,0.9998708,2.5954105e-05,3.3761167e-05,1.9699419e-05,3.5809015e-05,0.0021478198,2,2
