pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,Ġevent,2,event,Ġevent,turtle,live,True,['Ġturtle'],['Ġlive'],1,1,0.00029664946,4.4787546e-05,0.96197295,5.058944e-05,5.071731e-05,0.037584253,0.23728739,4,19,Ġevent,Ġrandom,Ġattribute,Ġevents,Ġpart,Ġsubclass,Ġcoordinated,ĠEvent,Ġend,Ġchance,Ġincident,Ġshort
5,random,Ġrandom,5,random,Ġrandom,ant,experience,True,['Ġant'],['Ġexperience'],1,1,2.779367e-06,1.1294852e-06,9.655344e-05,2.2744178e-05,2.0004667e-05,0.9998568,0.002231249,1,8,Ġrandom,Ġevent,Ġsubclass,Ġpart,Ġrandomly,ĠRandom,Ġattribute,Ġarbitrary,Ġcoordinated,Ġone,Ġrandomized,Ġspontaneous
5,random,Ġrandom,5,random,Ġrandom,fighter,start,True,['Ġfighter'],['Ġstart'],1,1,0.00011520136,3.6800873e-05,0.26579046,0.00012113675,0.0020448924,0.73189163,0.8595588,3,22,Ġrandom,Ġevent,Ġpart,Ġsubclass,Ġattribute,Ġend,Ġstart,Ġpoint,Ġcoordinated,Ġevents,Ġrandomly,ĠRandom
5,random,Ġrandom,5,random,Ġrandom,chisel,temperature,True,"['Ġch', 'isel']",['Ġtemperature'],2,1,0.00011534628,6.2228296e-06,0.0015487125,4.8355854e-05,0.0027767164,0.9955048,0.04681834,4,2,Ġrandom,Ġpart,Ġevent,Ġattribute,Ġsubclass,Ġarbitrary,Ġrandomly,ĠRandom,Ġcoordinated,Ġunknown,Ġparameter,Ġpoint
3,hyper,Ġsubclass,3,hyper,Ġsubclass,knife,artifact,True,['Ġknife'],['Ġartifact'],1,1,2.2407623e-06,6.941585e-07,4.5381953e-06,0.99998975,3.5967366e-07,2.4556482e-06,0.00020505744,4,1,Ġsubclass,Ġclass,Ġevent,Ġrandom,Ġattribute,Ġcategory,Ġtype,Ġgroup,Ġcoordinated,Ġsort,Ġkind,Ġpart
5,random,Ġrandom,0,attri,Ġattribute,missile,short,False,['Ġmissile'],['Ġshort'],1,1,0.09200479,6.104914e-05,0.0005604078,0.00013408753,0.0008469398,0.9063927,0.46248925,2,23,Ġrandom,Ġattribute,Ġpart,Ġevent,Ġsubclass,Ġshort,Ġarbitrary,Ġcoordinated,Ġunique,Ġlength,Ġcharacteristic,Ġlong
4,mero,Ġpart,4,mero,Ġpart,cathedral,transept,True,['Ġcathedral'],"['Ġtr', 'anse', 'pt']",1,3,0.00012077784,0.00031591763,0.0013781763,0.0036881277,0.98743016,0.007066886,0.116663955,3,1,Ġpart,Ġrandom,Ġsubclass,Ġevent,Ġcoordinated,Ġportion,Ġsection,Ġattribute,Ġhalf,Ġwhole,ĠPart,Ġparts
0,attri,Ġattribute,0,attri,Ġattribute,lemon,sour,True,['Ġlemon'],['Ġsour'],1,1,0.97826344,8.082508e-05,0.002220768,0.0002554235,0.0001427248,0.019036828,0.16535853,5,11,Ġattribute,Ġrandom,Ġevent,Ġsubclass,Ġpart,Ġtrait,Ġcoordinated,Ġcharacteristic,Ġunique,Ġmean,Ġclass,Ġlabel
5,random,Ġrandom,5,random,Ġrandom,robin,permanence,True,"['Ġrob', 'in']","['Ġperman', 'ence']",2,2,1.6504797e-05,1.7818414e-06,6.683353e-05,2.8313782e-05,2.352364e-05,0.999863,0.0022102077,2,1,Ġrandom,Ġevent,Ġsubclass,Ġpart,Ġattribute,Ġarbitrary,Ġrandomly,ĠRandom,Ġone,Ġcoordinated,Ġpoint,Ġunique
4,mero,Ġpart,4,mero,Ġpart,cathedral,stair,True,['Ġcathedral'],['Ġstair'],1,1,5.170367e-05,0.0002700345,0.0027048257,0.00030956682,0.9867373,0.009926363,0.11568039,3,1,Ġpart,Ġrandom,Ġevent,Ġsubclass,Ġcoordinated,Ġsection,Ġportion,Ġone,Ġattribute,Ġpiece,Ġhalf,Ġbit
