pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target
2,event,2,event,turtle,live,True,['Ġturtle'],['Ġlive'],1,1,9.05884e-05,6.222162e-05,0.999361,8.0374295e-05,7.0462374e-05,0.00033531766,0.0089430325,4,19
5,random,5,random,ant,experience,True,['Ġant'],['Ġexperience'],1,1,2.8052413e-05,2.0582995e-05,3.7513262e-05,1.6275751e-05,5.5000644e-05,0.9998425,0.002560416,1,8
2,event,5,random,fighter,start,False,['Ġfighter'],['Ġstart'],1,1,0.00026300192,5.3340384e-05,0.9820301,8.909717e-05,0.00045536883,0.017109113,0.13624425,3,22
5,random,5,random,chisel,temperature,True,"['Ġch', 'isel']",['Ġtemperature'],2,1,2.7735796e-05,1.9767607e-05,5.2760643e-05,1.2712707e-05,6.4690495e-05,0.9998223,0.0028418053,4,2
3,hyper,3,hyper,knife,artifact,True,['Ġknife'],['Ġartifact'],1,1,0.00013073198,9.44997e-05,0.0001159335,0.9995276,8.095547e-05,5.0356455e-05,0.006966504,4,1
0,attri,0,attri,missile,short,True,['Ġmissile'],['Ġshort'],1,1,0.9988741,6.1173945e-05,7.307751e-05,4.2577427e-05,0.00014082513,0.0008080967,0.014205162,2,23
4,mero,4,mero,cathedral,transept,True,['Ġcathedral'],"['Ġtr', 'anse', 'pt']",1,3,6.956766e-05,0.00011869516,8.2940765e-05,9.437068e-05,0.99918765,0.0004468202,0.011038709,3,1
0,attri,0,attri,lemon,sour,True,['Ġlemon'],['Ġsour'],1,1,0.99955624,8.295404e-05,0.00012577133,6.829166e-05,5.47119e-05,0.00011199121,0.0065837298,5,11
5,random,5,random,robin,permanence,True,"['Ġrob', 'in']","['Ġperman', 'ence']",2,2,2.5019377e-05,2.1450716e-05,3.9805953e-05,1.7080634e-05,5.5351178e-05,0.9998412,0.0025791721,2,1
4,mero,4,mero,cathedral,stair,True,['Ġcathedral'],['Ġstair'],1,1,4.4123717e-05,0.00012749065,0.00020789733,7.3827534e-05,0.999241,0.00030561056,0.010506886,3,1
4,mero,4,mero,goose,plumage,True,['Ġgoose'],"['Ġplum', 'age']",1,2,6.705636e-05,9.167135e-05,8.658773e-05,0.00011111313,0.9993075,0.00033610695,0.00966435,6,1
4,mero,4,mero,battleship,deck,True,"['Ġbattles', 'hip']",['Ġdeck'],2,1,8.7802975e-05,7.316866e-05,0.00011503737,7.973043e-05,0.9989304,0.00071391213,0.013783297,1,7
5,random,2,event,bed,prepare,False,['Ġbed'],['Ġprepare'],1,1,2.8641816e-05,2.1457703e-05,0.0003597628,1.6059419e-05,5.6578985e-05,0.99951756,0.006631021,13,8
1,coord,1,coord,library,pub,True,['Ġlibrary'],['Ġpub'],1,1,5.3534757e-05,0.99958414,0.00010851386,8.99687e-05,9.55187e-05,6.830191e-05,0.006218443,5,1
4,mero,4,mero,villa,floor,True,"['Ġvill', 'a']",['Ġfloor'],2,1,7.0162394e-05,7.3149495e-05,0.00017639984,6.3966014e-05,0.99907076,0.00054543326,0.01231633,4,12
1,coord,1,coord,corn,onion,True,['Ġcorn'],['Ġonion'],1,1,7.937136e-05,0.9996319,6.779883e-05,0.000108538705,4.9802136e-05,6.251415e-05,0.005565205,9,3
3,hyper,3,hyper,battleship,artefact,True,"['Ġbattles', 'hip']","['Ġarte', 'fact']",2,2,0.00015299088,7.257914e-05,0.00011151436,0.9995054,9.10329e-05,6.650678e-05,0.007259449,1,1
5,random,5,random,dresser,possible,True,"['Ġdress', 'er']",['Ġpossible'],2,1,3.2249256e-05,2.7831873e-05,2.6963822e-05,2.4750805e-05,6.3997526e-05,0.9998242,0.002835518,5,4
5,random,5,random,ant,very,True,['Ġant'],['Ġvery'],1,1,4.1277468e-05,2.2335476e-05,2.8416081e-05,1.8511551e-05,5.4326192e-05,0.99983513,0.0026739824,1,4
2,event,2,event,desk,work,True,['Ġdesk'],['Ġwork'],1,1,8.5116495e-05,4.6361227e-05,0.9993772,8.502287e-05,0.000120142635,0.00028621152,0.00879965,1,34
5,random,5,random,glove,pest,True,['Ġglove'],['Ġpest'],1,1,2.5439942e-05,2.2765169e-05,4.159193e-05,1.74627e-05,4.8999325e-05,0.9998437,0.002547656,3,4
5,random,5,random,radish,vinyl,True,"['Ġrad', 'ish']",['Ġvinyl'],2,1,2.2465721e-05,2.2211654e-05,5.9364764e-05,1.238482e-05,6.86765e-05,0.9998149,0.0029423998,5,2
2,event,1,coord,cockroach,fly,False,"['Ġcock', 'roach']",['Ġfly'],2,1,0.00027482043,0.042498685,0.95056415,0.006108929,0.00034090615,0.0002124397,0.31787047,1,20
1,coord,2,event,sofa,couch,False,['Ġsofa'],['Ġcouch'],1,1,0.00010093681,0.9410465,0.053794906,0.0038222927,0.0007253955,0.0005100077,0.3544954,1,4
2,event,2,event,rat,live,True,['Ġrat'],['Ġlive'],1,1,9.9953e-05,6.1062245e-05,0.99937767,8.355162e-05,6.750915e-05,0.00031020524,0.008762983,11,19
2,event,2,event,chisel,produce,True,"['Ġch', 'isel']",['Ġproduce'],2,1,5.8932703e-05,4.6613248e-05,0.9991948,0.00010232255,0.000117951924,0.00047947944,0.010842428,4,8
