pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target
2,event,2,event,turtle,live,True,['Ġturtle'],['Ġlive'],1,1,0.0001290291,0.00019373349,0.9990138,0.00016317605,7.917128e-05,0.00042107163,0.013331918,4,19
5,random,5,random,ant,experience,True,['Ġant'],['Ġexperience'],1,1,5.0693423e-05,2.9803885e-05,6.0673243e-05,6.0505903e-05,3.9613362e-05,0.99975866,0.0037964932,1,8
2,event,5,random,fighter,start,False,['Ġfighter'],['Ġstart'],1,1,6.6006396e-05,0.00015412834,0.99881554,9.351691e-05,0.00022426032,0.0006466697,0.015397961,3,22
5,random,5,random,chisel,temperature,True,"['Ġch', 'isel']",['Ġtemperature'],2,1,4.454008e-05,2.4233486e-05,8.974582e-05,4.434558e-05,6.217602e-05,0.99973494,0.004114324,4,2
3,hyper,3,hyper,knife,artifact,True,['Ġknife'],['Ġartifact'],1,1,0.00010143232,0.0004301451,7.958068e-05,0.9990293,0.00021779367,0.00014173862,0.013100891,4,1
0,attri,0,attri,missile,short,True,['Ġmissile'],['Ġshort'],1,1,0.9992811,7.4095995e-05,0.00015577952,5.4612196e-05,8.8143446e-05,0.00034631602,0.00996561,2,23
4,mero,4,mero,cathedral,transept,True,['Ġcathedral'],"['Ġtr', 'anse', 'pt']",1,3,0.00010502325,0.00019957377,0.0005098565,0.00011374071,0.99876726,0.00030453576,0.016242545,3,1
0,attri,0,attri,lemon,sour,True,['Ġlemon'],['Ġsour'],1,1,0.99932957,0.000110139685,0.00027711064,7.7287026e-05,8.567312e-05,0.000120192715,0.009468066,5,11
5,random,5,random,robin,permanence,True,"['Ġrob', 'in']","['Ġperman', 'ence']",2,2,4.1515555e-05,3.9980332e-05,7.880658e-05,5.0927665e-05,4.057795e-05,0.9997482,0.0039442107,2,1
4,mero,4,mero,cathedral,stair,True,['Ġcathedral'],['Ġstair'],1,1,0.00010443882,0.000246836,0.0006644739,0.00011056224,0.9986058,0.00026793024,0.017995529,3,1
4,mero,4,mero,goose,plumage,True,['Ġgoose'],"['Ġplum', 'age']",1,2,0.00013638893,0.00016957584,0.00018825317,0.00016902028,0.9990722,0.0002645333,0.012804471,6,1
4,mero,4,mero,battleship,deck,True,"['Ġbattles', 'hip']",['Ġdeck'],2,1,0.00012703266,0.00013380023,0.0006825797,9.201904e-05,0.998543,0.00042145362,0.018603912,1,7
5,random,2,event,bed,prepare,False,['Ġbed'],['Ġprepare'],1,1,5.5140103e-05,2.5426047e-05,0.0006997167,6.5877546e-05,3.6313304e-05,0.99911755,0.011224977,13,8
1,coord,1,coord,library,pub,True,['Ġlibrary'],['Ġpub'],1,1,0.00010975072,0.998885,0.00051106967,0.00027108905,0.00015374002,6.930749e-05,0.014756484,5,1
4,mero,4,mero,villa,floor,True,"['Ġvill', 'a']",['Ġfloor'],2,1,0.00014967985,9.844303e-05,0.00069779804,8.922556e-05,0.99828076,0.0006841096,0.021399317,4,12
1,coord,1,coord,corn,onion,True,['Ġcorn'],['Ġonion'],1,1,0.00010966899,0.99855906,0.0007952184,0.00027656,0.00018013908,7.949802e-05,0.018300327,9,3
3,hyper,3,hyper,battleship,artefact,True,"['Ġbattles', 'hip']","['Ġarte', 'fact']",2,2,9.8650075e-05,0.0004107965,7.598916e-05,0.99903226,0.00019118856,0.0001911324,0.013092023,1,1
5,random,5,random,dresser,possible,True,"['Ġdress', 'er']",['Ġpossible'],2,1,5.253098e-05,3.7749243e-05,6.184924e-05,5.4511067e-05,4.56931e-05,0.9997477,0.0039609578,5,4
5,random,5,random,ant,very,True,['Ġant'],['Ġvery'],1,1,0.00023549465,3.3689375e-05,4.6714533e-05,7.5456766e-05,5.2636336e-05,0.999556,0.006432607,1,4
2,event,2,event,desk,work,True,['Ġdesk'],['Ġwork'],1,1,4.731331e-05,0.00030455284,0.9987348,0.00019318648,0.0002012601,0.0005189534,0.016578998,1,34
5,random,5,random,glove,pest,True,['Ġglove'],['Ġpest'],1,1,4.9150276e-05,3.7894682e-05,6.79215e-05,4.765544e-05,3.6188405e-05,0.99976116,0.0037631127,3,4
5,random,5,random,radish,vinyl,True,"['Ġrad', 'ish']",['Ġvinyl'],2,1,3.6718724e-05,5.172563e-05,0.00011527342,4.2676395e-05,5.080447e-05,0.99970275,0.0045584706,5,2
2,event,1,coord,cockroach,fly,False,"['Ġcock', 'roach']",['Ġfly'],2,1,0.0001051985,0.04843246,0.9477067,0.0017492858,0.0014004572,0.00060592254,0.32214716,1,20
2,event,2,event,sofa,couch,True,['Ġsofa'],['Ġcouch'],1,1,0.00038183553,0.274022,0.7086499,0.011078785,0.0031921281,0.0026753398,0.98950416,1,4
2,event,2,event,rat,live,True,['Ġrat'],['Ġlive'],1,1,0.00013912434,0.00021044888,0.9990294,0.00017732712,7.935031e-05,0.00036444445,0.013205894,11,19
2,event,2,event,chisel,produce,True,"['Ġch', 'isel']",['Ġproduce'],2,1,0.00012874378,0.00011562297,0.99893636,0.0001525286,0.00010216612,0.0005645344,0.01408949,4,8
5,random,5,random,piano,afford,True,['Ġpiano'],['Ġafford'],1,1,8.542256e-05,0.000101819416,0.013334325,0.00011286182,9.5402866e-05,0.98627025,0.107985996,4,4
1,coord,1,coord,tiger,elephant,True,['Ġtiger'],['Ġelephant'],1,1,8.649753e-05,0.9991646,0.00038304154,0.00018944181,0.00011187368,6.471228e-05,0.011431556,2,2
5,random,5,random,pigeon,blend,True,['Ġpigeon'],['Ġblend'],1,1,4.3731827e-05,3.7524434e-05,8.221141e-05,4.336238e-05,3.809312e-05,0.9997551,0.0038415552,1,6
5,random,5,random,coconut,pls,True,['Ġcoconut'],"['Ġpl', 's']",1,2,3.8158523e-05,4.0809482e-05,8.613502e-05,4.9012684e-05,4.7198097e-05,0.99973863,0.0040750997,3,0
2,event,2,event,robe,hang,True,['Ġrobe'],['Ġhang'],1,1,9.155971e-05,0.00019444882,0.9984047,0.00013626544,9.806225e-05,0.0010749529,0.019581407,4,18
4,mero,4,mero,glove,leather,True,['Ġglove'],['Ġleather'],1,1,0.00010045062,0.0002377683,0.00047085265,0.00013216809,0.9988244,0.00023429756,0.015623905,3,2
4,mero,4,mero,cathedral,window,True,['Ġcathedral'],['Ġwindow'],1,1,0.00013415846,0.00015651376,0.00044258233,8.9241046e-05,0.998814,0.0003635571,0.015699826,3,8
2,event,2,event,turtle,lay,True,['Ġturtle'],['Ġlay'],1,1,0.0001749508,0.00017523734,0.99906963,0.0001454912,7.662338e-05,0.00035807907,0.01271303,4,16
5,random,5,random,saw,countryside,True,['Ġsaw'],['Ġcountryside'],1,1,4.5603225e-05,3.8753555e-05,0.00010492238,3.8669674e-05,4.676943e-05,0.9997253,0.0042483234,28,1
5,random,5,random,cello,organise,True,"['Ġcell', 'o']",['Ġorganise'],2,1,2.8989252e-05,3.1841017e-05,0.00032328302,5.1463416e-05,4.4897206e-05,0.9995196,0.0067357905,1,6
5,random,5,random,woodpecker,grove,True,"['Ġwood', 'pe', 'cker']","['Ġgro', 've']",3,2,4.0281342e-05,0.00018011882,0.0015082451,0.00011949603,0.00012777575,0.9980241,0.023022776,1,2
5,random,5,random,trumpet,in-house,True,['Ġtrumpet'],"['Ġin', '-', 'house']",1,3,3.951155e-05,4.903716e-05,7.83628e-05,5.656844e-05,8.7921006e-05,0.9996886,0.0047806883,4,0
5,random,5,random,grenade,glucose,True,['Ġgrenade'],['Ġglucose'],1,1,3.9419854e-05,3.3897235e-05,8.393856e-05,4.0853494e-05,4.4889974e-05,0.999757,0.0038111284,1,1
