pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target
2,event,2,event,turtle,live,True,['Ġturtle'],['Ġlive'],1,1,0.00013643483,0.00010679316,0.99678975,7.950428e-05,0.0008465172,0.0020410162,0.035746604,4,19
5,random,5,random,ant,experience,True,['Ġant'],['Ġexperience'],1,1,1.834602e-05,4.1294967e-05,7.253819e-05,6.217199e-06,9.468879e-05,0.9997669,0.0035969848,1,8
2,event,5,random,fighter,start,False,['Ġfighter'],['Ġstart'],1,1,0.00013570853,0.00025258507,0.97690445,0.000101236714,0.005147841,0.01745834,0.18012634,3,22
5,random,5,random,chisel,temperature,True,"['Ġch', 'isel']",['Ġtemperature'],2,1,1.8560148e-05,7.8452504e-05,7.804774e-05,6.200765e-06,0.00011130493,0.9997074,0.0044176634,4,2
3,hyper,3,hyper,knife,artifact,True,['Ġknife'],['Ġartifact'],1,1,4.7360478e-05,0.00018408416,0.0002129908,0.9994186,5.9225502e-05,7.7848454e-05,0.008295173,4,1
0,attri,0,attri,missile,short,True,['Ġmissile'],['Ġshort'],1,1,0.9952022,2.771103e-05,0.00023271347,8.074116e-05,8.72252e-05,0.0043693054,0.046655446,2,23
4,mero,4,mero,cathedral,transept,True,['Ġcathedral'],"['Ġtr', 'anse', 'pt']",1,3,2.7468534e-05,0.0001397312,0.0001650218,3.9512874e-05,0.99869967,0.0009286076,0.016085241,3,1
0,attri,0,attri,lemon,sour,True,['Ġlemon'],['Ġsour'],1,1,0.9994843,2.1857208e-05,0.00022487943,6.2576546e-05,3.513495e-05,0.00017133461,0.007344826,5,11
5,random,5,random,robin,permanence,True,"['Ġrob', 'in']","['Ġperman', 'ence']",2,2,1.8481946e-05,6.781013e-05,5.361185e-05,9.735801e-06,8.3198e-05,0.9997671,0.0036157593,2,1
4,mero,4,mero,cathedral,stair,True,['Ġcathedral'],['Ġstair'],1,1,2.4126093e-05,0.00010956443,0.00028047693,3.2182717e-05,0.99920005,0.00035359553,0.0108091645,3,1
4,mero,4,mero,goose,plumage,True,['Ġgoose'],"['Ġplum', 'age']",1,2,2.3281704e-05,5.8557107e-05,9.436737e-05,0.00010351446,0.99935466,0.0003656601,0.008919294,6,1
4,mero,4,mero,battleship,deck,True,"['Ġbattles', 'hip']",['Ġdeck'],2,1,2.721575e-05,5.529566e-05,0.0006115126,3.5220975e-05,0.9987336,0.0005371333,0.015904354,1,7
5,random,2,event,bed,prepare,False,['Ġbed'],['Ġprepare'],1,1,1.5649946e-05,4.586992e-05,8.623353e-05,6.511263e-06,8.4735395e-05,0.99976104,0.003678248,13,8
1,coord,1,coord,library,pub,True,['Ġlibrary'],['Ġpub'],1,1,1.41674145e-05,0.99963486,9.706864e-05,0.00016332982,6.724338e-05,2.329003e-05,0.005393987,5,1
4,mero,4,mero,villa,floor,True,"['Ġvill', 'a']",['Ġfloor'],2,1,2.7288563e-05,4.5228964e-05,0.00032272842,3.3697168e-05,0.99794203,0.0016289634,0.023362918,4,12
1,coord,1,coord,corn,onion,True,['Ġcorn'],['Ġonion'],1,1,1.2382822e-05,0.99963546,7.398456e-05,0.00020895377,5.6630415e-05,1.26297855e-05,0.0053017586,9,3
3,hyper,3,hyper,battleship,artefact,True,"['Ġbattles', 'hip']","['Ġarte', 'fact']",2,2,4.5107507e-05,0.00014563506,0.00027513554,0.9994215,5.0841103e-05,6.1865096e-05,0.008186015,1,1
5,random,5,random,dresser,possible,True,"['Ġdress', 'er']",['Ġpossible'],2,1,1.4114246e-05,7.307512e-05,7.66153e-05,8.2744455e-06,0.00012684592,0.9997011,0.0044918247,5,4
5,random,5,random,ant,very,True,['Ġant'],['Ġvery'],1,1,3.2964923e-05,2.2830453e-05,8.954866e-05,3.718484e-06,9.6128875e-05,0.99975485,0.0037504956,1,4
2,event,2,event,desk,work,True,['Ġdesk'],['Ġwork'],1,1,9.678735e-05,8.688093e-05,0.9953067,7.9510544e-05,0.0010083099,0.0034218463,0.048365597,1,34
5,random,5,random,glove,pest,True,['Ġglove'],['Ġpest'],1,1,1.9273877e-05,0.00013220157,7.7520024e-05,9.359617e-06,9.898788e-05,0.99966264,0.0050235996,3,4
5,random,5,random,radish,vinyl,True,"['Ġrad', 'ish']",['Ġvinyl'],2,1,1.8672095e-05,9.3702016e-05,6.1288985e-05,7.972726e-06,0.00010171238,0.9997166,0.0042976816,5,2
2,event,1,coord,cockroach,fly,False,"['Ġcock', 'roach']",['Ġfly'],2,1,0.00015855847,0.014873302,0.97645277,0.0007657145,0.0067106322,0.001039095,0.19253774,1,20
1,coord,2,event,sofa,couch,False,['Ġsofa'],['Ġcouch'],1,1,7.251061e-05,0.96790457,0.028345509,0.0025368326,0.0010033898,0.00013734122,0.22589818,1,4
2,event,2,event,rat,live,True,['Ġrat'],['Ġlive'],1,1,0.00013966282,9.777897e-05,0.99677926,8.009513e-05,0.000770673,0.0021325548,0.035712637,11,19
2,event,2,event,chisel,produce,True,"['Ġch', 'isel']",['Ġproduce'],2,1,0.00014209317,9.373691e-05,0.9936878,0.00013154295,0.00082929095,0.005115549,0.061266407,4,8
5,random,5,random,piano,afford,True,['Ġpiano'],['Ġafford'],1,1,1.3985138e-05,0.00015959053,0.00011896713,9.820106e-06,0.00036338277,0.9993343,0.009065058,4,4
1,coord,1,coord,tiger,elephant,True,['Ġtiger'],['Ġelephant'],1,1,1.8159655e-05,0.9996055,3.8117763e-05,0.00029329982,3.1144027e-05,1.3956141e-05,0.005548254,2,2
5,random,5,random,pigeon,blend,True,['Ġpigeon'],['Ġblend'],1,1,1.6916689e-05,7.171962e-05,7.010422e-05,7.080633e-06,8.7476146e-05,0.99974674,0.0038886892,1,6
5,random,5,random,coconut,pls,True,['Ġcoconut'],"['Ġpl', 's']",1,2,2.2873159e-05,0.0001683934,0.0002080476,1.2262178e-05,0.00018392171,0.99940455,0.008349234,3,0
2,event,2,event,robe,hang,True,['Ġrobe'],['Ġhang'],1,1,0.00012218444,0.00022037879,0.9955557,0.00011155075,0.0024532415,0.0015370086,0.047764312,4,18
4,mero,4,mero,glove,leather,True,['Ġglove'],['Ġleather'],1,1,2.7453063e-05,5.748976e-05,0.00019978959,4.322653e-05,0.9994469,0.00022504266,0.007832319,3,2
4,mero,4,mero,cathedral,window,True,['Ġcathedral'],['Ġwindow'],1,1,2.2887012e-05,7.5331016e-05,0.00015032166,4.1439584e-05,0.999393,0.00031707616,0.008457716,3,8
2,event,2,event,turtle,lay,True,['Ġturtle'],['Ġlay'],1,1,0.00011706332,0.00013186331,0.99702114,5.2759235e-05,0.0011232452,0.0015538889,0.03377257,4,16
5,random,5,random,saw,countryside,True,['Ġsaw'],['Ġcountryside'],1,1,1.5593509e-05,7.6009484e-05,8.266575e-05,7.0535043e-06,0.00010364841,0.99971503,0.004313889,28,1
5,random,5,random,cello,organise,True,"['Ġcell', 'o']",['Ġorganise'],2,1,1.2874807e-05,5.4971948e-05,0.00018121299,7.23121e-06,0.00013787023,0.99960583,0.005699681,1,6
5,random,5,random,woodpecker,grove,True,"['Ġwood', 'pe', 'cker']","['Ġgro', 've']",3,2,1.8495122e-05,0.00020299682,0.0002403008,1.4349678e-05,0.00016164927,0.9993622,0.008856535,1,2
5,random,5,random,trumpet,in-house,True,['Ġtrumpet'],"['Ġin', '-', 'house']",1,3,1.6834247e-05,7.181108e-05,7.73101e-05,8.984784e-06,0.00012365375,0.9997013,0.0044980235,4,0
5,random,5,random,grenade,glucose,True,['Ġgrenade'],['Ġglucose'],1,1,1.5084039e-05,9.689234e-05,7.337627e-05,8.6890395e-06,0.00011493189,0.999691,0.004637159,1,1
5,random,5,random,saw,assure,True,['Ġsaw'],['Ġassure'],1,1,1.3542981e-05,8.647333e-05,0.00014302281,7.054548e-06,0.0001329331,0.999617,0.0055977735,28,6
4,mero,4,mero,scarf,cashmere,True,['Ġscarf'],"['Ġcash', 'mere']",1,2,0.00034182053,0.18677098,0.0011685725,0.001333668,0.8088817,0.0015032662,0.74177915,5,3
5,random,5,random,rifle,question,True,['Ġrifle'],['Ġquestion'],1,1,1.4117322e-05,8.301097e-05,7.425495e-05,8.649735e-06,0.000117415984,0.9997025,0.0044788574,3,11
5,random,5,random,van,reservoir,True,['Ġvan'],['Ġreservoir'],1,1,1.8246134e-05,9.209565e-05,6.4297354e-05,7.5601038e-06,8.8806875e-05,0.999729,0.0041320655,5,4
4,mero,4,mero,bull,tail,True,['Ġbull'],['Ġtail'],1,1,2.8986475e-05,4.8180926e-05,0.00023147167,2.9592451e-05,0.9989998,0.00066200213,0.012802198,15,11
4,mero,4,mero,saw,steel,True,['Ġsaw'],['Ġsteel'],1,1,2.985525e-05,5.6773868e-05,0.00020975214,3.9448863e-05,0.9993131,0.00035103466,0.009408673,28,5
0,attri,0,attri,cannon,deadly,True,['Ġcannon'],['Ġdeadly'],1,1,0.99959904,2.2010165e-05,9.807717e-05,7.586771e-05,2.9470808e-05,0.0001755586,0.0058968705,8,8
2,event,2,event,frigate,anchor,True,"['Ġfr', 'igate']",['Ġanchor'],2,1,0.0002894124,0.002941384,0.68708247,0.00060245104,0.30679104,0.002293199,0.94968414,2,5
2,event,2,event,castle,host,True,['Ġcastle'],['Ġhost'],1,1,0.00011449548,0.00021035557,0.99611926,0.00022269165,0.0017546868,0.0015785083,0.043113112,5,11
0,attri,0,attri,scooter,dusty,True,"['Ġsc', 'ooter']",['Ġdusty'],2,1,0.99950016,2.0143825e-05,0.00019443172,6.0685965e-05,2.7525257e-05,0.00019704789,0.0071247923,5,2
3,hyper,3,hyper,scarf,garment,True,['Ġscarf'],['Ġgarment'],1,1,4.6507183e-05,0.0002207779,0.00035108463,0.99925715,7.0979e-05,5.353363e-05,0.010189055,5,2
2,event,2,event,axe,sharpen,True,['Ġaxe'],"['Ġshar', 'pen']",1,2,0.00019909382,9.942191e-05,0.99634534,6.426578e-05,0.0012624387,0.002029511,0.040237498,3,8
2,event,2,event,piano,produce,True,['Ġpiano'],['Ġproduce'],1,1,0.00016263829,0.000107707514,0.99542904,0.0001538233,0.0010224472,0.003124386,0.048153132,4,8
4,mero,4,mero,glove,fabric,True,['Ġglove'],['Ġfabric'],1,1,2.1395854e-05,4.3736876e-05,0.00022415747,7.451666e-05,0.9993567,0.0002795384,0.00893219,3,2
5,random,5,random,broccoli,Mainland,True,['Ġbroccoli'],"['ĠMain', 'land']",1,2,1.9144762e-05,9.1922295e-05,6.592844e-05,9.727368e-06,9.635974e-05,0.99971694,0.004304146,2,1
1,coord,1,coord,trumpet,bass,True,['Ġtrumpet'],['Ġbass'],1,1,1.5216996e-05,0.99965775,7.733822e-05,0.00019003503,3.9529514e-05,1.9973524e-05,0.005032386,4,9
5,random,5,random,sweater,Spanish,True,['Ġsweater'],['ĠSpanish'],1,1,1.6774484e-05,9.940509e-05,6.321924e-05,8.017313e-06,9.7144526e-05,0.9997154,0.004310759,2,3
1,coord,1,coord,willow,cedar,True,"['Ġwill', 'ow']","['Ġc', 'edar']",2,2,1.1739336e-05,0.9996438,4.7128586e-05,0.0002528849,2.487247e-05,1.9515346e-05,0.0050908835,2,3
