pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,Ġevent,2,event,Ġevent,turtle,live,True,['Ġturtle'],['Ġlive'],1,1,0.002502285,2.3201022e-05,0.963534,0.0007975208,0.00019991006,0.032943167,0.24649455,4,19,Ġevent,Ġrandom,Ġattribute,Ġsubclass,Ġpart,Ġevents,Ġcoordinated,Ġto,Ġwill,Ġcan,ĠEvent,Ġthe
5,random,Ġrandom,5,random,Ġrandom,ant,experience,True,['Ġant'],['Ġexperience'],1,1,4.3126507e-05,6.940559e-06,6.31943e-05,2.1832368e-05,0.00016264725,0.9997023,0.004440438,1,8,Ġrandom,Ġpart,Ġevent,Ġattribute,random,Ġsubclass,Ġcoordinated,ĠRandom,Random,Ġrandomly,Ġunrelated,Ġindividual
2,event,Ġevent,5,random,Ġrandom,fighter,start,False,['Ġfighter'],['Ġstart'],1,1,0.0019857294,3.7478774e-05,0.82749546,0.00016965086,0.017231673,0.15308003,0.7619954,3,22,Ġevent,Ġrandom,Ġpart,Ġattribute,Ġsubclass,Ġevents,Ġstart,Ġend,Ġcoordinated,Ġstop,Ġnew,Ġpoint
5,random,Ġrandom,5,random,Ġrandom,chisel,temperature,True,"['Ġch', 'isel']",['Ġtemperature'],2,1,0.0003753975,4.6581013e-06,0.00044962115,1.25801835e-05,0.00316043,0.9959973,0.041570947,4,2,Ġrandom,Ġpart,Ġevent,Ġattribute,Ġsubclass,random,ĠRandom,Ġrandomly,Ġcoordinated,Ġportion,Ġvariable,Ġunknown
3,hyper,Ġsubclass,3,hyper,Ġsubclass,knife,artifact,True,['Ġknife'],['Ġartifact'],1,1,5.573813e-06,3.5224741e-06,1.6925931e-05,0.999897,3.0651338e-06,7.388755e-05,0.0016481524,4,1,Ġsubclass,Ġrandom,Ġevent,Ġclass,Ġattribute,Ġcoordinated,Ġpart,Ġother,Ġan,Ġanother,Ġparticular,Ġspecific
0,attri,Ġattribute,0,attri,Ġattribute,missile,short,True,['Ġmissile'],['Ġshort'],1,1,0.99318683,2.0604728e-05,5.2471696e-05,0.00010096337,0.00034704988,0.00629206,0.062200353,2,23,Ġattribute,Ġrandom,Ġpart,Ġsubclass,Ġevent,Ġattributes,Ġcoordinated,Ġis,Ġparticular,Ġattributed,Ġpoint,Ġrandomly
4,mero,Ġpart,4,mero,Ġpart,cathedral,transept,True,['Ġcathedral'],"['Ġtr', 'anse', 'pt']",1,3,7.300696e-05,8.955413e-05,0.0001972828,0.000108046814,0.99577844,0.0037537103,0.04238208,3,1,Ġpart,Ġrandom,Ġevent,Ġsubclass,Ġcoordinated,Ġattribute,Ġparts,Ġportion,ĠPart,Ġmain,Ġpartial,Ġcomponent
0,attri,Ġattribute,0,attri,Ġattribute,lemon,sour,True,['Ġlemon'],['Ġsour'],1,1,0.9985421,2.0459802e-05,0.00041997147,6.0351875e-05,0.00015535465,0.0008017869,0.018188957,5,11,Ġattribute,Ġrandom,Ġevent,Ġpart,Ġsubclass,Ġattributes,Ġcoordinated,Ġturn,Ġis,Ġto,Ġpoint,Ġwill
5,random,Ġrandom,5,random,Ġrandom,robin,permanence,True,"['Ġrob', 'in']","['Ġperman', 'ence']",2,2,0.00012937418,4.1866615e-06,6.0985345e-05,1.0928274e-05,0.00017684298,0.9996176,0.005535632,2,1,Ġrandom,Ġpart,Ġattribute,Ġevent,random,Ġsubclass,ĠRandom,Ġrandomly,Ġcoordinated,Random,Ġarbitrary,Ġunrelated
4,mero,Ġpart,4,mero,Ġpart,cathedral,stair,True,['Ġcathedral'],['Ġstair'],1,1,2.0235197e-05,2.5374331e-05,0.00014825813,1.0034895e-05,0.99834895,0.0014471335,0.018785423,3,1,Ġpart,Ġrandom,Ġevent,Ġparts,Ġcoordinated,Ġattribute,part,Ġportion,Ġsubclass,ĠPart,Ġsection,Ġmain
