pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,event,2,event,event,turtle,live,True,['turtle'],['live'],1,1,0.00025702096,1.7706441e-05,0.9976507,0.00029357054,0.00020905702,0.0015720482,0.027371159,4,19,event,random,minor,attribute,part,events,coordinated,can,place,accident,process,happen
5,random,random,5,random,random,ant,experience,True,['ant'],['experience'],1,1,4.2689253e-06,1.4393136e-05,3.7587244e-05,9.961898e-06,4.5443277e-05,0.9998882,0.0018422775,1,8,random,part,event,coordinated,minor,attribute,randomly,unknown,an,different,individual,odd
5,random,random,5,random,random,fighter,start,True,['fighter'],['start'],1,1,0.00025022257,0.00012073737,0.18986697,0.00019557693,0.031000638,0.7785659,0.89858305,3,22,random,event,part,attribute,minor,coordinated,episode,events,process,accident,end,phase
5,random,random,5,random,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,3.402317e-05,8.695444e-06,0.00012834015,7.4830205e-06,0.0001479391,0.9996735,0.00479093,4,2,random,part,event,attribute,coordinated,minor,unknown,randomly,individual,different,odd,variable
3,hyper,minor,3,hyper,minor,knife,artifact,True,['knife'],['artifact'],1,1,1.7647096e-06,1.2678287e-07,2.0723694e-06,0.9999703,1.2214662e-06,2.4497753e-05,0.0005178071,4,1,minor,random,small,major,lesser,event,attribute,secondary,part,important,other,miscellaneous
0,attri,attribute,0,attri,attribute,missile,short,True,['missile'],['short'],1,1,0.94595414,4.9328337e-06,0.00012143557,7.7370445e-05,0.0006226375,0.053219438,0.31039897,2,23,attribute,random,part,event,minor,attributes,coordinated,feature,unknown,element,stem,individual
4,mero,part,4,mero,part,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,7.419061e-06,2.5364345e-05,0.0001601218,3.3115306e-05,0.99941134,0.00036264604,0.008019122,3,1,part,random,event,parts,minor,section,coordinated,portion,side,s,attribute,the
0,attri,attribute,0,attri,attribute,lemon,sour,True,['lemon'],['sour'],1,1,0.99904317,1.7885968e-06,3.302072e-05,4.8491045e-05,0.00021921078,0.0006543252,0.012186283,5,11,attribute,random,part,minor,event,attributes,feature,coordinated,element,characteristic,component,point
5,random,random,5,random,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,2.2098362e-05,4.5890378e-05,5.4543954e-05,8.1873535e-05,0.00010482595,0.9996909,0.0047189347,2,1,random,part,minor,event,coordinated,attribute,unknown,randomly,a,an,accidental,.
4,mero,part,4,mero,part,cathedral,stair,True,['cathedral'],['stair'],1,1,2.773033e-06,5.19966e-06,0.00013786403,9.165756e-06,0.9996877,0.00015725192,0.004501144,3,1,part,random,event,section,parts,portion,minor,end,side,coordinated,feature,s
4,mero,part,4,mero,part,goose,plumage,True,['goose'],['plumage'],1,1,2.2747257e-05,3.5281387e-06,0.00030507593,2.4165354e-05,0.9993735,0.000270959,0.008462467,6,1,part,event,random,parts,minor,attribute,portion,section,piece,end,side,feature
