pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,event,2,event,event,turtle,live,True,['turtle'],['live'],1,1,6.2417064e-05,1.4513149e-06,0.9997228,6.0362647e-05,8.895483e-05,6.410397e-05,0.0042358474,4,19,event,part,random,attribute,minor,events,object,function,place,property,occur,activity
5,random,random,5,random,random,ant,experience,True,['ant'],['experience'],1,1,1.8443139e-08,3.9327762e-08,1.2012785e-05,4.5449905e-08,1.6977715e-07,0.99998784,0.00022026009,1,8,random,event,part,minor,coordinated,chance,randomly,attribute,events,individual,field,anonymous
5,random,random,5,random,random,fighter,start,True,['fighter'],['start'],1,1,1.261584e-06,5.2979942e-08,0.0017893715,4.0143306e-07,7.194824e-05,0.998137,0.02004037,3,22,random,event,part,attribute,round,chance,minor,race,sequence,open,events,end
5,random,random,5,random,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,3.3610343e-06,5.8005767e-08,0.00015761537,1.899467e-07,5.4202977e-05,0.99978465,0.0031365857,4,2,random,event,part,attribute,heat,minor,entropy,average,individual,spread,temperature,point
3,hyper,minor,3,hyper,minor,knife,artifact,True,['knife'],['artifact'],1,1,6.0820787e-07,2.9900203e-08,1.894132e-05,0.99997985,5.9390324e-08,5.2711863e-07,0.0003519433,4,1,minor,event,an,major,other,important,or,such,",",small,lesser,a
0,attri,attribute,0,attri,attribute,missile,short,True,['missile'],['short'],1,1,0.99768686,8.60106e-08,0.0006033168,2.4402834e-06,3.582979e-05,0.0016713967,0.025780406,2,23,attribute,random,event,part,attributes,feature,element,format,minor,key,variable,property
4,mero,part,4,mero,part,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,1.2137152e-06,1.1114054e-07,8.206576e-05,1.0505614e-06,0.9998511,6.4386455e-05,0.0022723011,3,1,part,event,random,end,section,side,parts,attribute,portion,one,minor,point
0,attri,attribute,0,attri,attribute,lemon,sour,True,['lemon'],['sour'],1,1,0.9996081,2.3398336e-07,0.0003790462,2.1765109e-06,9.035503e-07,9.63073e-06,0.005098162,5,11,attribute,event,random,attributes,minor,part,key,feature,variable,property,coordinated,attributed
5,random,random,5,random,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,5.0889767e-08,1.617763e-08,3.102483e-06,1.8103209e-07,5.525188e-07,0.99999607,7.955087e-05,2,1,random,event,part,minor,attribute,chance,randomly,robin,entropy,coordinated,other,sequence
4,mero,part,4,mero,part,cathedral,stair,True,['cathedral'],['stair'],1,1,4.6584414e-06,1.4628823e-07,0.0002468014,2.0220773e-06,0.9997341,1.2253747e-05,0.0036653301,3,1,part,event,random,section,attribute,unit,parts,end,minor,one,point,:
