pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12
2,event,event,2,event,event,turtle,live,True,['turtle'],['live'],1,1,0.0007759098,3.0134766e-05,0.9864776,0.00059459195,0.00013200402,0.011989704,0.112437025,4,19,event,random,attribute,minor,part,events,coordinated,feature,episode,case,incident,game
5,random,random,5,random,random,ant,experience,True,['ant'],['experience'],1,1,2.9289526e-05,8.786736e-07,0.000100246856,1.9209474e-05,1.8682955e-05,0.9998317,0.0026276244,1,8,random,event,attribute,minor,part,coordinated,randomly,an,accidental,unknown,individual,select
2,event,event,5,random,random,fighter,start,False,['fighter'],['start'],1,1,0.0035698803,0.000114049246,0.908746,0.0006712367,0.015960202,0.07093873,0.5291111,3,22,event,random,part,attribute,minor,coordinated,events,feature,episode,point,phase,process
5,random,random,5,random,random,chisel,temperature,True,"['chi', '##sel']",['temperature'],2,1,0.0037622247,2.4156861e-06,0.0010531188,0.00018040328,0.0004014253,0.9946004,0.05530488,4,2,random,attribute,event,part,minor,unknown,coordinated,randomly,variable,the,select,average
3,hyper,minor,3,hyper,minor,knife,artifact,True,['knife'],['artifact'],1,1,1.0154644e-06,1.6292036e-07,3.2768808e-06,0.99999297,1.1202646e-06,1.4588115e-06,0.00014416705,4,1,minor,major,event,random,part,attribute,small,an,secondary,key,important,listed
0,attri,attribute,0,attri,attribute,missile,short,True,['missile'],['short'],1,1,0.9899956,3.0858903e-06,0.00049914565,0.0007065634,0.00025672014,0.008538894,0.08902668,2,23,attribute,random,minor,event,part,attributes,feature,is,as,point,",",index
4,mero,part,4,mero,part,cathedral,transept,True,['cathedral'],"['trans', '##ept']",1,2,0.00021934598,0.00038605867,0.00077545026,0.0017615443,0.9841526,0.012704801,0.1338738,3,1,part,random,minor,event,coordinated,attribute,parts,section,the,",",portion,side
0,attri,attribute,0,attri,attribute,lemon,sour,True,['lemon'],['sour'],1,1,0.99330187,3.320456e-05,0.0007917982,0.0026164986,0.00027288395,0.0029837016,0.06898733,5,11,attribute,random,minor,event,part,coordinated,attributes,or,",",feature,and,as
5,random,random,5,random,random,robin,permanence,True,['robin'],"['per', '##man', '##ence']",1,3,0.0006749552,3.1447714e-06,0.0001100768,0.00027497674,9.226621e-05,0.99884474,0.014769472,2,1,random,attribute,minor,event,part,coordinated,unknown,select,.,the,statistical,a
4,mero,part,4,mero,part,cathedral,stair,True,['cathedral'],['stair'],1,1,0.00013625521,0.00015317656,0.0008967101,0.00086064875,0.98761195,0.010341254,0.10749779,3,1,part,random,event,minor,coordinated,attribute,section,parts,the,",",side,portion
4,mero,part,4,mero,part,goose,plumage,True,['goose'],['plumage'],1,1,0.0002293108,4.6585494e-05,0.00079398346,0.0020364255,0.9936325,0.0032612516,0.06592119,6,1,part,random,minor,event,attribute,coordinated,parts,section,portion,component,the,feature
4,mero,part,4,mero,part,battleship,deck,True,['battleship'],['deck'],1,1,0.0001520665,0.00010845256,0.0020935794,0.0014416086,0.9879843,0.008220045,0.109763265,1,7,part,random,event,minor,attribute,coordinated,section,parts,the,side,portion,end
5,random,random,2,event,event,bed,prepare,False,['bed'],['prepare'],1,1,0.0040060114,0.00011547621,0.35157585,0.00081678096,0.00043167736,0.64305425,0.9864426,13,8,random,event,attribute,minor,part,coordinated,events,date,feature,randomly,episode,issue
1,coord,coordinated,1,coord,coordinated,library,pub,True,['library'],['pub'],1,1,1.3882853e-05,0.9990319,4.7273486e-05,0.00010053867,0.00079340785,1.2983198e-05,0.012016996,5,1,coordinated,part,minor,event,attribute,random,or,/,coordinate,coordination,and,integrated
4,mero,part,4,mero,part,villa,floor,True,['villa'],['floor'],1,1,0.00017317999,7.3377225e-05,0.001252446,0.000700214,0.9780976,0.019703282,0.1654622,4,12,part,random,event,minor,attribute,coordinated,section,parts,portion,feature,the,end
1,coord,coordinated,1,coord,coordinated,corn,onion,True,['corn'],['onion'],1,1,2.9462237e-07,0.99998236,1.0571838e-05,1.7437852e-06,3.842173e-06,1.2082372e-06,0.00033282035,9,3,coordinated,event,part,minor,random,coordination,coordinate,and,attribute,related,integrated,or
3,hyper,minor,3,hyper,minor,battleship,artefact,True,['battleship'],"['arte', '##fa', '##ct']",1,3,4.3829783e-07,2.3253671e-08,1.926033e-06,0.99999464,1.4057603e-06,1.5197138e-06,0.00011076893,1,1,minor,major,event,random,part,small,attribute,an,principal,key,important,lesser
5,random,random,5,random,random,dresser,possible,True,['dresser'],['possible'],1,1,0.00023313398,1.2902033e-06,6.357235e-05,9.4667535e-05,1.735098e-05,0.9995901,0.005855853,5,4,random,attribute,minor,event,part,coordinated,randomly,an,multiple,unknown,statistical,select
5,random,random,5,random,random,ant,very,True,['ant'],['very'],1,1,0.0043279594,7.028881e-06,0.0005092305,0.00024486866,9.5588366e-05,0.9948153,0.051348746,1,4,random,attribute,event,minor,part,coordinated,select,randomly,unknown,small,individual,a
2,event,event,2,event,event,desk,work,True,['desk'],['work'],1,1,0.0012685794,0.00016438295,0.9800341,0.001118029,0.0016087646,0.01580613,0.16325368,1,34,event,random,part,attribute,minor,coordinated,events,feature,episode,place,game,person
5,random,random,5,random,random,glove,pest,True,['glove'],['pest'],1,1,0.00012417819,5.5984547e-06,6.884303e-05,7.18944e-05,1.697215e-05,0.9997125,0.0043339324,3,4,random,attribute,minor,event,part,coordinated,randomly,an,the,unknown,statistical,probability
4,mero,part,5,random,random,radish,vinyl,False,"['ra', '##dis', '##h']",['vinyl'],3,1,0.0030105964,0.0001650098,0.0038942406,0.004380388,0.867216,0.121333696,0.64023656,5,2,part,random,minor,event,attribute,coordinated,the,parts,feature,component,section,portion
2,event,event,1,coord,coordinated,cockroach,fly,False,"['cock', '##ro', '##ach']",['fly'],3,1,0.0058621187,0.0009946502,0.94543195,0.0011420862,0.0018668644,0.04470244,0.35843095,1,20,event,random,attribute,part,minor,coordinated,events,feature,episode,game,incident,act
1,coord,coordinated,2,event,event,sofa,couch,False,['sofa'],['couch'],1,1,0.0041784043,0.5924094,0.28771868,0.0565471,0.028897578,0.030248841,1.5323658,1,4,coordinated,event,minor,random,part,attribute,coordination,group,game,events,small,organized
2,event,event,2,event,event,rat,live,True,['rat'],['live'],1,1,0.0009049157,3.0754614e-05,0.985474,0.00089424424,0.0001555473,0.0125405565,0.12065892,11,19,event,random,attribute,minor,part,events,coordinated,episode,feature,case,incident,game
2,event,event,2,event,event,chisel,produce,True,"['chi', '##sel']",['produce'],2,1,0.00781967,0.00030324116,0.7774076,0.0074384343,0.0012135756,0.20581755,0.8744006,4,8,event,random,attribute,minor,part,coordinated,events,feature,small,individual,field,natural
5,random,random,5,random,random,piano,afford,True,['piano'],['afford'],1,1,0.010960748,4.7586964e-05,0.062001776,0.0019800984,0.0004009837,0.92460865,0.44764328,4,4,random,event,attribute,minor,part,coordinated,feature,randomly,events,individual,average,unknown
1,coord,coordinated,1,coord,coordinated,tiger,elephant,True,['tiger'],['elephant'],1,1,9.818474e-08,0.99999475,3.0682647e-06,1.0853637e-06,6.2738803e-07,3.85892e-07,0.000108698674,2,2,coordinated,event,minor,part,coordination,random,coordinate,attribute,related,combined,integrated,coordinating
5,random,random,5,random,random,pigeon,blend,True,['pigeon'],['blend'],1,1,0.0002033537,4.8747042e-06,0.00031502708,4.814823e-05,4.077008e-05,0.99938786,0.008412287,1,6,random,event,attribute,minor,part,coordinated,randomly,individual,multiple,accidental,unknown,an
5,random,random,5,random,random,coconut,pls,True,['coconut'],"['pl', '##s']",1,2,0.00023636753,1.7385693e-05,0.00040101126,0.0001428029,0.00012149417,0.9990809,0.012377132,3,0,random,event,attribute,minor,part,coordinated,randomly,unknown,the,individual,multiple,select
5,random,random,2,event,event,robe,hang,False,['robe'],['hang'],1,1,0.0019485545,0.0001204802,0.2918754,0.00063918764,0.0004671427,0.7049492,0.9051844,4,18,random,event,attribute,minor,part,coordinated,events,randomly,episode,feature,date,incident
4,mero,part,4,mero,part,glove,leather,True,['glove'],['leather'],1,1,3.805883e-05,5.6302933e-06,8.775762e-05,0.0003185834,0.999405,0.00014494984,0.008246783,3,2,part,minor,random,event,attribute,parts,component,section,portion,coordinated,piece,all
4,mero,part,4,mero,part,cathedral,window,True,['cathedral'],['window'],1,1,6.565863e-05,4.082198e-05,0.0006282113,0.000297837,0.9974369,0.0015305921,0.029684754,3,8,part,random,event,minor,attribute,coordinated,parts,section,portion,side,the,feature
2,event,event,2,event,event,turtle,lay,True,['turtle'],['lay'],1,1,0.0002957025,2.0639452e-05,0.9954738,0.000118286924,0.00023171629,0.003859773,0.045588963,4,16,event,random,attribute,part,minor,events,coordinated,episode,feature,game,case,incident
5,random,random,5,random,random,saw,countryside,True,['saw'],['countryside'],1,1,0.00011236554,2.6155858e-06,0.00010245537,1.791058e-05,1.7739298e-05,0.99974686,0.0038079736,28,1,random,attribute,event,minor,part,coordinated,randomly,unknown,select,accidental,multiple,rare
5,random,random,5,random,random,cello,organise,True,['cello'],['organise'],1,1,0.00086516223,4.070453e-05,0.018347383,0.0003333437,0.00021918266,0.9801942,0.15003285,1,6,random,event,attribute,minor,part,coordinated,events,randomly,feature,individual,episode,group
5,random,random,5,random,random,woodpecker,grove,True,"['wood', '##pe', '##cker']",['grove'],3,1,0.0001621198,8.8648685e-06,0.0005233162,4.5137615e-05,0.00012152814,0.9991391,0.011368056,1,2,random,event,attribute,part,minor,coordinated,randomly,select,feature,the,in,individual
5,random,random,5,random,random,trumpet,in-house,True,['trumpet'],"['in', '-', 'house']",1,3,0.002774713,6.5719585e-05,0.0021693632,0.0002714911,0.0002328931,0.9944859,0.057635784,4,0,random,attribute,event,minor,part,coordinated,randomly,feature,unknown,individual,accidental,","
5,random,random,5,random,random,grenade,glucose,True,['grenade'],['glucose'],1,1,0.00084341585,8.465877e-06,0.000379239,7.480782e-05,0.00011871388,0.99857545,0.017692368,1,1,random,attribute,event,part,minor,coordinated,randomly,the,unknown,individual,an,multiple
5,random,random,5,random,random,saw,assure,True,['saw'],['assure'],1,1,0.0005012808,4.9333175e-06,0.00031201824,0.0001087175,7.138079e-05,0.9990018,0.0130701,28,6,random,attribute,event,minor,part,coordinated,randomly,an,accidental,multiple,unknown,individual
4,mero,part,4,mero,part,scarf,cashmere,True,['scarf'],"['cash', '##mere']",1,2,0.016418178,0.058372144,0.0048923315,0.051696066,0.8191364,0.04948488,1.0454443,5,3,part,coordinated,minor,random,attribute,event,or,/,and,related,component,","
5,random,random,5,random,random,rifle,question,True,['rifle'],['question'],1,1,1.48303125e-05,4.8184893e-07,3.991515e-05,1.6087793e-05,1.7378288e-05,0.9999113,0.001490192,3,11,random,event,part,minor,attribute,coordinated,randomly,an,unknown,the,a,.
5,random,random,5,random,random,van,reservoir,True,['van'],['reservoir'],1,1,0.00014923811,2.506969e-06,0.00013418352,1.8526765e-05,5.1762014e-05,0.9996439,0.005211552,5,4,random,attribute,event,part,minor,coordinated,randomly,the,unknown,a,an,statistical
4,mero,part,4,mero,part,bull,tail,True,['bull'],['tail'],1,1,0.0008266662,0.0002531033,0.0026024028,0.0011942745,0.99139565,0.003727813,0.08786322,15,11,part,random,event,minor,attribute,coordinated,parts,section,portion,feature,small,component
